회사명,거래소코드,회계년도,상장일,상장폐지일,부실기업1,부실기업2,부실기업,이자보상배율,매출액증가율
(주)이스트소프트,47560.0,201512.0,200807.0,,1,0,1,-2.21,2.784615722633769
(주)이스트소프트,47560.0,201612.0,200807.0,,1,0,1,-2.94,14.589301497045389
(주)이스트소프트,47560.0,201712.0,200807.0,,1,0,1,-0.65,15.891443301904811
(주)이스트소프트,47560.0,201812.0,200807.0,,1,0,1,1.24,10.533377075124235
(주)이스트소프트,47560.0,201912.0,200807.0,,1,0,1,-1.43,6.524244555497867
(주)이스트소프트,47560.0,202012.0,200807.0,,1,0,1,2.77,21.39347852789654
(주)이아이디,93230.0,201112.0,200711.0,,0,1,1,-26.29,-53.17344200317312
(주)이아이디,93230.0,201212.0,200711.0,,0,1,1,-17.54,-60.411924571602746
(주)이아이디,93230.0,201312.0,200711.0,,0,1,1,-2.66,-61.93009006429846
(주)이아이디,93230.0,201412.0,200711.0,,0,1,1,-2.54,321.57144035093506
(주)이아이디,93230.0,201512.0,200711.0,,0,1,1,-4.36,61.01977882388893
(주)이아이디,93230.0,201612.0,200711.0,,0,1,1,-2.15,-12.419872781828492
(주)이아이디,93230.0,201712.0,200711.0,,0,1,1,-2.22,134.06738981226246
(주)이아이디,93230.0,201812.0,200711.0,,0,1,1,-0.97,43.80498749502773
(주)이아이디,93230.0,201912.0,200711.0,,0,1,1,0.71,16.216508217834967
(주)이아이디,93230.0,202012.0,200711.0,,0,1,1,-0.35,17.15627347080911
(주)이엔에프테크놀로지,102710.0,201112.0,200905.0,,0,0,0,29.31,27.371816486221928
(주)이엔에프테크놀로지,102710.0,201212.0,200905.0,,0,0,0,27.53,41.428014961932
(주)이엔에프테크놀로지,102710.0,201312.0,200905.0,,0,0,0,13.65,-5.276472962309272
(주)이엔에프테크놀로지,102710.0,201412.0,200905.0,,0,0,0,18.06,12.918581858397152
(주)이엔에프테크놀로지,102710.0,201512.0,200905.0,,0,0,0,42.24,25.447859655782697
(주)이엔에프테크놀로지,102710.0,201612.0,200905.0,,0,0,0,51.01,7.1939399133222
(주)이엔에프테크놀로지,102710.0,201712.0,200905.0,,0,0,0,77.4,15.777766343743274
(주)이엔에프테크놀로지,102710.0,201812.0,200905.0,,0,0,0,43.29,9.927144648640692
(주)이엔에프테크놀로지,102710.0,201912.0,200905.0,,0,0,0,48.71,13.06038576586673
(주)이엔에프테크놀로지,102710.0,202012.0,200905.0,,0,0,0,49.13,1.1629626336734833
(주)이엔코퍼레이션,66980.0,201112.0,200301.0,,0,0,0,-2.42,-59.51011801320188
(주)이엔코퍼레이션,66980.0,201212.0,200301.0,,1,0,1,-4.25,-6.856887769830776
(주)이엔코퍼레이션,66980.0,201312.0,200301.0,,1,0,1,0.61,37.25292881108292
(주)이엔코퍼레이션,66980.0,201412.0,200301.0,,1,0,1,-5.96,-14.010756600826287
(주)이엔코퍼레이션,66980.0,201512.0,200301.0,,1,0,1,-5.22,4.106479422747969
(주)이엔코퍼레이션,66980.0,201612.0,200301.0,,1,0,1,128.39,-55.55693495147455
(주)이엔코퍼레이션,66980.0,201712.0,200301.0,,1,0,1,4.49,224.57350519915727
(주)이엔코퍼레이션,66980.0,201812.0,200301.0,,1,0,1,-0.17,7.595693574264123
(주)이엔코퍼레이션,66980.0,201912.0,200301.0,,1,0,1,2.11,34.91067775175944
(주)이엔코퍼레이션,66980.0,202012.0,200301.0,,1,1,1,0.14,-87.75056259784404
(주)이엔플러스,74610.0,201112.0,200312.0,,0,1,1,-5.61,-21.63530454831684
(주)이엔플러스,74610.0,201212.0,200312.0,,0,1,1,-6.38,15.389895804981665
(주)이엔플러스,74610.0,201312.0,200312.0,,0,1,1,2.71,-0.8232518599185704
(주)이엔플러스,74610.0,201412.0,200312.0,,0,1,1,9.07,5.932814435935742
(주)이엔플러스,74610.0,201512.0,200312.0,,0,1,1,19.0,8.125982469087303
(주)이엔플러스,74610.0,201612.0,200312.0,,0,1,1,28.29,112.0734991422675
(주)이엔플러스,74610.0,201712.0,200312.0,,0,1,1,-1.37,16.46956755394764
(주)이엔플러스,74610.0,201812.0,200312.0,,1,1,1,-3.07,-10.970123966091286
(주)이엔플러스,74610.0,201912.0,200312.0,,1,1,1,-3.98,1.4719403915375118
(주)이엔플러스,74610.0,202012.0,200312.0,,1,1,1,-1.78,-32.00094569350349
(주)이엘피,63760.0,201712.0,201704.0,,0,0,0,424.79,47.61642852775908
(주)이엘피,63760.0,201812.0,201704.0,,0,0,0,192.5525,11.405113889724824
(주)이엘피,63760.0,201912.0,201704.0,,0,1,1,197.45,-26.53491471811953
(주)이엘피,63760.0,202012.0,201704.0,,0,1,1,75.25,-22.72129042176772
(주)이엠넷,123570.0,201112.0,201111.0,,0,0,0,91.47,20.86356753327018
(주)이엠넷,123570.0,201212.0,201111.0,,0,0,0,338.91,17.19103333921141
(주)이엠넷,123570.0,201312.0,201111.0,,0,0,0,10.35,-10.824524899215143
(주)이엠넷,123570.0,201412.0,201111.0,,0,0,0,5.42,-6.7130704286891065
(주)이엠넷,123570.0,201512.0,201111.0,,0,0,0,46.99,-2.5341265830940114
(주)이엠넷,123570.0,201612.0,201111.0,,0,0,0,393.81,4.96769149862285
(주)이엠넷,123570.0,201712.0,201111.0,,0,0,0,3145.21,5.480121212569439
(주)이엠넷,123570.0,201812.0,201111.0,,0,0,0,9271.15,9.689933579881425
(주)이엠넷,123570.0,201912.0,201111.0,,0,0,0,829.04,16.139860060196614
(주)이엠넷,123570.0,202012.0,201111.0,,0,0,0,718.24,6.30690138601642
(주)이엠앤아이,83470.0,201112.0,200809.0,,0,0,0,0.11,-17.46307146307955
(주)이엠앤아이,83470.0,201212.0,200809.0,,0,0,0,2.96,-8.933982125286501
(주)이엠앤아이,83470.0,201312.0,200809.0,,0,0,0,0.18,33.674542635844034
(주)이엠앤아이,83470.0,201412.0,200809.0,,0,0,0,9.23,8.875931658798734
(주)이엠앤아이,83470.0,201512.0,200809.0,,0,0,0,5.39,-12.93438885580935
(주)이엠앤아이,83470.0,201612.0,200809.0,,0,0,0,-2.11,9.390993600623752
(주)이엠앤아이,83470.0,201712.0,200809.0,,1,1,1,-1.35,-22.2160212162152
(주)이엠앤아이,83470.0,201812.0,200809.0,,1,1,1,-8.0,-44.83011647869759
(주)이엠앤아이,83470.0,201912.0,200809.0,,1,1,1,-6.15,-86.18519112230632
(주)이엠앤아이,83470.0,202012.0,200809.0,,1,1,1,-4.15,37.929176637957305
(주)이엠텍,91120.0,201112.0,200705.0,,0,0,0,7.27,95.69757452687952
(주)이엠텍,91120.0,201212.0,200705.0,,0,0,0,61.21,119.4015145838453
(주)이엠텍,91120.0,201312.0,200705.0,,0,0,0,36.37,-10.726875814800843
(주)이엠텍,91120.0,201412.0,200705.0,,0,0,0,10.59,-31.36277503016448
(주)이엠텍,91120.0,201512.0,200705.0,,0,0,0,11.41,12.502436485681187
(주)이엠텍,91120.0,201612.0,200705.0,,0,0,0,15.02,10.54700634079962
(주)이엠텍,91120.0,201712.0,200705.0,,0,0,0,12.73,-14.87640573551788
(주)이엠텍,91120.0,201812.0,200705.0,,0,0,0,12.09,47.15787745556487
(주)이엠텍,91120.0,201912.0,200705.0,,0,0,0,-3.76,-6.252423286681168
(주)이엠텍,91120.0,202012.0,200705.0,,0,0,0,2.23,5.508388974893521
(주)이오테크닉스,39030.0,201112.0,200008.0,,0,0,0,15.3,-22.99259091683622
(주)이오테크닉스,39030.0,201212.0,200008.0,,0,0,0,23.49,23.99730367396383
(주)이오테크닉스,39030.0,201312.0,200008.0,,0,0,0,19.04,21.82550603811281
(주)이오테크닉스,39030.0,201412.0,200008.0,,0,0,0,33.81,30.00425350614025
(주)이오테크닉스,39030.0,201512.0,200008.0,,0,0,0,30.62,-10.533053808749637
(주)이오테크닉스,39030.0,201612.0,200008.0,,0,0,0,38.59,13.96424726392342
(주)이오테크닉스,39030.0,201712.0,200008.0,,0,0,0,122.71,31.33442530976609
(주)이오테크닉스,39030.0,201812.0,200008.0,,0,1,1,28.72,-27.231490196836543
(주)이오테크닉스,39030.0,201912.0,200008.0,,0,1,1,15.27,-29.794647509277144
(주)이오테크닉스,39030.0,202012.0,200008.0,,0,1,1,208.82,57.4676272218172
(주)이원,17940.0,201112.0,199708.0,,0,0,0,2.2,21.706223891319297
(주)이원,17940.0,201212.0,199708.0,,0,0,0,1.9,5.0160220767520975
(주)이원,17940.0,201312.0,199708.0,,0,0,0,2.05,-2.8043725733558484
(주)이원,17940.0,201412.0,199708.0,,0,0,0,1.7,-4.23223486837742
(주)이원,17940.0,201512.0,199708.0,,0,0,0,0.68,-31.960181715213142
(주)이원,17940.0,201612.0,199708.0,,0,0,0,0.24,-14.89157104598866
(주)이원,17940.0,201712.0,199708.0,,0,0,0,2.02,10.318470842581872
(주)이원,17940.0,201812.0,199708.0,,0,0,0,0.31,5.03566463383053
(주)이원,17940.0,201912.0,199708.0,,0,0,0,2.03,-0.4736212408730694
(주)이원,17940.0,202012.0,199708.0,,0,0,0,0.82,-14.771608697965776
(주)이월드,84680.0,201112.0,200507.0,,1,0,1,-0.26,6.268401849643899
(주)이월드,84680.0,201212.0,200507.0,,1,0,1,-0.46,66.33322118219762
(주)이월드,84680.0,201312.0,200507.0,,1,0,1,-0.81,9.27232492487995
(주)이월드,84680.0,201412.0,200507.0,,1,0,1,-0.95,-28.800845383985703
(주)이월드,84680.0,201512.0,200507.0,,1,0,1,0.17,11.00000791043124
(주)이월드,84680.0,201612.0,200507.0,,1,0,1,1.54,22.268280466476075
(주)이월드,84680.0,201712.0,200507.0,,1,0,1,2.13,18.003722816755026
(주)이월드,84680.0,201812.0,200507.0,,1,0,1,1.53,-4.142475154765053
(주)이월드,84680.0,201912.0,200507.0,,1,0,1,8.22,445.6554412456284
(주)이월드,84680.0,202012.0,200507.0,,1,0,1,-10.8,-28.22898368091241
(주)이즈미디어,181340.0,201712.0,201707.0,,0,0,0,10.83,23.485358744904897
(주)이즈미디어,181340.0,201812.0,201707.0,,0,0,0,21.81,48.26561335556415
(주)이즈미디어,181340.0,201912.0,201707.0,,0,0,0,-7.38,-14.916359638255033
(주)이즈미디어,181340.0,202012.0,201707.0,,0,0,0,-30.72,-67.28528498841642
(주)이지,37370.0,201112.0,200001.0,,0,0,0,2.82,119.85144498780323
(주)이지,37370.0,201212.0,200001.0,,0,0,0,0.93,20.15185270870356
(주)이지,37370.0,201312.0,200001.0,,0,0,0,11.05,20.9683655001062
(주)이지,37370.0,201412.0,200001.0,,0,0,0,10.15,26.973162558865315
(주)이지,37370.0,201512.0,200001.0,,0,0,0,-2.44,-2.9571478256674903
(주)이지,37370.0,201612.0,200001.0,,0,0,0,1.17,-3.180348920290062
(주)이지,37370.0,201712.0,200001.0,,0,0,0,2.57,11.706084514879104
(주)이지,37370.0,201812.0,200001.0,,0,1,1,-16.3,-31.349024082314543
(주)이지,37370.0,201912.0,200001.0,,0,1,1,2.57,-40.2839669868942
(주)이지,37370.0,202012.0,200001.0,,0,1,1,-20.65,-32.96790525977771
(주)이지홀딩스,35810.0,201112.0,199911.0,,0,0,0,1.77,29.491883696231085
(주)이지홀딩스,35810.0,201212.0,199911.0,,0,0,0,1.11,29.761853625379008
(주)이지홀딩스,35810.0,201312.0,199911.0,,0,0,0,0.99,8.34013645173594
(주)이지홀딩스,35810.0,201412.0,199911.0,,0,0,0,1.93,-1.608969563011114
(주)이지홀딩스,35810.0,201512.0,199911.0,,0,0,0,1.91,-2.68349078807178
(주)이지홀딩스,35810.0,201612.0,199911.0,,0,0,0,2.43,-2.716344359645537
(주)이지홀딩스,35810.0,201712.0,199911.0,,0,0,0,4.01,-0.2387495377906479
(주)이지홀딩스,35810.0,201812.0,199911.0,,0,0,0,3.46,7.961006921308397
(주)이지홀딩스,35810.0,201912.0,199911.0,,0,0,0,1.3,6.988062869351625
(주)이지홀딩스,35810.0,202012.0,199911.0,,0,0,0,1.74,-0.4040836869361335
(주)이큐셀,160600.0,201512.0,201506.0,,0,0,0,16.82,72.04238940349927
(주)이큐셀,160600.0,201612.0,201506.0,,0,0,0,0.66,19.453456727790964
(주)이큐셀,160600.0,201712.0,201506.0,,0,0,0,3.29,-9.142386322587225
(주)이큐셀,160600.0,201812.0,201506.0,,0,0,0,6.53,85.99486053287639
(주)이큐셀,160600.0,201912.0,201506.0,,0,0,0,-16.89,-17.219471127662526
(주)이크레더블,92130.0,201312.0,200810.0,,0,0,0,1860.985,3.905915938749442
(주)이크레더블,92130.0,201412.0,200810.0,,0,0,0,1860.985,5.362725082969049
(주)이크레더블,92130.0,201512.0,200810.0,,0,0,0,1860.985,27.15149111236519
(주)이크레더블,92130.0,201612.0,200810.0,,0,0,0,1860.985,23.19369612490418
(주)이크레더블,92130.0,201712.0,200810.0,,0,0,0,1860.985,8.121257360274123
(주)이크레더블,92130.0,201812.0,200810.0,,0,0,0,1860.985,9.355938430285644
(주)이크레더블,92130.0,201912.0,200810.0,,0,0,0,1894.52,9.879483088827904
(주)이크레더블,92130.0,202012.0,200810.0,,0,0,0,1827.45,4.847453704863304
(주)이퓨쳐,134060.0,201112.0,201104.0,,0,0,0,-16.18,-37.36771213382394
(주)이퓨쳐,134060.0,201212.0,201104.0,,0,0,0,-19020.62,-4.356160998402799
(주)이퓨쳐,134060.0,201312.0,201104.0,,0,0,0,9530.31,13.429970655199472
(주)이퓨쳐,134060.0,201412.0,201104.0,,0,0,0,58.93,-4.703053156999996
(주)이퓨쳐,134060.0,201512.0,201104.0,,0,0,0,3411.345,-6.329343457526394
(주)이퓨쳐,134060.0,201612.0,201104.0,,0,0,0,3411.345,13.89334921907074
(주)이퓨쳐,134060.0,201712.0,201104.0,,0,0,0,-109215.87,0.7004881493433179
(주)이퓨쳐,134060.0,201812.0,201104.0,,0,0,0,145851.71,14.490146039988016
(주)이퓨쳐,134060.0,201912.0,201104.0,,0,0,0,35.81,8.731138689705006
(주)이퓨쳐,134060.0,202012.0,201104.0,,0,0,0,66.67,0.4810198526660314
(주)인디에프,14990.0,201112.0,198906.0,,0,0,0,-3.54,3.321916660860565
(주)인디에프,14990.0,201212.0,198906.0,,1,0,1,-2.03,-12.57492494926307
(주)인디에프,14990.0,201312.0,198906.0,,1,0,1,-1.88,-8.327740429715618
(주)인디에프,14990.0,201412.0,198906.0,,1,0,1,-2.24,-5.13979440848704
(주)인디에프,14990.0,201512.0,198906.0,,1,0,1,-4.31,-8.436974052807766
(주)인디에프,14990.0,201612.0,198906.0,,1,0,1,-6.89,18.31952569805837
(주)인디에프,14990.0,201712.0,198906.0,,1,0,1,1.68,-0.8973853175015117
(주)인디에프,14990.0,201812.0,198906.0,,1,0,1,2.1,-1.7312824487058531
(주)인디에프,14990.0,201912.0,198906.0,,1,0,1,-0.75,2.4880164648692444
(주)인디에프,14990.0,202012.0,198906.0,,1,0,1,-8.25,-24.57300085664896
(주)인바디,41830.0,201112.0,200012.0,,0,0,0,3494.28,29.351091676712016
(주)인바디,41830.0,201212.0,200012.0,,0,0,0,1009.3175,5.289700461866916
(주)인바디,41830.0,201312.0,200012.0,,0,0,0,1009.3175,10.702020228769554
(주)인바디,41830.0,201412.0,200012.0,,0,0,0,1009.3175,33.03792148931151
(주)인바디,41830.0,201512.0,200012.0,,0,0,0,1009.3175,40.88455406952248
(주)인바디,41830.0,201612.0,200012.0,,0,0,0,1009.3175,15.807725287428706
(주)인바디,41830.0,201712.0,200012.0,,0,0,0,1009.3175,16.788481700230317
(주)인바디,41830.0,201812.0,200012.0,,0,0,0,193.22,6.843405795541889
(주)인바디,41830.0,201912.0,200012.0,,0,0,0,196.35,17.487221891511037
(주)인바디,41830.0,202012.0,200012.0,,0,0,0,153.42,-8.488768313705695
(주)인바이오젠,101140.0,201112.0,200804.0,,0,0,0,4.62,-18.44303817256958
(주)인바이오젠,101140.0,201212.0,200804.0,,0,0,0,-11.39,-14.885793555703358
(주)인바이오젠,101140.0,201312.0,200804.0,,1,0,1,-7.15,-21.656368346638
(주)인바이오젠,101140.0,201412.0,200804.0,,1,0,1,-4.82,47.647370280185605
(주)인바이오젠,101140.0,201512.0,200804.0,,1,0,1,-54.81,-24.631036027166523
(주)인바이오젠,101140.0,201612.0,200804.0,,1,0,1,-16.73,30.2343454155791
(주)인바이오젠,101140.0,201712.0,200804.0,,1,0,1,-26.6,-38.7039862149524
(주)인바이오젠,101140.0,201812.0,200804.0,,1,0,1,-13.13888888888889,6.915328512124007
(주)인바이오젠,101140.0,201912.0,200804.0,,1,0,1,-0.53,29.46053676570005
(주)인바이오젠,101140.0,202012.0,200804.0,,1,0,1,-0.84,4.313427705377826
(주)인성정보,33230.0,201112.0,199907.0,,0,0,0,2.88,16.146295761770755
(주)인성정보,33230.0,201212.0,199907.0,,0,0,0,1.17,3.117308947728382
(주)인성정보,33230.0,201312.0,199907.0,,0,0,0,2.66,-1.1551133703200012
(주)인성정보,33230.0,201412.0,199907.0,,0,0,0,1.38,0.6933310122122229
(주)인성정보,33230.0,201512.0,199907.0,,0,0,0,-1.26,-0.3495094811435364
(주)인성정보,33230.0,201612.0,199907.0,,0,0,0,2.08,-1.4976874064276244
(주)인성정보,33230.0,201712.0,199907.0,,0,0,0,1.19,1.2498604347394742
(주)인성정보,33230.0,201812.0,199907.0,,0,0,0,1.15,0.8588597252654526
(주)인성정보,33230.0,201912.0,199907.0,,0,0,0,1.34,-4.409024591079532
(주)인성정보,33230.0,202012.0,199907.0,,0,0,0,1.14,-1.8905476767690004
(주)인스코비,6490.0,201112.0,198501.0,,0,0,0,-35.46,7.65287896199493
(주)인스코비,6490.0,201212.0,198501.0,,1,0,1,-39.21,45.82427715388227
(주)인스코비,6490.0,201312.0,198501.0,,1,0,1,-45.25,54.5692114302518
(주)인스코비,6490.0,201412.0,198501.0,,1,0,1,-53.39,108.80567027144974
(주)인스코비,6490.0,201512.0,198501.0,,1,0,1,-4.39,-36.69730794178825
(주)인스코비,6490.0,201612.0,198501.0,,1,0,1,-1.74,127.18980102247232
(주)인스코비,6490.0,201712.0,198501.0,,1,0,1,-1.45,33.7380267069188
(주)인스코비,6490.0,201812.0,198501.0,,1,0,1,4.37,18.205962789744856
(주)인스코비,6490.0,201912.0,198501.0,,1,0,1,2.47,28.480494851089905
(주)인스코비,6490.0,202012.0,198501.0,,1,0,1,-0.54,-23.193699413376663
(주)인지디스플레이,37330.0,201112.0,199912.0,,0,0,0,17.61,15.65680115864056
(주)인지디스플레이,37330.0,201212.0,199912.0,,0,0,0,12.6,-14.83971465199068
(주)인지디스플레이,37330.0,201312.0,199912.0,,0,0,0,9.745714285714286,-22.626761702439016
(주)인지디스플레이,37330.0,201412.0,199912.0,,0,0,0,9.745714285714286,19.786332419516125
(주)인지디스플레이,37330.0,201512.0,199912.0,,0,0,0,9.745714285714286,-4.671730337123744
(주)인지디스플레이,37330.0,201612.0,199912.0,,0,0,0,8.68,25.090192980185748
(주)인지디스플레이,37330.0,201712.0,199912.0,,0,0,0,2.25,22.813895515180253
(주)인지디스플레이,37330.0,201812.0,199912.0,,0,0,0,12.09,7.442183992956039
(주)인지디스플레이,37330.0,201912.0,199912.0,,0,0,0,6.81,8.443329663892998
(주)인지디스플레이,37330.0,202012.0,199912.0,,0,0,0,8.18,37.04446104552244
(주)인콘,83640.0,201112.0,200512.0,,0,0,0,15.12,34.33878991049599
(주)인콘,83640.0,201212.0,200512.0,,0,0,0,12.53,13.472489754231423
(주)인콘,83640.0,201312.0,200512.0,,0,0,0,16.68,4.114312781171888
(주)인콘,83640.0,201412.0,200512.0,,0,0,0,7.89,-7.75964741886235
(주)인콘,83640.0,201512.0,200512.0,,0,0,0,1310.78,-6.561618598271439
(주)인콘,83640.0,201612.0,200512.0,,0,0,0,-2519.39,0.1493582362064405
(주)인콘,83640.0,201712.0,200512.0,,0,0,0,9.95,21.849199235607248
(주)인콘,83640.0,201812.0,200512.0,,0,0,0,-0.99,-6.763283333799872
(주)인콘,83640.0,201912.0,200512.0,,1,0,1,-0.87,-25.03712275509499
(주)인콘,83640.0,202012.0,200512.0,,1,0,1,0.88,64.23556489266166
(주)인터로조,119610.0,201112.0,201007.0,,0,0,0,101.79444444444444,39.03358618974489
(주)인터로조,119610.0,201212.0,201007.0,,0,0,0,47.68,22.794255749134155
(주)인터로조,119610.0,201312.0,201007.0,,0,0,0,31.0,33.42823690565121
(주)인터로조,119610.0,201412.0,201007.0,,0,0,0,28.02,13.226454438992215
(주)인터로조,119610.0,201512.0,201007.0,,0,0,0,60.58,31.08278740196092
(주)인터로조,119610.0,201612.0,201007.0,,0,0,0,154.19,23.76897243420518
(주)인터로조,119610.0,201712.0,201007.0,,0,0,0,340.27,9.36624466486908
(주)인터로조,119610.0,201812.0,201007.0,,0,0,0,205.66,-1.4761725994553463
(주)인터로조,119610.0,201912.0,201007.0,,0,0,0,26.92,16.54376796458475
(주)인터로조,119610.0,202012.0,201007.0,,0,0,0,21.83,-4.716244910799087
(주)인터파크,108790.0,201412.0,201402.0,2020/07/16,0,0,0,7.44,5.637342859270343
(주)인터파크,108790.0,201512.0,201402.0,2020/07/16,0,0,0,14.86,-1.301873204648735
(주)인터파크,108790.0,201612.0,201402.0,2020/07/16,0,0,0,3.4,16.03462134989827
(주)인터파크,108790.0,201712.0,201402.0,2020/07/16,0,0,0,12.11,3.443606252712744
(주)인터파크,108790.0,201812.0,201402.0,2020/07/16,0,0,0,2.87,9.529560930449678
(주)인터파크,108790.0,201912.0,201402.0,2020/07/16,0,0,0,7.38,-3.638657575888732
(주)인터플렉스,51370.0,201112.0,200301.0,,0,0,0,9.73,23.50853036951532
(주)인터플렉스,51370.0,201212.0,200301.0,,0,0,0,8.66,47.83451050689565
(주)인터플렉스,51370.0,201312.0,200301.0,,0,0,0,0.01,29.488849587780685
(주)인터플렉스,51370.0,201412.0,200301.0,,1,0,1,-21.86,-35.146134051848406
(주)인터플렉스,51370.0,201512.0,200301.0,,1,0,1,-23.42,-17.628556117119814
(주)인터플렉스,51370.0,201612.0,200301.0,,1,0,1,-13.68,8.724420633650894
(주)인터플렉스,51370.0,201712.0,200301.0,,1,0,1,19.02,39.936524900741766
(주)인터플렉스,51370.0,201812.0,200301.0,,1,0,1,-29.9,-61.026779705389785
(주)인터플렉스,51370.0,201912.0,200301.0,,1,0,1,-10.24,39.8862434342079
(주)인터플렉스,51370.0,202012.0,200301.0,,1,0,1,-23.05,-26.293978732332167
(주)인텍플러스,64290.0,201112.0,201101.0,,0,0,0,16.83,-13.717384415595731
(주)인텍플러스,64290.0,201212.0,201101.0,,0,0,0,6.55,-7.110880274810186
(주)인텍플러스,64290.0,201312.0,201101.0,,0,0,0,-8.37,-42.661078925013854
(주)인텍플러스,64290.0,201412.0,201101.0,,1,0,1,-5.46,-18.458528802600387
(주)인텍플러스,64290.0,201512.0,201101.0,,1,0,1,0.96,83.59979124368732
(주)인텍플러스,64290.0,201612.0,201101.0,,1,0,1,-15.21,-27.42444459096493
(주)인텍플러스,64290.0,201712.0,201101.0,,1,0,1,0.12,45.27218441692169
(주)인텍플러스,64290.0,201812.0,201101.0,,1,0,1,-34.0,-33.72255298335903
(주)인텍플러스,64290.0,201912.0,201101.0,,1,0,1,15.61,151.60249156036133
(주)인텍플러스,64290.0,202012.0,201101.0,,1,0,1,27.9,38.80661229794491
(주)인텔리안테크놀로지스,189300.0,201612.0,201610.0,,0,0,0,18.0,30.76623173134741
(주)인텔리안테크놀로지스,189300.0,201712.0,201610.0,,0,0,0,19.97,7.6253088097253885
(주)인텔리안테크놀로지스,189300.0,201812.0,201610.0,,0,0,0,12.29,31.156350699236445
(주)인텔리안테크놀로지스,189300.0,201912.0,201610.0,,0,0,0,6.27,7.435331357665148
(주)인텔리안테크놀로지스,189300.0,202012.0,201610.0,,0,0,0,3.42,-6.668760670455313
(주)인트로메딕,150840.0,201312.0,201312.0,,0,0,0,22.79,23.72974654680111
(주)인트로메딕,150840.0,201412.0,201312.0,,0,0,0,70.59,3.2017539102455577
(주)인트로메딕,150840.0,201512.0,201312.0,,0,0,0,-13.03,-24.51325453771793
(주)인트로메딕,150840.0,201612.0,201312.0,,1,0,1,-4.46,2.064273164703102
(주)인트로메딕,150840.0,201712.0,201312.0,,1,0,1,-0.9,6.866518479207119
(주)인트로메딕,150840.0,201812.0,201312.0,,1,0,1,-1.61,9.596143134859524
(주)인트로메딕,150840.0,201912.0,201312.0,,1,0,1,-2.29,-10.512506132442942
(주)인트로메딕,150840.0,202012.0,201312.0,,1,0,1,-2.78,-32.516582367002385
(주)인팩,23810.0,201112.0,200409.0,,0,0,0,22.1,-12.314560209570145
(주)인팩,23810.0,201212.0,200409.0,,0,0,0,9.92,11.844659859589008
(주)인팩,23810.0,201312.0,200409.0,,0,0,0,19.08,5.767700156810922
(주)인팩,23810.0,201412.0,200409.0,,0,0,0,30.11,-0.2828322819038623
(주)인팩,23810.0,201512.0,200409.0,,0,0,0,25.61,2.010465631615511
(주)인팩,23810.0,201612.0,200409.0,,0,0,0,29.6,5.053973926868896
(주)인팩,23810.0,201712.0,200409.0,,0,0,0,-2.75,2.0388700643767974
(주)인팩,23810.0,201812.0,200409.0,,0,0,0,1.43,46.7312000592358
(주)인팩,23810.0,201912.0,200409.0,,0,0,0,-0.16,2.9713447851703005
(주)인팩,23810.0,202012.0,200409.0,,0,0,0,6.07,6.480544235394882
(주)인포마크,175140.0,201512.0,201509.0,,0,0,0,-1.55,-26.142308636691364
(주)인포마크,175140.0,201612.0,201509.0,,0,0,0,5.22,21.99949483878809
(주)인포마크,175140.0,201712.0,201509.0,,0,0,0,-8.19,-11.387462046358683
(주)인포마크,175140.0,201812.0,201509.0,,1,0,1,-0.57,110.01030985835804
(주)인포마크,175140.0,201912.0,201509.0,,1,1,1,-7.23,-36.50750685653996
(주)인포마크,175140.0,202012.0,201509.0,,1,1,1,-4.59,-42.16599417670173
(주)인포바인,115310.0,201112.0,201002.0,,0,0,0,5157.2925000000005,9.08841351530195
(주)인포바인,115310.0,201212.0,201002.0,,0,0,0,5157.2925000000005,7.164362394553038
(주)인포바인,115310.0,201312.0,201002.0,,0,0,0,48.92,15.50097759121356
(주)인포바인,115310.0,201412.0,201002.0,,0,0,0,19.27,5.158056969021958
(주)인포바인,115310.0,201512.0,201002.0,,0,0,0,137.13,-8.826218965137352
(주)인포바인,115310.0,201612.0,201002.0,,0,0,0,1941.03,14.158029911811573
(주)인포바인,115310.0,201712.0,201002.0,,0,0,0,2199.94,8.148867764264761
(주)인포바인,115310.0,201812.0,201002.0,,0,0,0,36434.33,-10.68320535538492
(주)인포바인,115310.0,201912.0,201002.0,,0,0,0,372.71,-4.8889199154817184
(주)인포바인,115310.0,202012.0,201002.0,,0,0,0,105.01,-0.5434218953204434
(주)인포피아,36220.0,201112.0,200706.0,2016/05/09,0,0,0,10.75,5.7363970437616825
(주)인포피아,36220.0,201212.0,200706.0,2016/05/09,0,0,0,-2.82,6.900155627616626
(주)인포피아,36220.0,201312.0,200706.0,2016/05/09,1,0,1,-4.34,-10.03746701341334
(주)인포피아,36220.0,201412.0,200706.0,2016/05/09,1,0,1,-3.03,8.042267844847228
(주)인포피아,36220.0,201512.0,200706.0,2016/05/09,1,0,1,-0.38,-8.530538796268779
(주)인피니트헬스케어,71200.0,201112.0,201005.0,,0,0,0,-1.85,132.94361503113973
(주)인피니트헬스케어,71200.0,201212.0,201005.0,,0,0,0,-5.34,2.967219713485031
(주)인피니트헬스케어,71200.0,201312.0,201005.0,,0,0,0,4.86,-38.546578688307285
(주)인피니트헬스케어,71200.0,201412.0,201005.0,,0,0,0,9.67,-9.414957543398955
(주)인피니트헬스케어,71200.0,201512.0,201005.0,,0,0,0,16.34,-1.5695297979569187
