회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,총자본정상영업이익률,유보율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,타인자본회전률,순운전자본회전률,시장구분
(주)앤씨앤,092600,201312,200706,,1,0,1,제조업,1,-1.7119563528543464,-4.874182993897838,-2.295238095238095,-0.2850885870417999,-0.7741444866920152,-0.8939226519337016,0.6857142857142858,-0.7704918032786883,KOSDAQ
삼양식품(주),003230,202012,197506,,0,0,0,제조업,1,0.8483279382017164,0.2240314759870273,2.236507936507936,-0.1623356688202266,0.6387832699619773,0.3845303867403314,0.4380952380952381,1.1967213114754105,KOSPI
(주)경동나비엔,009450,201512,199308,,0,0,0,제조업,1,0.8511820049003685,0.8984846760580252,0.2460317460317459,0.3125550044685801,-0.279467680608365,-0.4232044198895027,0.0571428571428569,0.6065573770491806,KOSPI
(주)코엔텍,029960,201312,200406,,0,0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",0,-0.0274824709223088,-0.2015017463818918,0.868253968253968,-0.5586953110609296,4.149809885931559,2.477348066298342,0.5428571428571428,-0.1803278688524588,KOSDAQ
(주)현대미포조선,010620,201512,198312,,0,0,0,제조업,1,0.744386496453092,6.030962740106674,-0.6031746031746031,0.3643359553551328,-0.7756653992395437,-1.70939226519337,-0.8476190476190478,-1.2295081967213113,KOSPI
(주)비비안,002070,201312,197607,,1,0,1,제조업,1,-0.066522830415854,-4.565136446042957,-1.2031746031746031,0.5410870588556342,-0.8866920152091254,-1.0861878453038674,0.2619047619047618,0.1147540983606558,KOSPI
(주)제로투세븐,159580,201512,201302,,1,0,1,도매 및 소매업,1,0.4072441466744752,-3.4082747651329743,-0.7714285714285714,-0.1236329897188546,-1.1977186311787071,-1.275138121546961,1.0904761904761904,1.131147540983607,KOSDAQ
롯데정밀화학(주),004000,201412,197604,,1,0,1,제조업,1,-0.537776844951119,-0.2576200906380398,-0.9174603174603174,-0.1502193356483534,-0.2988593155893536,-0.3204419889502762,-0.3285714285714287,0.8032786885245905,KOSPI
(주)한국팩키지,037230,201312,199912,,1,0,1,제조업,1,-0.3541180882492599,-4.874182993897838,-1.471428571428571,-0.57858219799562,-0.3718631178707224,-0.5988950276243094,0.9190476190476192,-0.1147540983606554,KOSDAQ
(주)이엠앤아이,083470,201412,200809,,0,0,0,제조업,1,0.3166637859513423,6.030962740106674,1.0206349206349206,-0.4673384318353925,0.1247148288973383,-0.0497237569060773,0.3095238095238095,0.6229508196721314,KOSDAQ
(주)디엔에프,092070,201312,200711,,0,0,0,제조업,1,-1.3684866009357342,-4.874182993897838,-2.295238095238095,-0.5166701915008288,-0.5467680608365019,-0.5911602209944751,-0.8476190476190478,-0.967213114754098,KOSDAQ
(주)에이디칩스,054630,201312,200111,,1,0,1,제조업,1,-0.4219778797409073,-0.6055515255796016,-2.295238095238095,-0.6674148411436837,-1.1977186311787071,-1.1281767955801103,1.5761904761904766,2.344262295081968,KOSDAQ
(주)티에스엠텍,066350,201312,200301,42144.0,0,0,0,제조업,1,-2.034002650287877,-2.1296203926231545,-1.5047619047619047,0.0862742957722457,-0.3730038022813687,-0.0187845303867403,-0.7619047619047621,-1.081967213114754,KOSDAQ
(주)육일씨엔에쓰,191410,201512,201512,,0,1,1,제조업,1,-1.4454259644105445,-0.8601704241305729,-0.1571428571428571,-0.2760218039419015,-0.0380228136882129,-0.1027624309392264,-0.2238095238095239,0.2131147540983608,KOSDAQ
(주)아시아경제,127710,201512,201507,,0,0,0,정보통신업,0,0.2075416205184283,-0.0271346636818608,1.3269841269841267,-0.498857271505468,0.5247148288973384,0.0696132596685082,0.7714285714285714,0.1475409836065575,KOSDAQ
(주)멜파스,096640,201412,200912,,1,1,1,제조업,1,-2.0353976937624334,-4.874182993897838,-1.9698412698412695,0.1529414172562236,-0.0258555133079847,-0.1668508287292817,-0.2000000000000001,-0.1803278688524588,KOSDAQ
(주)위메이드,112040,201412,200912,,0,1,1,정보통신업,0,-1.5875832865315505,-4.147367277152149,-1.8063492063492064,2.432053704828113,-0.4038022813688212,-0.5259668508287292,0.4238095238095237,-0.1803278688524588,KOSDAQ
(주)듀오백,073190,201412,200402,,0,0,0,제조업,1,0.0272437198966977,-4.874182993897838,-1.826984126984127,-0.2761787159142851,-1.1083650190114067,-0.9558011049723756,2.1666666666666674,0.5245901639344264,KOSDAQ
(주)인피니트헬스케어,071200,202012,201005,,0,0,0,정보통신업,0,-0.4241255880073684,0.0059449826475314,0.311111111111111,-0.2721331159306585,1.48212927756654,1.6972375690607733,0.1666666666666667,-0.721311475409836,KOSDAQ
상신이디피(주),091580,201512,200705,,0,0,0,제조업,1,-1.230586578563126,-1.4883000109110385,-0.8873015873015874,-0.3150246624687028,-0.1174904942965779,0.2850828729281768,-0.4761904761904764,-0.3278688524590161,KOSDAQ
(주)삼일,032280,202012,199703,,0,0,0,운수 및 창고업,0,-0.8092947767741797,-1.862371403268869,-0.93015873015873,-0.5232673166006044,-0.2049429657794676,-0.092817679558011,-0.2047619047619048,1.032786885245902,KOSDAQ
(주)푸드나무,290720,202012,201810,,0,0,0,도매 및 소매업,1,3.922669333258433,0.2210453626607668,0.9999999999999996,0.3709876585322592,0.9817490494296578,-0.3580110497237568,2.7952380952380955,1.5245901639344266,KOSDAQ
KB오토시스(주),024120,201512,199412,,0,0,0,제조업,1,0.483873894644404,0.4925371801134817,0.4269841269841268,-0.0118570873044569,-0.0539923954372623,-0.0243093922651933,-0.0809523809523809,0.4918032786885247,KOSDAQ
덕산네오룩스(주),213420,201512,201502,,0,0,0,제조업,1,-0.1359239090854891,-0.028764012786873,-0.3730158730158731,2.1831162717715364,1.602661596958175,0.8110497237569061,0.7904761904761904,-0.5901639344262293,KOSDAQ
롯데지주(주),004990,201412,197402,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.5049431562488615,0.2657886148133239,-0.2793650793650793,4.652617359921954,-0.2410646387832699,-0.1502762430939225,-0.3952380952380953,1.032786885245902,KOSPI
(주)메타랩스,090370,201312,200612,,1,0,1,제조업,1,-0.2833707545776086,4.108075336172694,-0.3682539682539683,-0.2766562740911044,-0.7102661596958174,-0.9977900552486186,-0.4190476190476191,-0.6393442622950818,KOSPI
(주)오킨스전자,080580,201612,201412,,1,0,1,제조업,1,-1.896030593205312,-0.9270249474656718,-2.295238095238095,-0.2414807032385266,-0.447148288973384,-0.2662983425414365,-0.7285714285714288,-0.6885245901639343,KOSDAQ
(주)동남합성,023450,202012,199612,,0,0,0,제조업,1,-0.1815926682270126,0.4040745060759453,1.7174603174603174,0.2989514186888982,-1.1977186311787071,-1.314917127071823,1.1095238095238096,2.1967213114754105,KOSPI
(주)마이크로컨텍솔루션,098120,201512,200809,,0,1,1,제조업,1,-1.2440483387413126,-0.7381764403779015,0.6206349206349205,-0.1027295860935058,2.8741444866920145,0.923756906077348,1.1476190476190478,0.0163934426229508,KOSDAQ
(주)에스엠엔터테인먼트,041510,201412,200004,,0,0,0,정보통신업,0,0.2109680243552355,-0.2064252257709363,0.695238095238095,0.8322815683010529,-0.1756653992395437,-0.3425414364640883,0.0666666666666665,-0.3770491803278686,KOSDAQ
서울도시가스(주),017390,202012,199508,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-0.4367381844885339,-0.3026662310278989,-0.6333333333333333,1.3145539265515525,0.2038022813688213,0.4066298342541437,-0.1761904761904762,-0.0327868852459013,KOSPI
일동홀딩스(주),000230,201512,197506,,0,0,0,제조업,1,0.5830124128901133,0.7146777859105928,-0.1428571428571429,0.1695195082515231,-0.0646387832699619,0.3558011049723756,-0.4333333333333334,-0.1147540983606554,KOSPI
나이스평가정보(주),030190,201312,200005,,0,0,0,정보통신업,0,0.9045151338354483,0.1321595650645987,1.6793650793650792,-0.5408960355849064,1.9307984790874528,0.5646408839779006,1.280952380952381,1.2459016393442623,KOSDAQ
(주)케이씨텍,281820,202012,201712,,0,0,0,제조업,1,0.912758526889112,0.138728715569676,1.6809523809523808,1.4927786381405248,3.023954372623574,1.1933701657458564,1.6666666666666667,-0.1967213114754096,KOSPI
(주)케이에스피,073010,201412,200412,,1,0,1,제조업,1,-0.2857964865565769,-4.451113587813845,-0.8873015873015874,0.2477503598741976,-0.1806083650190114,0.5812154696132596,-0.5380952380952383,-0.967213114754098,KOSDAQ
(주)형지아이앤씨,011080,201512,200407,,0,0,0,제조업,1,1.23304753606647,-0.3683437452198259,-0.4809523809523809,-0.5798102047360126,-0.91787072243346,-1.2718232044198894,-0.1714285714285716,-0.163934426229508,KOSDAQ
에코캡(주),128540,202012,201812,,0,0,0,제조업,1,0.2997345887023971,-4.874182993897838,-1.6222222222222222,2.001255295779068,-0.6980988593155893,-1.047513812154696,-0.5285714285714287,-0.7377049180327866,KOSDAQ
(주)초록뱀이앤엠,131100,201312,201106,,1,0,1,도매 및 소매업,1,0.0785912653444711,-4.874182993897838,-1.0349206349206348,0.2394476698572101,-0.4106463878326996,-0.2408839779005524,-0.6238095238095239,-0.1475409836065571,KOSDAQ
(주)원익큐브,014190,202012,199604,,0,0,0,도매 및 소매업,1,-0.3474693567736747,1.7574699079086509,-0.3111111111111111,-0.4592949876858212,0.1338403041825095,-0.2983425414364641,0.6285714285714286,0.2786885245901642,KOSDAQ
(주)파인텍,131760,201612,201508,,0,1,1,제조업,1,-1.419442926078202,-2.0227132119038997,-1.5079365079365077,0.1243629715034215,-0.6870722433460076,-1.1171270718232045,-0.5047619047619049,-0.5573770491803276,KOSDAQ
(주)노바텍,285490,202012,201811,,0,0,0,제조업,1,3.922669333258433,4.972646884369271,2.519047619047619,1.2226307997735009,2.860456273764258,2.0320441988950275,1.3952380952380956,-0.1147540983606554,KOSDAQ
에스케이케미칼(주),285130,202012,201801,,0,0,0,제조업,1,-0.8950589482695303,0.3460295596522813,0.0825396825396824,0.2081539647562066,0.0296577946768061,0.9270718232044198,-0.6904761904761907,-0.5573770491803276,KOSPI
(주)셀루메드,049180,201312,200205,,0,0,0,제조업,1,-0.155267726628846,-0.5560342670001968,-0.5396825396825397,-0.6940830541892085,-0.5224334600760455,-0.6099447513812154,-0.6714285714285716,-1.180327868852459,KOSDAQ
(주)티로보틱스,117730,202012,201811,,0,0,0,제조업,1,1.328258710666626,2.460829010236653,0.0079365079365079,-0.4096084705176047,-0.4049429657794676,-0.4320441988950275,-0.442857142857143,-0.2131147540983604,KOSDAQ
(주)두산,000150,201312,197306,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.922669333258433,5.350263288748613,0.276190476190476,0.8996991383486038,-0.5174904942965779,-0.5834254143646408,-0.2952380952380953,0.8032786885245905,KOSPI
(주)스타플렉스,115570,201612,201001,,0,0,0,제조업,1,0.2585714013215526,0.2882609593829539,0.5142857142857141,0.7993368763601882,-0.253231939163498,-0.0232044198895027,-0.5714285714285716,-0.5737704918032784,KOSDAQ
(주)코디엠,224060,201512,201512,,1,1,1,제조업,1,1.0077614718136427,0.0363285618007648,0.6714285714285714,-0.3409901827683365,0.0391634980988592,-0.453038674033149,0.3714285714285714,0.5737704918032789,KOSDAQ
(주)아이스크림에듀,289010,202012,201907,,0,0,0,정보통신업,0,0.2992688053259752,-1.5257201525841468,-0.965079365079365,0.022281500078456,-0.1083650190114068,-0.4408839779005524,1.1714285714285717,0.4262295081967213,KOSDAQ
(주)엘앤에프,066970,201312,200301,,1,0,1,제조업,1,-0.4203079530042912,-2.640023891381784,-1.0523809523809524,-0.1520477012396045,-0.5296577946768061,-0.6895027624309392,-0.061904761904762,1.016393442622951,KOSDAQ
(주)씨그널엔터테인먼트그룹,099830,201312,201101,43224.0,0,0,0,정보통신업,0,-1.0089528629227391,-3.576487910380973,-1.2730158730158727,-0.5128974819039562,-0.3095057034220532,-0.2906077348066298,-0.3476190476190477,-0.7540983606557374,KOSDAQ
(주)손오공,066910,201312,200501,,1,0,1,도매 및 소매업,1,-1.5390009143059775,-4.874182993897838,-2.295238095238095,-0.6355071326724837,0.2117870722433461,0.9359116022099444,-0.4571428571428573,-0.5409836065573768,KOSDAQ
(주)씨엔플러스,115530,201312,201111,,0,0,0,제조업,1,-1.2734769405697457,-1.3295992965025358,-0.8238095238095238,0.3637765300622873,0.134980988593156,0.2552486187845303,-0.3000000000000001,-0.0327868852459013,KOSDAQ
한국정보인증(주),053300,201512,201402,,0,0,0,정보통신업,0,0.360356655704786,0.3363322243568437,0.6968253968253966,-0.5386105785958425,1.1619771863117871,1.9801104972375687,-0.2095238095238096,-0.9344262295081964,KOSDAQ
(주)오공,045060,201512,200008,,0,0,0,제조업,1,0.3545348637922521,0.0865860493842893,0.011111111111111,-0.2031737151979478,-0.3798479087452471,-0.4817679558011049,-0.0666666666666667,0.295081967213115,KOSDAQ
진원생명과학(주),011000,201612,198711,,0,0,0,제조업,1,0.4045760166293887,-3.3460633591422133,-2.295238095238095,-0.6212895435226056,-1.1977186311787071,-1.971270718232044,-0.3523809523809525,-1.0163934426229506,KOSPI
(주)씨티씨바이오,060590,201312,200202,,0,0,0,제조업,1,-0.3872330089317624,-0.970723107553085,-0.4682539682539682,-0.036458155670321,-0.5463878326996198,-0.712707182320442,-0.1666666666666667,-0.4098360655737703,KOSDAQ
(주)코세스,089890,201412,200611,,1,0,1,제조업,1,0.3102060993519893,0.6559851444003306,-1.871428571428571,-0.6940830541892085,-0.7692015209125476,-1.3171270718232042,-0.6190476190476192,-0.5245901639344259,KOSDAQ
크로바하이텍(주),043590,201412,200112,,1,0,1,제조업,1,-0.3770177697772656,0.4238229546280517,-1.4793650793650792,-0.3923959093731025,-0.5988593155893536,-0.7867403314917126,-0.2142857142857144,-0.1803278688524588,KOSDAQ
삼정펄프(주),009770,201312,200610,,0,0,0,제조업,1,-0.6502813682165127,-0.2850805015659577,0.4984126984126983,0.0495091384168265,2.061216730038023,0.7734806629834254,1.3952380952380956,0.2622950819672133,KOSPI
(주)코스메카코리아,241710,201612,201610,,0,0,0,제조업,1,3.259655824014627,1.196042131307493,1.2460317460317458,1.8960492294257705,-0.2212927756653991,-0.5138121546961326,0.7095238095238096,0.6393442622950822,KOSDAQ
(주)서희건설,035890,201612,199912,,0,0,0,건설업,1,-0.040131328084851,1.5689712184810227,1.0444444444444445,-0.5920902721399381,0.0121673003802281,0.1027624309392265,-0.1714285714285716,0.2622950819672133,KOSDAQ
한일화학공업(주),007770,201312,199209,,0,0,0,제조업,1,0.0586706280930387,1.4212670480257468,-0.4396825396825397,2.4371772218394177,0.205703422053232,-0.2850828729281768,1.1857142857142855,1.131147540983607,KOSDAQ
대성에너지(주),117580,202012,201012,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-0.3442670553767736,0.0664596582220098,-0.1142857142857143,-0.0027561929062143,-0.1669201520912547,-0.1325966850828729,-0.2285714285714287,0.7868852459016397,KOSPI
(주)나노,187790,201612,201405,,1,0,1,제조업,1,2.9801643424025097,-0.8082618072831269,-2.295238095238095,-0.2134480382592321,-1.1977186311787071,-1.971270718232044,-0.7047619047619049,-0.8852459016393441,KOSDAQ
티제이미디어(주),032540,201512,199704,,0,0,0,제조업,1,1.069237142352981,1.7112379379001916,-0.4174603174603175,0.014988504492458,0.1319391634980989,-0.3613259668508287,1.4571428571428575,0.7377049180327871,KOSDAQ
쌍용정보통신(주),010280,201512,200004,,1,0,1,정보통신업,0,-0.0656225956080826,0.3029191085946527,-1.8825396825396823,-0.6940830541892085,-0.8220532319391634,-1.0364640883977898,0.1857142857142855,0.19672131147541,KOSDAQ
덕산하이메탈(주),077360,202012,200510,,0,0,0,제조업,1,0.2065171865018614,0.6231247407918382,-0.2507936507936508,2.720382865212616,1.3247148288973385,0.7580110497237569,0.9428571428571432,-0.4754098360655736,KOSDAQ
(주)파인테크닉스,106240,201512,200903,,0,0,0,제조업,1,-0.0037449815750742,-0.537167815623977,-0.219047619047619,-0.3641790433827492,-0.161977186311787,-0.1104972375690607,-0.261904761904762,-0.0983606557377046,KOSDAQ
(주)힘스,238490,202012,201707,,0,0,0,제조업,1,1.131345662939735,2.5728217061365477,2.519047619047619,0.1549471615988648,4.26615969581749,2.477348066298342,2.7142857142857144,1.0819672131147544,KOSDAQ
(주)코썬바이오,204990,201612,201612,,1,0,1,제조업,1,0.4193862940516241,-0.2329419896174595,2.319047619047619,-0.5017771986437347,0.1673003802281369,-0.3171270718232044,1.1666666666666667,-0.6393442622950818,KOSDAQ
(주)금화피에스시,036190,201512,200012,,0,0,0,건설업,1,1.1100655191367623,0.1807869455559892,1.82063492063492,2.5983803955546154,1.02851711026616,0.0375690607734806,2.347619047619048,1.032786885245902,KOSDAQ
