회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,1주당순이익,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,총자본투자효율,부가가치율,종업원1인당부가가치율_계산,자기자본회전률,타인자본회전률,시장구분
(주)네패스,033640,201312,199912,,0,0,0,제조업,1,16.62723105,-25.66010701,25.32776215,7.47,-102.2194657,-0.25,2.4,-2098.85227,89.92,73.33,238.87,11.6,8.87,15.13,16.41,57.91945364,2.663467848,1.58,KOSDAQ
삼륭물산(주),014970,201212,199212,,0,0,0,제조업,1,36.12745387,8.681383207,82.96258463,12.5,85.1006652,8.65,1.86,298.8545455,120.16,79.79,123.7,10.18,6.73,20.22,24.18,158.0740278,0.851080418,1.91,KOSDAQ
비디아이(주),148140,202012,201711,,0,0,0,제조업,1,21.12820786,-31.51271657,52.80959949,9.09,-432.3986363,-10.89,2.1,-2238.020276,78.95,77.92,388.92,-11.23,-9.69,-3.59,-5.86,-75.62221774,3.963628611,1.37,KOSDAQ
(주)블루콤,033560,201312,201101,,0,0,0,제조업,1,15.21696749,12.83198006,50.60925175,3.16,115.7054759,12.12,-1.57,1284.1125,985.58,847.65,8.48,121.58,14.18,25.16,35.27,175.2412245,0.817951622,8.17,KOSDAQ
(주)코센,009730,201712,199007,,1,0,1,제조업,1,-4.731125782,23.19769676,6.172742948,-14.44,594.6717064,1.76,1.34,108.1012217,124.16,84.85,95.36,1.42,0.69,17.35,17.32,100.3615584,2.235135272,1.79,KOSDAQ
(주)제이브이엠,054950,201412,200606,,0,0,0,제조업,1,5.070409861,9.667087618,8.090882932,4.15,-33.76271523,7.09,0.42,1596.373222,116.34,92.74,71.99,30.45,24.56,19.49,37.57,81.34977208,0.967128022,1.24,KOSDAQ
씨제이이앤엠(주),130960,201112,201010,43299.0,0,0,0,정보통신업,0,78.27578096,102.2875763,82.96258463,0.0,458.3127577,3.42,0.78,1547.245811,126.89,126.11,67.8,35.5,25.74,24.33,43.66,169.9629225,2.289338947,1.38,KOSDAQ
국제약품(주),002720,201312,197512,,1,0,1,제조업,1,2.180964182,5.377426535,-4.975041781,0.0,594.6717064,0.9,1.06,108.2971412,226.18,156.21,101.33,-2.55,-1.25,27.36,26.67,72.02986486,2.290200397,2.03,KOSPI
(주)더블유아이,073570,201112,200401,,0,1,1,제조업,1,-15.92110563,-1.729408817,-34.45948876,-11.43,-95.30317305,0.15,1.78,86.97426206,131.15,101.02,82.2,-0.1,-0.08,8.42,13.97,-18.3683871,1.098948333,1.11,KOSDAQ
남광토건(주),001260,201112,197612,,1,0,1,건설업,1,-11.95231026,-31.51271657,-2.146372882,-9.87,-36.92310597,-10.89,5.3,-2238.020276,105.67,102.61,8.48,-1.59,-2.25,-3.59,-5.86,-75.62221774,1.846881929,0.69,KOSPI
(주)모다,149940,201812,201209,44022.0,1,0,1,제조업,1,-22.36308992,-31.51271657,-7.462049273,-30.12,-104.1137957,-2.84,5.3,-275.0161398,61.35,57.85,277.52,-10.44,-13.66,22.9,48.01,-56.35380952,1.319222807,0.58,KOSDAQ
포스코홀딩스(주),005490,202012,198806,,0,0,0,제조업,1,0.035811503,-0.251313886,-10.21341311,2.07,-37.88768339,3.04,0.39,16360.35769,212.58,158.88,65.89,23.38,12.71,12.26,16.78,278.9815397,1.361479628,1.84,KOSPI
아세아시멘트(주),183190,201812,201311,,0,0,0,제조업,1,78.27578096,12.71122368,82.96258463,-0.81,48.80397223,5.59,3.72,4416.406194,179.21,145.9,145.4,6.39,8.66,10.57,24.17,164.6832238,0.677116998,1.25,KOSPI
(주)카카오엠,016170,201312,200101,43361.0,0,0,0,제조업,1,37.02428097,25.22494871,36.51708658,36.31,24.05131022,15.75,-0.98,1348.818555,226.62,226.06,47.87,69.94,21.26,33.75,31.69,327.8626639,1.562639748,3.29,KOSDAQ
(주)인터로조,119610,201812,201007,,0,0,0,제조업,1,23.35632586,18.46125907,-1.476172599,9.64,-29.33183454,12.95,-0.26,1325.082109,425.39,327.73,20.42,41.36,12.9,32.84,60.37,86.75807692,0.835339495,3.9,KOSDAQ
(주)디에스케이,109740,201812,200909,,0,0,0,제조업,1,0.691556268,39.87388649,14.14995089,8.85,64.77583048,13.59,3.13,836.4984156,169.8,161.58,54.21,18.99,9.31,21.56,30.07,313.8384553,1.28940431,1.63,KOSDAQ
(주)네오크레마,311390,201912,201908,,0,0,0,제조업,1,46.22650354,63.57142937,-9.053037088,0.0,-79.63680017,1.41,0.93,141.3576351,900.67,627.95,24.68,-10.82,-5.11,11.96,28.56,97.015,0.52227249,2.12,KOSDAQ
(주)세보엠이씨,011560,201812,199612,,0,0,0,건설업,1,-4.387880078,16.05815522,-21.35832586,3.56,-3.793866743,11.1,-0.03,2009.166192,222.67,207.2,55.07,-5.19,-0.96,50.49,51.1,584.9694266,3.203670664,4.55,KOSDAQ
(주)아이티엠반도체,084850,202012,201911,,0,0,0,제조업,1,1.355454784,0.415924835,-1.670744201,18.43,-52.61750604,5.85,0.3,635.2675878,149.97,122.45,63.14,21.01,9.07,19.98,22.29,176.1158609,1.465065427,2.35,KOSDAQ
(주)코아스,071950,201312,200508,,0,0,0,제조업,1,-4.692373027,-10.30360783,15.01632032,10.78,-85.7805527,0.37,2.23,-303.7075415,120.01,78.35,160.23,5.16,3.55,0.82,0.91,2.443035019,1.883109191,1.45,KOSPI
(주)원익홀딩스,030530,201812,199609,,0,0,0,제조업,1,13.93267028,10.0666849,3.771011876,23.46,2.842176267,6.91,0.34,1247.69727,134.71,80.34,34.7,20.57,12.81,15.87,38.35,195.2991333,0.626935723,1.8,KOSDAQ
(주)엘지화학,051910,201112,200104,,0,0,0,제조업,1,20.61075039,23.76189708,16.45559524,15.24,-0.158349475,20.28,0.17,16360.35769,153.61,101.21,57.46,42.56,10.47,29.62,19.97,361.131412,2.335840833,4.36,KOSPI
남화토건(주),091590,201212,201201,,0,0,0,건설업,1,9.708989625,9.785210317,1.218416226,-2.99,-12.61682347,4.04,-1.69,616.6252129,514.24,514.24,18.7,13.2,3.15,13.53,20.51,106.7287692,0.348038399,4.37,KOSDAQ
(주)현대공업,170030,201912,201312,,0,0,0,제조업,1,2.644143892,4.092043266,5.123174282,-1.21,117.2000903,2.4,-0.33,267.0818123,257.94,239.13,39.1,11.61,2.78,11.3,9.61,103.5484049,1.623491464,4.17,KOSDAQ
(주)아이엠비씨,052220,201612,200501,,0,0,0,정보통신업,0,3.605488868,2.098402758,4.294392913,4.17,255.9994855,2.74,-1.27,77.13504348,224.51,224.51,32.5,24.34,6.29,24.39,25.69,126.63464,1.270762166,4.03,KOSDAQ
(주)용평리조트,070960,202012,201605,,0,0,0,숙박 및 음식점업,1,7.291083185,-4.55071816,-1.555679053,-6.25,-68.57537676,-0.79,5.3,-364.863846,51.15,36.79,141.39,6.98,28.6,4.14,29.66,107.6478788,0.348038399,0.58,KOSPI
(주)디지아이,043360,201212,200107,,1,0,1,제조업,1,2.244570748,0.812318931,14.30469999,6.17,594.6717064,0.05,-2.91,96.47477778,840.59,704.84,14.5,19.46,4.81,4.65,9.08,32.52418605,0.588692784,4.3,KOSDAQ
(주)아이디스,143160,201812,201109,,0,0,0,제조업,1,1.351199404,-0.086245388,14.77562908,-0.27,594.6717064,0.16,-1.75,404.7238856,967.6,757.41,9.0,-11.4,-1.43,19.88,30.12,83.60304945,0.719153555,8.17,KOSDAQ
(주)셀트리온헬스케어,091990,201912,201707,,0,0,0,도매 및 소매업,1,-3.380089787,1.859719532,58.3809899,-10.77,151.430183,2.86,0.37,451.3505248,248.93,97.35,71.01,-14.71,-13.66,4.14,10.71,685.3952381,0.666921429,0.88,KOSDAQ
AJ네트웍스(주),095570,201912,201508,,1,0,1,임대업,1,-22.36308992,-29.37463907,13.82641045,4.53,219.2645647,0.82,3.51,899.7549992,62.88,55.52,388.92,-3.87,-4.69,24.67,36.99,528.9873446,2.250719489,0.68,KOSPI
(주)케이씨티시,009070,201212,197809,,0,0,0,운수 및 창고업,0,8.428310215,-0.184851863,15.43657133,4.27,49.29733063,5.84,0.8,22.383,112.83,111.71,99.56,4.37,1.95,50.49,52.8,319.7084267,1.933252288,2.44,KOSPI
덕산네오룩스(주),213420,202012,201502,,0,0,0,제조업,1,21.84196953,20.51550545,47.29499587,7.18,93.20611611,19.95,-0.34,1388.734625,457.26,324.34,14.61,114.8,22.42,27.18,41.65,309.5383505,0.650562306,5.82,KOSDAQ
삼양통상(주),002170,201612,198911,,0,0,0,제조업,1,-7.813374244,8.379464688,-8.962084188,2.11,158.4901841,10.32,-0.2,7618.028667,665.13,430.24,15.73,29.3,5.88,17.52,25.88,167.2212371,0.9491517,3.2,KOSPI
(주)우정바이오,215380,202012,201505,,0,0,0,"전문, 과학 및 기술 서비스업",0,21.14118791,5.141404904,15.65031944,12.84,-432.3986363,-8.32,-0.13,-853.5691803,125.1,108.45,149.06,-10.01,-11.2,-3.56,-5.86,-20.2098374,1.367732233,1.03,KOSDAQ
(주)아이팩토리,053810,201112,200207,42632.0,0,1,1,제조업,1,-7.172598475,-19.4176649,-33.44519713,-29.08,-178.7463128,-4.93,5.3,-403.094492,51.15,33.02,342.79,-0.63,-0.74,10.67,16.29,45.7369,2.899079137,0.83,KOSDAQ
(주)룽투코리아,060240,201312,200201,,0,1,1,정보통신업,0,-22.36308992,-11.23180364,-25.31692255,-30.12,-215.8951757,-5.34,0.31,-237.7817747,133.99,133.92,152.68,-8.44,-5.08,11.65,11.61,52.6714,2.383614839,1.35,KOSDAQ
(주)피앤텔,054340,201112,200201,43972.0,1,1,1,제조업,1,0.645750981,-1.296973765,-38.67458151,-30.12,-432.3986363,-10.89,-1.43,-1566.747083,366.68,341.33,21.08,-7.63,-1.7,10.61,13.61,-5.663147793,6.550720162,4.05,KOSDAQ
엔브이에이치코리아(주),067570,201912,201312,,0,0,0,제조업,1,9.802769164,2.475574304,32.8479972,0.25,594.6717064,3.55,1.35,432.3911639,70.36,64.54,334.45,3.28,2.43,21.26,20.44,133.180978,3.475390179,1.43,KOSDAQ
(주)쇼박스,086980,201112,200607,,1,0,1,정보통신업,0,-3.750194308,-4.629400007,82.96258463,4.76,-432.3986363,-8.97,-1.52,-235.5453674,313.09,312.69,27.18,-19.54,-13.66,20.41,51.39,659.7740909,0.505068009,1.8,KOSDAQ
(주)제노레이,122310,202012,201805,,0,0,0,제조업,1,9.203768909,11.64745362,-5.249535928,6.44,-24.19322412,13.54,-0.02,698.9499819,361.76,228.01,28.89,49.85,15.53,31.11,43.25,114.8910233,1.245330007,3.23,KOSDAQ
(주)예스티,122640,201512,201512,,0,0,0,제조업,1,32.75902595,102.2875763,74.61476777,10.16,200.0853302,14.75,0.71,1704.49546,261.88,224.92,54.4,23.23,7.23,30.97,27.37,137.0058865,1.985985587,2.54,KOSDAQ
(주)싸이맥스,160980,201512,201506,,0,0,0,제조업,1,78.27578096,94.84521496,1.327987097,0.0,-31.74344918,5.6,-0.52,290.6246422,471.42,414.79,38.96,49.98,17.99,11.18,14.35,79.17910891,1.082199049,2.78,KOSDAQ
(주)위지윅스튜디오,299900,201812,201812,,0,0,0,정보통신업,0,78.27578096,102.2875763,82.06402058,0.0,102.3959994,13.19,0.21,530.298043,1062.09,940.6,34.34,13.05,8.36,21.67,54.31,93.0776087,0.87302904,1.8,KOSDAQ
평화산업(주),090080,201412,200606,,1,0,1,제조업,1,78.27578096,102.2875763,77.61447296,44.64,-173.4869943,-0.5,1.09,-59.81002915,119.27,98.31,185.14,10.28,4.5,25.03,16.86,51.8374106,6.550720162,3.1,KOSPI
(주)원익큐엔씨,074600,201612,200312,,0,0,0,제조업,1,29.03563576,40.98019616,-0.882856659,5.53,-11.08617115,9.11,0.48,3364.66692,158.83,79.38,40.55,25.31,11.7,45.75,65.0,220.7917706,1.341363367,2.23,KOSDAQ
(주)센트랄모텍,308170,202012,201911,,0,0,0,제조업,1,15.68160748,7.20794398,8.482721271,5.26,-39.0377711,2.47,0.66,804.9203252,74.6,57.47,159.9,14.15,7.48,14.6,12.55,202.8442143,3.128782376,2.08,KOSPI
메가스터디교육(주),215200,201812,201505,,0,0,0,교육 서비스업,0,29.09576362,21.45697469,41.5247144,29.26,235.1374464,14.8,-0.32,3638.667458,62.83,60.54,70.03,45.97,19.48,41.55,42.76,106.4855226,1.442787575,2.77,KOSDAQ
(주)엔에스,217820,201912,201512,,0,0,0,제조업,1,47.15712847,18.69416648,28.44842314,22.34,85.64155075,6.16,1.04,439.2795918,149.65,74.99,233.46,6.2,7.17,17.12,28.28,117.2393043,2.191684387,1.07,KOSDAQ
동성제약(주),002210,201412,199001,,1,0,1,제조업,1,5.644632253,-9.554733542,-2.683517631,-2.68,6.924394048,-1.4,1.93,-502.9274397,134.07,114.38,141.46,0.69,0.74,9.68,17.76,44.79889655,1.208978721,1.01,KOSPI
케이비아이메탈(주),024840,201612,199412,,0,0,0,제조업,1,28.69807383,6.767004862,-21.68457724,1.88,149.3371239,6.59,0.9,148.8092458,114.58,76.47,238.81,-2.12,-0.65,14.15,6.16,101.7540092,6.550720162,3.81,KOSDAQ
테고사이언스(주),191420,201412,201411,,0,0,0,제조업,1,54.41316337,75.78868457,6.829139132,0.0,-6.304712472,8.48,-1.46,414.3951549,1062.09,940.6,8.48,121.58,13.78,21.33,65.0,121.0255814,4.342331598,5.06,KOSDAQ
(주)엘에스네트웍스,000680,201112,197311,,0,0,0,도매 및 소매업,1,9.416446729,-5.594924639,19.41666852,26.97,-76.84213669,0.45,3.06,263.214926,240.7,67.44,69.39,2.85,3.45,6.36,18.81,127.6857699,0.572989904,0.93,KOSPI
페이퍼코리아(주),001020,201412,197605,,1,0,1,제조업,1,11.30678602,43.50205303,-7.607164801,-2.55,-432.3986363,-2.41,5.3,-189.3854928,55.81,33.02,211.58,-0.72,-0.98,8.21,16.54,153.2812565,2.30053189,0.73,KOSPI
성창기업지주(주),000180,201112,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,27.02165381,82.53623778,8.101457609,18.97,314.6287621,7.26,5.04,2330.766333,61.47,39.35,137.15,4.43,5.31,14.74,30.56,175.9437681,2.267081193,0.84,KOSPI
에스케이씨(주),011790,201212,199707,,0,0,0,제조업,1,9.802631474,3.682998331,6.292446854,4.04,-41.79191569,4.34,2.4,878.3820699,62.94,35.49,192.99,7.47,6.53,15.59,20.71,218.5446059,2.152207222,1.21,KOSPI
새론오토모티브(주),075180,201912,200510,,0,0,0,제조업,1,-4.30810771,-4.216572931,-8.852663975,-9.5,-140.0510854,-1.46,-0.74,-433.3619271,535.72,477.89,19.99,56.43,15.73,14.6,24.43,135.1659945,0.758234452,3.5,KOSPI
(주)큐로홀딩스,051780,201912,200106,,0,0,0,도매 및 소매업,1,-4.639291181,11.08299024,2.123486545,-30.12,172.7479006,1.55,5.3,-114.9797126,82.65,57.41,95.16,-3.26,-3.04,0.92,1.76,-20.58744681,0.965115536,0.97,KOSDAQ
(주)아이앤씨테크놀로지,052860,201112,200910,,1,1,1,제조업,1,3.057087275,5.686615159,-28.32601259,14.86,-34.51713853,10.77,-2.91,592.3680488,1062.09,940.6,8.48,121.58,28.6,14.47,38.5,157.7969412,0.39168638,7.56,KOSDAQ
(주)윈하이텍,192390,201512,201407,,0,0,0,제조업,1,12.00145021,12.18929193,0.218035661,18.18,-5.355553639,14.13,-0.34,662.3910623,332.89,271.89,21.17,51.79,9.18,25.98,26.35,131.3537607,1.337633205,5.94,KOSDAQ
(주)진에어,272450,202012,201712,,1,0,1,운수 및 창고업,0,-20.96040884,-31.51271657,-38.67458151,-4.38,-278.2909246,-10.89,4.24,-2238.020276,86.02,85.34,388.92,-11.69,-13.66,11.6,23.77,34.84514563,3.975000318,0.58,KOSPI
자이글(주),234920,201612,201609,,0,0,0,제조업,1,50.73918237,70.01330831,0.076826471,0.0,-21.52095232,18.22,-0.4,799.1101116,696.62,625.63,8.48,121.58,14.97,22.29,18.89,301.075,1.803055396,8.17,KOSDAQ
(주)영우디에스피,143540,201812,201410,,0,1,1,제조업,1,-22.36308992,-31.51271657,-38.67458151,-19.0,-432.3986363,-10.53,0.67,-1496.101838,86.88,76.16,388.92,1.1,0.77,0.66,0.5,1.445884615,6.550720162,1.28,KOSDAQ
(주)프로텍,053610,201912,200108,,0,0,0,제조업,1,16.99470286,25.00103675,16.74169433,4.41,43.19276108,20.54,-0.44,3400.075818,638.26,556.34,12.01,121.58,23.69,33.29,43.06,252.8001056,0.988142685,6.24,KOSDAQ
지나인제약(주),078650,201512,201010,,1,0,1,제조업,1,2.400728789,-23.87461173,7.0353104,39.92,43.58953441,-2.98,3.52,-1346.479126,51.15,33.02,388.92,12.66,15.26,32.94,49.29,50.66141141,2.27539702,0.88,KOSDAQ
(주)트레이스,052290,201212,200105,43384.0,0,0,0,제조업,1,28.39660445,15.4987362,44.26012481,44.64,10.41436687,0.97,5.3,-289.8282967,88.46,53.69,138.17,-13.2,-13.66,4.34,10.96,20.34415663,0.754764542,0.8,KOSDAQ
코리아오토글라스(주),152330,201812,201512,44183.0,0,0,0,제조업,1,7.729934494,8.421871069,-7.0825031,0.81,-5.209075414,9.15,-0.4,2166.6828,146.6,124.78,63.57,36.76,18.38,24.31,31.27,219.506576,1.580451274,2.06,KOSPI
엔에이치엔한국사이버결제(주),060250,201812,200201,,0,0,0,정보통신업,0,26.36537379,10.77901894,22.918012,3.15,21.41955861,8.69,-0.04,765.6003358,138.12,134.16,141.33,14.19,5.37,16.46,10.64,167.7623664,3.524852666,3.08,KOSDAQ
(주)에듀언스,009010,201112,199312,41395.0,1,1,1,교육 서비스업,0,-22.36308992,-31.51271657,18.82659906,-25.49,-432.3986363,-10.89,4.41,-582.2461282,63.64,63.59,235.8,-6.64,-8.42,2.07,3.74,-63.63184211,1.858932348,0.79,KOSDAQ
(주)셀피글로벌,068940,201112,201010,,0,0,0,제조업,1,23.59682051,19.74391871,12.97625639,-3.33,78.54916185,20.54,0.15,521.6399577,284.19,199.67,45.79,57.38,16.18,37.44,33.62,114.8818103,1.623663258,3.79,KOSDAQ
팜젠사이언스(주),004720,201112,199006,,0,0,0,제조업,1,-19.77917439,-23.03924509,-36.45825804,-7.57,-233.4261541,-9.1,4.9,-139.1513957,145.55,117.76,129.11,11.99,10.37,4.65,7.14,10.04070175,0.695093664,1.16,KOSPI
(주)신도리코,029530,201912,199612,,0,1,1,제조업,1,-0.284827193,-0.105535222,-23.45758157,-1.77,-74.78790732,0.66,-2.91,1437.199337,1062.09,940.6,8.83,61.71,11.11,12.42,27.55,112.7731856,0.490261451,5.49,KOSPI
(주)휴맥스홀딩스,028080,201112,199704,,0,1,1,정보통신업,0,-22.36308992,-31.51271657,-38.67458151,44.64,-79.46179069,5.63,-0.34,822.7378305,1062.09,940.6,8.48,-19.54,-13.66,6.54,65.0,195.2941667,2.292798847,1.36,KOSDAQ
(주)한국경제티브이,039340,201412,200407,,0,0,0,정보통신업,0,8.657995596,1.324259925,5.242782034,-2.54,136.0354385,6.64,-2.91,100.3975652,149.72,146.6,24.14,70.12,18.58,25.6,34.88,112.6049479,0.870088824,4.59,KOSDAQ
동원시스템즈(주),014820,201412,199403,,0,0,0,제조업,1,78.27578096,19.41921135,37.37286716,4.6,60.57693442,3.2,1.81,15.91716577,128.23,93.21,356.99,2.99,3.48,9.55,14.21,104.0712963,3.724988956,1.24,KOSPI
솔브레인홀딩스(주),036830,201812,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,12.29654289,12.91492287,24.21696443,4.68,55.23298481,17.25,-0.14,5917.635551,163.02,138.47,37.11,54.79,15.49,33.79,35.29,195.763,1.281099444,3.72,KOSDAQ
