회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,자기자본정상영업이익률,금융비용부담률,1주당순이익,1주당 CASH FLOW,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,부가가치율,종업원1인당부가가치율_계산,자본집약도_계산,타인자본회전률,순운전자본회전률,시장구분
(주)코메론,049430,201912,200101,,0,0,0,제조업,1,-0.3608671234401815,0.1914371217962329,0.2125205930807248,-2.1818181818181817,0.916709598133484,0.5565429690570702,3.720205209155485,1.728476821192053,1.0455749867514574,0.9293540496439456,0.825546293037097,1.1165919282511214,-0.7968750000000002,KOSDAQ
하나제약(주),293480,201812,201810,,0,0,0,제조업,1,0.2819732868674268,0.1130677416783136,1.2915980230642503,-0.2467532467532467,0.9432447607347306,0.5436267863149742,2.340962904498816,1.2935982339955847,1.5204027556968736,0.2777220696969428,-0.3543261306792431,0.3452914798206278,-0.2968750000000001,KOSPI
(주)아진엑스텍,059120,201912,201407,,0,0,0,제조업,1,-1.3342699917082057,-0.6325892017067978,-0.2627677100494233,-0.474025974025974,-0.0217812921058587,-0.0639639629292875,3.816890292028413,2.1909492273730686,0.8754636989931108,-0.0981270965986449,-0.1456134253801013,1.2062780269058295,-0.8437500000000002,KOSDAQ
대봉엘에스(주),078140,201212,200512,,0,0,0,제조업,1,0.6414207479591988,0.4408255315449337,0.1309719934102141,-0.474025974025974,-0.0534375740824409,-0.3569733808623055,0.074585635359116,-0.3719646799116998,-0.2898781134075253,-0.2338412304060454,-0.0933372626178389,1.721973094170404,0.2343749999999998,KOSDAQ
(주)카프로,006380,201212,197405,,0,0,0,제조업,1,-1.133685755153249,-1.214140414374505,-1.0469522240527185,-0.3246753246753247,-0.6636641168349975,-1.0637842782426732,0.9483030781373324,0.5441501103752758,-0.9644939056703764,0.0161324807840819,1.7694009738461896,0.2511210762331839,0.5781249999999998,KOSPI
(주)와이비엠넷,057030,201812,200406,,0,0,0,교육 서비스업,0,-0.0668027088617327,-0.0465674946135812,-0.443986820428336,0.1753246753246753,-0.2775723030074981,-0.1652040833738026,-0.1089187056037884,-0.0275938189845474,0.6089030206677265,-0.6184387139603913,-0.6423393412390275,-0.2735426008968611,-0.3125000000000001,KOSDAQ
(주)풍산,103140,201912,200807,,0,0,0,제조업,1,-0.7923918845187808,-0.649315388446154,-0.3937397034596375,0.5454545454545453,0.1871376633006496,3.3107352628302387,-0.011049723756906,0.0176600441501102,-0.1621621621621623,0.0397908363012723,-0.0204073794834395,-0.1704035874439462,0.0624999999999997,KOSPI
(주)넥슨게임즈,225570,201812,201509,,1,0,1,정보통신업,0,0.0584626696900299,-2.096619119944555,-2.2545304777594724,-1.409090909090909,-0.6965115085754613,-0.533073595482287,-0.7399368587213891,-0.9448123620309052,2.2496025437201914,-0.5617453906056501,-0.6423393412390275,-0.188340807174888,-0.6562500000000002,KOSDAQ
덕산하이메탈(주),077360,201212,200510,,0,0,0,제조업,1,0.3538617244448002,0.2825177683400924,1.4983525535420097,-0.8311688311688311,0.7982930577024479,0.5673924429731892,4.147987371744278,2.43598233995585,1.4287228404875465,2.030517796828597,0.1768945094078602,2.5426008968609866,1.0624999999999998,KOSDAQ
(주)우리넷,115440,201212,201001,,0,0,0,제조업,1,0.7063927813393085,0.2931652989037765,0.4991762767710049,-0.8506493506493507,0.2675475689956675,0.2823824443110659,1.724546172059984,0.6986754966887416,0.1955484896661366,0.1323423434234129,-0.3220710665507795,1.0762331838565022,-0.2343750000000002,KOSDAQ
(주)케어젠,214370,201812,201511,,0,0,0,제조업,1,0.3004899498880832,-0.0593723345038829,0.1441515650741351,-2.1818181818181817,0.8646048413586122,-0.6340260672537876,4.147987371744278,2.43598233995585,2.027027027027027,0.9774236155035582,0.8712267331624955,0.7264573991031392,-1.234375,KOSDAQ
(주)투비소프트,079970,201812,201006,,1,0,1,정보통신업,0,1.6406186234395193,0.1216694308995202,-2.100494233937397,1.448051948051948,-1.0865840761572196,-0.3930444026546624,-0.770718232044199,-1.3024282560706402,-1.0885002649708533,-1.4955481936324178,-0.4609903673196694,-0.556053811659193,-0.7187500000000001,KOSDAQ
인크로스(주),216050,201812,201610,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.3402608305305972,0.1480806264570288,0.8237232289950578,-1.4155844155844155,0.5304811647099757,-0.3649925463241386,-0.3796369376479873,-0.1401766004415011,2.2496025437201914,0.2315708136782739,0.0806092747487319,-0.7982062780269061,-1.234375,KOSDAQ
(주)이즈미디어,181340,201812,201707,,0,0,0,제조업,1,2.2241512073538456,0.8649564657875795,0.2940691927512356,-0.2077922077922077,0.0864684125105504,-0.9420302311248192,-0.9179163378058404,-1.281456953642384,-0.0275569687334393,-0.2084307939377866,-0.3456266066485077,-0.1479820627802691,-0.3906250000000001,KOSDAQ
(주)영진코퍼레이션,053330,201212,200111,42117.0,1,0,1,제조업,1,-1.6732904195548666,-0.6471218937860485,-2.2545304777594724,0.883116883116883,-1.0700706495858516,-0.3422308011408682,-0.8571428571428571,-1.3951434878587197,-1.152623211446741,-1.4010081852481964,-0.279855291815743,-0.5336322869955159,-0.6250000000000002,KOSDAQ
삼성SDI(주),006400,201812,197902,,0,0,0,제조업,1,2.0533711771825933,5.890163652408225,-0.1416803953871498,-0.1558441558441558,7.819057854227333,1.5510474566820422,-0.4818468823993685,-0.6125827814569537,0.5474297827239005,0.7882203566345254,0.9581430767869356,-0.3452914798206278,0.0624999999999997,KOSPI
(주)씨티씨바이오,060590,201212,200202,,0,0,0,제조업,1,1.7133829740542834,7.390980493740282,1.0766062602965405,0.6038961038961038,0.1453817486899773,-0.3801943269236987,-0.6566692975532755,-0.8520971302428256,-0.0932697403285639,0.329452949813806,-0.0638966541608841,-0.0179372197309417,0.0468749999999996,KOSDAQ
(주)테크윙,089030,201812,201111,,0,0,0,제조업,1,-0.8627205553012305,-0.3964585993008391,0.6680395387149917,1.0324675324675323,0.4606817828059762,0.7439651718509188,0.2679558011049724,1.2527593818984548,0.9083200847906728,0.1743726434375491,-0.1829690164676928,-0.5829596412556055,-0.7343750000000001,KOSDAQ
일신방직(주),003200,201812,197305,,0,0,0,제조업,1,-0.2075900835431699,0.3382717180170189,-0.2940691927512355,-0.3181818181818182,6.83966440626331,1.2599378306650748,-0.0741910023677979,-0.120309050772627,0.1181770005299417,-0.3298816174560172,-0.0396648843495682,0.0269058295964125,-0.078125,KOSPI
(주)셀트리온제약,068760,201812,200602,,0,0,0,제조업,1,0.2024734085822912,-0.6162973274984359,-0.543657331136738,2.155844155844156,-0.5062001795599287,-0.1025310001390545,-0.4344909234411996,-0.4448123620309051,0.9756226815050346,-0.2454050926510732,-0.0077617917258446,-0.6950672645739913,-1.0781250000000002,KOSDAQ
(주)비씨월드제약,200780,201912,201412,,0,0,0,제조업,1,-0.5086267868317641,-1.2904174028357347,-0.7347611202635914,1.318181818181818,-0.4601055165044175,0.4416548677639988,-0.0339384372533543,1.2450331125827816,0.8018018018018018,-0.4307165895601815,-0.2843837548364542,-0.7488789237668164,-0.6875000000000001,KOSDAQ
(주)국보,001140,201212,198912,,1,0,1,운수 및 창고업,0,-0.5255274958045724,-0.1893273978744667,-0.3097199341021416,0.6688311688311689,-0.9474832502747425,-1.248612354694547,-0.4956590370955011,-0.6357615894039735,-0.489136195018548,-0.3059549914940198,-0.2031160459221929,-0.2107623318385651,0.2812499999999999,KOSPI
(주)이수페타시스,007660,201812,200310,,1,0,1,제조업,1,0.068858551088985,2.416242728560113,-0.28665568369028,0.7077922077922076,-0.4318683143505488,-0.6392842399381997,-0.6045777426992897,-0.815673289183223,0.4493905670376259,-0.0116936624420721,-0.4004322922073204,-0.2735426008968611,-0.1093750000000001,KOSPI
(주)큐로홀딩스,051780,201212,200106,,0,0,0,도매 및 소매업,1,1.1316136024223058,0.3219615304121475,-1.1960461285008237,3.720779220779221,-0.5544787886578944,-0.4068366128697245,-0.6870560378847672,-2.08167770419426,-0.9915209326974036,-1.050201169629714,1.2531974013471234,-0.8116591928251123,-1.234375,KOSDAQ
(주)에임하이글로벌,043580,201212,200108,43322.0,0,0,0,제조업,1,3.6048229512549184,4.718986887539666,-0.4143327841845139,-0.8571428571428572,-0.2480734221432058,-0.3859588005560685,-1.2734806629834252,-1.6125827814569536,-0.4175940646528883,-0.2172234642296925,0.7838996703608342,2.5426008968609866,1.2656249999999998,KOSDAQ
(주)케이엑스하이텍,052900,201212,200501,,1,0,1,제조업,1,0.4988282017189258,-4.029712818195541,-2.1235584843492585,0.8376623376623377,-0.7660259662219338,-0.3314207075049211,-0.1464088397790054,-0.0993377483443709,-0.5818759936406996,-0.5479150626283705,-0.4619112993869801,-0.3004484304932737,0.2031249999999998,KOSDAQ
일정실업(주),008500,201212,199408,,0,0,0,제조업,1,0.9070220663980147,2.061915140422132,0.0378912685337727,0.0064935064935064,2.73876879949627,0.3466859826179712,-0.3950276243093922,-0.5496688741721855,-0.1531531531531532,-0.0633134611934067,-0.2841821911748385,0.9103139013452918,1.0312499999999998,KOSPI
국일제지(주),078130,201212,200410,,1,1,1,제조업,1,-1.973388654690997,3.156003960483937,-0.3138385502471169,2.655844155844156,-1.9326221208115613,1.2710890638938652,-0.181136543014996,0.4724061810154525,-0.5204027556968734,-0.7163366730696421,0.0337795811015192,-0.7399103139013455,-1.0156250000000002,KOSDAQ
(주)바이오톡스텍,086040,201212,200709,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.3773317318322316,-1.0287647388579917,-0.5510708401976935,0.7402597402597402,-0.216662684748802,-0.240956521608249,0.032359905288082,0.911699779249448,0.0201377848436671,-0.8552017301585134,-0.5569147946983152,-0.6771300448430496,-0.8750000000000001,KOSDAQ
진양화학(주),051630,201812,200101,,1,0,1,제조업,1,-0.1918774588106782,0.1967486546138136,-0.8064250411861613,-0.3116883116883117,-0.3161182980397989,-0.3389156328394383,-0.383583267561168,-0.5551876379690949,-0.4748277689454161,-0.4276121166813831,-0.3739546426875264,0.8654708520179373,1.953125,KOSPI
(주)대호특수강,021040,201212,199608,,1,0,1,제조업,1,-0.0517814554864259,-2.012787933835664,-1.2397034596375618,1.318181818181818,-0.4538473114255387,-0.4331957912339996,-0.4581689029202841,-0.5573951434878588,-1.078961314255432,-0.958778638172092,0.1872947323580009,-0.3542600896860987,-0.3750000000000001,KOSDAQ
아시아나항공(주),020560,201212,200803,,0,0,0,운수 및 창고업,0,0.0440407966385217,-0.514789543923635,0.943986820428336,1.266233766233766,-0.0495049871772092,0.5783756702320998,-0.101420678768745,0.3057395143487859,0.3513513513513513,0.5433840673667706,-0.1325807216812892,-0.5336322869955159,0.8437499999999997,KOSPI
(주)로보로보,215100,201912,201504,,0,1,1,제조업,1,-1.221717479447143,-1.0373612108706316,-0.600494233937397,-1.7012987012987013,-0.248055891095672,-0.2956457887552377,2.262036306235201,0.8101545253863133,0.0052994170641228,-0.6060784730886288,-0.1717551419748225,2.008968609865471,-0.5625000000000001,KOSDAQ
에스케이디스커버리(주),006120,201912,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.597598447866896,0.8982208710992062,-0.0222405271828665,0.422077922077922,9.10758009419786,5.058385458036176,-0.4408050513022888,-0.5540838852097131,-0.7334393216746159,-1.915432251215084,17.04525578895037,-0.1928251121076234,0.4374999999999996,KOSPI
(주)미래컴퍼니,049950,201212,200501,,0,0,0,제조업,1,-0.7462025316282667,0.3908151397385798,1.3377265238879736,0.5909090909090908,0.9867147041737284,-0.1166590794843441,-0.6886345698500395,-0.8587196467991169,0.6968733439321677,0.1678768332657903,-0.3368293527963338,-0.0269058295964125,-0.2187500000000002,KOSDAQ
극동유화(주),014530,201212,199101,,0,0,0,제조업,1,0.0748660642267334,0.2950212474200867,0.8500823723228993,0.3181818181818181,2.3255158372859968,4.270302277860986,0.0063141278610891,-0.2295805739514349,-0.6926338102808692,1.3695908793139788,1.0632819221733842,0.4484304932735427,0.9843749999999998,KOSPI
에스지이(주),255220,201912,201801,,0,0,0,제조업,1,-0.6568892799859039,-0.1203443049295917,0.945634266886326,2.1103896103896105,-0.0944164967826068,-0.439735427956312,-0.9131807419100236,-2.022075055187638,0.2888182299947006,0.6728062898618942,0.6030376445827177,-0.6591928251121079,-0.8593750000000002,KOSDAQ
진양폴리우레탄(주),010640,201212,198909,,0,0,0,제조업,1,-0.3693387357100754,-0.2295306287617747,0.2537067545304777,0.0519480519480519,-0.1880163063942423,-0.2398909489113709,0.4518547750591949,0.1931567328918322,-0.0312665606783253,-0.0859836024830158,-0.2469914610104876,0.3183856502242153,0.9999999999999998,KOSPI
(주)세보엠이씨,011560,201912,199612,,0,0,0,건설업,1,1.301454803650283,-1.450562061174473,-1.1186161449752885,-0.1818181818181818,-0.8471600901654486,-1.248612354694547,-1.2734806629834252,-1.1335540838852096,1.6142024377318496,6.098842755300924,-0.0964209416762414,1.3587443946188345,1.2187499999999998,KOSDAQ
(주)타이거일렉,219130,201812,201509,,0,0,0,제조업,1,-0.1604115209933541,-0.5113249637980487,-0.1614497528830313,-0.409090909090909,-0.0313064854778408,0.0194116258833952,3.318074191002368,0.9856512141280352,1.175940646528882,-0.2334741155071825,-0.5407261146450891,1.8295964125560544,0.2812499999999999,KOSDAQ
쌍용건설(주),012650,201212,199301,41740.0,1,0,1,건설업,1,-0.4880295402759733,-0.1342692776548267,-0.6392092257001647,1.9545454545454544,-1.9326221208115613,5.422688641187109,0.0883977900552486,0.7185430463576157,-1.463698993110758,-1.915432251215084,0.3209026059227102,-0.524663677130045,-0.5468750000000001,KOSDAQ
(주)이지,037370,201812,200001,,0,1,1,건설업,1,-1.7842537026702083,-4.029712818195541,-2.2545304777594724,0.0649350649350649,-1.9326221208115613,-0.4385782161203396,-0.42620363062352,-0.5629139072847682,-1.2273449920508746,-1.915432251215084,-0.1680848335221292,0.1255605381165918,0.8437499999999997,KOSDAQ
(주)서한,011370,201212,199405,,0,0,0,건설업,1,0.6044741296265024,2.497734155202737,-0.0337726523887973,0.0454545454545454,-0.2643601868487951,-0.4117939012332038,-0.8003157063930545,-1.062913907284768,-0.4175940646528883,0.2987973586719341,0.3361176125905832,-0.1165919282511212,-0.2656250000000002,KOSDAQ
(주)어스앤에어로스페이스,263540,201912,201709,,1,0,1,제조업,1,-0.9934631081120372,-3.78184097876116,-2.2545304777594724,1.7142857142857144,-1.9326221208115613,-0.3451463303348602,-0.7162588792423046,-1.576158940397351,-1.4753577106518283,-1.67928881039776,-0.6423393412390275,-0.7264573991031392,-0.921875,KOSDAQ
(주)레이언스,228850,201912,201604,,0,0,0,제조업,1,0.2173863638945037,0.1415498483266815,0.3599670510708402,-0.6818181818181819,0.3438446420194161,-0.0271654714136102,0.776243093922652,0.4370860927152317,0.7588765235824059,0.7409883755935621,0.3488104769159555,0.9372197309417042,-0.6406250000000002,KOSDAQ
조선내화(주),000480,201212,197806,,0,0,0,제조업,1,0.220663100474993,-0.072364404788025,-0.0683690280065897,0.2727272727272727,6.319350166129151,9.2323229245959,-0.1132596685082872,0.0397350993377482,-0.0143084260731319,0.7290992440617616,0.6199309772569184,-0.3587443946188342,0.3593749999999999,KOSPI
(주)칩스앤미디어,094360,201812,201310,,0,0,0,제조업,1,2.6248624105853957,2.0482041676738767,-0.0337726523887973,-1.5974025974025974,-0.0218333121409225,-0.1174883345937941,0.1152328334648776,-0.2262693156732892,1.3190249072602014,-0.0958758763263862,-0.2621824366974487,1.125560538116592,-0.8281250000000002,KOSDAQ
(주)제노레이,122310,201812,201805,,0,0,0,제조업,1,1.1291677720129123,0.9290102195096236,1.9670510708401976,-0.0389610389610389,1.2931456742134328,0.4452921353796382,1.1803472770323598,0.4944812362030904,1.0413354531001593,0.160203520453686,-0.4595169836652285,0.8116591928251121,0.2031249999999998,KOSDAQ
엘컴텍(주),037950,201212,200008,,0,1,1,제조업,1,-1.4918564174916054,-1.307177915887889,-0.6392092257001647,3.720779220779221,-1.9326221208115613,-0.5590706377867325,-0.7075769534333071,-1.3355408388520973,-1.4753577106518283,-1.915432251215084,-0.2478622482702486,-0.6995515695067266,-0.8125000000000002,KOSDAQ
(주)씨씨에스충북방송,066790,201912,200305,,0,0,0,정보통신업,0,-0.3722552221122614,7.390980493740282,-0.4316309719934102,1.1623376623376622,-0.3069047112283941,-0.303937582102862,1.0765588003157065,1.2461368653421632,0.4435612082670907,0.5194849366821594,0.2684933508268045,-0.1524663677130046,0.1093749999999997,KOSDAQ
한전케이피에스(주),051600,201812,200712,,0,0,0,건설업,1,-0.1828118276308638,0.245672783383301,1.0313014827018123,-0.564935064935065,2.453072484429541,1.1421050557496708,1.2636148382004735,0.5485651214128034,2.1955484896661366,0.2297448525210863,-0.6085512224233185,0.8206278026905831,0.390625,KOSPI
한국조선해양(주),009540,201912,199908,,0,0,0,제조업,1,0.5856406242544646,3.2491077653273504,-0.4555189456342668,0.0909090909090908,2.012815886037934,-1.248612354694547,-0.7020520915548539,-1.105960264900662,-0.3529411764705883,6.098842755300924,17.04525578895037,-0.4887892376681615,-0.6562500000000002,KOSPI
(주)에이트원,230980,201812,201603,,1,0,1,정보통신업,0,3.714848436545574,-0.722420817969222,-0.915156507413509,3.720779220779221,-0.3304266574760399,-0.1354355250882543,-0.1977111286503551,0.1556291390728476,0.6497085320614734,-0.440123122421783,-0.2943813110927066,-0.5605381165919283,-0.6718750000000002,KOSDAQ
(주)사조오양,006090,201812,198612,,0,0,0,제조업,1,-0.4338107939351336,-0.4967370849433381,0.0362438220757824,0.3636363636363636,0.3524430608919332,0.1164011533286276,-0.0445935280189423,0.0154525386313465,-0.0604133545310016,-0.2664810930256031,-0.3719182006084919,-0.1973094170403588,0.4531249999999997,KOSPI
(주)아난티,025980,201212,199601,,1,0,1,숙박 및 음식점업,1,1.3564536214116496,1.0585212414963217,-0.8138385502471168,2.25974025974026,-0.4749279620327969,-0.6628122917586188,-0.6361483820047354,-2.08167770419426,0.3651298357180711,-0.6372901188724129,0.7165884224307261,-0.8116591928251123,-1.234375,KOSDAQ
대성산업(주),128820,201212,201007,,1,0,1,도매 및 소매업,1,0.1634711654232247,-3.306471243492892,-0.8632619439868204,2.668831168831169,-1.9326221208115613,-1.248612354694547,-1.0189423835832676,-2.08167770419426,-0.800211976682565,-0.5391866350724339,2.827198631314997,-0.7354260089686101,-0.6093750000000002,KOSPI
(주)바이오빌,065940,201212,200301,44043.0,1,0,1,제조업,1,0.8134891039136344,0.6357720171900806,-1.044481054365733,3.623376623376623,-0.6321123696303644,-0.3659360527368497,-0.3910812943962115,-0.1092715231788079,-0.517753047164812,-1.2179340810189,0.4872258850348369,-0.7309417040358747,-0.6875000000000001,KOSDAQ
동일산업(주),004890,201912,200506,,0,0,0,제조업,1,-0.6737948529887751,-1.15035601894294,-0.6622734761120262,-0.9025974025974026,0.8904774315830278,4.635194768199765,0.5307813733228098,-0.2108167770419426,-0.6565977742448332,-0.009823325902459,1.0859521377421364,1.94170403587444,-0.078125,KOSPI
(주)디지아이,043360,201212,200107,,1,0,1,제조업,1,0.5143011561770057,7.390980493740282,-0.6350906095551895,-2.1818181818181817,-0.2209986166125767,-0.2666317889952493,0.2833464877663773,-0.0883002207505519,-0.6873343932167463,-0.7623834968951658,0.0018891068289579,0.8654708520179373,-0.484375,KOSDAQ
디에스알(주),155660,201912,201305,,0,0,0,제조업,1,-0.1994691774622327,0.1414803446944852,-0.0593080724876441,-0.1168831168831169,0.1259210746974602,0.1191532152764382,-0.0591949486977111,-0.1909492273730684,-0.3041865394806572,0.5925851204880218,0.5595525260775462,0.242152466367713,0.1249999999999997,KOSPI
(주)다함이텍,009280,201212,198809,41380.0,0,0,0,"전문, 과학 및 기술 서비스업",0,0.9608732436324784,-4.029712818195541,-0.7207578253706755,3.720779220779221,-1.9326221208115613,-1.248612354694547,-1.2734806629834252,-2.08167770419426,-0.8850026497085324,-1.915432251215084,17.04525578895037,-0.8116591928251123,-1.234375,KOSPI
(주)에이디칩스,054630,201212,200111,,0,0,0,제조업,1,-1.8102667100518608,-3.031762016630972,-1.42833607907743,-0.1103896103896104,-0.4946053611833756,-0.4048474946036239,-1.2734806629834252,-0.9889624724061812,-0.7355590885002651,-0.5688813547014371,-0.5233177851372418,1.699551569506727,2.203125,KOSDAQ
(주)연우,115960,201912,201511,,0,0,0,제조업,1,0.1940452650598998,3.072501440802053,0.284184514003295,0.0714285714285714,0.7436943414882282,1.458519257472947,0.7616416732438831,0.401766004415011,0.875993640699523,-0.3202700464464102,-0.6299041900064996,0.3991031390134528,1.3124999999999998,KOSDAQ
(주)링네트,042500,201912,200201,,0,0,0,정보통신업,0,-0.412387777367019,0.8824081116448138,0.4093904448105437,-0.5454545454545455,0.0588061295270797,-0.4839802371415218,-0.0260457774269929,-0.2649006622516556,-0.0280869104398516,-0.0578385788206054,-0.4465305010180014,0.4798206278026906,-0.015625,KOSDAQ
효성아이티엑스(주),094280,201212,200710,,0,0,0,임대업,1,0.1873612131152321,0.1988349564762167,1.0428336079077432,-0.0844155844155844,-0.021663332089207,0.0647449694729817,0.3571428571428571,-0.1357615894039735,2.087440381558029,-0.8710115013301207,-0.6423393412390275,1.1210762331838566,2.203125,KOSPI
(주)톱텍,108230,201812,200909,,0,1,1,제조업,1,-1.973388654690997,-1.0414990343455408,-0.4373970345963756,-0.8766233766233766,0.0735706236574667,-0.6914891345385643,4.147987371744278,1.997792494481236,-0.0042395336512984,0.2793430397130562,0.1923731411966107,0.5964125560538118,-0.5312500000000001,KOSDAQ
씨앤티85(주),056730,201212,200201,,0,1,1,건설업,1,-1.973388654690997,-1.5393638402640937,-1.3047775947281712,1.2142857142857144,-0.4532441731724566,-0.4112906574167158,-0.0406471981057616,0.8156732891832229,-0.8457869634340224,-0.988302973204712,0.3038097156610623,-0.6008968609865473,-0.8593750000000002,KOSDAQ
(주)메타랩스,090370,201212,200612,,0,0,0,제조업,1,-0.407681933079697,-2.937460456552771,-1.6985172981878085,1.4545454545454544,-1.852550961000645,-0.6578969885413332,-0.7434885556432518,-1.108167770419426,-0.7890832008479068,-1.1917222192681711,-0.5270772215354477,-0.4080717488789239,-0.6562500000000002,KOSPI
태양금속공업(주),004100,201812,197605,,0,0,0,제조업,1,-0.4203232506658022,-0.26647703056588,-0.0535420098846787,0.7077922077922076,-0.3991993323685727,-0.2995952067368504,-0.3697711128650355,-0.4050772626931567,-0.275039745627981,-0.2539756782770042,-0.1954788012746345,-0.3587443946188342,-0.078125,KOSPI
(주)에스디생명공학,217480,201812,201703,,0,0,0,제조업,1,0.9488726635902096,-0.4787705441660205,0.1359143327841845,-0.3116883116883117,-0.0877399003593942,-0.7613667611711856,-1.2734806629834252,-1.5706401766004414,-0.4244833068362481,-0.579104938956718,0.175150571659534,1.3408071748878927,0.4218749999999996,KOSDAQ
(주)원익테라세미콘,123100,201212,201111,43516.0,0,1,1,제조업,1,-1.973388654690997,-0.090245712602084,1.0074135090609553,0.9935064935064934,0.3891353974455067,-0.1415579306894622,0.122336227308603,0.1390728476821191,0.6640169581346052,0.1798619491736791,-0.3205478005461414,-0.0986547085201794,-0.078125,KOSDAQ
(주)아나패스,123860,201212,201011,,0,0,0,제조업,1,-0.3326743483805564,0.1536337166322991,1.1771004942339374,-1.87012987012987,0.9842291992758896,0.5029638654755286,4.147987371744278,2.43598233995585,0.0503444621091679,2.4867279730818046,0.9828219774989592,2.5426008968609866,-0.078125,KOSDAQ
와이엠티(주),251370,201812,201704,,0,0,0,제조업,1,0.051955384146964,-0.0651221135937971,1.0428336079077432,0.4415584415584415,0.717909735216815,0.882985157921845,0.4802683504340962,1.3355408388520973,1.156332803391627,0.1379480364324261,-0.0167234520532007,-0.4125560538116593,-0.4062500000000001,KOSDAQ
(주)나이스홀딩스,034310,201812,200402,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.3559573425750683,0.1080537635339287,0.4629324546952225,0.0649350649350649,1.7143120911083638,2.9894323805082066,0.1724546172059984,0.673289183222958,0.8473767885532592,-1.915432251215084,13.283395461723549,-0.3408071748878925,-0.4687500000000002,KOSPI
인탑스(주),049070,201912,200202,,0,0,0,제조업,1,1.1655365611555175,1.2715555725715817,0.543657331136738,-0.6493506493506493,2.395985053197824,2.6718796760051866,1.4025256511444355,0.3741721854304635,-0.1807101218865925,-0.4915292805468574,-0.1769707278636964,1.3094170403587446,0.9999999999999998,KOSDAQ
(주)엠아이텍,179290,201812,201811,,0,0,0,제조업,1,1.370721584406117,2.059204955737421,0.6746293245469521,0.4545454545454545,-0.2851180893581062,-0.2804142614690623,0.8346487766377269,-0.0596026490066225,0.6905140434552199,-0.2905774949071807,-0.4086335960294812,0.6502242152466368,-0.4218750000000001,KOSDAQ
제이엠아이(주),033050,201212,199708,,1,0,1,제조업,1,-1.973388654690997,-2.993785718801916,-2.2545304777594724,-0.0714285714285714,-1.092622863885277,-0.4745632482179593,-0.7730860299921073,-0.9646799116997792,-1.1372549019607845,-1.915432251215084,0.2213578529492591,-0.125560538116592,-0.046875,KOSDAQ
(주)에스앤더블류,103230,201212,200908,,1,0,1,제조업,1,-1.1320382808976677,-0.5268303258314826,-0.5609555189456342,0.8506493506493505,-0.0218443626022614,0.5490250934347796,0.3062352012628255,0.346578366445916,0.1372549019607843,-0.259156256654304,-0.3716130305779796,-0.2107623318385651,-0.1875000000000001,KOSDAQ
어보브반도체(주),102120,201212,200906,,0,0,0,제조업,1,0.2218687123719241,0.9327966621381948,0.5098846787479406,-0.1623376623376623,-0.0308736144856041,-0.1265745062176699,1.2213891081294397,0.3167770419426048,-0.2368839427662958,-0.2355830485268976,-0.1051280313523191,1.188340807174888,0.6718749999999999,KOSDAQ
(주)에이비프로바이오,195990,201812,201504,,1,0,1,제조업,1,1.2151391335710795,0.6650350444207583,-1.0502471169686984,3.142857142857143,-0.3850561926939257,-0.3015590614626949,-1.2734806629834252,-2.08167770419426,-0.616852146263911,-1.7386619958551297,1.4731016037755331,-0.6591928251121079,-1.0000000000000002,KOSDAQ
(주)우신시스템,017370,201912,200205,,1,0,1,제조업,1,-0.6903390550257016,3.3499224320041656,-0.5897858319604613,0.7727272727272727,-0.1207541602211046,0.5251643130345042,-0.4155485398579321,-0.4735099337748344,-0.1383147853736089,-0.7187158623671535,-0.0376519490784947,-0.4529147982062781,-0.5000000000000001,KOSPI
(주)퍼시스,016800,201212,199612,,0,0,0,제조업,1,-1.2147743518078324,-0.2853159614598498,0.0337726523887973,-1.5454545454545454,1.6646568150661611,1.137221011549281,1.334254143646409,0.2704194260485651,-0.0757816640169581,0.4760139329866033,0.5290837568278663,1.1165919282511214,0.1093749999999997,KOSPI
(주)세코닉스,053450,201812,200108,,0,0,0,제조업,1,1.1180444538702468,4.724176493765005,-0.1037891268533772,0.512987012987013,-0.4268532138526265,-0.0125152525105502,-0.3200473559589581,-0.3211920529801324,0.0333863275039745,-0.3790875307581866,-0.4214558285880314,-0.2869955156950673,0.2031249999999998,KOSDAQ
