,회사명,거래소코드,회계년도,영업손익,전기영업손익,당기순이익,전기순이익,매출액,전기매출액,정상영업이익증가율,순이익증가율,매출액증가율
7465,(주)와이티엔,40300,2011/12,18561112.0,,10589594.0,,124500999.0,,,,
7466,(주)와이티엔,40300,2012/12,11953712.0,18561112.0,4936201.0,10589594.0,123896455.0,124500999.0,-35.59808270107955,-53.38630546175802,-0.4855736137506816
7467,(주)와이티엔,40300,2013/12,7687234.0,11953712.0,3274793.0,4936201.0,120124358.0,123896455.0,-35.69165795528619,-33.65762455783304,-3.0445560367324473
7468,(주)와이티엔,40300,2014/12,-26066918.0,7687234.0,10873362.0,3274793.0,106365923.0,120124358.0,-439.0935933523033,232.032039887712,-11.453493054256324
7469,(주)와이티엔,40300,2015/12,-5462736.0,-26066918.0,-3642659.0,10873362.0,117434970.0,106365923.0,-79.04341433843463,-133.50076085023198,10.406572601264411
7470,(주)와이티엔,40300,2016/12,1287065.0,-5462736.0,3465478.0,-3642659.0,130755834.0,117434970.0,-524.4335756158391,-205.11274346569218,11.343183380555214
7471,(주)와이티엔,40300,2017/12,2158001.0,1287065.0,4537490.0,3465478.0,131050999.0,130755834.0,67.66837727698291,30.93402987986073,0.2257375376459302
7472,(주)와이티엔,40300,2018/12,862143.0,2158001.0,690807.0,4537490.0,132360036.0,131050999.0,-60.048999050510176,-84.77556975332176,0.9988760177249775
7473,(주)와이티엔,40300,2019/12,491889.0,862143.0,-3308955.0,690807.0,130801036.0,132360036.0,-42.94577581677286,-578.9984756958166,-1.1778479721779467
7474,(주)와이티엔,40300,2020/12,2671990.0,491889.0,7999189.0,-3308955.0,133102172.0,130801036.0,443.2099518387278,-141.36613099152925,1.759264353227294
7475,(주)와이팜,332570,2013/12,,,,,,,,,
7476,(주)와이팜,332570,2014/12,,,,,,,,,
7477,(주)와이팜,332570,2015/12,,,,,,,,,
7478,(주)와이팜,332570,2016/12,,,,,,,,,
7479,(주)와이팜,332570,2017/12,,,,,,,,,
7480,(주)와이팜,332570,2018/12,4907503.0,,3244385.0,,64627080.0,,,,
7481,(주)와이팜,332570,2019/12,11966074.0,4907503.0,11333859.0,3244385.0,125428748.0,64627080.0,143.83222995482632,249.3376710840421,94.08079090065651
7482,(주)와이팜,332570,2020/12,-3703219.0,11966074.0,9295790.0,11333859.0,37354123.0,125428748.0,-130.94765250490678,-17.982127711311744,-70.21885046640185
7483,(주)용평리조트,70960,2011/12,,,,,,,,,
7484,(주)용평리조트,70960,2012/12,,,,,,,,,
7485,(주)용평리조트,70960,2013/12,24617516.0,,11726313.0,,153831158.0,,,,
7486,(주)용평리조트,70960,2014/12,17200483.0,24617516.0,3955667.0,11726313.0,133591597.0,153831158.0,-30.12908776011357,-66.26674556614684,-13.15699710197852
7487,(주)용평리조트,70960,2015/12,26430359.0,17200483.0,11572555.0,3955667.0,176303475.0,133591597.0,53.66056290396032,192.55635016799948,31.971979495087556
7488,(주)용평리조트,70960,2016/12,30374032.0,26430359.0,14321286.0,11572555.0,210702135.0,176303475.0,14.920996721989285,23.75215326261141,19.51105047702548
7489,(주)용평리조트,70960,2017/12,33497017.0,30374032.0,16953250.0,14321286.0,209677450.0,210702135.0,10.281759761101194,18.377986446189258,-0.4863192297505671
7490,(주)용평리조트,70960,2018/12,24562783.0,33497017.0,10185942.0,16953250.0,181388591.0,209677450.0,-26.67173020212516,-39.91746715231593,-13.49160770507272
7491,(주)용평리조트,70960,2019/12,-4124129.0,24562783.0,-13791548.0,10185942.0,129431260.0,181388591.0,-116.79015362387885,-235.39786501827712,-28.64421114556207
7492,(주)용평리조트,70960,2020/12,-6952266.0,-4124129.0,-17562113.0,-13791548.0,127417725.0,129431260.0,68.57537676440286,27.339679345639805,-1.555679053112826
7493,(주)우리기술,32820,2011/12,3250391.0,,1707977.0,,26005556.0,,,,
7494,(주)우리기술,32820,2012/12,-4736478.0,3250391.0,-9763464.0,1707977.0,22252158.0,26005556.0,-245.7202533479818,-671.6390794489621,-14.4330619195375
7495,(주)우리기술,32820,2013/12,-7350884.0,-4736478.0,-9220361.0,-9763464.0,19549904.0,22252158.0,55.19725838481674,-5.562605648978682,-12.143783987153066
7496,(주)우리기술,32820,2014/12,-4416920.0,-7350884.0,-7340464.0,-9220361.0,26117807.0,19549904.0,-39.913077121064624,-20.388540101629427,33.59557673531287
7497,(주)우리기술,32820,2015/12,2668841.0,-4416920.0,-10649363.0,-7340464.0,39739565.0,26117807.0,-265.49955579968986,45.07751826042604,52.15506033871833
7498,(주)우리기술,32820,2016/12,3842684.0,2668841.0,4986483.0,-10649363.0,31453885.0,39739565.0,43.98324965781026,-313.56461056821007,-20.849951427500528
7499,(주)우리기술,32820,2017/12,5024861.0,3842684.0,3265239.0,4986483.0,30179282.0,31453885.0,30.764356371744334,-34.51819649239754,-4.052291155766609
7500,(주)우리기술,32820,2018/12,-2867782.0,5024861.0,-8340146.0,3265239.0,28192115.0,30179282.0,-157.07186726160188,-355.4222217730463,-6.584540347911524
7501,(주)우리기술,32820,2019/12,-9001868.0,-2867782.0,-11358506.0,-8340146.0,32592805.0,28192115.0,213.89652351538575,36.19073335167034,15.609648300597526
7502,(주)우리기술,32820,2020/12,2705385.0,-9001868.0,-1411519.0,-11358506.0,49911172.0,32592805.0,-432.73888928932485,-87.57302236755432,53.13555246318935
7503,(주)우리넷,115440,2011/12,3758334.0,,3821132.0,,39902264.0,,,,
7504,(주)우리넷,115440,2012/12,4544053.0,3758334.0,4671438.0,3821132.0,47132558.0,39902264.0,20.906045072098436,22.25272510868507,18.120009431043812
7505,(주)우리넷,115440,2013/12,4167413.0,4544053.0,3997099.0,4671438.0,44659635.0,47132558.0,-8.28863571793727,-14.435362301715232,-5.246740480327845
7506,(주)우리넷,115440,2014/12,4854175.0,4167413.0,4399819.0,3997099.0,45342439.0,44659635.0,16.47933622129604,10.075307116486233,1.528906360296048
7507,(주)우리넷,115440,2015/12,6250021.0,4854175.0,5627264.0,4399819.0,49620217.0,45342439.0,28.755576385276594,27.897624879568912,9.434380007656843
7508,(주)우리넷,115440,2016/12,2207237.0,6250021.0,2719190.0,5627264.0,43401496.0,49620217.0,-64.68432666066242,-51.678293394445326,-12.532635639219395
7509,(주)우리넷,115440,2017/12,3229059.0,2207237.0,3431700.0,2719190.0,51667560.0,43401496.0,46.294167776274136,26.203023694556098,19.04557391293609
7510,(주)우리넷,115440,2018/12,997607.0,3229059.0,1864021.0,3431700.0,44587381.0,51667560.0,-69.10533378299994,-45.68228574758866,-13.70333532297635
7511,(주)우리넷,115440,2019/12,2817909.0,997607.0,1934815.0,1864021.0,73657576.0,44587381.0,182.4668431556715,3.7979185856811695,65.1982564304461
7512,(주)우리넷,115440,2020/12,-3256228.0,2817909.0,-11663542.0,1934815.0,52351391.0,73657576.0,-215.55476063989292,-702.8246628230606,-28.925992622944857
7513,(주)우리로,46970,2011/12,9451170.0,,8075125.0,,25780758.0,,,,
7514,(주)우리로,46970,2012/12,2265077.0,9451170.0,2469430.0,8075125.0,18847196.0,25780758.0,-76.03389844855187,-69.41929691490843,-26.89432948402836
7515,(주)우리로,46970,2013/12,-11702441.0,2265077.0,-13090745.0,2469430.0,17931657.0,18847196.0,-616.6464981102188,-630.1120096540498,-4.857693420283845
7516,(주)우리로,46970,2014/12,-5260064.0,-11702441.0,-4695368.0,-13090745.0,15189121.0,17931657.0,-55.05156573743888,-64.13215596209383,-15.294381327949782
7517,(주)우리로,46970,2015/12,2491897.0,-5260064.0,2049879.0,-4695368.0,53211125.0,15189121.0,-311.0867343232886,-329.0558613459624,250.3239259204005
7518,(주)우리로,46970,2016/12,-2019235.0,2491897.0,107047.0,2049879.0,42224403.0,53211125.0,-181.032041051456,-94.77788688990911,-20.647415366617413
7519,(주)우리로,46970,2017/12,-5854670.0,-2019235.0,-10620831.0,107047.0,41059215.0,42224403.0,189.94495440104794,-10021.65217147608,-2.7595132606137733
7520,(주)우리로,46970,2018/12,2700916.0,-5854670.0,-1557036.0,-10620831.0,55853881.0,41059215.0,-316.7660897265965,-85.33979120842804,36.03251060693683
7521,(주)우리로,46970,2019/12,-2003954.0,2700916.0,-10280897.0,-1557036.0,115364639.0,55853881.0,-174.19534706003446,560.2864031403257,106.54722095318677
7522,(주)우리로,46970,2020/12,-2134842.0,-2003954.0,-9907403.0,-10280897.0,110895020.0,115364639.0,6.531487249707328,-3.6328931220690177,-3.874340559415264
7523,(주)우성,6980,2011/12,11810864.0,,13816787.0,,381532852.0,,,,
7524,(주)우성,6980,2012/12,4014317.0,11810864.0,6980871.0,13816787.0,391927516.0,381532852.0,-66.01165672553677,-49.47543882669683,2.7244479592022133
7525,(주)우성,6980,2013/12,2930743.0,4014317.0,2983069.0,6980871.0,358431423.0,391927516.0,-26.992736248781547,-57.267954099137484,-8.54650200166094
7526,(주)우성,6980,2014/12,6144073.0,2930743.0,4015014.0,2983069.0,337654924.0,358431423.0,109.64216241410453,34.59340028675166,-5.796506016717178
7527,(주)우성,6980,2015/12,3477040.0,6144073.0,-5522211.0,4015014.0,313894292.0,337654924.0,-43.40822447910368,-237.5390222798725,-7.03695705619267
7528,(주)우성,6980,2016/12,1089776.0,3477040.0,804311.0,-5522211.0,275671865.0,313894292.0,-68.65793893656674,-786.5765854252895,-12.176846783821096
7529,(주)우성,6980,2017/12,-1903680.0,1089776.0,1046873.0,804311.0,275453669.0,275671865.0,-274.6854399436214,30.157737492089502,-0.07915062351393748
7530,(주)우성,6980,2018/12,-4134827.0,-1903680.0,-4217562.0,1046873.0,289318269.0,275453669.0,117.20178811564969,-502.87236369645603,5.033369150730027
7531,(주)우성,6980,2019/12,-3575574.0,-4134827.0,11867931.0,-4217562.0,340814646.0,289318269.0,-13.525426819550129,-135.53746647162004,17.799213709522093
7532,(주)우성,6980,2020/12,4505354.0,-3575574.0,5715732.0,11867931.0,388558138.0,340814646.0,-179.36277593281238,-51.83885042809905,14.008638584152866
7533,(주)우성아이비,194610,2014/12,,,,,,,,,
7534,(주)우성아이비,194610,2015/12,3521612.0,,266882.0,,33531360.0,,,,
7535,(주)우성아이비,194610,2016/12,1166347.0,3521612.0,200119.0,266882.0,33559045.0,33531360.0,-66.88030935832795,-25.01592464085251,0.08256450081356677
7536,(주)우성아이비,194610,2017/12,-13844517.0,1166347.0,-17410912.0,200119.0,29864577.0,33559045.0,-1286.9981232000425,-8800.27933379639,-11.008859161516664
7537,(주)우신시스템,17370,2011/12,11606588.0,,8136010.0,,147618981.0,,,,
7538,(주)우신시스템,17370,2012/12,9369910.0,11606588.0,5659852.0,8136010.0,133022295.0,147618981.0,-19.27076243250816,-30.434549613385432,-9.888082075298975
7539,(주)우신시스템,17370,2013/12,5189492.0,9369910.0,3744654.0,5659852.0,170215946.0,133022295.0,-44.61534849320858,-33.83830531257708,27.960464071079212
7540,(주)우신시스템,17370,2014/12,16595476.0,5189492.0,12107595.0,3744654.0,257674533.0,170215946.0,219.7899910048999,223.33013944679533,51.380959924870965
7541,(주)우신시스템,17370,2015/12,16148988.0,16595476.0,15161038.0,12107595.0,262989414.0,257674533.0,-2.6904199674658322,25.219236355362067,2.0626334073922625
7542,(주)우신시스템,17370,2016/12,11544517.0,16148988.0,9214581.0,15161038.0,264306663.0,262989414.0,-28.51244300881269,-39.22196488129639,0.5008752937865399
7543,(주)우신시스템,17370,2017/12,6706706.0,11544517.0,-788404.0,9214581.0,243972561.0,264306663.0,-41.905702941058514,-108.55604828911918,-7.69337472207426
7544,(주)우신시스템,17370,2018/12,-1259003.0,6706706.0,-3133664.0,-788404.0,291720275.0,243972561.0,-118.77230044078271,297.46931776094493,19.570936093915904
7545,(주)우신시스템,17370,2019/12,666441.0,-1259003.0,4161981.0,-3133664.0,263651611.0,291720275.0,-288.9143975235617,-175.29260705418886,-9.62177346089503
7546,(주)우신시스템,17370,2020/12,-3556316.0,666441.0,-14012533.0,4161981.0,240664448.0,263651611.0,-633.6280330892007,-436.6794081952801,-8.718764475897704
7547,(주)우양,103840,2011/12,,,,,,,,,
7548,(주)우양,103840,2012/12,,,,,,,,,
7549,(주)우양,103840,2013/12,,,,,,,,,
7550,(주)우양,103840,2014/12,,,,,,,,,
7551,(주)우양,103840,2015/12,,,,,,,,,
7552,(주)우양,103840,2016/12,,,,,,,,,
7553,(주)우양,103840,2017/12,,,,,,,,,
7554,(주)우양,103840,2018/12,6693636.0,,3933428.0,,107436932.0,,,,
7555,(주)우양,103840,2019/12,6033349.0,6693636.0,3418597.0,3933428.0,117909007.0,107436932.0,-9.864399558027953,-13.088608714841103,9.747183584877499
7556,(주)우양,103840,2020/12,6516509.0,6033349.0,4065242.0,3418597.0,133059335.0,117909007.0,8.00815600092088,18.91550832110366,12.849169359894619
7557,(주)우전,52270,2011/12,34536897.0,,26339081.0,,380562141.0,,,,
7558,(주)우전,52270,2012/12,22533834.0,34536897.0,13005565.0,26339081.0,325102298.0,380562141.0,-34.75431796898256,-50.62255588947845,-14.573137215979662
7559,(주)우전,52270,2013/12,20899284.0,22533834.0,6648248.0,13005565.0,506400579.0,325102298.0,-7.253758947545277,-48.88151341368099,55.76653321595407
7560,(주)우전,52270,2014/12,-48885134.0,20899284.0,-102624120.0,6648248.0,303089388.0,506400579.0,-333.9081759930149,-1643.6265313808992,-40.14829355082551
7561,(주)우전,52270,2015/12,-48682164.0,-48885134.0,-63279896.0,-102624120.0,192367041.0,303089388.0,-0.41519779816907115,-38.33818404484248,-36.5312516319443
7562,(주)우전,52270,2016/12,-37811078.0,-48682164.0,-144141233.0,-63279896.0,115577878.0,192367041.0,-22.330736982028984,127.78361234980538,-39.91804552423302
7563,(주)우정바이오,215380,2015/12,,,,,,,,,
7564,(주)우정바이오,215380,2016/12,,,,,,,,,
7565,(주)우정바이오,215380,2017/12,-2362488.0,,-6921451.0,,28932073.0,,,,
7566,(주)우정바이오,215380,2018/12,-3156534.0,-2362488.0,-4617253.0,-6921451.0,23758076.0,28932073.0,33.61058341883641,-33.29067850079412,-17.88325710363029
7567,(주)우정바이오,215380,2019/12,642324.0,-3156534.0,279587.0,-4617253.0,32290408.0,23758076.0,-591.4239542660713,-1751.4548244374737,35.91339635414922
7568,(주)우정바이오,215380,2020/12,-5302336.0,642324.0,-10878583.0,279587.0,37343960.0,32290408.0,-925.4924306113426,-3990.9473616441396,15.650319438515611
7569,(주)우주일렉트로닉스,65680,2011/12,11583685.0,,10240548.0,,157688700.0,,,,
7570,(주)우주일렉트로닉스,65680,2012/12,15736296.0,11583685.0,8705295.0,10240548.0,189665462.0,157688700.0,35.84879077771884,-14.991902777077945,20.27841056461243
7571,(주)우주일렉트로닉스,65680,2013/12,17281852.0,15736296.0,13746747.0,8705295.0,222325863.0,189665462.0,9.821599695379396,57.912477405992554,17.22000445183847
7572,(주)우주일렉트로닉스,65680,2014/12,10315683.0,17281852.0,8740627.0,13746747.0,181954600.0,222325863.0,-40.30915783794468,-36.41676099807467,-18.15859947881997
7573,(주)우주일렉트로닉스,65680,2015/12,14147914.0,10315683.0,12857247.0,8740627.0,183826516.0,181954600.0,37.14956149776995,47.0975365954868,1.028781904936726
7574,(주)우주일렉트로닉스,65680,2016/12,19024191.0,14147914.0,13989220.0,12857247.0,218020720.0,183826516.0,34.46640260889344,8.804163130723087,18.601344759207645
7575,(주)우주일렉트로닉스,65680,2017/12,9368358.0,19024191.0,10545168.0,13989220.0,207604485.0,218020720.0,-50.75555118217642,-24.619328311371184,-4.777635355024972
7576,(주)우주일렉트로닉스,65680,2018/12,729210.0,9368358.0,472800.0,10545168.0,186608231.0,207604485.0,-92.21624536551656,-95.51642989471576,-10.113584010480313
7577,(주)우주일렉트로닉스,65680,2019/12,15876659.0,729210.0,11787371.0,472800.0,191008494.0,186608231.0,2077.240986821355,2393.0987732656513,2.3580219245527276
7578,(주)우주일렉트로닉스,65680,2020/12,17358713.0,15876659.0,12901590.0,11787371.0,196158923.0,191008494.0,9.334797705235086,9.452650637703691,2.6964397719401947
7579,(주)우진,105840,2011/12,11319826.0,,13447156.0,,81884415.0,,,,
7580,(주)우진,105840,2012/12,5496049.0,11319826.0,8037331.0,13447156.0,82856418.0,81884415.0,-51.447584088306655,-40.230253891603546,1.1870427357880007
7581,(주)우진,105840,2013/12,-2346248.0,5496049.0,2588449.0,8037331.0,77373642.0,82856418.0,-142.68972128887498,-67.79466964841936,-6.617201337378596
7582,(주)우진,105840,2014/12,1132765.0,-2346248.0,1909604.0,2588449.0,105136998.0,77373642.0,-307.12574982454436,-26.22593684480552,35.88218840726148
7583,(주)우진,105840,2015/12,1348192.0,1132765.0,13796391.0,1909604.0,105956174.0,105136998.0,19.01780157402462,622.4739265313647,0.7791510273101007
7584,(주)우진,105840,2016/12,-284285.0,1348192.0,-251255.0,13796391.0,108414003.0,105956174.0,-121.08638828890841,-101.82116467995144,2.319665676112465
7585,(주)우진,105840,2017/12,-2780674.0,-284285.0,-15455652.0,-251255.0,98260859.0,108414003.0,878.1289902738448,6051.380868042427,-9.365159222097907
7586,(주)우진,105840,2018/12,-1087051.0,-2780674.0,-7205033.0,-15455652.0,93881393.0,98260859.0,-60.90692400475568,-53.382536045713245,-4.456979151790237
7587,(주)우진,105840,2019/12,-1965171.0,-1087051.0,-13993501.0,-7205033.0,88925734.0,93881393.0,80.78001860078322,94.2184164874748,-5.278638121613726
7588,(주)우진,105840,2020/12,1146289.0,-1965171.0,33898169.0,-13993501.0,89787947.0,88925734.0,-271.4376566467967,-141.2809936725491,0.9695877236166529
7589,(주)우진아이엔에스,10400,2011/12,,,,,,,,,
7590,(주)우진아이엔에스,10400,2012/12,,,,,,,,,
7591,(주)우진아이엔에스,10400,2013/12,,,,,,,,,
7592,(주)우진아이엔에스,10400,2014/12,,,,,,,,,
7593,(주)우진아이엔에스,10400,2015/12,,,,,,,,,
7594,(주)우진아이엔에스,10400,2016/12,13564827.0,,10334984.0,,110093234.0,,,,
7595,(주)우진아이엔에스,10400,2017/12,22811552.0,13564827.0,16845828.0,10334984.0,140446264.0,110093234.0,68.16692170124986,62.998104302822334,27.57029555512921
7596,(주)우진아이엔에스,10400,2018/12,17980331.0,22811552.0,14446830.0,16845828.0,132971035.0,140446264.0,-21.178835179649326,-14.240902851435976,-5.322483337826629
7597,(주)우진아이엔에스,10400,2019/12,880296.0,17980331.0,2124868.0,14446830.0,107307026.0,132971035.0,-95.1041168263254,-85.29180449967224,-19.30045065829562
7598,(주)우진아이엔에스,10400,2020/12,1773652.0,880296.0,1764132.0,2124868.0,140431201.0,107307026.0,101.48359188273035,-16.97686632769659,30.868598483010796
7599,(주)우진플라임,49800,2011/12,13671091.0,,9390410.0,,150382002.0,,,,
7600,(주)우진플라임,49800,2012/12,9495469.0,13671091.0,6906509.0,9390410.0,157251947.0,150382002.0,-30.54344382609991,-26.451464845517926,4.568329260572019
7601,(주)우진플라임,49800,2013/12,10293944.0,9495469.0,6784649.0,6906509.0,196657513.0,157251947.0,8.409010655503167,-1.764422517946476,25.05887319792613
7602,(주)우진플라임,49800,2014/12,-7186095.0,10293944.0,-171514.0,6784649.0,189800875.0,196657513.0,-169.80895757738725,-102.52797160177336,-3.486588381700932
7603,(주)우진플라임,49800,2015/12,-10715777.0,-7186095.0,-17252240.0,-171514.0,183188498.0,189800875.0,49.1182206747893,9958.794034306236,-3.483849587100165
7604,(주)우진플라임,49800,2016/12,16136997.0,-10715777.0,14800872.0,-17252240.0,228313547.0,183188498.0,-166.40502566865445,-216.5623214632219,24.63312352722058
7605,(주)우진플라임,49800,2017/12,6217428.0,16136997.0,743659.0,14800872.0,229589677.0,228313547.0,-61.470972573149766,-94.97557306083047,0.5589374860879368
7606,(주)우진플라임,49800,2018/12,-11777031.0,6217428.0,-13596004.0,743659.0,171898285.0,229589677.0,-289.41966034829835,-1928.2578439849449,-25.128042668921914
7607,(주)우진플라임,49800,2019/12,-8331188.0,-11777031.0,-13605915.0,-13596004.0,181802338.0,171898285.0,-29.25901273419421,0.07289641868301892,5.761577551515421
7608,(주)우진플라임,49800,2020/12,9434364.0,-8331188.0,7769633.0,-13605915.0,204996134.0,181802338.0,-188.30683234185156,-275.1165724301264,12.757699518693757
7609,(주)웅진,16880,2011/12,-87554873.0,,-161341473.0,,1487434729.0,,,,
7610,(주)웅진,16880,2012/12,-243727938.0,-87554873.0,-1588236941.0,-161341473.0,702023023.0,1487434729.0,178.37164243274043,884.3947197630953,-52.80310394043516
7611,(주)웅진,16880,2013/12,-14883731.0,-243727938.0,229973461.0,-1588236941.0,421580601.0,702023023.0,-93.89330122671453,-790.6174886849226,-39.947752824624956
7612,(주)웅진,16880,2014/12,4718488.0,-14883731.0,66534426.0,229973461.0,456925910.0,421580601.0,-415.434329810736,-71.06865039527321,8.383997962942322
7613,(주)웅진,16880,2015/12,22419089.0,4718488.0,20423149.0,66534426.0,450574525.0,456925910.0,375.1329027434212,-69.30438837783015,-1.3900251355848916
7614,(주)웅진,16880,2016/12,-11792564.0,22419089.0,-2605083.0,20423149.0,242973133.0,450574525.0,-152.60054946924916,-112.75554029400656,-46.07481792273986
7615,(주)웅진,16880,2017/12,10377194.0,-11792564.0,6946922.0,-2605083.0,282834110.0,242973133.0,-213.63923619429298,-137.49981646547923,16.405508093769363
7616,(주)웅진,16880,2018/12,-84221841.0,10377194.0,-103258776.0,6946922.0,290411590.0,282834110.0,-911.6051506794612,-1586.396075844813,2.679125229980217
7617,(주)웅진,16880,2019/12,75213066.0,-84221841.0,-228082289.0,-103258776.0,819916676.0,290411590.0,-211.97767286870075,120.8841687218915,182.32918527803935
7618,(주)웅진,16880,2020/12,22859138.0,75213066.0,-22582530.0,-228082289.0,873571554.0,819916676.0,-69.60749080485563,-90.09895503109406,6.543942765228013
7619,(주)웅진씽크빅,95720,2011/12,43214390.0,,28439059.0,,867744116.0,,,,
7620,(주)웅진씽크빅,95720,2012/12,9510302.0,43214390.0,-57655710.0,28439059.0,729364397.0,867744116.0,-77.99274269519944,-302.73423955412875,-15.947065090787662
7621,(주)웅진씽크빅,95720,2013/12,12864287.0,9510302.0,3108433.0,-57655710.0,648839787.0,729364397.0,35.26686113648126,-1954.8159152859334,-11.040381232098994
7622,(주)웅진씽크빅,95720,2014/12,17965264.0,12864287.0,10404679.0,3108433.0,642939536.0,648839787.0,39.65223257223661,234.72424852007427,-0.9093540683256528
7623,(주)웅진씽크빅,95720,2015/12,23369993.0,17965264.0,13399179.0,10404679.0,650492559.0,642939536.0,30.08432829041644,28.7803208537236,1.174764122765037
7624,(주)웅진씽크빅,95720,2016/12,37709170.0,23369993.0,23695776.0,13399179.0,624013875.0,650492559.0,61.35721563973083,76.84498430836695,-4.070559091514527
7625,(주)웅진씽크빅,95720,2017/12,34215442.0,37709170.0,24937526.0,23695776.0,624308471.0,624013875.0,-9.264929458802726,5.240385459416902,0.04720984769769743
7626,(주)웅진씽크빅,95720,2018/12,33994612.0,34215442.0,22333927.0,24937526.0,642932703.0,624308471.0,-0.6454103384080205,-10.44048635778866,2.983177846388697
7627,(주)웅진씽크빅,95720,2019/12,21653561.0,33994612.0,-141193847.0,22333927.0,652236816.0,642932703.0,-36.30296177523662,-732.1944501743916,1.4471363731516391
7628,(주)웅진씽크빅,95720,2020/12,13993153.0,21653561.0,357915.0,-141193847.0,646135587.0,652236816.0,-35.377128039124834,-39548.98844697764,-0.9354315565038573
7629,(주)원림,5820,2011/12,3603578.0,,2636865.0,,54321628.0,,,,
7630,(주)원림,5820,2012/12,775319.0,3603578.0,3944153.0,2636865.0,54999156.0,54321628.0,-78.4847448841124,49.57735796106361,1.2472527517032441
7631,(주)원림,5820,2013/12,5037232.0,775319.0,8613516.0,3944153.0,85313471.0,54999156.0,549.6979952767829,118.38696419738281,55.117782171057314
7632,(주)원림,5820,2014/12,5025378.0,5037232.0,5300375.0,8613516.0,82643983.0,85313471.0,-0.23532765614130935,-38.4644435559184,-3.1290345694644164
7633,(주)원림,5820,2015/12,7046115.0,5025378.0,5142855.0,5300375.0,79995474.0,82643983.0,40.210646840894356,-2.9718651982171074,-3.2047209050899688
7634,(주)원림,5820,2016/12,10393667.0,7046115.0,10436745.0,5142855.0,85356169.0,79995474.0,47.50918768711552,102.93679289033038,6.701247873098421
7635,(주)원림,5820,2017/12,4981259.0,10393667.0,5513583.0,10436745.0,74081964.0,85356169.0,-52.07409473480341,-47.171431322696876,-13.208424337788639
7636,(주)원림,5820,2018/12,1976516.0,4981259.0,460318.0,5513583.0,78944698.0,74081964.0,-60.320955003544285,-91.65120031747051,6.563991742983488
7637,(주)원림,5820,2019/12,4181832.0,1976516.0,4348589.0,460318.0,79052711.0,78944698.0,111.5759245055441,844.6923648434342,0.13682109468580145
7638,(주)원림,5820,2020/12,5424323.0,4181832.0,18304754.0,4348589.0,68366893.0,79052711.0,29.711643126744452,320.9354804512452,-13.517332757886063
7639,(주)원바이오젠,307280,2018/12,,,,,,,,,
7640,(주)원바이오젠,307280,2019/12,,,,,,,,,
7641,(주)원바이오젠,307280,2020/12,-177824.0,,-104403.0,,0.0,,,,
7642,(주)원방테크,53080,2011/12,,,,,,,,,
7643,(주)원방테크,53080,2012/12,,,,,,,,,
7644,(주)원방테크,53080,2013/12,,,,,,,,,
7645,(주)원방테크,53080,2014/12,,,,,,,,,
7646,(주)원방테크,53080,2015/12,,,,,,,,,
7647,(주)원방테크,53080,2016/12,,,,,,,,,
7648,(주)원방테크,53080,2017/12,,,,,,,,,
7649,(주)원방테크,53080,2018/12,19116447.0,,16196509.0,,160275380.0,,,,
7650,(주)원방테크,53080,2019/12,19320081.0,19116447.0,14267494.0,16196509.0,228382900.0,160275380.0,1.0652293284416292,-11.910066545821696,42.49406240684003
7651,(주)원방테크,53080,2020/12,21666489.0,19320081.0,13657229.0,14267494.0,326895261.0,228382900.0,12.144918025964797,-4.2773103671885195,43.134736006942724
7652,(주)원익,32940,2011/12,2570293.0,,1491200.0,,56837500.0,,,,
7653,(주)원익,32940,2012/12,2451408.0,2570293.0,-9631891.0,1491200.0,64800893.0,56837500.0,-4.625348160696077,-745.9154372317596,14.010808005278205
7654,(주)원익,32940,2013/12,160566.0,2451408.0,5025045.0,-9631891.0,57256555.0,64800893.0,-93.45004993048893,-291.6777063687987,-11.642336472122384
7655,(주)원익,32940,2014/12,458591.0,160566.0,319376.0,5025045.0,56838756.0,57256555.0,185.6090330456012,-93.64431562304418,-0.7296963640232983
7656,(주)원익,32940,2015/12,-3391038.0,458591.0,-1316921.0,319376.0,59528499.0,56838756.0,-839.447132630165,-512.3418791643705,4.7322341115277045
7657,(주)원익,32940,2016/12,2400452.0,-3391038.0,71132189.0,-1316921.0,64804004.0,59528499.0,-241.2666447818994,-101.8513713953046,8.862150211447462
7658,(주)원익,32940,2017/12,424264.0,2400452.0,14780455.0,71132189.0,67244202.0,64804004.0,-82.32566200032328,-79.2211441714524,3.7655049833031926
7659,(주)원익,32940,2018/12,2784618.0,424264.0,-67931180.0,14780455.0,80295123.0,67244202.0,556.3408632360984,-559.6014128117165,19.40824727163838
7660,(주)원익,32940,2019/12,4156118.0,2784618.0,36826308.0,-67931180.0,90386053.0,80295123.0,49.25271617148205,-284.4637263121788,12.567301254398727
7661,(주)원익,32940,2020/12,4563929.0,4156118.0,79346983.0,36826308.0,87494408.0,90386053.0,9.812305617886691,115.46276917034419,-3.1992159232796675
7662,(주)원익머트리얼즈,104830,2011/12,19752194.0,,15725339.0,,90036842.0,,,,
7663,(주)원익머트리얼즈,104830,2012/12,23484603.0,19752194.0,19940638.0,15725339.0,110096674.0,90036842.0,18.89617426803321,26.805775061510595,22.27958195157489
7664,(주)원익머트리얼즈,104830,2013/12,25669510.0,23484603.0,19084130.0,19940638.0,130023304.0,110096674.0,9.303572217081975,-4.295288846826265,18.09921160742785
