회사명,거래소코드,회계년도,상장일,상장폐지일,자기자본회전률
금강공업(주),14280,201512,198809,,2.07856739910119
금강공업(주),14280,201612,198809,,2.098838861438346
금강공업(주),14280,201712,198809,,1.9287393311280845
금강공업(주),14280,201812,198809,,1.657299586765066
금강공업(주),14280,201912,198809,,1.5702535286213652
금강공업(주),14280,202012,198809,,1.4357215531407144
금강제강(주),105070,201112,201002,2012/08/14,2.754165980740633
금강철강(주),53260,201112,200201,,3.4929207482374522
금강철강(주),53260,201212,200201,,2.9534916581510697
금강철강(주),53260,201312,200201,,2.643916586104524
금강철강(주),53260,201412,200201,,2.0478431458874113
금강철강(주),53260,201512,200201,,1.5589992434908588
금강철강(주),53260,201612,200201,,1.523341683995639
금강철강(주),53260,201712,200201,,1.822750764031183
금강철강(주),53260,201812,200201,,1.8017098983893096
금강철강(주),53260,201912,200201,,1.5638773557194432
금강철강(주),53260,202012,200201,,1.586051711268472
금호건설(주),2990,201112,197606,,14.3572765380465
금호건설(주),2990,201212,197606,,22.10943079635231
금호건설(주),2990,201312,197606,,17.10916817236574
금호건설(주),2990,201412,197606,,6.710620361092993
금호건설(주),2990,201512,197606,,5.180367025521921
금호건설(주),2990,201612,197606,,4.5016481903336745
금호건설(주),2990,201712,197606,,3.6876030532717183
금호건설(주),2990,201812,197606,,3.6761834562996487
금호건설(주),2990,201912,197606,,4.360688692068054
금호건설(주),2990,202012,197606,,4.772089501202761
금호석유화학(주),11780,201112,198801,,4.147098747115416
금호석유화학(주),11780,201212,198801,,3.6596604851843524
금호석유화학(주),11780,201312,198801,,3.189531172651972
금호석유화학(주),11780,201412,198801,,2.977296738765816
금호석유화학(주),11780,201512,198801,,2.3807048543720257
금호석유화학(주),11780,201612,198801,,2.3413003352291484
금호석유화학(주),11780,201712,198801,,2.749083579045148
금호석유화학(주),11780,201812,198801,,2.5946458977094324
금호석유화학(주),11780,201912,198801,,2.0000855942317606
금호석유화학(주),11780,202012,198801,,1.6645433755420687
금호전기(주),1210,201112,197311,,1.167242332564824
금호전기(주),1210,201212,197311,,1.5617058352845892
금호전기(주),1210,201312,197311,,1.923041578322424
금호전기(주),1210,201412,197311,,2.351891059056813
금호전기(주),1210,201512,197311,,2.1098161121176546
금호전기(주),1210,201612,197311,,2.4341239082986794
금호전기(주),1210,201712,197311,,2.269898877415387
금호전기(주),1210,201812,197311,,0.8938334058832634
금호전기(주),1210,201912,197311,,2.442071958130717
금호전기(주),1210,202012,197311,,4.279538146344368
금호타이어(주),73240,201112,200502,,6.875987293650249
금호타이어(주),73240,201212,200502,,5.428885236132395
금호타이어(주),73240,201312,200502,,3.5763646813200465
금호타이어(주),73240,201412,200502,,2.7902592914926787
금호타이어(주),73240,201512,200502,,2.3507188159179826
금호타이어(주),73240,201612,200502,,2.3817137706684535
금호타이어(주),73240,201712,200502,,2.684314329180546
금호타이어(주),73240,201812,200502,,2.2535682211019044
금호타이어(주),73240,201912,200502,,1.7986851087020383
금호타이어(주),73240,202012,200502,,1.7646141539174802
기아(주),270,201112,197307,,3.197029543935436
기아(주),270,201212,197307,,3.1124110820780917
기아(주),270,201312,197307,,2.565726784867268
기아(주),270,201412,197307,,2.203955341604065
기아(주),270,201512,197307,,2.1213826812842456
기아(주),270,201612,197307,,2.0759873860492557
기아(주),270,201712,197307,,2.00355830579076
기아(주),270,201812,197307,,2.002409109414477
기아(주),270,201912,197307,,2.0684561425339676
기아(주),270,202012,197307,,2.010133751068672
깨끗한나라(주),4540,201112,197406,,5.616330415249663
깨끗한나라(주),4540,201212,197406,,5.720977355394012
깨끗한나라(주),4540,201312,197406,,4.387675848028407
깨끗한나라(주),4540,201412,197406,,3.6582221998969238
깨끗한나라(주),4540,201512,197406,,3.5285807728365053
깨끗한나라(주),4540,201612,197406,,3.4048026092646877
깨끗한나라(주),4540,201712,197406,,3.3100360377123135
깨끗한나라(주),4540,201812,197406,,3.4528495839565525
깨끗한나라(주),4540,201912,197406,,3.524993273227414
깨끗한나라(주),4540,202012,197406,,3.1196306867897388
나노씨엠에스(주),247660,201112,202103,,
나노씨엠에스(주),247660,201212,202103,,
나노씨엠에스(주),247660,201312,202103,,
나노씨엠에스(주),247660,201412,202103,,
나노씨엠에스(주),247660,201512,202103,,
나노씨엠에스(주),247660,201612,202103,,
나노씨엠에스(주),247660,201712,202103,,0.8817799725817366
나노씨엠에스(주),247660,201812,202103,,0.8909390782116927
나노씨엠에스(주),247660,201912,202103,,1.3347927216238364
나노씨엠에스(주),247660,202012,202103,,1.0002993855041695
나노캠텍(주),91970,201112,200701,,1.5541765373842027
나노캠텍(주),91970,201212,200701,,1.7313425949607224
나노캠텍(주),91970,201312,200701,,1.8768600899792929
나노캠텍(주),91970,201412,200701,,1.5111168104178412
나노캠텍(주),91970,201512,200701,,1.3665626664771644
나노캠텍(주),91970,201612,200701,,1.0145377702775558
나노캠텍(주),91970,201712,200701,,1.0904721805310742
나노캠텍(주),91970,201812,200701,,1.0029459111908954
나노캠텍(주),91970,201912,200701,,0.7587830143091964
나노캠텍(주),91970,202012,200701,,0.7348287416706053
나라엠앤디(주),51490,201112,200106,,1.9685579989872901
나라엠앤디(주),51490,201212,200106,,1.9121276876333604
나라엠앤디(주),51490,201312,200106,,1.7518507572676658
나라엠앤디(주),51490,201412,200106,,1.8738303947739596
나라엠앤디(주),51490,201512,200106,,1.7246091484479997
나라엠앤디(주),51490,201612,200106,,1.6973535168520828
나라엠앤디(주),51490,201712,200106,,1.803459350578754
나라엠앤디(주),51490,201812,200106,,1.79155470198839
나라엠앤디(주),51490,201912,200106,,1.9427465234437977
나라엠앤디(주),51490,202012,200106,,2.196014694256437
나무기술(주),167380,201112,201611,2018/12/11,
나무기술(주),167380,201212,201611,2018/12/11,
나무기술(주),167380,201312,201611,2018/12/11,
나무기술(주),167380,201412,201611,2018/12/11,
나무기술(주),167380,201512,201611,2018/12/11,
나무기술(주),242040,201612,201609,,
나무기술(주),167380,201612,201611,2018/12/11,
나무기술(주),167380,201712,201611,2018/12/11,
나무기술(주),242040,201712,201609,,
나무기술(주),242040,201812,201609,,
나무기술(주),242040,201912,201609,,5.380888754480103
나무기술(주),242040,202012,201609,,4.222912607598375
나이스정보통신(주),36800,201112,200005,,3.2964456085929053
나이스정보통신(주),36800,201212,200005,,3.541346982473476
나이스정보통신(주),36800,201312,200005,,3.046338738473451
나이스정보통신(주),36800,201412,200005,,2.6150004953347135
나이스정보통신(주),36800,201512,200005,,2.401949054578548
나이스정보통신(주),36800,201612,200005,,2.299996419068847
나이스정보통신(주),36800,201712,200005,,2.204841447118982
나이스정보통신(주),36800,201812,200005,,2.1459787407516355
나이스정보통신(주),36800,201912,200005,,2.0718452023658567
나이스정보통신(주),36800,202012,200005,,2.2014224377371527
나이스평가정보(주),30190,201112,200005,,2.5197893084705854
나이스평가정보(주),30190,201212,200005,,1.9422056729479833
나이스평가정보(주),30190,201312,200005,,2.160364564034517
나이스평가정보(주),30190,201412,200005,,2.478753133832485
나이스평가정보(주),30190,201512,200005,,2.6904166030719336
나이스평가정보(주),30190,201612,200005,,2.391540459700051
나이스평가정보(주),30190,201712,200005,,2.205220748875166
나이스평가정보(주),30190,201812,200005,,2.075035796302782
나이스평가정보(주),30190,201912,200005,,1.9449861560737058
나이스평가정보(주),30190,202012,200005,,1.846881928641766
남광토건(주),1260,201112,197612,,-10.242530738937685
남광토건(주),1260,201212,197612,,-41.95342913767985
남광토건(주),1260,201312,197612,,7.581294644751055
남광토건(주),1260,201412,197612,,-14.742104701500786
남광토건(주),1260,201512,197612,,-22.839861354437833
남광토건(주),1260,201612,197612,,4.584653359442068
남광토건(주),1260,201712,197612,,2.753885962598792
남광토건(주),1260,201812,197612,,3.401179824059039
남광토건(주),1260,201912,197612,,4.631630663683367
남광토건(주),1260,202012,197612,,3.993484130322025
남양유업(주),3920,201112,197806,,1.4715858977188998
남양유업(주),3920,201212,197806,,1.615598361331521
남양유업(주),3920,201312,197806,,1.4491686828442925
남양유업(주),3920,201412,197806,,1.3956474648855397
남양유업(주),3920,201512,197806,,1.4524641134741139
남양유업(주),3920,201612,197806,,1.4256103814939864
남양유업(주),3920,201712,197806,,1.3080710485059206
남양유업(주),3920,201812,197806,,1.2106151132288998
남양유업(주),3920,201912,197806,,1.144688091005156
남양유업(주),3920,202012,197806,,1.0704576471304945
남해화학(주),25860,201112,199511,,4.112685964775913
남해화학(주),25860,201212,199511,,4.146290603353379
남해화학(주),25860,201312,199511,,4.000787912283427
남해화학(주),25860,201412,199511,,3.4649504225224854
남해화학(주),25860,201512,199511,,3.1395126916392875
남해화학(주),25860,201612,199511,,2.798615472160374
남해화학(주),25860,201712,199511,,2.7395769372281116
남해화학(주),25860,201812,199511,,2.937618667509105
남해화학(주),25860,201912,199511,,2.7652699679178587
남해화학(주),25860,202012,199511,,2.2773017354353295
남화산업(주),111710,201112,201811,,
남화산업(주),111710,201212,201811,,
남화산업(주),111710,201312,201811,,
남화산업(주),111710,201412,201811,,
남화산업(주),111710,201512,201811,,
남화산업(주),111710,201612,201811,,
남화산업(주),111710,201712,201811,,0.12536699943092713
남화산업(주),111710,201812,201811,,0.10744287668736621
남화산업(주),111710,201912,201811,,0.1121457306868442
남화산업(주),111710,202012,201811,,0.12865995824745347
남화토건(주),91590,201112,201201,,0.8493058469774568
남화토건(주),91590,201212,201201,,0.8195562746559337
남화토건(주),91590,201312,201201,,0.7882904517351075
남화토건(주),91590,201412,201201,,0.8033381270121805
남화토건(주),91590,201512,201201,,0.41473737516279624
남화토건(주),91590,201612,201201,,0.5176272654611868
남화토건(주),91590,201712,201201,,0.5068215494949816
남화토건(주),91590,201812,201201,,0.3846476544988647
남화토건(주),91590,201912,201201,,0.39353381186771796
남화토건(주),91590,202012,201201,,0.5350655791168627
네이버(주),35420,201112,200811,,1.3444254856680973
네이버(주),35420,201212,200811,,1.3726105989072788
네이버(주),35420,201312,200811,,1.3684798818578938
네이버(주),35420,201412,200811,,1.6857370885487035
네이버(주),35420,201512,200811,,1.5987999561545752
네이버(주),35420,201612,200811,,1.2572333535604436
네이버(주),35420,201712,200811,,0.9917489120110958
네이버(주),35420,201812,200811,,0.99284562428274
네이버(주),35420,201912,200811,,1.0589199088568721
네이버(주),35420,202012,200811,,0.7187648239642705
넥센타이어(주),2350,201112,197605,,2.530701607331528
넥센타이어(주),2350,201212,197605,,2.736673659003425
넥센타이어(주),2350,201312,197605,,2.3437011714252223
넥센타이어(주),2350,201412,197605,,2.0328438072600417
넥센타이어(주),2350,201512,197605,,1.8679040151728736
넥센타이어(주),2350,201612,197605,,1.694122715192438
넥센타이어(주),2350,201712,197605,,1.5460559583960054
넥센타이어(주),2350,201812,197605,,1.433965601469044
넥센타이어(주),2350,201912,197605,,1.3545061018547224
넥센타이어(주),2350,202012,197605,,1.0938524703459453
넥스콘테크놀러지(주),38990,201112,200005,2012/11/01,6.230759430225525
넷마블(주),251270,201112,201705,,0.11731032621747936
넷마블(주),251270,201212,201705,,0.9062624846948938
넷마블(주),251270,201312,201705,,1.6797429402262747
넷마블(주),251270,201412,201705,,1.0541115009425448
넷마블(주),251270,201512,201705,,1.1963487308655596
넷마블(주),251270,201612,201705,,1.2043209030429936
넷마블(주),251270,201712,201705,,0.8396514156589358
넷마블(주),251270,201812,201705,,0.44833460826002813
넷마블(주),251270,201912,201705,,0.47363190699894087
넷마블(주),251270,202012,201705,,0.48252843269698314
노을(주),376930,202012,202203,,-0.023354390440949533
농업회사법인(주)농우바이오,54050,201110,200204,,0.5733577879350251
농업회사법인(주)농우바이오,54050,201309,200204,,0.5785168641367613
농업회사법인(주)농우바이오,54050,201409,200204,,0.5581865014819907
농업회사법인(주)농우바이오,54050,201509,200204,,0.5607071496536127
농업회사법인(주)농우바이오,54050,201612,200204,,0.5916586532553209
농업회사법인(주)농우바이오,54050,201712,200204,,0.6098740810132566
농업회사법인(주)농우바이오,54050,201812,200204,,0.5158497187498635
농업회사법인(주)농우바이오,54050,201912,200204,,0.5267793524365938
농업회사법인(주)농우바이오,54050,202012,200204,,0.555736884370999
뉴지랩파마(주),214870,201112,201510,,
뉴지랩파마(주),214870,201212,201510,,
뉴지랩파마(주),214870,201312,201510,,5.4715909961336076
뉴지랩파마(주),214870,201412,201510,,3.845319760983312
뉴지랩파마(주),214870,201512,201510,,2.739426693262583
뉴지랩파마(주),214870,201612,201510,,0.9529179222056486
뉴지랩파마(주),214870,201712,201510,,0.8542240990816535
뉴지랩파마(주),214870,201812,201510,,0.5353648011190416
뉴지랩파마(주),214870,201912,201510,,1.936865720724675
뉴지랩파마(주),214870,202012,201510,,0.8342603249881599
닉스테크(주),63840,201112,201311,2016/04/12,
닉스테크(주),63840,201212,201311,2016/04/12,
닉스테크(주),63840,201312,201311,2016/04/12,2.0092225866231828
닉스테크(주),63840,201412,201311,2016/04/12,1.6840579812075673
닉스테크(주),63840,201512,201311,2016/04/12,1.568570699015526
다믈멀티미디어(주),93640,201112,200710,,5.9071155492476235
다믈멀티미디어(주),93640,201212,200710,,6.052239257618723
다믈멀티미디어(주),93640,201312,200710,,4.562689133739267
다믈멀티미디어(주),93640,201412,200710,,4.440789921768763
다믈멀티미디어(주),93640,201512,200710,,3.5315862532536757
다믈멀티미디어(주),93640,201612,200710,,3.319692452343291
다믈멀티미디어(주),93640,201712,200710,,3.022266217329676
다믈멀티미디어(주),93640,201812,200710,,1.7732279898411034
다믈멀티미디어(주),93640,201912,200710,,0.8860720760439651
다믈멀티미디어(주),93640,202012,200710,,0.3873205384188489
다스코(주),58730,201112,200408,,1.3831711895589536
다스코(주),58730,201212,200408,,1.6664722242875654
다스코(주),58730,201312,200408,,1.6144159276791652
다스코(주),58730,201412,200408,,1.511242257147049
다스코(주),58730,201512,200408,,1.6778071297987558
다스코(주),58730,201612,200408,,1.6669399140324455
다스코(주),58730,201712,200408,,1.9853346416606408
다스코(주),58730,201812,200408,,1.9456590883121614
다스코(주),58730,201912,200408,,1.729513460453018
다스코(주),58730,202012,200408,,1.8492015085706195
대덕GDS(주),4130,201112,198707,2018/12/19,1.4644744524307276
대덕GDS(주),4130,201212,198707,2018/12/19,1.5246197353781392
대덕GDS(주),4130,201312,198707,2018/12/19,1.5778767626290053
대덕GDS(주),4130,201412,198707,2018/12/19,1.3871610969051353
대덕GDS(주),4130,201512,198707,2018/12/19,1.1729647422383251
대덕GDS(주),4130,201612,198707,2018/12/19,1.017693087000114
대덕GDS(주),4130,201712,198707,2018/12/19,1.0319006129500303
대덕전자(주),353200,202012,202005,,0.9730583137213226
대동금속(주),20400,201112,199307,,3.848039865432439
대동금속(주),20400,201212,199307,,3.4700483891545986
대동금속(주),20400,201312,199307,,3.361163693383088
대동금속(주),20400,201412,199307,,3.4169433132118394
대동금속(주),20400,201512,199307,,2.6768529224054265
대동금속(주),20400,201612,199307,,2.2920793571489066
대동금속(주),20400,201712,199307,,2.769033100686924
대동금속(주),20400,201812,199307,,2.6640510559843005
대동금속(주),20400,201912,199307,,2.6151485954824714
대동금속(주),20400,202012,199307,,3.148575345429664
대동기어(주),8830,201112,199105,,2.4433206366036107
대동기어(주),8830,201212,199105,,2.1877093658111195
대동기어(주),8830,201312,199105,,2.320135176341957
대동기어(주),8830,201412,199105,,2.5249315809120336
대동기어(주),8830,201512,199105,,2.0089333360642936
대동기어(주),8830,201612,199105,,1.5005657332881344
대동기어(주),8830,201712,199105,,1.8889942223162433
대동기어(주),8830,201812,199105,,2.2133198344233875
대동기어(주),8830,201912,199105,,2.4601733422707897
대동기어(주),8830,202012,199105,,2.5600283735929295
대림비앤코(주),5750,201112,199212,,0.5960575069203777
대림비앤코(주),5750,201212,199212,,0.6986887242521497
대림비앤코(주),5750,201312,199212,,0.8295265843617254
대림비앤코(주),5750,201412,199212,,1.0601589020228146
대림비앤코(주),5750,201512,199212,,1.267143534138188
대림비앤코(주),5750,201612,199212,,1.3930574607130009
대림비앤코(주),5750,201712,199212,,1.4852743319327166
대림비앤코(주),5750,201812,199212,,1.5481535555368255
대림비앤코(주),5750,201912,199212,,1.4801155741609395
대림비앤코(주),5750,202012,199212,,1.4648783756591828
대림통상(주),6570,201112,197511,,1.1792371886505233
대림통상(주),6570,201212,197511,,1.1427290408675905
대림통상(주),6570,201312,197511,,1.1899293633349233
대림통상(주),6570,201412,197511,,1.2900882316301312
대림통상(주),6570,201512,197511,,1.3694573530179803
대림통상(주),6570,201612,197511,,1.4831641101434891
대림통상(주),6570,201712,197511,,1.7355346818420094
대림통상(주),6570,201812,197511,,1.8509097490084276
대림통상(주),6570,201912,197511,,1.8502666733782516
대림통상(주),6570,202012,197511,,1.8623287008730545
대명에너지(주),389260,201512,202205,,
대명에너지(주),389260,201612,202205,,
대명에너지(주),389260,201712,202205,,
대명에너지(주),389260,201812,202205,,
대명에너지(주),389260,201912,202205,,
대명에너지(주),389260,202012,202205,,
대모엔지니어링(주),317850,201112,201907,,
대모엔지니어링(주),317850,201212,201907,,
대모엔지니어링(주),317850,201312,201907,,
대모엔지니어링(주),317850,201412,201907,,
대모엔지니어링(주),317850,201512,201907,,
대모엔지니어링(주),317850,201612,201907,,
대모엔지니어링(주),317850,201712,201907,,
대모엔지니어링(주),317850,201812,201907,,
대모엔지니어링(주),317850,201912,201907,,1.1681220983444378
대모엔지니어링(주),317850,202012,201907,,0.9508201110222735
대보마그네틱(주),290670,201712,201811,,1.8235636751089563
대보마그네틱(주),290670,201812,201811,,1.1167507291037642
대보마그네틱(주),290670,201912,201811,,0.7359928883638733
대보마그네틱(주),290670,202012,201811,,0.4010549499785307
대봉엘에스(주),78140,201112,200512,,1.0389929749723903
대봉엘에스(주),78140,201212,200512,,1.1662242484566108
대봉엘에스(주),78140,201312,200512,,1.0449377548860193
대봉엘에스(주),78140,201412,200512,,1.114327538207024
대봉엘에스(주),78140,201512,200512,,1.1097990869023777
대봉엘에스(주),78140,201612,200512,,1.1745891934869575
대봉엘에스(주),78140,201712,200512,,0.9730616731776282
대봉엘에스(주),78140,201812,200512,,0.9813895721624819
대봉엘에스(주),78140,201912,200512,,0.8640020123664366
대봉엘에스(주),78140,202012,200512,,0.7146190289629649
대상(주),1680,201112,197004,,3.955175064768643
대상(주),1680,201212,197004,,4.226944125019751
대상(주),1680,201312,197004,,3.7968631327182925
대상(주),1680,201412,197004,,3.4575824060480906
대상(주),1680,201512,197004,,3.2875432414386894
대상(주),1680,201612,197004,,3.3871040348312498
대상(주),1680,201712,197004,,3.3896048300385684
대상(주),1680,201812,197004,,3.26145294585757
대상(주),1680,201912,197004,,3.038578466648925
대상(주),1680,202012,197004,,2.931815819141799
대상홀딩스(주),84690,201112,200508,,0.6823578738087754
대상홀딩스(주),84690,201212,200508,,0.7714307322595086
대상홀딩스(주),84690,201312,200508,,4.25299997528367
대상홀딩스(주),84690,201412,200508,,3.1730097837568745
대상홀딩스(주),84690,201512,200508,,3.1028765155911664
대상홀딩스(주),84690,201612,200508,,3.239886548143395
대상홀딩스(주),84690,201712,200508,,3.186897890500558
대상홀딩스(주),84690,201812,200508,,3.1346555532961786
대상홀딩스(주),84690,201912,200508,,3.0836685730601796
대상홀딩스(주),84690,202012,200508,,2.96163869736711
대성산업(주),128820,201112,201007,,1.8080019920454438
대성산업(주),128820,201212,201007,,2.0767656176205507
대성산업(주),128820,201312,201007,,2.5730330987307575
대성산업(주),128820,201412,201007,,4.907455374384431
대성산업(주),128820,201512,201007,,14.431292444035146
대성산업(주),128820,201612,201007,,8.400681261904063
대성산업(주),128820,201712,201007,,3.8036536477354614
대성산업(주),128820,201812,201007,,2.2116826100440137
대성산업(주),128820,201912,201007,,2.0744758825320737
대성산업(주),128820,202012,201007,,1.9352205576331334
대성에너지(주),117580,201112,201012,,3.3193644318218327
대성에너지(주),117580,201212,201012,,3.676431476958992
대성에너지(주),117580,201312,201012,,3.7561933249503108
대성에너지(주),117580,201412,201012,,3.857949042136554
대성에너지(주),117580,201512,201012,,3.104355775718969
대성에너지(주),117580,201612,201012,,2.5578542886942675
대성에너지(주),117580,201712,201012,,2.5856762233802466
대성에너지(주),117580,201812,201012,,2.5606763538398742
대성에너지(주),117580,201912,201012,,2.546892487253797
대성에너지(주),117580,202012,201012,,2.393961390939812
대성홀딩스(주),16710,201112,199912,,2.3340633131365984
대성홀딩스(주),16710,201212,199912,,2.536800676825023
대성홀딩스(주),16710,201312,199912,,2.6250788269653627
대성홀딩스(주),16710,201412,199912,,2.5140763778990523
대성홀딩스(주),16710,201512,199912,,2.004457651291975
대성홀딩스(주),16710,201612,199912,,1.6495189618261943
대성홀딩스(주),16710,201712,199912,,1.6953940966663748
대성홀딩스(주),16710,201812,199912,,1.7268628743661514
대성홀딩스(주),16710,201912,199912,,1.7130681620112094
대성홀딩스(주),16710,202012,199912,,1.5863250853092872
대아티아이(주),45390,201112,200105,,1.2222639107033113
대아티아이(주),45390,201212,200105,,1.0067283878328297
대아티아이(주),45390,201312,200105,,1.0671526261967874
대아티아이(주),45390,201412,200105,,1.3278229045132484
대아티아이(주),45390,201512,200105,,1.196373334517904
대아티아이(주),45390,201612,200105,,1.2799217579159166
대아티아이(주),45390,201712,200105,,0.9924008919188839
대아티아이(주),45390,201812,200105,,1.1193540331093614
대아티아이(주),45390,201912,200105,,1.201050966002133
대아티아이(주),45390,202012,200105,,1.3139862166464578
대양전기공업(주),108380,201112,201107,,0.9674418725371735
대양전기공업(주),108380,201212,201107,,1.3623231441527759
대양전기공업(주),108380,201312,201107,,1.250999410514457
대양전기공업(주),108380,201412,201107,,1.063396016489844
대양전기공업(주),108380,201512,201107,,1.0464175007788312
대양전기공업(주),108380,201612,201107,,1.0689694411677064
대양전기공업(주),108380,201712,201107,,0.8050060743037993
대양전기공업(주),108380,201812,201107,,0.6482804799382889
대양전기공업(주),108380,201912,201107,,0.8768319468292297
대양전기공업(주),108380,202012,201107,,0.8859226181940147
대양제지공업(주),6580,201112,199312,,2.1820985312294647
대양제지공업(주),6580,201212,199312,,1.8912872104293545
대양제지공업(주),6580,201312,199312,,1.7123911162626546
대양제지공업(주),6580,201412,199312,,1.5877935327901007
대양제지공업(주),6580,201512,199312,,1.670257363466003
대양제지공업(주),6580,201612,199312,,2.0120831508082215
대양제지공업(주),6580,201712,199312,,2.7018459197538105
대양제지공업(주),6580,201812,199312,,2.576001474887312
대양제지공업(주),6580,201912,199312,,1.9176546410154471
대양제지공업(주),6580,202012,199312,,1.4582812016472801
대영포장(주),14160,201112,199003,,2.2943264597619155
대영포장(주),14160,201212,199003,,2.213780596608846
대영포장(주),14160,201312,199003,,1.9285249213352118
대영포장(주),14160,201412,199003,,2.0078902458090737
대영포장(주),14160,201512,199003,,1.9505999360828485
대영포장(주),14160,201612,199003,,2.0321257124107914
대영포장(주),14160,201712,199003,,2.3343624747884717
대영포장(주),14160,201812,199003,,2.226009640497915
대영포장(주),14160,201912,199003,,1.857025002070173
대영포장(주),14160,202012,199003,,1.71275637452664
대우자동차판매(주),4550,201112,197807,2012/06/22,0.20056617407821334
대우전자부품(주),9320,201112,198908,,1.126574849230448
대우전자부품(주),9320,201212,198908,,1.2941369062057864
대우전자부품(주),9320,201312,198908,,1.655725807962672
대우전자부품(주),9320,201412,198908,,1.6203567967064794
대우전자부품(주),9320,201512,198908,,1.821592631581357
대우전자부품(주),9320,201612,198908,,1.6632068412698209
대우전자부품(주),9320,201712,198908,,1.5781842035143219
대우전자부품(주),9320,201812,198908,,1.617883067008222
대우전자부품(주),9320,201912,198908,,1.4017075874987877
대우전자부품(주),9320,202012,198908,,2.113828924685303
대우조선해양(주),42660,201112,200102,,3.247927580318533
대우조선해양(주),42660,201212,200102,,3.3299861039967227
대우조선해양(주),42660,201312,200102,,4.293046887239539
대우조선해양(주),42660,201412,200102,,6.286049589935858
대우조선해양(주),42660,201512,200102,,11.674556238149645
대우조선해양(주),42660,201612,200102,,20.05747906645038
대우조선해양(주),42660,201712,200102,,6.0831237121911705
대우조선해양(주),42660,201812,200102,,2.8237590052189705
대우조선해양(주),42660,201912,200102,,2.2010835607384758
대우조선해양(주),42660,202012,200102,,1.844254366807105
대원강업(주),430,201112,197706,,2.4477280866905993
대원강업(주),430,201212,197706,,2.3263194726936667
대원강업(주),430,201312,197706,,2.1520862687642963
대원강업(주),430,201412,197706,,2.1077488523357353
대원강업(주),430,201512,197706,,2.024083958997302
대원강업(주),430,201612,197706,,2.021739024837532
대원강업(주),430,201712,197706,,1.847696107106494
대원강업(주),430,201812,197706,,1.7626267062658065
대원강업(주),430,201912,197706,,1.6583752409610515
대원강업(주),430,202012,197706,,1.4856557196061637
대원미디어(주),48910,201112,200107,,1.4565843667451075
대원미디어(주),48910,201212,200107,,1.1202122553822902
대원미디어(주),48910,201312,200107,,1.3244440794691212
대원미디어(주),48910,201412,200107,,1.514675763819762
대원미디어(주),48910,201512,200107,,1.5097169072004444
대원미디어(주),48910,201612,200107,,1.3512231792191227
대원미디어(주),48910,201712,200107,,1.5549480358678656
대원미디어(주),48910,201812,200107,,1.790448538224499
대원미디어(주),48910,201912,200107,,1.8895417201031435
대원미디어(주),48910,202012,200107,,2.5303412141481187
대원산업(주),5710,201112,199306,,4.515213534035854
대원산업(주),5710,201212,199306,,4.821960989364813
대원산업(주),5710,201312,199306,,4.279344970584474
대원산업(주),5710,201412,199306,,4.065087991079853
대원산업(주),5710,201512,199306,,4.222358332462713
대원산업(주),5710,201612,199306,,4.039752539232073
대원산업(주),5710,201712,199306,,3.3638497957025995
대원산업(주),5710,201812,199306,,2.637376676002412
대원산업(주),5710,201912,199306,,2.2501416539359687
대원산업(주),5710,202012,199306,,1.9967539414751543
대원전선(주),6340,201112,198805,,7.132928842676449
대원전선(주),6340,201212,198805,,6.4383583309113765
대원전선(주),6340,201312,198805,,6.569924144226606
대원전선(주),6340,201412,198805,,5.491222758322969
대원전선(주),6340,201512,198805,,5.619889499795192
대원전선(주),6340,201612,198805,,5.166398047193194
대원전선(주),6340,201712,198805,,6.210528835346524
대원전선(주),6340,201812,198805,,5.311614736115703
대원전선(주),6340,201912,198805,,4.962183847975346
대원전선(주),6340,202012,198805,,4.432470069299673
대원제약(주),3220,201112,199912,,1.3364048559380013
대원제약(주),3220,201212,199912,,1.2743728063327726
대원제약(주),3220,201312,199912,,1.3454257206158386
대원제약(주),3220,201412,199912,,1.412030792277837
대원제약(주),3220,201512,199912,,1.5268941159367722
대원제약(주),3220,201612,199912,,1.5496781689383676
대원제약(주),3220,201712,199912,,1.6081707615451661
대원제약(주),3220,201812,199912,,1.6318257705579307
대원제약(주),3220,201912,199912,,1.640762189972822
대원제약(주),3220,202012,199912,,1.4796637210751846
대원화성(주),24890,201112,199710,,3.127422361888872
대원화성(주),24890,201212,199710,,3.2557828100127786
대원화성(주),24890,201312,199710,,3.021247919249023
대원화성(주),24890,201412,199710,,3.240964520830508
대원화성(주),24890,201512,199710,,2.6446669419971487
대원화성(주),24890,201612,199710,,1.8380806264009402
대원화성(주),24890,201712,199710,,1.6495542992277525
대원화성(주),24890,201812,199710,,1.5739142598426312
대원화성(주),24890,201912,199710,,1.7427816152988151
대원화성(주),24890,202012,199710,,1.3996143921578492
대정화금(주),120240,201112,201012,,1.0297009263751649
대정화금(주),120240,201212,201012,,1.000504866460457
대정화금(주),120240,201312,201012,,0.9465351317422849
대정화금(주),120240,201412,201012,,0.8847844146817815
대정화금(주),120240,201512,201012,,0.7665475634838944
대정화금(주),120240,201612,201012,,0.7339713556165269
대정화금(주),120240,201712,201012,,0.7214035559598805
대정화금(주),120240,201812,201012,,0.6941659987137658
대정화금(주),120240,201912,201012,,0.6753381970264374
대정화금(주),120240,202012,201012,,0.6435220562476572
대주산업(주),3310,201112,199208,,1.9763608369111247
대주산업(주),3310,201212,199208,,2.015111476230145
