,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
5254,(주)일신바이오베이스,68330,201212,200712,,0,0,0,제조업,1,1.596125154,88.82054087,7.996334566,35.59493058,-14.08,104.3875887,16.12,12.67,5.64,7.19,9.58,7.52,0.56,84.51,66.69,1514.097574,191.7723198,184.2781918,2646.685963,454.26,77.29033777,407.07,226.63,60.23,170.98,29.38,13.64,11.83,24.73,2.69,6.08,-180.4392726,15.85,34.19,791.33,35.85,41.30749048,71.75885246,212.442623,9.068147541,452.6885246,0.45,0.455628079,1.78,1.1,2.02,2.43,4.94,0.85
5260,(주)일신바이오베이스,68330,201812,200712,,0,0,0,제조업,1,2.699281099,49.96378079,0.138147262,19.83385365,-21.57,29.70497679,19.74,17.64,6.96,7.78,8.7,8.91,-1.02,78.04,74.0,347.9061492,61.38174884,110.3041333,795.6823006,767.42,88.38732683,616.32,436.64,150.32,245.06,13.14,155.2066667,76.16,0.0,8.84,22.73,34.79950033,14.27,50.92,1293.61,36.66,30.72010718,160.80125,278.625,10.899425,986.35,0.39,0.378444684,3.76,0.68,0.97,2.27,4.14,0.59
5261,(주)일신바이오베이스,68330,201912,200712,,0,0,0,제조업,1,15.41977888,74.97442949,12.99321402,27.64462379,20.0,71.71529482,26.56,24.19,11.15,12.25,14.01,12.26,-1.08,72.11,76.64,444.0834953,107.4023648,125.4788636,887.5039748,867.91,86.52908742,552.1,412.29,115.95,233.99,15.57,155.2066667,84.81,0.0,11.42,26.55,30.92430387,17.74,74.74,1683.84,41.23,25.14949392,166.3514583,226.375,10.01552083,944.0208333,0.46,0.440575431,3.66,0.75,1.03,2.79,5.4,0.64
5264,(주)일신석재,7110,201212,198603,,0,0,0,도매 및 소매업,1,-3.758357977,20.22751071,0.701859105,-31.85866973,-10.71,-17.14756216,2.66,2.06,1.05,1.35,1.89,1.47,0.67,98.04,1.92,510.7099962,10.53939748,31.54593262,719.5512429,44.83,72.87248436,591.26,401.92,75.72,571.58,37.23,2.9,-2.33,-6.26,-0.63,-1.22,-189.3379258,7.64,14.55,853.07,14.78,71.51718145,77.94466667,535.68,9.425546667,1019.76,0.51,1.048907158,1.76,1.47,2.09,4.93,4.51,1.2
5269,(주)일야,58450,201212,200201,,0,0,0,제조업,1,-4.205863639,-137.5882634,-39.01224897,-22.36264226,-0.82,-55.73020494,-11.98,-16.34,-23.05,-16.9,-35.13,-45.48,0.37,114.85,46.77,5391.643558,-881.1344581,-855.8514315,1469.222904,208.3,37.25441045,85.8,79.5,2.59,76.48,168.42,-17.29,-19.02,-34.77,-11.94,-8.28,-44.33072553,0.62,1.05,5.14,0.43,2806.358079,5.168512397,184.0247934,37.04957851,300.5123967,1.41,3.039428532,2.72,4.02,4.36,52.3,8.08,1.93
5276,(주)일지테크,19540,201212,199211,,0,0,0,제조업,1,55.93261192,66.52073453,10.79336457,66.75115337,16.01,25.42654061,6.29,5.67,4.22,4.68,14.39,12.97,2.64,92.88,37.58,10011.73937,567.4948015,-1588.08066,5479.483479,837.79,28.05579285,105.01,90.0,15.93,148.04,256.43,2.24,-9.14,-13.11,-6.58,-10.77,299.7339778,18.67,39.7,61.42,30.59,39.7305678,124.7177344,111.1223958,50.94895573,355.6796875,0.74,1.445828942,1.1,1.52,1.76,11.19,4.0,0.84
5282,(주)일지테크,19540,201812,199211,,1,0,1,제조업,1,-5.298328555,-142.2160186,-3.794275129,-12.49008185,11.41,61.9375797,0.65,-1.51,-0.97,0.42,1.19,-2.75,2.32,102.31,12.11,16909.59922,-255.1769712,3946.364746,10141.34014,1755.05,35.62343704,48.89,36.35,11.77,86.38,180.71,0.27,25.03,50.92,16.11,24.32,-24.53054299,23.68,42.23,57.61,35.73,52.05341279,135.6710976,252.902439,140.0013927,509.6,0.64,2.070610927,1.0,1.98,2.45,10.15,3.85,0.67
5284,(주)일진파워,94820,201212,200711,,0,0,0,건설업,1,10.24200686,-88.91100235,-5.040382223,6.425961478,4.93,-59.54601009,2.0,0.39,0.49,2.48,4.54,0.9,0.97,99.37,66.02,8842.482337,34.90782931,-182.0672446,3797.407324,672.72,50.81085681,148.78,128.21,0.9,238.65,96.81,1.93,-4.07,-7.41,-2.0,-1.69,-20.56279906,28.4,77.61,644.24,24.01,88.36156074,57.88048825,80.67450271,7.632600362,203.7830018,1.24,2.077687615,2.74,2.66,3.18,16.39,7.67,1.55
5290,(주)일진파워,94820,201812,200711,,0,0,0,건설업,1,17.1294517,8.484179958,14.63835178,11.96950396,4.5,7.256236504,12.1,10.05,12.62,15.19,22.79,18.93,-0.17,87.28,77.25,10451.20693,1050.348143,962.5594605,5924.910415,1108.62,65.98151231,199.1,199.08,65.43,609.29,51.56,467.98,36.7,776.26,12.48,10.73,0.019910961,54.71,188.4,1737.29,47.02,70.51047225,95.56692529,19.46264368,1.258439655,169.283046,1.26,1.965156006,3.76,2.53,2.53,23319.55,4.54,1.69
5291,(주)일진파워,94820,201912,200711,,0,0,0,건설업,1,9.499099793,-25.68873109,7.431397772,15.97096004,0.14,-24.65519631,7.86,6.44,8.3,10.12,15.5,12.7,-0.11,91.8,78.28,12120.36501,780.5270332,1233.913925,6365.332735,1196.71,64.73556503,195.82,195.82,83.59,472.43,54.47,217.6,31.66,3087.76,11.17,9.06,0.0,50.92,178.56,1864.43,41.32,77.11302324,95.27503587,23.29555237,1.412698709,186.143472,1.29,1.883709925,3.72,2.55,2.55,54087.81,5.35,1.69
5296,(주)잇츠한불,226320,201812,201512,,0,0,0,제조업,1,-4.771407425,-55.83195239,1.162205898,-12.86549261,3.58,-56.1055917,9.3,8.67,3.38,3.63,4.22,1.89,-2.7,88.42,5.24,9764.194322,846.1624998,176.4774686,19989.04207,3866.53,88.6413578,752.33,674.59,50.1,229.39,12.81,211147.4175,26.85,252.82,3.05,7.63,11.91831925,9.64,108.53,914.17,24.1,46.33232799,96.47290657,75.41868512,8.804788927,1641.287197,0.39,0.607478953,2.78,0.53,0.58,5.77,8.11,0.45
5297,(주)잇츠한불,226320,201912,201512,,0,0,0,제조업,1,0.715532791,-59.92237776,0.201328104,-4.513151289,-21.8,-45.10324082,5.35,3.64,1.38,2.03,2.3,-1.11,-2.51,92.7,3.88,9323.52146,339.1218102,902.4992345,19680.4597,3657.71,88.188798,689.25,628.76,33.7,186.56,13.39,10.28,18.57,33.7,2.19,5.79,10.26464199,8.18,100.04,867.89,21.58,59.61315195,61.62575221,88.69911504,8.212230088,2066.654867,0.38,0.453630366,3.28,0.52,0.58,5.47,9.43,0.46
5300,(주)잉크테크,49550,201212,200202,,0,0,0,제조업,1,15.19308379,616.0115478,22.55350144,39.29466695,3.06,232.3070382,6.83,2.23,1.85,5.66,15.65,4.92,3.79,98.11,31.66,10078.25522,224.5041346,-680.147901,4937.20278,843.48,37.22641973,102.17,62.15,6.06,202.24,168.63,1.78,-5.19,-7.72,-3.26,-4.21,1846.581294,21.56,55.51,291.85,27.83,53.43383332,58.80886792,110.6199461,20.8232965,283.4474394,0.83,1.831111875,1.3,2.21,3.89,5.09,5.1,1.02
5307,(주)장원테크,174880,201812,201607,,0,0,0,제조업,1,14.9374466,134.1288183,16.46955894,33.41578861,17.95,309.8260259,9.78,7.77,9.58,12.06,18.88,14.99,0.55,90.93,55.42,19562.42581,1519.840364,1777.706038,9460.215054,2180.25,64.29742284,141.01,102.1,41.85,136.72,55.53,15.93,24.4,95.51,8.71,7.56,94.87057967,38.78,75.0,123.32,33.64,53.34625267,113.0722464,105.7318841,35.00674638,452.9130435,1.23,1.482541991,3.42,3.18,4.16,13.55,9.27,1.77
5308,(주)장원테크,174880,201912,201607,,0,0,0,제조업,1,62.99483992,-154.3748935,1.307781946,-19.80273302,-3.62,-133.7581834,-4.12,-5.27,-3.7,-2.9,-5.88,-7.53,0.84,97.98,50.5,2942.602703,-155.0050143,215.1104305,1924.477417,2065.23,39.96340802,41.09,32.68,14.4,162.73,150.23,-1.99,8.81,10.28,5.29,9.32,-14.27012739,15.96,52.25,92.28,28.13,80.82306452,63.62007519,95.48120301,25.28857895,1040.195489,0.7,1.929509333,1.38,2.42,3.19,9.99,9.01,0.95
5311,(주)정상제이엘에스,40420,201212,200008,,0,0,0,교육 서비스업,0,2.70715171,-3.505168517,2.602273481,-4.755297214,0.38,-29.10680329,12.6,10.92,12.93,14.91,17.65,15.31,-1.12,86.76,48.63,5283.832769,577.0062188,738.7618934,3793.002887,716.05,84.43845073,294.64,279.14,116.35,1065.54,18.43,14688.67,96.13,0.0,14.96,12.81,7.964000563,36.37,85.52,0.0,31.14,46.02644064,94.16443182,110.5037879,0.0,262.1515152,1.18,1.490317718,7.63,3.4,3.61,58.2,17.74,2.53
5317,(주)정상제이엘에스,40420,201812,200008,,0,0,0,교육 서비스업,0,4.110816996,-56.7060893,-3.93540623,3.228225718,4.72,5.301819034,12.5,4.09,4.21,12.87,17.26,5.65,-0.09,95.02,46.45,5555.03002,227.4169462,889.3965078,3915.470987,728.01,71.61736705,99.34,79.03,21.49,2504.63,39.63,53.7,53.52,234.1,15.19,15.05,-3100.475639,26.03,43.14,0.0,25.79,63.74646633,79.69612782,192.1992481,0.0,313.2067669,1.03,1.33702083,4.05,4.59,5.74,23.05,16.51,2.59
5318,(주)정상제이엘에스,40420,201912,200008,,0,0,0,교육 서비스업,0,28.3712152,115.2294549,3.497559935,7.438545358,91.73,23.02695048,14.32,8.2,7.79,13.59,21.3,12.2,0.23,89.46,48.48,5968.243448,489.4682537,824.1202453,4087.627966,753.51,57.74053573,91.65,64.17,17.48,2050.69,73.19,28.38,28.69,52.95,12.12,14.36,-329.1002558,33.94,49.49,0.0,40.18,52.20434147,71.962,146.9215686,0.0,213.427451,0.95,1.380729124,2.62,5.13,6.86,20.31,17.05,2.5
5322,(주)제넨바이오,72520,201212,200410,,0,0,0,도매 및 소매업,1,8.332797132,-52.29799066,2.450603853,41.44352235,23.25,43.7283225,3.05,0.85,1.56,5.59,12.6,3.53,0.87,98.78,59.98,30139.91107,257.1310667,2131.185867,8560.133333,1375.3,43.15112192,106.12,83.05,20.46,91.99,131.74,2.87,15.49,29.14,8.8,4.99,377.00211,28.43,81.71,186.42,16.12,72.33467059,31.2880532,44.03385732,13.37874123,152.6856106,1.83,2.959523815,3.29,3.13,3.99,14.49,8.31,1.66
5325,(주)제노레이,122310,201812,201805,,0,0,0,제조업,1,54.87912392,83.21454829,85.09425998,26.51713456,0.0,76.6552401,19.47,16.83,19.7,22.79,31.64,27.35,0.27,80.64,52.08,12312.29387,2071.86416,1507.664148,9755.88203,2053.25,76.95550565,407.13,265.32,94.74,355.38,29.95,31.84,42.19,97.21,9.72,10.09,46.17275181,40.16,632.13,12213.48,41.7,40.36772651,120.4514286,20.93142857,0.0,326.4228571,1.17,0.327904155,4.18,1.64,2.7,4.18,6.34,1.25
5326,(주)제노레이,122310,201912,201805,,0,0,0,제조업,1,34.35524728,39.77823012,32.49244437,15.66251021,15.43,33.85710818,22.53,20.34,19.33,21.42,28.06,25.33,-0.1,77.4,58.73,13231.90347,2690.862786,2165.488434,11923.51294,2395.82,75.88853623,377.19,254.97,92.81,325.61,31.77,60.31,46.34,92.49,11.17,13.48,44.09330642,38.02,487.22,7569.43,45.85,39.15184744,132.9679703,29.43564356,0.0,379.970297,0.95,1.251614792,4.02,1.27,1.9,3.78,5.53,1.01
5329,(주)제닉,123330,201212,201108,,0,0,0,제조업,1,2.167101319,-46.01670229,13.90854759,-18.48979668,9.92,-46.67779905,8.28,6.62,9.45,11.84,13.45,10.74,-0.82,91.89,48.76,17277.82898,1143.472892,867.7594728,10752.75529,2028.86,88.01168097,496.52,419.59,105.57,221.65,13.62,420.56,59.85,638.98,7.18,5.02,19.40165145,27.02,71.48,360.16,18.91,45.04239291,115.2726389,146.8541667,19.32280556,415.2013889,1.43,2.268384228,11.92,2.64,3.13,17.06,16.97,2.2
5335,(주)제닉,123330,201812,201108,,1,0,1,제조업,1,-21.49273773,-105.1966359,-28.25037839,6.703646892,-9.89,-37.70569538,-16.53,-22.2,-18.38,-13.69,-24.48,-32.88,1.38,118.33,40.17,9861.006857,-2188.936286,-1271.887,5798.0,1103.01,53.1166494,139.66,81.9,35.26,265.54,88.26,-11.16,-18.9,-25.0,-8.86,-9.41,145.6361539,14.16,28.28,156.03,15.04,170.9206997,17.30956113,59.4137931,8.259363636,169.5736677,0.83,1.113388665,1.88,2.09,3.51,5.14,8.0,1.17
5340,(주)제우스,79370,201212,200602,,0,0,0,제조업,1,-12.39477063,-73.59406345,-0.370206831,-40.48822543,-6.79,-81.56181008,1.86,1.97,1.77,1.68,2.91,2.61,0.15,97.32,52.82,16497.66748,324.4908898,2068.216208,9195.444915,2090.94,61.68951735,204.53,145.79,40.09,278.25,62.1,3.23,22.58,43.47,8.65,8.97,56.19593881,26.66,99.42,910.89,27.66,79.29368054,50.71546697,56.13211845,4.612829157,254.6492027,0.9,2.615717787,2.13,1.32,1.79,5.0,3.26,0.86
5346,(주)제우스,79370,201812,200602,,0,0,0,제조업,1,19.07548475,64.50137684,16.81352956,26.31051922,13.14,21.44822716,8.84,6.84,8.39,10.84,20.14,15.7,0.12,90.88,74.26,43681.81019,2989.458301,-816.2630971,15820.97458,3982.99,53.3359374,167.9,91.69,18.19,196.29,87.49,24.49,-2.17,-4.98,-1.01,-0.9,112.2380218,22.91,96.88,2419.3,20.33,46.66034305,104.1317851,119.3032929,3.353169844,477.1386482,1.23,2.022232231,2.65,1.81,3.23,4.13,7.12,1.14
5347,(주)제우스,79370,201912,200602,,0,0,0,제조업,1,-5.225216813,-54.33280819,6.623108713,-28.68306425,3.47,-54.65343235,5.62,4.38,3.62,4.64,8.2,6.43,0.25,94.12,75.59,31152.52851,1365.201656,636.6400231,16281.49076,4250.07,60.00376113,184.67,99.11,31.04,160.93,66.66,10.07,-0.61,-1.1,-0.24,-0.29,101.0567375,19.15,73.74,2079.83,22.58,59.25672849,72.56229481,131.4907873,3.178063652,419.2144054,0.83,2.277440936,1.9,1.23,2.28,2.69,4.86,0.79
5350,(주)제이브이엠,54950,201212,200606,,0,0,0,제조업,1,-12.43559223,-51.76553117,14.49660849,3.086858212,1.53,-29.79785092,18.42,7.76,3.45,8.19,19.47,8.21,1.83,81.21,16.68,12299.50175,954.6807504,2166.853633,12421.28301,2384.24,48.06491054,88.13,78.78,1.25,704.95,108.05,4.31,-6.5,-8.32,-3.38,-7.09,-9.344708697,19.08,78.4,1509.95,40.1,36.91174562,94.04641566,119.9608434,6.228439759,492.7921687,0.44,1.099798365,0.77,0.9,1.01,8.93,2.64,0.42
5356,(주)제이브이엠,54950,201812,200606,,0,0,0,제조업,1,2.502562214,-28.80889521,1.670590502,-2.392710749,-2.75,-29.04976318,12.83,7.87,4.67,7.62,10.89,6.68,-0.42,89.85,57.36,16369.74823,1288.679602,3144.088336,20299.14192,4367.4,69.68948502,152.7,106.6,1.89,163.97,43.49,90.86,35.38,84.68,10.72,18.29,87.48395056,20.74,64.87,1031.57,35.37,49.24664411,92.84974843,160.7830189,9.009971698,509.8616352,0.59,0.910169166,1.98,1.45,2.08,4.8,3.64,0.87
5357,(주)제이브이엠,54950,201912,200606,,0,0,0,제조업,1,1.90986457,-28.9080043,0.35907124,6.280867237,0.63,-21.32479618,9.5,5.27,3.25,5.86,8.48,4.7,-0.59,92.62,60.42,17397.91038,916.148047,2932.983389,20602.57391,4487.9,68.62899898,150.19,104.28,5.41,105.78,45.71,66.94,34.05,99.93,10.68,17.46,91.48074987,19.76,64.0,1062.52,32.32,53.93126798,89.114125,161.73125,8.602834375,506.003125,0.62,0.848390308,2.0,1.4,2.02,4.62,4.08,0.85
5360,(주)제이스텍,90470,201212,200701,,0,1,1,제조업,1,3.178344577,6.914090084,20.80207222,-21.34635888,-2.19,10.47208669,15.57,11.75,10.47,13.88,17.33,13.08,-0.15,85.58,66.08,4459.991678,524.0382859,288.4233147,4383.498182,788.55,86.24729015,396.37,375.46,144.77,998.9,15.95,114.39,33.43,213.2,4.6,5.24,-20.91269126,33.06,91.67,5337.07,37.68,54.79132934,73.6558296,80.34977578,1.270237668,222.7623318,0.89,1.562662029,4.47,1.79,1.92,27.17,3.0,1.29
5363,(주)제이에스코퍼레이션,194370,201812,201602,,0,0,0,제조업,1,-0.518207456,1.761982011,-0.74638664,-12.97049175,-13.61,-70.45048743,2.18,2.85,3.09,2.36,2.87,3.76,-0.51,96.36,51.26,15419.91591,439.5839378,494.6771428,12122.2883,12226.67,81.94266383,378.18,258.51,36.04,212.52,22.04,27.69,9.04,43.53,1.63,1.5,43.01739237,37.0,232.86,640.35,34.1,80.50962733,131.8428082,12.41780822,1.428205479,1233.863014,1.08,1.515507287,6.03,1.62,2.34,5.28,6.3,1.29
5364,(주)제이에스코퍼레이션,194370,201912,201602,,0,0,0,제조업,1,6.419593307,40.25926816,1.066305273,23.0668394,9.59,147.8970419,4.39,3.25,4.2,5.68,7.11,5.26,-0.21,95.28,53.02,18976.80315,616.557214,1550.348874,12374.62039,12446.17,77.82065332,307.56,191.31,79.36,181.73,28.5,31.13,30.49,86.99,6.76,5.39,56.00544818,46.09,188.45,639.58,36.72,79.77529154,164.7956875,11.90625,0.99433125,1159.4375,1.29,1.319528152,6.41,2.11,3.23,6.09,8.47,1.63
5367,(주)제이에스티나,26040,201212,199912,,0,0,0,제조업,1,7.69442237,69.11942805,19.7864325,28.55564144,4.04,31.35137325,6.15,6.19,8.15,8.1,14.93,15.02,0.19,92.54,53.54,7670.78291,474.6602783,441.7283257,3413.548045,577.41,57.02713827,169.11,107.9,26.93,379.63,75.36,7.09,8.76,13.23,3.76,2.96,88.56365238,29.41,133.29,482.29,23.15,57.85484369,90.89627832,64.28478964,0.0,309.3171521,1.32,2.075524597,2.88,1.8,2.8,5.02,5.39,1.12
5373,(주)제이에스티나,26040,201812,199912,,1,0,1,제조업,1,4.90727524,1589.986491,-0.797678759,-9.001400556,1.71,-1674.05804,-0.67,0.19,0.22,-0.76,-1.19,0.34,0.17,99.53,60.17,7716.489728,14.75667104,566.0467687,4517.810757,839.53,61.99721739,166.75,105.86,22.62,927.49,61.3,-1.53,16.65,21.17,6.33,5.73,91.21884691,27.53,155.31,565.83,24.91,82.58670475,58.70406367,61.95692884,0.0,221.3389513,1.13,1.848723895,3.12,1.79,2.87,4.77,5.2,1.15
5374,(주)제이와이피엔터테인먼트,35900,201212,200108,,0,0,0,정보통신업,0,6.712463204,-3936.413022,-23.41659596,47.1830331,0.0,-6532.005006,-43.32,-65.52,-40.16,-26.55,-46.27,-65.49,-0.97,161.51,-424.76,616.7495772,-404.119466,-263.1265939,628.5264561,16.29,57.38318944,339.77,339.0,124.4,252.07,74.27,-60.13,-61.36,-102.65,-26.15,-42.66,0.322418998,-21.77,-507.24,-602.24,-35.52,-79.08195582,-87.26390625,16.484375,6.3246875,398.890625,0.61,1.574201946,1.44,0.77,0.78,340.47,7.05,0.6
5380,(주)제이와이피엔터테인먼트,35900,201812,200108,,0,0,0,정보통신업,0,28.05951174,48.29836514,49.21576112,22.08417679,42.04,47.7121436,23.03,19.45,17.11,20.26,26.9,22.52,-0.28,75.81,37.02,3530.487213,686.6127476,633.4734032,3298.127213,677.48,80.31034959,267.87,263.06,145.8,309.0,24.52,219.0216667,78.9,0.0,15.53,19.83,2.862736763,29.04,126.62,2710.61,37.07,32.99326747,182.5350673,162.4753363,3.431600897,649.5515695,0.88,1.338225542,3.56,1.77,1.81,79.62,10.6,1.21
5381,(주)제이와이피엔터테인먼트,35900,201912,200108,,0,0,0,정보통신업,0,30.43628381,28.6092612,26.86755811,24.52686099,-1.79,51.16726937,27.96,20.09,17.01,23.67,29.94,21.91,-0.92,72.85,47.02,4379.092267,879.5702222,1435.217763,4000.761572,853.21,78.11306522,269.43,267.83,89.59,756.1,28.02,884.29,80.61,1695.92,17.64,23.59,0.945164628,32.73,175.72,4271.67,43.77,33.62361077,271.7584475,173.5068493,3.262205479,823.7077626,0.85,1.168034753,4.04,1.56,1.58,143.08,11.62,1.14
5386,(주)제이티,89790,201212,200610,,0,0,0,제조업,1,-31.24247248,-71.0300432,13.79984603,6.54710827,-28.18,-28.60909605,5.24,1.85,3.62,10.26,19.58,6.92,-0.05,93.35,37.23,11298.28268,209.1941323,788.4453424,3218.94202,617.55,68.41071705,207.81,193.11,128.64,252.82,46.18,22.82,38.32,86.69,12.11,5.04,-14.69430295,40.75,119.41,1643.81,16.97,54.02248503,91.84653846,76.91538462,0.136815385,225.3692308,1.96,3.748816068,4.11,3.69,3.86,86.7,8.5,2.09
5391,(주)제일기획,30000,201212,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.16884495,3.589418508,-2.598402383,34.51531389,24.46,15.94832892,5.33,4.19,5.21,6.62,17.78,13.53,-0.69,94.21,9.0,20558.01484,862.0170465,793.1164415,5374.847147,3409.82,35.05108898,134.51,134.51,23.75,108.96,185.3,367.5,9.1,3039.33,5.91,4.99,0.0,23.29,407.18,0.0,19.65,63.78825781,152.1735816,77.58716323,0.0,887.8272583,1.24,2.449333378,1.98,1.45,1.45,0.0,2.54,0.85
5397,(주)제일기획,30000,201812,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.958284016,2.723399862,4.299684344,3.04872576,3.57,15.69011319,5.21,3.79,5.98,8.21,20.71,15.01,-0.22,94.57,11.82,30231.60605,1146.275981,1947.249918,5809.300101,4965.07,41.10316308,154.55,151.14,31.55,204.63,143.29,230.82,10.28,747.85,6.06,3.78,6.251383742,41.17,927.57,0.0,25.71,68.95084575,175.7763937,33.80387931,0.0,876.4518678,1.58,4.135322512,2.61,1.88,1.91,174.98,2.85,1.13
5398,(주)제일기획,30000,201912,199803,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.714838137,5.751398284,7.171065543,-1.61615668,0.57,13.64818738,6.01,4.08,6.3,9.3,22.25,15.09,-0.11,93.95,14.82,29743.01593,1212.202878,1738.638466,6032.585275,5243.19,42.47289842,161.16,158.36,37.16,205.3,135.44,36.49,16.36,125.28,9.41,6.2,4.574317946,42.88,1067.81,0.0,28.23,69.75930143,184.0204429,34.255,0.0,876.0657143,1.55,3.977492025,2.66,1.92,1.95,97.1,3.03,1.17
5401,(주)제일바이오,52670,201212,200201,,0,0,0,제조업,1,21.688946,70.11569689,5.958052989,44.03328626,17.24,67.49096128,2.34,2.78,4.8,4.03,5.46,6.51,-0.08,97.14,16.51,3840.435729,106.9225,30.99104167,1689.270833,237.86,69.05305232,280.12,183.39,28.65,168.14,44.82,28.93,-8.84,-37.4,-2.74,-1.74,-96.73157075,19.19,83.87,803.53,12.23,71.49356901,66.29205882,79.04411765,8.250147059,345.3676471,1.72,1.672409696,6.55,2.62,4.32,6.67,6.16,1.99
5407,(주)제일바이오,52670,201812,200201,,0,0,0,제조업,1,-1.670902989,31.80222223,-2.392867467,-0.63246104,-9.84,26.46974787,5.05,3.74,3.19,4.3,4.67,3.46,-1.23,95.37,24.58,1853.969467,69.34633333,106.1965333,1978.866667,382.14,91.80862989,886.04,638.14,47.57,253.26,8.92,152.88,93.36,0.0,7.65,8.89,-247.8949163,14.54,84.76,1583.07,16.91,71.27360898,85.48363636,100.8545455,5.399872727,587.8363636,0.85,0.865917974,10.87,1.24,1.67,4.91,9.1,1.12
5408,(주)제일바이오,52670,201912,200201,,0,0,0,제조업,1,7.165974268,96.39990579,6.518471333,-17.3448991,-7.27,-62.93301405,2.26,8.89,6.1,1.55,1.7,6.67,-1.17,90.14,29.2,1532.400333,136.1961333,334.5443333,2107.866667,407.94,91.25391691,981.16,728.38,193.75,186.46,9.58,440.39,109.08,3034.47,9.54,14.38,-252.7792996,16.27,106.07,2374.6,24.53,53.54538361,110.5609804,104.2352941,4.655980392,679.372549,0.69,0.925541382,8.1,0.9,1.23,3.37,8.45,0.81
5411,(주)제일테크노스,38010,201212,200001,,0,0,0,제조업,1,7.517665573,-10.32327742,5.234759535,12.5544424,-1.03,36.08629136,3.6,1.48,2.07,5.02,15.04,6.19,0.97,98.03,90.02,153108.5133,2269.583333,6269.201111,35956.66667,693.67,33.02187394,75.42,55.25,7.64,94.12,202.83,2.48,8.39,12.47,5.62,4.18,-82.07719703,23.64,35.91,119.41,17.57,49.95703536,117.4263212,344.0518135,100.1587306,520.8601036,1.39,3.808941936,2.09,4.87,6.73,17.58,10.33,2.04
5417,(주)제일테크노스,38010,201812,200001,,0,0,0,제조업,1,1.449780335,49.2053356,5.390670604,5.021163816,8.82,58.09800709,5.55,3.3,3.34,5.61,12.32,7.34,0.91,95.46,69.36,17862.70167,590.1054444,2240.423,7894.888889,1573.94,46.38786146,82.87,44.64,7.66,108.97,115.57,5.7,10.3,19.42,5.52,5.5,-223.2163459,18.98,34.62,215.85,18.91,47.42609222,150.5961622,473.0810811,69.32555135,827.1891892,1.01,2.233607968,1.86,2.72,5.22,5.66,7.71,1.24
5418,(주)제일테크노스,38010,201912,200001,,0,0,0,제조업,1,-0.659037417,-19.04829062,2.718848518,3.894274672,3.78,-45.09935329,2.93,2.57,2.69,3.07,6.5,5.58,0.73,96.74,74.36,18558.32433,477.7004444,1989.493667,8105.222222,1649.64,47.96518566,88.97,43.26,8.07,93.94,108.48,3.54,22.99,56.74,11.96,11.4,-414.2660715,18.83,36.44,272.86,17.94,53.70637983,141.8039062,417.2708333,47.24191667,793.3697917,1.05,2.220190608,1.98,2.66,5.2,5.45,8.23,1.23
5421,(주)제주반도체,80220,201212,200502,,0,1,1,제조업,1,-12.52390827,-178.0121619,-11.98330668,-65.10194654,24.39,-119.5339325,-9.62,-35.53,-18.92,-5.12,-5.6,-20.69,-4.69,131.54,-20.59,1223.934636,-434.9192284,176.6554518,2165.973607,317.62,91.46372952,937.72,776.38,253.69,329.08,9.33,-95.34,90.01,258.68,7.68,14.43,19.25979056,-8.84,-203.67,-278.16,-16.61,-112.6560351,-132.7217647,75.05882353,30.44658824,1080.627451,0.53,1.467971165,6.24,0.74,0.9,4.32,9.25,0.67
5425,(주)제주항공,89590,201812,201511,,0,0,0,운수 및 창고업,0,28.88334887,-8.892845925,15.38487796,26.3999997,22.72,-0.114272323,8.04,5.63,7.74,11.05,28.35,19.86,-0.2,92.77,41.42,47782.64747,2689.19163,4608.50185,14481.3334,191.65,37.06947721,118.6,115.74,55.25,4997.59,169.76,67.8,20.49,116.63,12.89,10.56,15.40210466,46.09,193.26,0.0,37.75,43.97697388,161.9544632,112.5043999,0.0,360.5959169,1.37,3.302751074,2.25,2.71,2.78,120.37,32.72,1.48
