,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
7965,국도화학(주),7690,201712,198908,,0,0,0,제조업,1,15.49021321,58.26395394,4.941604537,12.94807387,10.05,52.78794169,5.25,3.91,5.71,7.68,12.37,9.18,0.01,94.87,80.52,185175.0515,7233.82977,5185.139751,73116.51639,1506.16,59.33433171,185.21,139.58,9.41,210.7,68.54,18.07,13.49,31.54,5.49,4.02,53.54705317,14.53,39.55,124.68,10.65,37.6484429,160.2736929,388.5290456,106.9322095,1352.558091,1.46,2.173563951,3.86,2.62,3.41,11.31,5.27,1.76
7966,국도화학(주),7690,201812,198908,,0,0,0,제조업,1,8.353177702,10.9376091,6.789180109,19.01841675,6.64,21.42798755,5.36,3.64,5.68,8.35,14.18,9.5,0.2,94.92,82.21,220392.4145,8025.037793,-2090.712069,76590.15843,1631.5,58.47788473,167.39,119.7,12.28,280.73,71.0,10.88,2.53,4.81,1.05,0.7,70.76210381,15.65,41.87,123.32,10.44,35.87967832,160.2441051,389.1128405,118.5406401,1380.212062,1.56,2.355142543,3.79,2.9,3.96,10.91,5.31,1.85
7967,국도화학(주),7690,201912,198908,,0,0,0,제조업,1,5.969165874,-24.70564651,5.706844375,-12.428944,5.84,-38.62860305,3.75,3.13,3.99,4.79,8.19,6.89,0.3,96.4,83.53,192999.9647,6042.400324,15133.31444,80654.78772,1728.08,58.33312558,189.99,131.83,7.63,218.78,71.43,5.85,10.04,19.6,4.19,3.38,64.63545046,12.89,32.37,96.88,10.41,44.13982861,160.9367831,368.9007353,110.7810202,1374.231618,1.27,2.647195324,3.06,2.52,3.58,8.53,4.66,1.61
7972,국일신동(주),60480,201712,201412,,0,0,0,제조업,1,5.44835317,678.178849,6.93221198,20.23748778,3.45,448.4519364,11.71,8.94,6.42,8.41,9.81,7.49,-0.03,88.61,75.7,3003.166637,268.5559062,184.4702435,3705.139766,709.11,86.30877488,620.73,414.79,59.66,2502.94,15.86,817.49,49.41,644.12,6.76,9.67,-205.9472193,16.53,27.35,99.41,23.63,44.10499877,131.1888333,482.0166667,131.96455,793.4666667,0.72,0.71949947,5.03,1.91,2.74,6.24,3.34,1.66
7973,국일신동(주),60480,201812,201412,,0,0,0,제조업,1,-0.619552263,-66.00963306,0.275963357,-12.15394283,0.0,-69.54747781,4.06,3.46,2.13,2.5,2.89,2.46,0.07,95.88,75.58,2638.163481,91.28313796,-40.45040577,3715.419297,711.15,87.08650186,677.54,362.36,36.61,3308.03,14.83,33.33,13.07,53.24,1.69,2.73,-315.1763244,11.28,18.43,65.65,18.24,65.64257848,88.94633333,482.6166667,135.48815,788.55,0.62,0.83768891,4.63,1.59,2.64,4.0,3.11,1.38
7974,국일신동(주),60480,201912,201412,,0,0,0,제조업,1,12.80131017,-110.2130728,14.88800793,-2.196256905,-3.33,-113.3027473,-0.55,-0.36,-0.21,-0.31,-0.36,-0.23,-0.41,100.65,64.51,2580.222633,-9.322813345,84.6477908,4268.530207,753.71,88.6975045,895.8,502.81,83.74,2816.32,12.74,-7.9,4.06,27.54,0.46,0.86,-392.988168,8.01,14.46,53.21,14.93,92.61637991,73.66258621,511.2586207,138.4416897,920.1724138,0.57,0.711042827,4.71,1.51,2.76,3.35,3.49,1.34
7976,국일제지(주),78130,201112,200410,,0,0,0,제조업,1,12.02188383,-449.7889014,-10.40054888,-2.763844788,7.77,-185.6144987,-1.28,-5.78,-5.14,-1.14,-5.5,-14.62,4.35,105.45,59.1,114949.4055,-6643.869,10764.345,18556.0,256.27,18.29390197,79.46,48.33,1.3,139.62,446.63,-0.29,2.07,3.14,1.69,1.91,-151.5915654,10.39,23.65,35.18,11.72,81.04440193,122.4204505,100.4774775,33.61295495,777.5675676,0.89,0.533625839,1.12,1.86,3.14,4.56,4.31,0.83
7977,국일제지(주),78130,201212,200410,,1,1,1,제조업,1,-15.1572736,52.76997484,-17.73453012,-38.84388771,10.81,271.9121406,1.22,-4.46,-2.62,0.71,3.95,-2.45,4.42,104.75,51.31,70298.5875,-3137.901,3147.0045,15597.5,227.71,17.73819048,98.5,77.44,1.16,316.11,463.76,0.27,7.69,15.2,6.32,9.89,-1403.991781,7.81,26.97,44.6,12.23,65.53395251,36.91268293,163.7479675,103.4297642,725.4471545,0.59,4.845818209,0.72,1.0,1.43,3.38,3.34,0.47
7978,국제약품(주),2720,201212,197512,,0,0,0,제조업,1,-19.58288205,-542.6211832,-25.07009908,-3.996762179,0.0,-254.4514644,-11.6,-14.94,-14.77,-11.47,-22.6,-29.27,1.07,112.37,0.02,8211.430302,-1226.844539,102.343503,3555.188496,266.64,48.16417401,123.35,89.9,16.44,299.23,107.62,-8.9,15.92,27.27,8.25,7.48,143.2630086,13.04,37.96,123.42,11.82,168.9417893,32.61727477,89.02027027,15.06589414,257.0225225,0.99,1.767670892,2.01,1.61,2.08,7.06,2.73,1.05
7980,그랜드코리아레저(주),114090,201112,200911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,12.37681226,-11.49082459,8.167174111,-0.681290317,1.36,41.47242549,25.76,12.06,17.72,37.85,65.49,30.66,-1.0,74.81,25.07,8486.075246,1023.407911,1880.925807,3577.990506,615.6,58.80560045,188.01,185.94,92.29,0.0,70.05,152.57,64.1,914.75,26.41,18.93,-2.077117018,75.74,807.16,1423.96,54.31,39.64237384,173.3909063,21.52493917,0.0,228.9276156,1.47,1.983901509,3.48,2.05,2.09,114.45,48.87,1.33
7981,그랜드코리아레저(주),114090,201212,200911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,29.80795473,127.5624482,49.75282157,-4.287845501,-0.85,8.275425657,29.14,28.67,33.31,33.86,52.98,52.12,-1.98,70.71,42.15,8122.20545,2328.892097,2243.576814,5358.134509,971.63,67.84102414,232.29,230.47,60.94,0.0,47.4,517.04,81.19,3231.64,26.11,25.39,-1.818374124,62.58,838.6,1835.57,60.85,41.26315635,187.5525706,22.66748466,0.0,299.7184049,1.16,2.37174477,3.22,1.62,1.63,174.87,54.9,1.1
7986,그랜드코리아레저(주),114090,201712,200911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,0.236471495,-29.56379501,2.568995574,-8.561096078,0.76,-28.4519081,21.58,16.07,11.02,14.8,20.59,15.33,-1.67,79.11,14.57,8104.277652,1302.040169,1268.263184,8601.507348,1620.3,72.69426344,333.95,332.59,73.99,0.0,37.56,9842.45,54.09,29935.64,14.77,21.56,-1.352919372,41.32,329.45,1207.51,60.33,46.43075933,163.2883207,50.19330454,0.0,395.1965443,0.69,1.124613312,2.44,0.89,0.9,232.96,54.02,0.68
7987,그랜드코리아레저(주),114090,201812,200911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,4.625607541,-3.474033751,5.644952319,-4.180430304,9.45,-2.87518888,21.87,16.18,10.15,13.72,18.69,13.83,-2.11,78.89,13.09,7765.483973,1256.806854,1501.017401,9086.054682,1717.41,73.40250801,270.26,268.81,77.84,0.0,36.24,11369.96,45.59,47749.71,12.12,19.33,0.855885054,37.88,338.95,1303.55,60.39,46.28401561,142.4835767,42.17069561,0.0,377.8219043,0.63,0.954140883,2.36,1.05,1.06,195.54,57.48,0.77
7988,그랜드코리아레저(주),114090,201912,200911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,18.7619261,-6.874433613,4.107164065,2.167895041,-8.58,-7.858317972,19.73,14.75,8.64,11.56,16.88,12.62,-1.29,81.06,11.8,7933.831515,1170.408501,1901.036865,9456.756349,1792.06,64.34492261,215.84,214.66,62.41,0.0,55.41,25.39,32.45,106.98,11.57,21.44,1.015295715,34.19,386.65,1804.01,63.36,52.83789613,158.4835132,43.43550998,0.0,488.9746357,0.59,0.878022285,1.86,1.08,1.08,198.4,45.3,0.76
7990,그린케미칼(주),83420,201112,200510,,0,0,0,제조업,1,31.98653986,105.8943975,23.07822228,4.887580854,-4.29,146.2280692,7.12,6.17,9.15,10.56,14.71,12.75,-0.32,92.67,44.32,8870.00015,547.1727,1084.12065,4512.6,802.52,69.5041556,173.08,145.89,7.93,173.04,43.88,86.4,47.42,184.6,14.46,10.58,-27.19086502,20.68,59.2,79.59,15.14,27.61652544,400.8220896,1039.910448,503.6348955,1938.074627,1.48,0.344286596,5.26,3.03,3.66,17.7,6.21,2.07
7991,그린케미칼(주),83420,201212,200510,,0,0,0,제조업,1,22.19123749,6.917678824,9.204551431,22.40927245,16.42,11.39586524,6.48,5.39,8.11,9.75,14.9,12.39,-0.12,93.39,13.44,10857.70265,585.02435,965.171,4927.95,885.59,62.11713941,139.53,111.35,11.63,120.94,60.99,42.37,34.09,89.1,12.92,9.44,-28.1726493,19.27,42.47,53.0,14.08,24.92790529,391.8901282,1051.358974,739.4742564,2034.192308,1.51,1.965604547,4.36,3.41,4.16,18.78,6.75,2.06
7996,그린케미칼(주),83420,201712,200510,,0,0,0,제조업,1,-5.377964867,-12.22890369,-4.987033532,4.123319245,-0.7,-13.06696851,1.39,0.99,1.26,1.76,3.14,2.24,0.31,98.88,6.26,12682.78255,126.1322,682.87955,5487.1,997.42,56.19988807,98.49,75.1,21.3,167.13,77.94,2.84,17.02,29.55,7.45,5.74,-23.38505616,18.3,32.7,45.7,14.09,36.67178712,253.4219858,803.3687943,554.4815957,1384.893617,1.26,2.105185302,2.88,3.46,4.41,15.9,6.97,1.67
7997,그린케미칼(주),83420,201812,200510,,0,0,0,제조업,1,-3.173151682,-0.381663049,-2.280180604,0.183892611,2.84,-4.777123148,1.32,0.99,1.31,1.75,3.1,2.32,0.35,98.96,5.28,12706.10525,125.6508,746.93945,5361.95,990.92,56.7181831,108.34,73.57,7.03,145.69,76.31,2.61,17.47,30.44,7.56,5.63,-34.76718833,16.6,31.19,45.04,12.35,42.34963823,216.4148276,722.7793103,480.5076345,1303.958621,1.32,2.252280151,3.04,3.35,4.65,11.95,7.2,1.7
7998,그린케미칼(주),83420,201912,200510,,0,0,0,제조업,1,-1.194128086,122.0601063,1.169816863,-8.754709473,10.34,132.1248611,3.37,2.41,2.97,4.16,7.24,5.17,0.35,97.13,6.09,9661.435542,232.5169167,922.1816667,4520.583333,819.59,58.07517394,123.23,87.08,12.6,150.98,72.19,6.64,23.67,44.43,9.92,7.99,-36.14586819,20.84,41.45,60.46,16.79,40.315258,243.376,606.41875,402.5499063,1167.6,1.23,2.34234422,2.9,2.92,4.21,9.51,7.23,1.56
8000,극동유화(주),14530,201112,199101,,0,0,0,제조업,1,21.13483474,2.488009706,9.266026085,27.49035778,17.48,19.55890076,4.64,2.91,5.14,8.2,16.63,10.43,0.98,96.16,61.53,90505.56419,2631.360372,-2352.766694,26561.95601,431.24,47.27150397,147.92,115.46,11.12,374.34,111.54,4.04,-7.13,-12.09,-3.76,-2.34,-32.46651057,13.06,76.83,1796.0,8.11,29.26025095,211.4296694,285.3719008,11.77222314,1619.280992,1.77,2.186425029,3.49,3.21,4.09,14.78,5.32,1.84
8001,극동유화(주),14530,201212,199101,,0,0,0,제조업,1,0.999884363,29.92212547,11.54462354,5.576673179,4.96,21.06876971,5.32,3.58,6.05,9.0,18.08,12.17,0.82,95.37,64.59,95552.76371,3418.719325,9100.927403,29628.53985,492.57,52.20681338,167.85,136.93,36.68,291.59,91.55,4.86,12.44,24.3,5.95,3.53,-30.92277091,15.13,79.58,1237.42,8.98,27.16777219,235.7122047,296.2047244,19.0486063,1558.204724,1.69,3.4073248,3.37,2.87,3.59,14.22,4.88,1.75
8006,극동유화(주),14530,201712,199101,,0,0,0,제조업,1,40.05080001,7.993077346,6.083722207,104.3808304,3.36,-24.97560489,2.78,3.08,6.56,5.91,9.44,10.48,0.12,97.9,77.82,14054.36944,433.1552977,118.7616542,4237.523882,777.3,55.26586007,218.18,182.23,42.09,332.92,80.94,11.79,14.04,45.97,6.28,3.44,30.41682361,8.65,42.36,670.63,4.74,36.42202197,174.6841463,446.0,28.1725935,2124.813008,2.13,1.773551345,5.7,4.0,4.74,25.66,9.56,2.83
8007,극동유화(주),14530,201812,199101,,0,0,0,제조업,1,4.334626955,7.867855624,7.776266215,69.54392043,13.01,36.39799002,2.23,1.96,5.94,6.76,12.04,10.57,0.17,97.55,78.78,23828.32895,467.2353311,356.1457862,4497.72322,843.28,57.08889006,184.01,155.46,20.87,347.86,75.17,9.68,6.89,10.86,2.96,1.0,33.9866039,12.95,56.02,846.07,4.37,26.88022713,245.5932374,466.0503597,30.85773381,1953.151079,3.03,3.400037767,6.91,6.35,7.56,39.67,13.85,4.24
8008,극동유화(주),14530,201912,199101,,0,0,0,제조업,1,3.493491133,-12.82438095,5.847861612,-4.250641317,-0.72,-10.25018274,2.09,1.79,4.98,5.84,10.12,8.75,0.2,97.7,79.46,22815.47215,407.3152923,85.40331328,4718.40369,891.14,58.38760359,146.87,116.02,5.91,332.1,71.27,8.54,6.38,10.91,2.66,0.97,65.81741027,12.31,50.24,842.82,4.49,29.58465146,244.1371014,514.673913,30.69281884,2033.601449,2.79,5.389704626,6.61,6.49,7.93,35.71,12.64,4.03
8010,글로본(주),19660,201812,199206,,1,0,1,도매 및 소매업,1,65.71454199,598.7056274,16.94900194,319.3445754,0.0,531.8530083,5.34,5.8,4.54,4.17,6.13,6.66,4.95,94.54,-204.87,1064.775506,61.77058308,3.650470641,1000.284025,100.06,58.89686229,133.78,129.76,92.27,356.36,69.79,0.93,-16.65,-20.56,-6.84,-10.91,-4.014730787,9.13,548.98,0.0,14.57,14.67967687,361.9125,65.91666667,0.0,3963.0,0.78,0.296868499,2.45,1.8,1.9,36.55,6.0,1.11
8011,글로스텍(주),12410,201112,198909,41429.0,0,1,1,제조업,1,40.93928162,-672.2295221,-58.09398768,-41.91866773,-2.56,-63.14257212,-11.44,-21.51,-16.37,-8.71,-102.54,-196.4,6.12,120.32,-1394.24,6820.183808,-1466.754669,-4140.252377,750.9382953,5.19,8.49699819,606.17,589.8,73.33,182.67,1076.89,-1.63,-50.51,-56.41,-46.22,-60.71,3.234908704,-3.44,-115.26,-535.69,-4.52,-191.58938,-65.67315789,23.31578947,5.016105263,780.0263158,0.76,0.219437,0.83,1.2,1.24,44.58,6.78,1.03
8012,금강공업(주),14280,201112,198809,,0,0,0,제조업,1,-15.54949183,-97.36771958,-6.629262285,-40.83891207,8.16,-54.1555396,2.92,0.07,0.05,2.12,4.6,0.11,2.94,99.35,25.13,61365.53002,42.30771628,7186.518773,35049.48493,689.69,44.71753837,86.24,61.09,24.43,269.05,123.63,0.92,12.68,16.29,7.01,9.9,-182.8373549,14.46,30.67,355.31,20.44,40.57456078,150.2643396,487.8301887,45.89380863,1052.973046,0.73,0.803483585,1.35,2.05,2.89,7.02,5.34,0.96
8013,금강공업(주),14280,201212,198809,,0,0,0,제조업,1,15.7339245,4992.023228,4.827485609,28.88129549,11.59,128.995585,5.18,2.72,2.3,4.38,10.33,5.42,2.49,96.55,6.37,79088.69007,2154.31874,17296.35607,36985.37517,727.05,40.50348358,83.73,53.82,17.38,99.16,146.89,1.88,20.5,34.47,12.2,15.48,-183.7514795,16.89,34.35,411.07,21.43,37.79263248,172.1962077,553.4830918,47.80388164,1115.958937,0.85,1.582797688,1.47,2.33,3.46,7.14,6.21,1.07
8018,금강공업(주),14280,201712,198809,,0,0,0,제조업,1,6.417605652,-25.53478341,8.63131781,1.672365023,3.66,-18.3800764,7.5,4.34,3.63,6.27,14.46,9.03,1.18,93.67,9.19,123292.1172,5354.243186,1966.46139,51610.60479,1013.79,43.77271059,78.72,57.88,16.08,271.22,128.45,4.93,6.63,8.89,3.73,4.59,-97.92283519,22.88,48.07,525.99,28.22,30.40592952,337.3274055,745.4307305,64.4378262,1459.896725,0.84,2.098838861,1.48,2.13,2.84,8.55,5.17,0.94
8019,금강공업(주),14280,201812,198809,,0,0,0,제조업,1,12.7476893,-44.1550606,6.98529403,-7.393275671,7.3,-44.93245823,4.46,2.62,1.85,3.15,7.39,5.18,1.47,96.04,4.86,114176.7911,2990.073863,4406.861443,53327.55388,1063.16,41.53554136,85.93,63.04,18.21,266.12,140.76,2.26,3.18,4.28,1.86,2.79,-162.6848213,16.7,37.41,397.84,25.08,35.26746592,244.8579108,638.6079812,51.85952817,1452.122066,0.71,1.928739331,1.23,1.7,2.31,6.39,4.56,0.77
8020,금강공업(주),14280,201912,198809,,0,0,0,제조업,1,-2.209356889,-133.2949559,-2.341298749,-3.201352928,-3.29,-89.6524251,0.48,-0.9,-0.59,0.31,0.75,-3.23,1.94,100.42,0.96,21978.91274,-197.9791452,1114.411181,10280.3124,1004.3,41.47950045,87.48,60.42,17.38,218.77,141.08,0.2,5.1,7.08,2.99,4.53,-216.0360915,15.54,35.85,375.22,23.57,42.4177359,192.8642233,579.381068,54.47890291,1438.004854,0.65,1.657299587,1.11,1.46,2.06,5.07,4.54,0.68
8022,금강철강(주),53260,201112,200201,,0,0,0,제조업,1,21.34667823,37.80367937,8.82116924,14.39575211,30.65,51.02317732,4.04,3.06,7.7,10.17,14.78,11.25,-0.07,95.93,15.46,15476.64316,472.8694979,375.8002137,4488.782051,760.5,65.95730383,259.1,214.47,54.24,166.69,51.61,34.14,1.4,15.06,0.48,0.21,28.0525452,13.91,96.52,575.66,6.04,27.85825754,216.0551852,175.5185185,5.325592593,1514.444444,2.52,1.435721553,8.08,3.15,3.71,20.83,5.52,2.32
8023,금강철강(주),53260,201212,200201,,0,0,0,제조업,1,2.062983417,-4.475347536,9.346736367,-11.49185967,-18.52,-21.96259202,3.56,3.3,6.66,7.19,10.52,9.87,-0.2,95.74,16.07,13698.08905,451.7069444,520.9528312,4840.277778,837.5,70.664365,288.04,235.03,53.17,161.4,41.51,27.15,22.29,501.19,6.54,3.27,28.19407231,12.91,93.56,562.58,6.46,30.23260024,224.3940909,209.8333333,4.982924242,1917.530303,2.02,3.492920748,6.37,2.57,3.13,14.42,4.88,1.88
8028,금강철강(주),53260,201712,200201,,0,0,0,제조업,1,-3.625747923,-47.31145179,-1.332224262,21.20263898,-8.33,-11.42703154,1.84,1.51,2.25,2.74,3.35,2.79,-0.47,98.02,4.97,10534.68424,158.9770833,-391.1098825,5701.923077,1026.8,82.67776857,472.11,416.21,85.23,170.24,20.95,55.3,1.89,26.7,0.33,0.22,15.02276178,9.12,78.17,498.61,6.01,62.64937904,166.8609091,181.2878788,6.409227273,1932.090909,1.49,1.523341684,8.14,1.94,2.11,23.43,6.57,1.59
8029,금강철강(주),53260,201812,200201,,0,0,0,제조업,1,2.627735877,76.61978911,1.469470266,-1.095801324,1.52,-58.68177699,0.77,2.69,3.99,1.14,1.38,4.86,-0.74,96.62,6.12,10419.24503,280.7849893,813.598985,5736.752137,1062.21,81.74466004,413.84,381.74,59.85,135.91,22.33,11.43,16.24,261.25,2.96,2.03,10.22735042,11.45,92.66,669.61,7.83,55.41656385,194.5268657,199.9253731,5.149014925,1936.895522,1.48,1.822750764,8.32,2.04,2.27,20.72,7.07,1.67
8030,금강철강(주),53260,201912,200201,,0,0,0,제조업,1,2.402946495,-16.49285286,0.940749235,-12.15602239,-8.96,44.09068818,1.26,2.56,3.25,1.6,1.97,4.0,-1.21,96.67,6.08,9152.679274,234.4755342,264.4251603,5796.047009,1078.13,80.57743954,404.71,364.22,76.51,108.42,24.1,32.88,38.03,673.5,7.39,5.89,13.28686172,9.8,83.91,637.88,7.82,61.37771314,205.7337705,215.3934426,5.677622951,2190.52459,1.27,1.801709898,6.73,1.78,1.96,20.0,7.1,1.43
8032,금호건설(주),2990,201112,197606,,1,0,1,건설업,1,-70.32567628,-119.1609936,-90.7789158,-77.26340209,-60.45,-80.26223638,6.78,-2.85,-0.99,2.36,53.16,-23.74,8.85,100.26,0.0,15411.72303,-438.7294039,1665.521346,-1758.848029,-78.46,3.291211394,149.53,149.28,4.29,6.04,2938.39,0.72,0.78,1.49,0.75,1.59,0.486440019,3.47,139.51,0.0,7.34,0.0,31.83211615,18.7129506,0.0,1961.471295,0.35,1.586051711,0.36,0.53,0.53,318.48,40.39,0.28
8033,금호석유화학(주),11780,201112,198801,,0,0,0,제조업,1,7.257554832,1.257455953,45.69254148,12.91953231,14.91,28.79763017,13.04,8.42,12.31,19.06,68.74,44.49,2.03,88.84,27.69,192807.6211,16236.18928,19990.72138,36026.74221,788.45,33.02928899,75.86,54.42,18.62,207.23,202.76,6.01,17.65,24.23,11.82,8.63,-88.77893524,25.46,72.76,143.75,18.59,13.00027906,654.8062186,1158.134434,503.384434,3098.980346,1.46,4.772089501,2.02,3.73,5.32,12.51,8.12,1.53
8034,금호석유화학(주),11780,201212,198801,,0,0,0,제조업,1,-6.437824303,-76.80833141,6.504136804,-8.883887801,6.76,-73.42497622,3.8,2.14,2.76,4.91,13.92,8.65,1.49,97.8,7.41,175678.8084,3765.443209,7329.711106,37755.9439,848.15,37.59805592,103.59,64.15,17.12,203.83,165.97,2.21,16.62,21.87,10.37,7.78,1099.11005,11.73,31.63,64.14,8.79,26.28742754,300.9070766,1146.046392,460.6791775,2569.310751,1.29,4.147098747,1.99,3.32,4.9,10.24,7.99,1.53
8039,금호석유화학(주),11780,201712,198801,,0,0,0,제조업,1,0.741292117,169.4829755,13.24742242,27.56231204,-2.14,67.19629113,5.19,4.3,4.77,5.76,14.25,12.34,1.15,94.52,10.42,151227.2715,6498.649838,12571.87951,41250.1179,1024.31,42.72669598,69.63,47.33,12.25,147.8,134.05,4.01,13.68,19.84,7.84,7.09,-73.42111476,16.02,30.87,61.72,14.48,22.87165468,380.8105712,1317.863067,574.4544319,2643.535994,1.11,2.341300335,1.86,3.91,5.9,11.61,9.13,1.52
8040,금호석유화학(주),11780,201812,198801,,0,0,0,제조업,1,0.805865327,131.1456622,19.99915417,10.26957461,0.16,111.1870774,9.93,9.01,10.94,12.06,25.77,23.45,0.84,89.33,17.52,166757.669,15021.3472,14470.97521,45320.80195,1325.68,50.8617962,76.68,49.86,5.79,199.64,96.61,9.72,19.96,31.08,9.81,8.11,-114.9765434,22.83,47.25,98.5,18.87,17.14413673,426.7145938,1233.589063,510.9849727,2454.124219,1.21,2.749083579,2.28,4.17,6.26,12.43,9.11,1.76
8041,금호석유화학(주),11780,201912,198801,,0,0,0,제조업,1,-1.704204224,-41.42180048,11.98495657,-10.86819492,4.61,-33.69330321,7.39,5.92,6.44,8.03,14.78,11.84,0.69,92.58,15.36,148634.1205,8799.234736,16651.5662,52694.59476,1493.68,57.94506259,98.89,62.08,10.02,163.46,72.58,8.39,27.31,45.08,11.48,10.47,-3305.195877,17.64,36.12,77.63,16.08,23.00657361,423.2569604,1127.164302,459.3259567,2343.289768,1.09,2.594645898,2.38,3.81,5.97,10.58,8.46,1.76
8043,금호전기(주),1210,201112,197311,,0,0,0,제조업,1,-0.998113315,-98.7296804,-10.67178143,-15.10088573,4.12,-57.74657578,3.41,0.1,0.06,2.0,3.94,3.18,2.2,98.88,70.61,45588.64473,44.57847405,-2175.17728,38884.32864,666.68,49.17105265,161.08,90.16,28.52,306.29,103.37,1.35,-3.51,-4.51,-1.78,-3.11,116.1045949,15.89,44.65,127.0,27.69,60.94823148,96.65997802,279.1472527,37.48858462,939.5230769,0.59,1.664543376,1.19,1.35,2.15,3.62,4.52,0.81
8044,금호전기(주),1210,201212,197311,,0,0,0,제조업,1,-7.289398776,-21866.84538,-19.93890897,20.45590223,-27.47,-232.2408915,-3.75,-17.67,-12.68,-2.69,-5.85,-26.64,2.86,117.23,64.52,54914.21333,-9703.32752,1551.5944,32903.60352,535.75,42.46211404,168.8,92.37,35.8,272.01,135.5,-1.19,-0.74,-0.92,-0.42,-0.57,111.0881294,-0.07,-0.18,-0.51,-0.1,23810.28257,-41.81748485,369.4878788,75.77820909,1162.151515,0.72,1.167242333,1.33,1.64,2.97,3.68,6.11,1.02
8046,금호타이어(주),73240,201112,200502,,0,0,0,제조업,1,8.393733073,28.40971552,30.99588528,11.93215134,0.43,11.36711374,4.73,-0.69,-0.55,3.78,34.36,-7.98,4.91,99.49,18.07,36818.18114,-252.4897886,441.868796,6527.574209,-15.61,11.56454965,67.16,39.05,5.22,108.42,764.71,0.93,4.13,5.91,3.65,4.59,-85.60909098,17.38,36.57,64.57,21.85,51.04587766,141.0698282,204.8217822,72.29416771,676.2028693,0.8,4.279538146,0.9,2.18,3.58,5.61,5.65,0.84
8047,금호타이어(주),73240,201212,200502,,0,0,0,제조업,1,-2.914398523,120.5642552,63.32289279,3.952327423,0.61,102.8485714,9.22,3.21,2.69,7.73,50.06,19.64,4.51,97.93,22.22,32240.78426,1034.284186,1294.021909,8415.770748,28.36,19.45453984,78.79,44.07,6.51,131.87,414.02,2.0,2.73,3.76,2.2,2.58,-163.6394572,19.6,42.11,74.18,23.02,51.78518616,124.3374714,210.6784495,76.73629243,678.4818237,0.84,6.875987294,0.99,2.22,3.89,5.18,5.9,0.93
8052,금호타이어(주),73240,201712,200502,,0,0,0,제조업,1,-11.28636501,-196.4485796,-23.47737007,-2.402512052,2.31,-236.8172927,-5.71,-3.91,-2.32,-3.4,-15.33,-12.6,4.38,104.14,12.68,18205.97986,-711.0389742,325.6372912,7227.648428,13.34,20.44735929,61.39,38.92,6.24,173.52,389.06,-1.29,3.32,4.81,2.64,4.17,-58.17206752,17.22,29.31,52.94,27.19,71.54705932,68.07811781,229.9299785,87.39691828,627.4060854,0.6,2.381713771,0.76,1.88,2.94,5.25,4.53,0.74
8053,금호타이어(주),73240,201812,200502,,1,0,1,제조업,1,-7.091649481,-70.84858011,44.42014319,-11.04633781,-4.25,40.2125521,-3.84,-7.5,-4.38,-2.24,-8.65,-16.43,4.41,107.0,-36.9,8907.187212,-668.139996,324.6015103,4170.844541,-6.58,31.78412424,110.23,72.66,22.26,154.8,214.62,-0.86,2.51,3.64,1.71,2.83,367.3330869,13.82,22.89,41.56,22.8,74.38689163,-9.308853127,226.1967814,91.18052373,606.5538806,0.58,2.684314329,0.79,1.8,2.79,5.09,4.64,0.79
8054,기아(주),270,201112,197307,,0,0,0,제조업,1,9.647391225,23.82088657,32.38067502,2.129569069,-0.58,24.29510844,8.16,8.15,12.45,12.47,29.68,29.08,0.18,89.55,33.75,106910.7979,8711.185989,11745.79481,32308.51077,534.68,44.65255353,96.96,59.29,20.17,45.15,123.95,18.31,29.91,89.33,16.56,11.6,-1240.959286,31.76,113.25,342.96,22.25,39.17528745,198.3443584,208.6622443,58.14260591,721.4965598,1.53,1.764614154,2.64,4.15,6.67,10.96,19.38,1.97
8055,기아(주),270,201212,197307,,0,0,0,제조업,1,7.083531054,9.816562458,24.71075989,9.381575887,1.06,-0.082124258,7.46,8.18,12.34,11.24,23.2,25.46,-0.03,89.56,13.27,116544.6589,9533.925622,10719.82712,36838.51318,688.69,52.00289743,111.39,69.16,19.03,36.05,92.3,22.46,29.23,117.27,14.03,9.62,370.6972755,32.47,116.52,333.76,22.27,40.3611265,212.3115154,223.3210099,69.70841983,747.3472646,1.51,3.197029544,2.93,4.25,6.9,11.08,23.74,2.17
