,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
7845,경동제약(주),11040,202012,199212,,0,0,0,제조업,1,1.322830559,-43.61740276,11.87683435,-1.514182463,7.48,-22.81678908,10.9,7.41,4.45,6.55,7.62,5.1,-0.88,89.22,78.27,5649.484285,418.3664694,556.2932878,8522.831237,1717.58,90.17420931,422.16,310.9,61.51,453.34,10.9,15.36,25.03,406.55,2.46,4.12,34.53585373,22.51,99.4,1269.63,37.73,62.52827917,105.2043987,137.7436709,8.174376582,459.1851266,0.6,0.779857393,4.27,1.38,1.76,6.43,9.31,1.15
7850,경창산업(주),24910,201312,199412,,0,0,0,제조업,1,10.23364303,125.5295714,17.91240698,24.47554795,14.6,135.6844847,5.65,5.19,6.6,7.2,31.43,28.82,1.85,94.27,59.05,29990.88121,1555.717882,6196.84738,5015.375854,1125.55,23.62689895,65.94,45.51,5.58,153.28,323.25,2.83,27.89,41.71,21.3,17.55,-59.97735784,30.12,51.77,87.65,24.81,36.00798876,115.8281564,262.1882239,142.3906467,399.5955598,1.27,5.331630713,1.65,3.86,5.51,12.86,7.54,1.62
7851,경창산업(주),24910,201412,199412,,0,0,0,제조업,1,9.565027282,-8.998376406,20.29806561,4.962634865,9.17,-4.527673289,5.14,4.5,5.47,6.25,25.18,21.9,1.79,95.03,65.39,31479.21913,1415.728531,3552.807973,5960.136674,1345.87,25.94140038,65.62,47.73,3.78,190.47,285.48,2.73,24.32,33.92,18.01,15.49,-52.04410587,31.18,54.4,101.86,26.81,40.78248358,121.4663042,245.7214854,128.6195906,397.8178603,1.22,5.56104774,1.62,3.66,5.15,12.62,7.81,1.45
7852,경창산업(주),24910,201512,199412,,0,0,0,제조업,1,22.01264785,-45.5284076,12.68947193,8.356371516,2.74,-12.12888257,4.17,2.26,2.57,4.73,19.05,8.67,1.59,96.58,64.27,34109.73964,771.1698747,4518.214692,5990.205011,1400.49,23.95917769,67.19,44.61,6.72,206.32,317.38,2.44,16.07,21.88,12.22,11.83,-68.81387878,27.33,54.2,105.4,26.46,48.18722087,110.8176506,230.8313253,115.5333657,397.4604131,1.14,4.896695709,1.51,3.4,4.91,11.11,7.29,1.36
7853,경창산업(주),24910,201612,199412,,0,0,0,제조업,1,5.891585491,-27.45719661,5.587931581,7.816849311,-0.43,17.13386537,4.53,1.52,1.65,4.9,20.48,6.36,1.52,94.14,67.06,36776.04658,559.428246,6335.747665,6749.373576,1472.5,23.89047253,62.19,41.49,8.94,133.45,318.58,2.82,20.39,30.29,15.52,14.76,-54.75159189,26.35,51.37,105.11,25.05,54.9922714,121.1684615,253.0224719,119.3177226,432.3362143,1.08,4.568394681,1.42,3.33,5.01,9.97,7.72,1.31
7857,경창산업(주),24910,202012,199412,,0,0,0,제조업,1,-7.537948581,1761.057533,7.323783139,-8.454557606,-14.53,209.4949307,2.85,0.95,0.85,2.55,14.47,6.01,2.26,99.29,-51.64,13580.10425,128.6259348,1731.286087,1782.489491,374.61,18.98933581,60.02,40.63,7.14,145.58,426.61,1.2,11.76,17.13,9.53,10.23,-48.51581886,22.5,34.75,85.25,24.16,59.87188868,104.8635336,293.503055,153.6159002,430.3727088,0.89,4.153529163,1.09,2.82,4.16,8.74,6.67,1.04
7860,계룡건설산업(주),13580,201312,199601,,0,0,0,건설업,1,-8.513666774,-1960.794617,-15.65920001,2.59722372,-3.66,-218.3787309,-3.16,-5.21,-5.33,-3.23,-10.52,-20.36,1.4,106.43,0.0,177473.5501,-9250.206166,11508.32385,40548.06527,745.35,29.37947384,119.29,100.57,16.9,0.0,240.37,-1.77,1.72,3.55,1.22,1.14,97.03018337,5.29,61.22,23267.98,4.95,192.1685748,-2.373963084,73.93485342,0.0,1298.170467,1.02,3.000253229,1.47,1.46,1.76,8.72,0.0,0.82
7861,계룡건설산업(주),13580,201412,199601,,0,0,0,건설업,1,-16.44292265,-34.44333416,-30.70738664,3.044477601,0.0,-107.0679648,-6.35,-6.8,-8.17,-7.62,-28.13,-35.34,1.29,108.54,0.0,182876.6926,-12436.28559,-106.3105909,26703.11089,486.72,24.3639508,95.66,88.47,10.61,0.0,310.44,-4.23,5.44,11.63,4.11,3.12,-165.5912007,3.12,26.5,17104.95,2.37,384.865027,-46.73501629,37.49511401,0.0,1080.32139,1.2,3.331226798,1.65,1.85,2.1,15.23,0.0,0.96
7862,계룡건설산업(주),13580,201512,199601,,0,0,0,건설업,1,-1.096107751,757.2153454,5.380401392,-6.802026082,7.38,387.1406869,2.37,1.11,1.37,2.93,11.65,5.89,0.91,98.62,5.4,170437.3723,1892.269509,15626.31567,27909.03544,528.44,25.95937183,94.07,80.11,17.48,0.0,285.22,1.99,7.64,17.64,5.66,4.55,-235.7046196,16.07,137.19,81093.14,12.93,77.18028277,118.5910111,34.00404449,0.0,994.5884732,1.24,4.431744006,1.65,2.01,2.26,18.09,0.0,0.98
7863,계룡건설산업(주),13580,201612,199601,,0,0,0,건설업,1,23.57768638,10.18048682,3.613676738,28.6667102,10.01,115.0577757,3.96,0.95,1.36,5.67,23.99,5.91,0.6,98.16,11.4,219296.1598,2084.911756,14104.37742,29681.41982,558.4,21.76562808,93.91,74.36,21.26,0.0,359.44,4.39,11.21,31.87,8.77,6.78,-320.8796114,14.67,153.37,163999.64,11.34,74.47482691,124.5535754,30.04963235,0.0,1055.081801,1.43,4.913299147,1.87,2.24,2.74,12.25,0.0,1.09
7867,계룡건설산업(주),13580,202012,199601,,0,0,0,건설업,1,3.165022043,27.97447365,20.55730842,-3.328552547,6.38,28.61923907,7.95,4.34,4.68,8.57,31.53,18.69,0.8,92.33,54.72,246331.2974,10683.54211,21695.92428,57751.35717,1145.23,29.27187008,131.76,89.84,36.56,0.0,241.62,8.17,7.08,14.26,5.01,4.71,131.9810361,19.18,182.41,375052.36,18.05,57.88776713,189.2576229,21.87946128,0.0,1036.880808,1.08,4.829132361,1.48,1.67,2.46,5.22,0.0,0.92
7870,계양전기(주),12200,201312,198807,,0,0,0,제조업,1,3.582152639,18.88598214,3.352415002,5.438534327,6.18,125.7577178,2.35,2.28,3.35,3.46,4.19,4.05,-0.34,97.18,7.21,7672.858588,174.8408235,351.4471471,4516.558824,777.49,82.50502765,461.87,327.94,95.03,248.54,21.2,154.58,40.88,2131.69,7.15,4.96,37.0123398,28.79,101.05,243.78,19.96,76.8240151,92.60457786,98.630394,36.71687992,341.1707317,1.47,1.748969978,8.44,2.18,3.04,7.66,5.98,1.8
7871,계양전기(주),12200,201412,198807,,0,0,0,제조업,1,12.95866185,9.356106765,2.511677245,9.83444463,11.82,-32.18729656,1.45,2.27,3.38,2.16,2.76,4.3,-0.15,97.48,4.49,8427.441618,191.1991176,260.6238824,4587.441176,799.53,74.87454815,256.13,160.48,27.95,171.88,33.56,46.08,20.28,698.58,5.09,3.63,61.26284422,28.44,94.54,231.85,20.27,78.50440882,87.48852349,102.3221477,39.25101007,339.2936242,1.49,1.777640624,6.91,2.41,3.6,7.28,5.89,1.85
7872,계양전기(주),12200,201512,198807,,0,0,0,제조업,1,3.598041745,47.38540204,4.922749101,2.460924093,4.19,70.51630572,2.42,3.26,4.61,3.42,4.53,6.11,-0.02,96.41,5.12,8634.834559,281.7995882,564.8565294,4719.088235,843.82,75.83196841,233.34,149.99,19.23,194.26,31.87,77.76,27.44,971.56,6.63,4.78,62.51063999,31.64,90.57,224.24,22.8,74.96893367,101.9104187,129.900161,45.33871014,334.8969404,1.41,1.896973044,5.73,2.72,4.28,7.42,5.53,1.93
7873,계양전기(주),12200,201612,198807,,0,0,0,제조업,1,15.31220617,79.87054004,11.64503981,15.76873974,11.59,117.5833311,4.55,5.07,7.57,6.78,9.1,10.09,0.01,94.11,11.69,9996.439147,506.8744412,551.0017353,5183.411765,936.68,73.42035517,223.96,152.09,14.72,173.42,36.2,107.7,29.25,628.18,7.77,5.58,57.97690836,36.26,95.59,212.91,26.03,66.87086572,118.5251371,133.8037518,56.76861039,335.5165945,1.49,1.873725581,5.86,3.08,4.65,9.13,5.72,2.14
7877,계양전기(주),12200,202012,198807,,0,0,0,제조업,1,4.427208127,127.0495053,4.383827488,1.241510002,-1.87,28.08950626,0.79,2.47,3.26,1.04,1.65,5.16,0.15,97.24,2.47,11167.09971,276.0303824,542.3798824,5453.852941,992.49,63.12620123,166.21,120.15,16.19,184.08,58.41,4.01,7.27,32.88,2.68,2.08,69.56318316,30.95,93.66,232.47,23.99,73.69432075,112.509102,101.5006803,48.00676054,379.6829932,1.32,2.080053326,3.58,2.47,3.56,8.08,4.16,1.59
7880,고려개발(주),4200,201312,197810,44033.0,0,0,0,건설업,1,-10.11853565,-15.67131135,-0.936479582,7.223280304,2.75,70.95345832,6.12,-0.41,-0.35,5.24,38.06,-2.55,1.47,99.53,-2.43,37215.63315,-152.8195,2452.7148,5956.35,19.17,14.46694015,218.61,176.38,21.03,0.0,591.23,2.85,3.01,4.9,2.58,2.85,-42.22967259,8.66,1412.92,139901.56,9.59,70.19080642,173.6004866,12.28710462,0.124087591,2003.510949,0.86,5.708971545,0.99,1.24,1.6,5.5,0.0,0.76
7881,고려개발(주),4200,201412,197810,44033.0,0,0,0,건설업,1,-7.037918738,-1919.535171,-52.21504183,-7.731751435,0.49,-63.80383126,2.4,-8.99,-7.77,2.08,18.73,-70.12,1.76,109.02,-109.91,34338.2129,-3086.24355,1650.97665,2846.25,-43.03,7.436388264,77.37,64.61,7.99,0.0,1244.74,1.19,5.79,10.25,5.36,5.98,-12.75995587,1.74,314.57,46055.72,1.94,398.6025924,32.33937046,10.28087167,0.070217918,1853.486683,0.86,6.218667514,0.97,1.32,1.61,7.33,0.0,0.71
7882,고려개발(주),4200,201512,197810,44033.0,0,0,0,건설업,1,-16.51196613,-94.08245017,-213.4791511,-11.60558533,-0.97,-583.6443812,-13.14,-19.73,-17.06,-11.36,0.0,0.0,1.88,123.51,0.0,30353.0623,-5989.8571,1100.8537,-3229.9,0.0,-10.10773627,140.12,112.77,16.02,0.0,0.0,-6.03,3.91,7.01,4.31,4.53,-27.34804683,-10.14,-1788.59,-462769.89,-10.67,-87.19544223,-158.4053301,8.855745721,0.034229829,1562.572127,0.86,7.801844755,0.86,1.37,1.67,7.69,0.0,0.67
7883,고려개발(주),4200,201612,197810,44033.0,0,0,0,건설업,1,-5.101486301,74.51008639,133.1636412,2.768026638,-7.33,402.7125095,4.22,-4.89,-4.9,4.23,0.0,0.0,1.23,105.25,-981.82,28949.64561,-1416.992483,811.6134571,994.1067285,-80.07,3.53229282,65.14,52.12,10.94,0.0,2731.02,2.67,3.38,6.9,3.26,3.17,-13.02108062,4.92,896.98,106557.54,4.78,163.3054991,78.72324538,8.775725594,0.073878628,1600.234828,1.0,-158.2335633,0.97,1.69,2.11,8.57,0.0,0.8
7889,고려산업(주),2140,201312,199101,,0,0,0,제조업,1,0.038524716,-38.91441823,7.17144347,5.901451737,2.2,-24.36644381,2.49,2.34,3.2,3.4,7.85,7.39,0.59,97.11,10.9,8115.467538,190.2440413,179.8031831,2472.751477,168.72,44.84268286,120.02,86.47,20.01,339.13,123.0,2.54,-2.43,-3.57,-1.34,-0.98,167.5858835,10.26,39.68,533.57,7.52,45.942399,152.3013978,414.1397849,30.66509677,1534.698925,1.36,3.235167907,2.41,2.52,3.6,8.39,6.16,1.42
7890,고려산업(주),2140,201412,199101,,0,0,0,제조업,1,5.159509186,90.69031865,14.40016776,-8.549858427,3.23,111.7213835,5.77,4.89,5.94,7.02,14.98,12.74,0.2,94.1,14.37,7421.606553,362.7769686,679.2181857,2763.054882,205.89,48.78313413,111.21,79.65,18.08,254.7,104.99,7.33,13.4,20.57,6.87,5.79,281.5554709,12.37,48.64,596.05,10.43,34.46433142,191.87125,418.3229167,33.73308333,1541.760417,1.22,3.147165003,2.29,2.29,3.19,8.15,5.86,1.23
7891,고려산업(주),2140,201512,199101,,0,0,0,제조업,1,2.516314876,-40.31432507,4.235807347,0.177998775,2.08,-36.73477618,3.65,2.91,3.42,4.28,8.7,7.36,0.14,95.73,7.98,7434.816921,216.5258822,382.9592703,2880.860325,211.39,49.60136713,114.4,90.18,19.11,702.89,101.61,5.85,16.43,22.64,8.28,7.14,168.1953337,10.8,40.58,364.66,9.32,48.87165564,166.5041837,420.6836735,41.30363265,1484.285714,1.17,2.594953538,2.31,2.24,2.98,9.06,6.11,1.19
7892,고려산업(주),2140,201612,199101,,0,0,0,제조업,1,4.929013241,26.89877151,7.156692093,-7.086801218,8.16,-1.215913988,3.88,3.98,4.18,4.08,8.13,8.66,0.13,94.58,9.15,6907.926225,274.7686845,632.6203591,3031.705823,237.07,50.65442113,116.59,96.42,19.36,364.98,97.42,4.41,15.29,22.44,7.55,7.35,121.5627457,12.44,46.99,302.85,12.12,46.76312454,146.01,391.2735849,32.23519811,1386.216981,1.05,2.385440075,2.11,2.04,2.52,10.61,5.61,1.09
7896,고려산업(주),2140,202012,199101,,0,0,0,제조업,1,4.885058999,43.07817795,7.1133476,-1.014519233,-3.85,57.99156537,4.82,3.55,3.2,4.34,9.25,6.91,0.55,95.06,9.15,7638.690828,271.2846026,-124.1118831,3762.516578,311.68,47.39156121,95.78,65.87,17.03,337.34,111.01,4.17,3.23,4.41,1.7,1.93,-708.4879123,11.93,39.9,339.35,13.57,45.54455024,171.78408,432.68,53.829,1601.736,0.9,2.045103062,1.7,1.85,2.6,6.44,4.71,0.95
7899,고려신용정보(주),49720,201312,200201,,0,0,0,임대업,1,2.830481698,-65.79976982,-1.032809481,-1.121128049,-0.27,-85.1195686,0.33,0.36,1.46,1.35,2.23,2.92,-0.3,99.35,26.23,5763.871958,20.80160839,267.5312587,878.8111888,72.7,59.3689081,143.78,140.42,21.76,0.0,68.44,16.46,25.48,2863.57,10.35,2.59,7.671075592,113.89,972.71,2437.84,28.49,71.70748637,12.81703501,1.237964989,0.0,11.42122538,4.05,6.747472802,10.26,7.07,7.18,478.3,18.96,4.34
7900,고려신용정보(주),49720,201412,200201,,0,0,0,임대업,1,11.77301286,299.6133973,2.155828191,-0.942331052,-82.99,552.4718651,2.19,1.46,5.44,8.21,14.48,9.92,-0.18,97.71,27.35,5709.557203,83.12601399,233.8809091,911.2587413,75.94,54.26068262,133.6,130.98,43.54,0.0,84.3,40.46,34.01,619.04,15.56,4.39,7.793661484,105.5,1328.19,4089.1,29.78,66.38273545,77.67713826,5.501607717,0.0,75.60128617,3.74,6.698253767,8.63,7.06,7.22,330.61,21.7,4.1
7901,고려신용정보(주),49720,201512,200201,,0,0,0,임대업,1,9.420054006,237.6350002,22.17961605,1.458497976,-0.96,186.9178316,6.21,4.84,16.63,21.3,37.0,29.04,-0.19,93.43,36.89,5792.830979,280.6625175,312.837972,1060.629371,114.58,60.58806522,160.08,159.75,56.6,0.0,65.05,135.15,39.33,1934.79,15.5,4.72,0.543725547,108.53,1754.53,7834.24,33.04,57.46828811,85.89636364,4.795454545,0.0,81.41558442,3.43,6.598628221,8.09,6.06,6.12,610.39,20.43,3.61
7902,고려신용정보(주),49720,201612,200201,,0,0,0,임대업,1,8.778527771,-7.398353646,10.03063583,2.452487602,11.69,5.367355952,6.38,4.38,14.12,20.57,33.75,23.34,-0.19,94.22,41.71,5934.899441,259.8981119,368.8637762,1173.216783,136.04,61.28547128,154.88,154.69,78.02,0.0,63.17,87354.8,45.9,0.0,17.77,5.74,0.353441312,102.88,2063.84,9418.52,33.25,61.06924626,81.46860465,3.845930233,0.0,79.55813953,3.22,5.96294762,8.26,5.47,5.48,3345.32,20.14,3.34
7906,고려신용정보(주),49720,202012,200201,,0,0,0,임대업,1,44.3636752,55.45339281,29.45041084,14.38521564,20.3,23.62142599,7.5,7.73,17.29,16.78,38.63,39.79,-0.08,92.23,62.56,9315.320629,719.7747552,242.0614685,2046.083916,310.7,41.49295665,86.03,86.03,28.16,0.0,141.0,17.26,13.17,24.25,7.7,4.07,0.0,77.35,315.75,3828.02,40.85,65.08459519,66.61419355,21.27295285,0.0,76.0707196,2.24,5.58493106,3.96,5.87,5.87,0.0,20.24,2.85
7909,고려아연(주),10130,201312,199007,,0,0,0,제조업,1,3.651878414,-20.29345683,8.678108293,-12.36548318,6.56,-20.97973715,12.43,9.4,9.0,11.9,14.39,11.14,-0.72,87.57,18.34,255311.8139,23993.52581,38625.05575,221361.3672,4389.89,84.59263527,522.14,317.93,86.84,98.85,18.21,76.69,77.78,371.88,11.98,12.74,48.37434746,16.8,49.51,79.4,17.86,16.53868344,656.8849578,1242.252951,699.7395236,3955.092749,0.96,1.466700795,5.53,1.91,3.15,4.86,20.17,1.57
7910,고려아연(주),10130,201412,199007,,0,0,0,제조업,1,10.18272648,11.51089883,10.41456724,2.50735804,8.52,14.04311507,13.82,10.22,9.38,12.69,14.98,11.37,-0.8,86.3,16.45,261713.3952,26755.39629,21401.72984,242318.177,4868.11,84.77063069,485.16,253.25,31.82,153.81,17.97,271.76,65.91,329.2,10.04,11.47,60.20997145,16.97,51.53,86.64,19.39,15.43441151,624.242603,1352.411033,673.7410839,3992.363636,0.92,1.158386924,5.99,1.9,3.37,4.36,21.75,1.58
7911,고려아연(주),10130,201512,199007,,0,0,0,제조업,1,4.705684964,1.805597055,9.120732683,-3.383370156,8.47,-1.531287443,14.09,10.77,8.9,11.64,13.44,10.49,-0.53,85.62,15.6,252858.6623,27238.49094,50072.07711,263207.9491,5338.01,88.34509162,650.69,390.4,61.4,152.24,13.19,383.97,97.94,1274.98,11.41,14.13,47.26597486,16.99,42.09,67.02,21.03,15.89614942,623.3332235,1470.638252,904.3357371,3885.216332,0.83,1.083596777,6.17,1.83,3.27,4.16,19.6,1.55
7912,고려아연(주),10130,201612,199007,,0,0,0,제조업,1,9.727681142,15.68006521,8.494051304,22.5523005,-0.93,13.75528871,13.08,10.17,9.6,12.34,14.05,11.18,-0.46,86.57,15.08,309884.1077,31509.50408,36073.33042,283165.5538,5803.51,87.35185874,539.25,314.95,57.62,125.73,14.48,812.59,99.13,1692.03,12.54,13.9,51.06330051,18.26,50.0,80.56,20.24,15.12967331,719.2490889,1456.320318,845.4819631,4251.37961,0.94,0.954051736,7.75,2.15,3.64,5.27,19.73,1.84
7916,고려아연(주),10130,202012,199007,,0,0,0,제조업,1,8.406086469,-9.987996775,3.635895614,13.2507995,2.68,11.4312226,11.84,7.58,7.04,10.98,12.89,8.37,-0.32,89.54,12.65,401797.9257,30462.56868,24193.05707,353049.3376,7343.87,83.38028475,439.27,238.09,38.05,56.36,19.93,538.75,40.68,420.57,6.76,7.58,59.29796378,15.46,51.67,89.84,17.33,17.40774888,773.6959107,1502.616495,748.0423354,5165.400687,0.93,1.013373434,6.28,1.59,2.66,3.98,21.1,1.34
7919,고려제강(주),2240,201312,197605,,0,0,0,제조업,1,0.55045461,-16.21019923,0.939272542,-3.397496762,8.58,-5.227758494,4.49,3.4,2.02,2.67,3.84,2.63,0.35,95.55,83.44,72041.4018,2449.4392,5669.275,67503.6,7607.09,69.6760507,157.16,101.52,14.26,243.5,43.52,8.46,18.56,42.5,5.63,9.5,97.33359711,12.36,36.22,86.85,20.87,43.14344069,97.87321691,291.7619485,88.63419118,1246.075368,0.59,0.884002818,1.95,1.92,3.02,5.29,4.14,1.17
7920,고려제강(주),2240,201412,197605,,0,0,0,제조업,1,38.40402726,712.1150207,17.12339575,24.11742595,-3.13,1.316103278,3.67,22.25,13.72,2.26,3.57,23.51,0.73,80.99,83.65,89415.93353,19892.26367,4971.361533,68040.86667,9127.88,58.96284828,128.11,84.48,23.07,264.3,69.6,3.88,7.7,12.47,3.16,5.95,155.2051314,20.99,52.9,178.76,39.51,22.20065235,106.2026945,283.2390892,74.45825427,1335.171727,0.62,0.854278035,1.69,1.65,2.52,4.77,3.95,0.95
7921,고려제강(주),2240,201512,197605,,0,0,0,제조업,1,-3.907848701,-93.85142408,-2.180208709,9.838923093,-3.42,-9.878333603,3.01,1.25,0.74,1.79,3.01,1.41,0.66,98.06,83.87,81844.58206,1019.242444,11152.37078,56827.44444,7434.17,60.02294084,124.11,83.25,23.42,278.32,66.6,3.37,14.19,23.85,5.67,9.34,169.4823392,13.01,32.78,107.67,21.42,55.49708086,111.0626817,277.7328094,58.30353635,1330.644401,0.6,0.97214273,1.47,1.5,2.26,4.48,3.75,0.84
7922,고려제강(주),2240,201612,197605,,0,0,0,제조업,1,1.125635642,119.6060593,1.80660883,-3.784812466,-7.17,-16.53298522,2.61,2.84,1.65,1.52,2.52,2.92,0.55,97.42,84.2,78746.91811,2238.318167,6470.857556,58218.83333,7594.74,60.42713126,123.21,86.35,16.12,288.11,65.49,3.45,16.34,27.42,6.47,11.19,158.803064,14.12,32.81,105.69,24.44,56.59131964,135.7558095,271.1037037,51.01164021,1483.579894,0.58,1.000643842,1.46,1.57,2.29,5.0,3.51,0.87
7926,고려제강(주),2240,202012,197605,,0,0,0,제조업,1,-4.585356318,-55.00553618,-1.277461107,-14.77962858,-1.87,-68.93840239,0.7,0.2,0.12,0.43,0.67,0.62,0.38,99.14,84.74,69868.6005,136.2957,8974.75985,54719.5,6685.65,65.14313422,146.05,100.74,26.72,254.35,53.51,1.17,16.69,34.69,5.82,9.35,98.38432675,11.9,29.67,136.89,19.13,57.56923602,117.9365517,235.9441141,14.30083234,1613.601665,0.61,1.115852654,1.69,1.58,2.38,4.68,3.6,0.93
7929,고려제약(주),14570,201312,200012,,0,0,0,제조업,1,-3.640540782,-52.8519315,-0.31780193,-5.342470521,-1.62,-57.77865803,2.49,1.71,1.1,1.6,2.18,1.49,0.84,98.11,71.72,3777.709545,64.45818182,374.6387273,4311.181818,765.34,74.63300653,408.74,327.87,29.85,1438.6,33.99,2.66,22.25,35.86,5.64,8.63,-80.87588206,21.81,89.0,1763.83,33.34,85.18982717,57.01942387,64.11522634,3.232699588,261.4897119,0.64,0.928661967,2.41,0.9,1.11,4.78,1.21,0.71
7930,고려제약(주),14570,201412,200012,,0,0,0,제조업,1,-2.152316625,203.4250536,2.883653996,9.234655294,-1.23,174.0845269,6.25,4.74,3.42,4.51,5.9,4.47,0.54,95.17,73.3,4126.568,195.5822727,405.7528182,4435.545455,790.83,78.47417696,472.21,369.71,35.11,1169.58,27.43,9.79,32.07,66.03,6.9,9.46,-102.5045084,24.13,98.62,1823.11,33.05,77.6400259,62.501,63.42916667,3.428258333,259.0625,0.72,0.874856335,3.08,1.03,1.29,4.94,1.43,0.83
7931,고려제약(주),14570,201512,200012,,0,0,0,제조업,1,-4.788346543,-17.55201833,1.819647441,4.402377252,5.42,-10.65264912,5.35,3.74,2.92,4.18,5.15,3.6,0.23,94.52,74.42,4308.235091,161.2536364,557.5289091,4516.272727,807.85,83.92053641,553.36,417.63,44.06,974.57,19.16,20.09,55.66,176.6,8.95,11.18,-135.7258109,27.49,109.17,2406.16,34.34,77.7212487,64.31988142,58.96837945,2.67313834,233.9802372,0.78,0.943565098,4.14,1.12,1.46,4.87,1.64,0.94
7932,고려제약(주),14570,201612,200012,,0,0,0,제조업,1,7.118195216,184.7046155,8.017619925,16.70700379,0.0,141.9986791,11.09,9.13,8.24,10.01,11.87,9.77,0.07,89.07,76.78,5028.012091,459.0965455,360.2699091,4878.363636,882.17,84.62518051,559.17,455.63,39.16,950.57,18.17,118.75,51.78,504.79,7.96,9.13,-103.5375944,32.38,141.08,3221.18,37.12,65.76806502,81.15229249,57.56916996,2.519332016,250.6363636,0.9,0.962541561,5.74,1.3,1.65,6.07,1.88,1.1
7936,고려제약(주),14570,202012,200012,,0,0,0,제조업,1,9.881747277,88.93633342,8.948662217,20.27737126,3.88,223.1290813,16.53,11.02,9.25,13.87,16.24,10.83,-0.25,86.25,82.72,6071.755,669.0594545,1120.916545,6442.818182,1198.31,85.0332925,644.3,534.34,72.34,1047.3,17.6,3528.07,74.31,17821.05,11.12,13.88,-109.9599281,28.2,171.18,1099.09,35.19,56.26031519,87.69365672,51.24253731,7.978723881,310.988806,0.84,0.868670254,5.74,1.17,1.45,5.91,2.39,1.02
7939,광동제약(주),9290,201312,198911,,0,0,0,제조업,1,9.306160266,-20.758842,8.811990622,40.80771775,4.67,22.14924413,9.48,4.7,5.4,10.89,15.91,7.94,0.04,91.57,8.26,8935.08234,419.653317,656.11535,5431.083139,520.82,68.3202131,229.64,159.81,35.37,249.88,46.37,19.33,21.55,50.79,6.83,6.21,53.86454203,22.26,69.39,826.16,20.23,49.7912012,117.8633929,170.244898,12.45557908,531.6135204,1.15,1.287342137,3.64,2.12,3.04,7.01,6.01,1.52
7940,광동제약(주),9290,201412,198911,,0,0,0,제조업,1,3.959132228,59.38869975,8.105889831,11.5054429,7.02,13.6736782,9.66,6.71,8.08,11.62,16.67,11.64,-0.01,91.0,11.76,9963.103136,668.8799653,624.753402,5863.563718,587.26,71.04539325,223.46,156.63,35.38,368.69,40.76,22.98,26.2,51.5,7.59,6.43,54.12954312,23.22,70.43,493.64,19.67,46.58095088,120.5614303,170.9928486,23.52093921,514.8331347,1.2,1.67851957,3.97,2.15,3.08,7.13,6.29,1.49
7941,광동제약(주),9290,201512,198911,,0,0,0,제조업,1,49.99867929,2.908760016,20.14396612,82.94094687,5.84,0.807013596,5.32,3.78,6.52,9.2,14.7,10.57,0.1,94.83,10.18,18226.59521,688.3360783,784.8770902,6535.8153,655.15,56.90500316,177.87,142.05,16.55,169.83,75.73,19.24,12.92,36.72,5.57,3.87,46.00006076,18.52,74.88,470.79,12.86,49.44601872,123.8463514,179.231982,28.42683333,576.1396396,1.73,1.725904585,4.61,2.97,3.9,12.42,6.2,1.95
7942,광동제약(주),9290,201612,198911,,0,0,0,제조업,1,2.409454615,-22.67974124,5.811453583,10.56829694,11.94,-12.7343553,4.2,2.64,4.15,6.61,11.42,7.76,0.08,96.22,8.43,20152.83592,532.2232369,549.3863692,6992.656415,699.1,58.79536341,174.1,133.28,18.01,165.52,70.08,17.12,12.49,35.01,5.14,3.31,55.0922075,17.91,71.3,396.07,11.52,54.36768219,110.8234909,167.5362173,30.82934004,548.8913481,1.57,2.760933425,3.73,2.61,3.34,11.96,4.84,1.66
7946,광동제약(주),9290,202012,198911,,0,0,0,제조업,1,4.776552945,101.2816275,12.23009329,0.445376869,2.2,11.45240232,3.75,3.67,5.62,5.74,9.81,10.08,-0.02,95.04,6.96,23726.6197,869.9203872,435.4889813,8795.851101,900.52,60.45694767,193.42,136.72,18.16,142.46,65.41,18.35,7.93,23.75,3.14,2.1,60.69585358,19.87,134.25,971.78,13.27,50.13354184,127.3329873,115.2899119,16.56610382,668.7923604,1.53,2.819675764,3.69,2.24,3.14,7.82,5.48,1.45
