,회사명,거래소코드,회계년도,상장일,상장폐지일,1주당매출액,1주당순이익,1주당Cashflow,1주당순자산,노동소득분배율
17233,에이치엘비생명과학(주),67630,Dec-17,2008-11-25,,3990.163853,290.9237348,-17.99466347,1888.674584,26.34166978
17234,에이치엘비생명과학(주),67630,Dec-18,2008-11-25,,2823.134099,-507.5653692,-305.0472298,5825.537469,-89.13373997
17235,에이치엘비생명과학(주),67630,Dec-19,2008-11-25,,2422.963733,160.6973289,-263.2456755,7342.45009,36.55233941
17236,에이치엘비생명과학(주),67630,Dec-20,2008-11-25,,1950.200564,-1186.218221,42.70256333,6416.976697,-15.6529444
17237,에이치엘비제약(주),47920,Dec-11,2015-12-21,,2570.322199,-86.51087032,-76.79373182,394.5871922,88.14987326
17238,에이치엘비제약(주),47920,Dec-12,2015-12-21,,2963.026877,193.082715,323.3683416,642.0367562,68.41100359
17239,에이치엘비제약(주),47920,Dec-13,2015-12-21,,2765.594842,-68.10602849,-94.75123525,617.872391,85.60943689
17240,에이치엘비제약(주),47920,Dec-14,2015-12-21,,2973.963471,52.77183146,267.2558214,834.0920845,75.96631699
17241,에이치엘비제약(주),47920,Dec-15,2015-12-21,,2452.204761,-327.3890421,-106.54136,1685.784079,112.1025353
17242,에이치엘비제약(주),47920,Dec-16,2015-12-21,,1718.440945,48.76783538,-17.99921402,1596.197032,76.63876185
17243,에이치엘비제약(주),47920,Dec-17,2015-12-21,,1245.283123,-435.9957932,-62.77789682,1344.894743,154.0348962
17244,에이치엘비제약(주),47920,Dec-18,2015-12-21,,1483.255975,-509.7814018,-128.3462685,1197.46919,211.0307045
17245,에이치엘비제약(주),47920,Dec-19,2015-12-21,,2606.798864,34.13065203,97.72317658,1253.504654,72.15204913
17246,에이치엘비제약(주),47920,Dec-20,2015-12-21,,1932.747822,-3565.276755,-19.18061512,2125.722211,-9.452491517
17247,에이치엘비테라퓨틱스(주),115450,Dec-11,2010-03-26,,1590.67837,-3347.514646,191.1178812,1980.55049,0
17248,에이치엘비테라퓨틱스(주),115450,Dec-12,2010-03-26,,5977.043858,-558.8226519,-1200.763011,1429.221677,134.102806
17249,에이치엘비테라퓨틱스(주),115450,Dec-13,2010-03-26,,3884.303497,-397.8069208,-123.5999574,1015.372297,119.0788899
17250,에이치엘비테라퓨틱스(주),115450,Dec-14,2010-03-26,,931.1069364,-82.07643756,-279.7139484,1237.693619,109.9692617
17251,에이치엘비테라퓨틱스(주),115450,Dec-15,2010-03-26,,827.2219147,-212.5163962,-211.8009511,1564.377002,813.8938981
17252,에이치엘비테라퓨틱스(주),115450,Dec-16,2010-03-26,,800.861201,-244.058917,-122.831295,1642.878519,-6636.072235
17253,에이치엘비테라퓨틱스(주),115450,Dec-17,2010-03-26,,741.3372698,-225.4015787,-201.3889741,2024.685036,-1269.365785
17254,에이치엘비테라퓨틱스(주),115450,Dec-18,2010-03-26,,1892.754267,171.3076892,-143.9656405,3275.254527,53.09072199
17255,에이치엘비테라퓨틱스(주),115450,Dec-19,2010-03-26,,2357.605944,-686.8929981,-221.6308923,3162.442959,-73.48542504
17256,에이치엘비테라퓨틱스(주),115450,Dec-20,2010-03-26,,1592.921685,-645.6522626,-432.3091657,4180.318319,-135.7469989
17257,에이치엠엠(주),11200,Dec-11,1995-10-05,,51794.51215,-3729.335925,271.6418152,11864.92419,156.4221932
17258,에이치엠엠(주),11200,Dec-12,1995-10-05,,52160.02836,-6407.825949,-1883.534829,5702.078097,-238.4995407
17259,에이치엠엠(주),11200,Dec-13,1995-10-05,,48143.07642,-4218.150763,891.0977884,2705.241713,248.0040718
17260,에이치엠엠(주),11200,Dec-14,1995-10-05,,37188.24808,119.3724567,203.6721566,3563.332843,94.56798483
17261,에이치엠엠(주),11200,Dec-15,1995-10-05,,24391.95136,-2877.258452,-662.0935941,1260.469211,438.6709489
17262,에이치엠엠(주),11200,Dec-16,1995-10-05,,25510.87377,-2549.529397,-3555.300413,5742.527005,127.429141
17263,에이치엠엠(주),11200,Dec-17,1995-10-05,,16029.95902,-3796.231635,-877.9499,2946.598689,-28.87988043
17264,에이치엠엠(주),11200,Dec-18,1995-10-05,,16543.31577,-2504.447106,-1320.715753,3374.778456,-62.30758237
17265,에이치엠엠(주),11200,Dec-19,1995-10-05,,17314.43139,-1852.444658,1254.140683,3360.553454,42.31196642
17266,에이치엠엠(주),11200,Dec-20,1995-10-05,,19628.87453,379.4184652,4311.088213,4822.436667,18.69849942
17267,에이치케이이노엔(주),195940,Dec-14,2021-08-09,,329869.538,27875.592,72863.316,273502,
17268,에이치케이이노엔(주),195940,Dec-15,2021-08-09,,463113.743,36234.299,64956.009,307845,55.76704215
17269,에이치케이이노엔(주),195940,Dec-16,2021-08-09,,260415.9565,23467.335,26410.881,158786,54.14960437
17270,에이치케이이노엔(주),195940,Dec-17,2021-08-09,,260258.069,28273.403,44932.8625,187207.5,51.64985128
17271,에이치케이이노엔(주),195940,Dec-18,2021-08-09,,245349.777,23686.9,10878.705,149848.5,59.4839863
17272,에이치케이이노엔(주),195940,Dec-19,2021-08-09,,271306.321,30150.3675,51617.483,108716.5,51.23724403
17273,에이치케이이노엔(주),195940,Dec-20,2021-08-09,,26970.52033,1257.232213,2438.424628,33505.23595,49.73589174
17274,에이케이홀딩스(주),6840,Dec-11,1999-08-11,,157735.654,4960.783483,4961.587865,36247.75281,34.15995056
17275,에이케이홀딩스(주),6840,Dec-12,1999-08-11,,39278.96803,17457.03978,1456.622646,31261.53865,37.51159457
17276,에이케이홀딩스(주),6840,Dec-13,1999-08-11,,192398.3932,9299.125027,15668.36207,31906.76572,29.14447649
17277,에이케이홀딩스(주),6840,Dec-14,1999-08-11,,216936.0954,7117.839352,16587.22198,34049.89039,35.73584067
17278,에이케이홀딩스(주),6840,Dec-15,1999-08-11,,211899.2218,-2826.411745,10662.11796,35342.12826,48.45335706
17279,에이케이홀딩스(주),6840,Dec-16,1999-08-11,,220556.151,10063.91599,24027.53843,35848.93853,35.74204717
17280,에이케이홀딩스(주),6840,Dec-17,1999-08-11,,256081.4486,13996.08705,21206.434,36616.09862,35.19319696
17281,에이케이홀딩스(주),6840,Dec-18,1999-08-11,,280140.8579,15596.86338,23948.39329,38447.75653,40.37311885
17282,에이케이홀딩스(주),6840,Dec-19,1999-08-11,,283791.2626,4331.199758,20697.37954,39092.4035,49.95066038
17283,에이케이홀딩스(주),6840,Dec-20,1999-08-11,,197770.5344,-20062.1879,-14471.83168,39004.16084,90.72013453
17284,에이테크솔루션(주),71670,Dec-11,2009-04-17,,19532.9177,1129.6567,-139.2722,7053.8,50.11073696
17285,에이테크솔루션(주),71670,Dec-12,2009-04-17,,20014.4659,-413.9572,-290.2889,6510.7,87.17000853
17286,에이테크솔루션(주),71670,Dec-13,2009-04-17,,20382.757,-134.0002,1214.7652,6661.3,71.25516344
17287,에이테크솔루션(주),71670,Dec-14,2009-04-17,,21728.6673,48.972,636.6347,6719.9,67.12815043
17288,에이테크솔루션(주),71670,Dec-15,2009-04-17,,17993.4202,-304.3123,1665.5143,6590.6,73.49730944
17289,에이테크솔루션(주),71670,Dec-16,2009-04-17,,22907.9838,128.4565,1658.1477,6743.8,64.13380034
17290,에이테크솔루션(주),71670,Dec-17,2009-04-17,,21293.277,-46.772,751.2898,6662.7,67.57785801
17291,에이테크솔루션(주),71670,Dec-18,2009-04-17,,19397.9393,65.206,-137.4098,6750.4,65.67899036
17292,에이테크솔루션(주),71670,Dec-19,2009-04-17,,22820.0653,154.5515,589.8992,6788.4,68.18399635
17293,에이테크솔루션(주),71670,Dec-20,2009-04-17,,24011.47,291.0692,1566.0697,6911.4,68.25158913
17294,에이프로젠제약(주),3060,Dec-11,1984-10-19,,1020.52114,-92.84555869,-79.30924158,1480.116342,111.3407122
17295,에이프로젠제약(주),3060,Dec-12,1984-10-19,,284.4422599,-209.488306,-13.89365023,544.9938713,-106.7832098
17296,에이프로젠제약(주),3060,Dec-13,1984-10-19,,219.0456449,-154.6052832,-12.61805314,431.9186215,-82.39202598
17297,에이프로젠제약(주),3060,Dec-14,1984-10-19,,213.8018133,-28.4009175,-44.6904428,416.1457818,131.4956173
17298,에이프로젠제약(주),3060,Dec-15,1984-10-19,,500.4679164,19.26981951,22.92392774,856.0047928,79.82383252
17299,에이프로젠제약(주),3060,Dec-16,1984-10-19,,545.5644132,-58.94219628,5.563898546,968.5075899,91.58796034
17300,에이프로젠제약(주),3060,Dec-17,1984-10-19,,544.7422423,-199.5879234,-105.4933249,999.5163829,305.5448418
17301,에이프로젠제약(주),3060,Dec-18,1984-10-19,,420.7866685,-11.26611311,12.34106344,1373.145971,69.07629288
17302,에이프로젠제약(주),3060,Dec-19,1984-10-19,,210.6437689,-14.3447322,2.953483978,1021.81043,111.9342588
17303,에이프로젠제약(주),3060,Dec-20,1984-10-19,,133.7762614,47.46292064,20.29264865,1201.344988,62.95442053
17304,에이피시스템(주),265520,Dec-17,2017-04-07,,62979.91967,1249.10275,3645.739555,5856.523421,
17305,에이피시스템(주),265520,Dec-18,2017-04-07,,46739.09534,1650.828938,-3222.733802,6956.486573,40.17907661
17306,에이피시스템(주),265520,Dec-19,2017-04-07,,30237.8803,618.4941178,1182.259359,7419.205321,48.27713451
17307,에이피시스템(주),265520,Dec-20,2017-04-07,,38726.46091,1632.768772,4162.150038,8936.538035,37.71600656
17308,에이피에스홀딩스(주),54620,Dec-11,2001-12-04,,10433.2157,519.7234532,1258.647297,3796.428847,48.48072034
17309,에이피에스홀딩스(주),54620,Dec-12,2001-12-04,,10059.89103,526.8616246,1416.616478,4065.248414,54.39688404
17310,에이피에스홀딩스(주),54620,Dec-13,2001-12-04,,10946.42765,656.0450577,57.83460811,4265.146662,52.89279184
17311,에이피에스홀딩스(주),54620,Dec-14,2001-12-04,,7491.941144,44.20844614,-365.1541325,4168.780973,72.46855335
17312,에이피에스홀딩스(주),54620,Dec-15,2001-12-04,,12523.52514,333.3770612,-1317.575155,4567.841869,60.06220243
17313,에이피에스홀딩스(주),54620,Dec-16,2001-12-04,,19398.41676,960.6430781,2957.01927,7122.064934,49.66828671
17314,에이피에스홀딩스(주),54620,Dec-17,2001-12-04,,6597.423799,50277.16862,1110.683241,13601.03957,-4782.728679
17315,에이피에스홀딩스(주),54620,Dec-18,2001-12-04,,1347.189633,55.31325065,-254.2009021,10722.12056,135.7497069
17316,에이피에스홀딩스(주),54620,Dec-19,2001-12-04,,1135.193445,-225.6049888,-200.8383159,10295.56363,85.50872792
17317,에이피에스홀딩스(주),54620,Dec-20,2001-12-04,,1242.800742,-2270.67305,-412.1744586,8116.564001,-82.4277801
17318,에이피위성(주),211270,Dec-11,2016-03-04,,,,,,
17319,에이피위성(주),211270,Dec-12,2016-03-04,,1393.964606,-242.4567164,129.8898721,1263.432836,125.8121331
17320,에이피위성(주),211270,Dec-13,2016-03-04,,4185.362793,1116.396055,791.2229211,2376.119403,26.80551145
17321,에이피위성(주),211270,Dec-14,2016-03-04,,3548.655204,722.8561897,1094.720797,2963.149251,22.53369794
17322,에이피위성(주),211270,Dec-15,2016-03-04,,3743.338432,904.1179429,472.0312051,3857.318826,22.83811315
17323,에이피위성(주),211270,Dec-16,2016-03-04,,1657.770824,396.6167657,-90.68203621,5373.496717,36.45194729
17324,에이피위성(주),211270,Dec-17,2016-03-04,,2001.192823,4.363759927,473.0366111,5464.739999,94.56576059
17325,에이피위성(주),211270,Dec-18,2016-03-04,,2853.431054,-44.27243939,-70.55902961,5428.042884,99.21093108
17326,에이피위성(주),211270,Dec-19,2016-03-04,,3040.53959,47.53368742,474.1961334,5478.526393,77.67004368
17327,에이피위성(주),211270,Dec-20,2016-03-04,,3022.302655,-90.67197947,1032.812616,5321.481386,89.49326076
17328,에이피티씨(주),89970,Dec-11,2018-08-23,,,,,,
17329,에이피티씨(주),89970,Dec-12,2018-08-23,,,,,,
17330,에이피티씨(주),89970,Dec-13,2018-08-23,,,,,,
17331,에이피티씨(주),89970,Dec-14,2018-08-23,,,,,,
17332,에이피티씨(주),89970,Dec-17,2018-08-23,,1922.082143,507.1350965,289.7917909,1119.161171,29.39354127
17333,에이피티씨(주),89970,Dec-18,2018-08-23,,2627.046652,752.190645,945.6866797,2299.372982,23.79587336
17334,에이피티씨(주),89970,Dec-19,2018-08-23,,2553.353351,609.3621171,508.0391976,2556.403501,38.67102137
17335,에이피티씨(주),89970,Dec-20,2018-08-23,,3947.890299,991.7482987,552.1691758,3912.437281,29.7151767
17336,에코바이오홀딩스(주),38870,Dec-11,2001-05-29,,1892.929432,24.06408045,584.7891165,1212.523361,35.42376867
17337,에코바이오홀딩스(주),38870,Dec-12,2001-05-29,,2532.996605,167.5173918,1103.674246,1411.963941,28.97067076
17338,에코바이오홀딩스(주),38870,Dec-13,2001-05-29,,1924.572883,119.4304558,125.057587,1418.737564,31.9961935
17339,에코바이오홀딩스(주),38870,Dec-14,2001-05-29,,3265.835784,1365.141364,1378.901576,3795.920597,19.53709501
17340,에코바이오홀딩스(주),38870,Dec-15,2001-05-29,,4290.333759,1003.875993,1312.590719,4641.053473,28.01813637
17341,에코바이오홀딩스(주),38870,Dec-16,2001-05-29,,1770.263548,-917.3263154,-250.675356,5169.945416,-204.9094684
17342,에코바이오홀딩스(주),38870,Dec-17,2001-05-29,,2955.315327,-2041.274744,-576.7185804,4396.590408,-35.98327906
17343,에코바이오홀딩스(주),38870,Dec-18,2001-05-29,,1906.920256,-248.5040111,99.69358469,4932.98976,-676.2556154
17344,에코바이오홀딩스(주),38870,Dec-19,2001-05-29,,1487.27146,612.0929009,4896.445731,5504.610544,45.69225588
17345,에코바이오홀딩스(주),38870,Dec-20,2001-05-29,,1565.576901,485.4459489,62.43315602,5477.308833,46.57409474
17346,에코캡(주),128540,Dec-18,2018-12-05,,5254.107275,124.7938704,440.5653625,4486.358766,
17347,에코캡(주),128540,Dec-19,2018-12-05,,4597.898384,72.2900239,258.9509438,4540.346732,70.96543405
17348,에코캡(주),128540,Dec-20,2018-12-05,,4990.739347,-762.5221859,-526.0342885,4031.376212,142.9103603
17349,에코플라스틱(주),38110,Dec-11,2000-03-23,,38113.16142,769.2242105,3031.339842,5038.263158,63.6410797
17350,에코플라스틱(주),38110,Dec-12,2000-03-23,,43792.29263,150.3184737,922.3193684,5074,70.82454122
17351,에코플라스틱(주),38110,Dec-13,2000-03-23,,50957.57311,114.2398421,1922.692579,5338.842105,70.15013201
17352,에코플라스틱(주),38110,Dec-14,2000-03-23,,49783.79481,264.3486836,1945.715974,4970.960279,69.57445613
17353,에코플라스틱(주),38110,Dec-15,2000-03-23,,51358.49451,216.1448543,2788.438468,4947.228021,68.58451474
17354,에코플라스틱(주),38110,Dec-16,2000-03-23,,48161.38838,224.4104549,1357.742273,5068.249156,66.4392486
17355,에코플라스틱(주),38110,Dec-17,2000-03-23,,45935.08886,-397.4242521,2408.181598,5126.540344,71.54567103
17356,에코플라스틱(주),38110,Dec-18,2000-03-23,,42240.17251,-466.995606,1607.333799,4469.996732,72.17208871
17357,에코플라스틱(주),38110,Dec-19,2000-03-23,,47382.98209,-20.66587532,1156.942808,4531.120164,64.68730182
17358,에코플라스틱(주),38110,Dec-20,2000-03-23,,50326.07306,-251.643223,3715.06118,4731.202986,66.89954526
17359,에프엔에스테크(주),83500,Dec-11,2017-02-27,,15683.86,2286.554667,1469.28,6698.222222,43.9882376
17360,에프엔에스테크(주),83500,Dec-12,2017-02-27,,13451.76267,427.536,1554.748889,7195.555556,71.46325757
17361,에프엔에스테크(주),83500,Dec-13,2017-02-27,,10628.52525,40.90542902,532.1202987,3736.64136,77.29759319
17362,에프엔에스테크(주),83500,Dec-14,2017-02-27,,4889.685673,-1228.724057,-566.8983424,2425.676849,211.9514348
17363,에프엔에스테크(주),83500,Dec-15,2017-02-27,,8748.468105,548.2722449,-45.73853127,2963.407801,56.40222948
17364,에프엔에스테크(주),83500,Dec-16,2017-02-27,,12673.91661,1623.837181,3074.447477,4577.189414,42.94717192
17365,에프엔에스테크(주),83500,Dec-17,2017-02-27,,10477.75204,-1539.388286,-822.283048,5764.106326,1479.113602
17366,에프엔에스테크(주),83500,Dec-18,2017-02-27,,6606.845856,457.1876356,418.9500797,6047.051629,62.00297753
17367,에프엔에스테크(주),83500,Dec-19,2017-02-27,,4592.070477,194.2750108,530.9170482,6180.150415,71.49950852
17368,에프엔에스테크(주),83500,Dec-20,2017-02-27,,10960.26067,979.5756406,2554.279047,6791.305507,50.13573998
17369,엑스큐어(주),70300,Dec-11,2010-06-09,,4219.590294,798.1717378,909.2331685,3587.53398,28.11695626
17370,엑스큐어(주),70300,Dec-12,2010-06-09,,2112.245328,-85.29398123,-159.3054187,3483.578043,116.0717056
17371,엑스큐어(주),70300,Dec-13,2010-06-09,,3060.000577,337.9819963,308.9711541,3833.719803,63.23668929
17372,엑스큐어(주),70300,Dec-14,2010-06-09,,1713.227574,-469.0725411,-7.133388279,3349.13269,520.7049033
17373,엑스큐어(주),70300,Dec-15,2010-06-09,,2658.660924,341.5771527,-121.1599147,3595.642868,54.20172809
17374,엑스큐어(주),70300,Dec-16,2010-06-09,,2649.6393,-1271.958462,-539.005046,2291.895945,-103.9737293
17375,엑스큐어(주),70300,Dec-17,2010-06-09,,2051.112981,732.7705369,203.1395558,3702.650829,42.73232271
17376,엑스큐어(주),70300,Dec-18,2010-06-09,,1822.429289,-667.9244602,-193.7840972,2980.28502,219.2867776
17377,엑스큐어(주),70300,Dec-19,2010-06-09,,1799.972957,174.5782081,71.98189972,3164.779501,73.94860892
17378,엑스큐어(주),70300,Dec-20,2010-06-09,,1373.632684,-114.0493566,76.19241946,3033.094699,110.3218203
17379,엔브이에이치코리아(주),67570,Dec-11,2013-12-03,,55611.63439,806.8746341,-410.2160976,7793.780488,63.81575625
17380,엔브이에이치코리아(주),67570,Dec-12,2013-12-03,,24632.9476,957.159,1513.1862,3974.15,53.44455885
17381,엔브이에이치코리아(주),67570,Dec-13,2013-12-03,,16933.27682,596.3115249,808.1713177,4576.804678,57.76979857
17382,엔브이에이치코리아(주),67570,Dec-14,2013-12-03,,17628.86775,-330.5786022,-294.9822963,5022.522283,80.14606388
17383,엔브이에이치코리아(주),67570,Dec-15,2013-12-03,,18540.3044,-233.8455918,998.5619497,5595.876252,74.27883934
17384,엔브이에이치코리아(주),67570,Dec-16,2013-12-03,,19834.74788,1082.796763,1732.681859,5979.620936,51.00644858
17385,엔브이에이치코리아(주),67570,Dec-17,2013-12-03,,19206.89569,223.5750772,743.6206015,5884.224417,68.22895844
17386,엔브이에이치코리아(주),67570,Dec-18,2013-12-03,,21655.00486,-558.3055517,786.2144858,4820.762126,84.68645317
17387,엔브이에이치코리아(주),67570,Dec-19,2013-12-03,,28768.24025,432.3911639,609.7320047,4949.129632,63.94075292
17388,엔브이에이치코리아(주),67570,Dec-20,2013-12-03,,32409.34057,-398.6853784,1544.279468,5295.658913,74.41527025
17389,엔시트론(주),101400,Dec-11,2009-03-31,,5669.84631,275.9619048,1040.225595,3021.547619,59.92080112
17390,엔시트론(주),101400,Dec-12,2009-03-31,,5870.292539,80.14120687,368.55351,3181.20002,69.3458184
17391,엔시트론(주),101400,Dec-13,2009-03-31,,4764.43569,-1338.905421,-339.4521392,2091.689283,825.0693004
17392,엔시트론(주),101400,Dec-14,2009-03-31,,7514.087492,-438.0513737,-808.8169819,1754.85354,99.94084409
17393,엔시트론(주),101400,Dec-15,2009-03-31,,4204.570299,-559.8870154,-23.51685206,920.2304699,124.9901998
17394,엔시트론(주),101400,Dec-16,2009-03-31,,3036.302414,-95.2968245,-23.92160556,1024.201706,60.80087646
17395,엔시트론(주),101400,Dec-17,2009-03-31,,323.4462779,-107.5899776,-72.38034363,230.1958877,-16385.02439
17396,엔시트론(주),101400,Dec-18,2009-03-31,,157.2339317,-172.1476085,-21.27317984,57.83536241,-37.92518826
17397,엔시트론(주),101400,Dec-19,2009-03-31,,80.77696702,-74.30705732,-37.45396483,127.2854361,-138.4108964
17398,엔시트론(주),101400,Dec-20,2009-03-31,,333.1787627,-213.0012814,-53.99937806,535.0832516,-74.88929398
17399,엔에이치엔(주),181710,Dec-13,2013-08-29,,17497.40267,1051.983099,6167.253598,69469.12386,
17400,엔에이치엔(주),181710,Dec-14,2013-08-29,,36720.18589,3319.277746,1494.925528,72359.92028,65.55243658
17401,엔에이치엔(주),181710,Dec-15,2013-08-29,,32946.67413,8442.166059,-5493.176318,76023.97646,44.43749111
17402,엔에이치엔(주),181710,Dec-16,2013-08-29,,43773.03162,363.523328,4262.418934,77369.13191,77.47612004
17403,엔에이치엔(주),181710,Dec-17,2013-08-29,,46466.37088,446.4945483,-2222.052924,79461.28359,70.9988789
17404,엔에이치엔(주),181710,Dec-18,2013-08-29,,64634.09876,5353.814115,1945.439068,78422.49115,59.92388839
17405,엔에이치엔(주),181710,Dec-19,2013-08-29,,76084.57751,1184.420311,5503.952742,76117.20404,70.2245704
17406,엔에이치엔(주),181710,Dec-20,2013-08-29,,85620.74799,1428.878011,7221.883335,77277.07989,70.06137043
17407,엔에이치엔한국사이버결제(주),60250,Dec-11,2002-01-08,,9987.576891,673.8896724,588.2782986,2146.096726,38.52772185
17408,엔에이치엔한국사이버결제(주),60250,Dec-12,2002-01-08,,11132.43539,384.3092971,353.4564137,2488.648377,41.10350434
17409,엔에이치엔한국사이버결제(주),60250,Dec-13,2002-01-08,,10966.84872,566.3383424,373.4822237,2961.643455,34.94629177
17410,엔에이치엔한국사이버결제(주),60250,Dec-14,2002-01-08,,9101.168157,498.3590877,1720.507586,4905.831375,29.29800069
17411,엔에이치엔한국사이버결제(주),60250,Dec-15,2002-01-08,,10814.62903,514.5291009,-153.90758,5117.337418,32.28001034
17412,엔에이치엔한국사이버결제(주),60250,Dec-16,2002-01-08,,14834.76467,554.4107217,1248.772926,5278.658814,32.92095439
17413,엔에이치엔한국사이버결제(주),60250,Dec-17,2002-01-08,,17970.09798,520.8850255,940.567667,5448.576064,40.66893352
17414,엔에이치엔한국사이버결제(주),60250,Dec-18,2002-01-08,,19740.31925,765.6003358,1279.756905,5421.057965,34.92169823
17415,엔에이치엔한국사이버결제(주),60250,Dec-19,2002-01-08,,20455.77393,1065.489498,3187.008337,5571.233751,28.99938657
17416,엔에이치엔한국사이버결제(주),60250,Dec-20,2002-01-08,,27200.79252,1301.117438,2580.257236,6739.687053,35.40231033
17417,엔피씨(주),4250,Dec-11,1969-09-08,,6452.465738,319.5666905,344.441619,2856.142857,43.80596823
17418,엔피씨(주),4250,Dec-12,1969-09-08,,6670.574929,448.1640476,548.642381,3090.02381,38.1946435
17419,엔피씨(주),4250,Dec-13,1969-09-08,,7708.167738,618.8718095,554.3210476,3414.452381,31.53298016
17420,엔피씨(주),4250,Dec-14,1969-09-08,,8042.177952,628.4995952,369.3692381,3748.690476,31.66636756
17421,엔피씨(주),4250,Dec-15,1969-09-08,,8965.324571,589.960381,518.2955476,4149.547619,33.00427219
17422,엔피씨(주),4250,Dec-16,1969-09-08,,8997.690167,963.8685476,933.4597143,5209.97619,26.50404898
17423,엔피씨(주),4250,Dec-17,1969-09-08,,9198.03269,280.1753571,698.9566667,5898.642857,35.3784846
17424,엔피씨(주),4250,Dec-18,1969-09-08,,9878.340571,282.1128333,923.1119762,6088.785714,35.86558909
17425,엔피씨(주),4250,Dec-19,1969-09-08,,10820.65521,342.1502381,959.2812143,6482.809524,35.14784451
17426,엔피씨(주),4250,Dec-20,1969-09-08,,10269.84207,449.1653333,1669.975619,6673.97619,31.70025618
17427,엘브이엠씨홀딩스(주),900140,Dec-11,2010-11-30,,5032.93599,594.8991927,-170.3285156,,11.34445501
17428,엘브이엠씨홀딩스(주),900140,Dec-12,2010-11-30,,7185.935417,760.7246354,126.0244531,,15.53060356
17429,엘브이엠씨홀딩스(주),900140,Dec-13,2010-11-30,,7406.038242,613.9728742,-577.7297609,,29.85877365
17430,엘브이엠씨홀딩스(주),900140,Dec-14,2010-11-30,,7937.248613,877.3032303,-1561.013662,,24.8546686
17431,엘브이엠씨홀딩스(주),900140,Dec-15,2010-11-30,,9286.650408,979.1345046,-389.1725814,,27.2803462
17432,엘브이엠씨홀딩스(주),900140,Dec-16,2010-11-30,,8195.791609,869.3896749,76.18898026,,29.91939987
17433,엘브이엠씨홀딩스(주),900140,Dec-17,2010-11-30,,6961.631275,283.7153455,350.4262045,,39.52030037
17434,엘브이엠씨홀딩스(주),900140,Dec-18,2010-11-30,,6142.250282,-1024.406664,14.57249153,,82.64468122
17435,엘브이엠씨홀딩스(주),900140,Dec-19,2010-11-30,,7115.521758,-1087.629392,517.6652924,,77.23260972
17436,엘브이엠씨홀딩스(주),900140,Dec-20,2010-11-30,,3250.880688,-291.1505728,764.14529,,42.63693517
17437,엘비세미콘(주),61970,Dec-11,2011-01-31,,2022.785934,-65.44389835,49.36790623,1851.20174,61.89792089
17438,엘비세미콘(주),61970,Dec-12,2011-01-31,,3061.534814,274.7485789,491.4198354,2115.076322,34.44851414
17439,엘비세미콘(주),61970,Dec-13,2011-01-31,,2570.394347,3.497758077,459.9308184,2125.542741,40.53772496
17440,엘비세미콘(주),61970,Dec-14,2011-01-31,,2289.863041,-79.90952616,545.0743038,2039.690127,42.81293225
17441,엘비세미콘(주),61970,Dec-15,2011-01-31,,2441.661624,-186.5350944,683.7631147,1866.752578,50.19799566
17442,엘비세미콘(주),61970,Dec-16,2011-01-31,,3098.55741,308.6341423,1127.031879,2152.560883,35.07273981
17443,엘비세미콘(주),61970,Dec-17,2011-01-31,,3010.721214,182.1012287,637.2939366,2293.432356,40.21802607
17444,엘비세미콘(주),61970,Dec-18,2011-01-31,,6295.871639,428.9276922,1565.597893,2528.332341,44.84571249
17445,엘비세미콘(주),61970,Dec-19,2011-01-31,,8917.193861,834.6990878,2194.662588,3131.672439,40.61019668
17446,엘비세미콘(주),61970,Dec-20,2011-01-31,,10112.9197,722.2315558,1814.983271,3516.556692,42.46888831
17447,엘아이지넥스원(주),79550,Dec-11,2015-10-02,,45246.05755,1188.74725,2778.57805,14003.95,72.37002235
17448,엘아이지넥스원(주),79550,Dec-12,2015-10-02,,47604.5285,1159.8594,2357.79555,13970.45,74.26499692
17449,엘아이지넥스원(주),79550,Dec-13,2015-10-02,,60409.90795,2688.72985,8785.91245,16911.2,70.62571485
17450,엘아이지넥스원(주),79550,Dec-14,2015-10-02,,70008.18125,2527.70445,3177.0293,18106.55,67.89380384
17451,엘아이지넥스원(주),79550,Dec-15,2015-10-02,,86532.00673,3773.742045,408.6349545,26230.81818,62.70347687
17452,엘아이지넥스원(주),79550,Dec-16,2015-10-02,,84581.12591,3502.339364,-4894.278182,28711.31818,67.45882341
17453,엘아이지넥스원(주),79550,Dec-17,2015-10-02,,80059.8285,-392.1914091,-1653.535364,27453.54545,88.26450771
17454,엘아이지넥스원(주),79550,Dec-18,2015-10-02,,67159.43568,202.6392727,-5181.772136,29551.5,78.47284565
17455,엘아이지넥스원(주),79550,Dec-19,2015-10-02,,66029.60691,144.7874545,6863.861636,28817,79.05720996
17456,엘아이지넥스원(주),79550,Dec-20,2015-10-02,,72742.92341,2630.986273,8732.037727,30568.59091,76.18289335
17457,엘에스전선아시아(주),229640,Dec-15,2016-09-22,,13280.26243,405.4863068,-335.8626522,17668.53693,
17458,엘에스전선아시아(주),229640,Dec-16,2016-09-22,,11269.83228,480.6357276,837.85709,8896.100455,26.35775514
17459,엘에스전선아시아(주),229640,Dec-17,2016-09-22,,13183.46486,468.316332,-241.9753887,8934.794485,29.13040085
17460,엘에스전선아시아(주),229640,Dec-18,2016-09-22,,14408.94395,350.2981677,672.171766,8957.129267,34.47391211
17461,엘에스전선아시아(주),229640,Dec-19,2016-09-22,,16989.54935,558.0132741,-743.9374373,8994.909008,30.50848435
