회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,총자본정상영업이익률,금융비용부담률,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,설비투자효율,기계투자효율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,자기자본회전률,당좌자산회전률,재고자산회전률,매출채권회전률
(주)이수화학,5950,201112,198804,,0,0,0,제조업,1,9.31161277,-3.66718536,18.6319781,2.98,6.6,1.17,152196.4473,1427.137473,2777.81587,38204.21971,568.31,127.3,99.26,16.51,118.52,2.56,4.17,6.64,1.49,72.87,384.23,241.6774277,519.9508671,73.54280347,2625.635838,6.550720162,4.36,17.11,17.52
(주)이수화학,5950,201212,198804,,0,0,0,제조업,1,8.249977875,2.627789434,8.539329561,4.05,5.62,1.16,146055.8838,1284.21724,-934.8959942,35892.13248,521.04,117.92,95.96,22.01,135.81,2.19,1.42,2.03,0.52,76.93,341.8,269.9340278,494.7194444,65.3858,2697.541667,4.506154002,4.47,17.58,17.56
(주)이수화학,5950,201312,198804,,0,0,0,제조업,1,0.230189837,-13.78939603,-7.113774758,6.11,-0.01,1.47,135665.7972,-2238.020276,-1992.098136,35941.48449,425.29,124.85,98.4,28.69,147.01,0.0,-3.29,-4.34,-1.41,27.63,116.46,211.1243717,474.8167539,87.22371204,2776.780105,4.827520802,3.94,15.84,15.54
(주)이수화학,5950,201412,198804,,1,0,1,제조업,1,-15.29345284,-7.40589794,-10.6685094,-0.79,-3.0,1.66,121192.2789,-2238.020276,-519.4612515,35671.09569,350.34,118.94,79.02,12.8,192.1,-0.99,-3.61,-4.78,-1.4,10.52,39.15,148.9331662,487.8496042,106.516219,2520.145119,4.754502623,4.08,11.09,13.18
(주)이스타코,15020,201112,198812,,0,0,0,부동산업,1,-3.114937335,-7.15954183,-3.098513966,0.0,-1.33,5.3,694.7452343,-62.10612906,53.02665478,912.871398,90.91,51.15,33.02,1.01,0.0,-0.68,1.56,2.83,7.68,2.35,0.0,28.29848485,1160.987179,0.0,2250.060606,3.937494147,0.71,0.0,1.88
(주)이스타코,15020,201212,198812,,0,0,0,부동산업,1,3.854413488,-14.81947775,52.95674179,-9.09,-2.68,5.3,694.7452343,-131.9525059,-92.98691297,796.352995,63.57,51.15,34.91,1.01,2279.16,-1.07,-9.1,-14.74,-13.66,3.69,0.0,32.30066667,1160.987179,0.0,2537.266667,0.348038399,0.77,21.86,1.88
(주)이스타코,15020,201312,198812,,0,0,0,부동산업,1,19.73835589,55.65921167,82.96258463,44.64,20.54,2.34,1122.943974,426.1220351,1099.784722,1258.459427,148.95,82.7,81.06,68.92,529.55,20.03,53.3,179.39,28.6,69.62,0.0,490.6319298,685.1052632,0.0,1619.473684,0.348038399,2.48,96.45,9.75
(주)이스타코,15020,201412,198812,,0,0,0,부동산업,1,-22.36308992,-6.116416654,-38.67458151,-29.82,-3.32,0.77,694.7452343,-72.73943097,-389.3774795,1194.634506,134.32,51.15,36.03,6.33,456.88,-5.48,69.7,159.62,28.6,11.92,0.0,37.8345,954.55,0.0,1764.725,1.129740925,1.5,47.34,14.9
(주)이스타코,15020,201512,198812,,1,0,1,부동산업,1,63.63712821,6.080142797,1.346876899,44.64,-2.0,2.55,694.7452343,28.36764555,-1290.624364,1228.612234,145.14,94.87,33.02,2.94,157.53,-2.39,-19.54,-40.41,-13.66,24.95,0.0,99.88083333,630.9166667,0.0,1872.116667,0.469757045,3.98,0.9,18.48
(주)이스트소프트,47560,201112,200807,,0,0,0,정보통신업,0,64.44620325,6.265861116,10.25732031,13.89,15.73,0.39,6521.574035,1349.211871,72.85976928,8681.13219,1537.99,229.97,229.97,102.58,0.0,21.85,12.53,21.07,15.69,82.42,0.0,96.56307927,116.027439,0.0,249.6402439,0.348038399,1.15,0.0,6.46
(주)이스트소프트,47560,201212,200807,,0,0,0,정보통신업,0,5.8902861,-22.91761167,-2.970792757,12.8,-6.89,2.98,6327.831586,-1580.992181,-213.5091016,8367.375801,1238.43,207.7,207.7,50.82,0.0,-3.98,-0.65,-1.03,-1.11,54.62,0.0,48.16759459,102.2081081,0.0,239.4783784,0.865942462,1.12,0.0,5.64
(주)이스트소프트,47560,201312,200807,,1,0,1,정보통신업,0,-5.492175057,-12.83984678,16.64067228,-9.46,-4.48,2.94,7380.825303,-873.8818514,265.9641999,7742.085379,1107.67,163.71,163.71,53.22,0.0,-2.77,0.25,0.39,0.36,56.31,0.0,46.42107463,118.441791,0.0,248.4865672,0.948956148,1.48,0.0,6.92
(주)이아이디,93230,201112,200711,,0,1,1,도매 및 소매업,1,-22.36308992,-29.23094217,-38.67458151,-30.12,-10.89,-0.2,4198.528853,-2238.020276,-592.3546906,6461.963894,1469.33,104.33,97.1,10.82,170.68,-21.04,-19.54,-40.41,-13.66,-17.67,-62.13,-75.62221774,84.09313725,36.60183333,374.9264706,1.361613344,0.88,3.65,5.06
(주)이엔에프테크놀로지,102710,201112,200905,,0,0,0,제조업,1,19.68890389,16.8346703,27.37181649,31.01,16.13,-0.23,11572.73155,883.4437324,1003.843803,5534.15493,1017.41,212.44,166.61,50.42,134.16,29.31,35.47,87.66,9.64,84.26,190.46,158.2223671,181.2415459,73.4611401,596.7439614,1.509562274,3.05,12.75,8.6
(주)이엔에프테크놀로지,102710,201212,200905,,0,0,0,제조업,1,29.11525349,30.53912368,41.42801496,20.77,14.03,0.08,16367.08451,933.8290141,865.6914789,6743.521127,1207.14,125.67,88.41,25.62,163.6,27.53,23.48,49.05,5.71,63.78,210.29,169.63904,222.916,64.621788,596.672,2.125957253,4.59,13.49,10.13
(주)이엔에프테크놀로지,102710,201312,200905,,0,0,0,제조업,1,7.672213201,8.271620009,-5.276472962,18.8,7.34,0.29,15503.47972,473.5329577,1185.287254,7478.732394,1338.1,121.08,81.63,16.94,146.4,13.65,24.16,45.57,6.61,43.26,104.77,118.3909091,216.0808081,68.95668687,521.3265993,2.608406846,5.23,11.61,8.74
(주)이엔에프테크놀로지,102710,201412,200905,,0,0,0,제조업,1,9.880914483,6.616401329,12.91858186,12.12,7.78,0.25,17506.30944,549.5857042,850.2666901,8432.464789,1467.63,127.09,90.17,14.12,185.73,18.06,20.71,40.52,5.81,46.97,114.8,132.1094895,199.7357357,62.66748649,508.1891892,2.095111024,5.33,12.09,7.74
(주)이엔에프테크놀로지,102710,201512,200905,,0,0,0,제조업,1,18.93833814,25.08130152,25.44785966,3.6,18.57,0.2,21961.29049,2045.628944,2723.933099,9953.169014,1877.1,140.82,98.98,13.53,218.5,42.24,33.45,80.6,8.14,80.53,195.76,170.0702029,231.2318841,60.17133043,551.2550725,2.202536551,5.07,12.17,7.16
(주)이엔에프테크놀로지,102710,201612,200905,,0,0,0,제조업,1,15.35528058,14.12917555,7.193939913,3.19,17.32,0.18,23541.17254,1523.350775,3178.504014,11286.83099,2184.51,155.75,122.15,40.32,170.4,51.01,46.93,116.84,12.54,66.58,207.73,164.3673315,267.6320225,68.81619944,630.4325843,2.378963266,4.03,12.0,6.08
(주)이엔에프테크놀로지,102710,201712,200905,,0,0,0,제조업,1,3.76616759,14.7659078,15.77776634,8.43,17.42,0.07,27255.44373,1831.650775,2316.623873,12903.38028,2551.66,169.86,131.49,23.14,222.06,77.4,52.46,158.83,10.08,75.66,302.42,168.6240155,294.4093264,55.42334197,616.0103627,2.143034443,4.15,14.65,5.87
(주)이엔에프테크놀로지,102710,201812,200905,,0,0,0,제조업,1,17.14163597,17.48705494,9.927144649,10.36,12.37,0.1,29902.51371,2039.206876,2159.568328,14585.00084,3017.0,154.08,116.52,15.26,224.98,43.29,36.79,81.94,7.48,55.28,194.91,167.9790141,321.9483568,78.3976385,637.4530516,2.16754509,4.57,14.86,5.76
(주)이엔에프테크놀로지,102710,201912,200905,,0,0,0,제조업,1,24.3246947,19.99172508,13.06038577,11.97,17.12,0.18,33807.89735,3284.520851,4304.736574,17258.14101,3637.6,172.4,126.75,26.25,238.17,48.71,39.24,89.06,9.56,72.58,265.49,211.9274843,322.524109,81.91330818,687.8071279,2.050180607,4.56,13.3,5.99
(주)이엔에프테크놀로지,102710,202012,200905,,0,0,0,제조업,1,19.99974528,16.89699691,1.162962634,11.74,16.05,0.22,34129.10788,3326.699157,5191.251463,19713.15984,4242.0,142.67,103.98,39.87,194.94,49.13,45.39,76.5,13.9,69.42,248.18,189.6000938,325.9718574,68.60647467,717.1557223,1.950471612,4.09,11.17,6.42
(주)이엔코퍼레이션,66980,201112,200301,,0,0,0,정보통신업,0,-22.36308992,-21.03214702,-38.67458151,-12.63,-3.29,1.85,1802.174164,-276.7928265,-132.5548695,1191.223506,141.94,108.85,93.08,3.98,127.49,-2.42,-19.54,-40.41,-13.66,-9.36,-47.98,-16.15795181,196.9759036,25.21740964,672.4939759,1.667871864,1.44,6.48,2.85
(주)이엔코퍼레이션,66980,201212,200301,,1,0,1,정보통신업,0,-22.36308992,-31.51271657,-6.85688777,44.64,-10.89,2.53,1547.246806,-275.0624553,-270.2924742,821.1124656,21.62,114.3,96.05,5.21,132.21,-4.25,-19.54,-39.57,-12.68,-7.19,-24.56,-17.6282439,88.86829268,21.30407317,223.0682927,1.476725619,2.48,13.83,4.74
(주)이엔플러스,74610,201112,200312,,0,0,0,제조업,1,-13.93184261,-27.19557263,-21.63530455,2.86,-10.89,3.48,694.7452343,-93.60374039,3.209340546,594.1197573,18.83,73.65,56.55,23.39,14.95,-5.61,-12.27,-22.72,-7.46,-4.0,-36.61,-56.16305556,146.0,0.000694444,550.9444444,0.348038399,2.48,9.64,12.08
(주)이엔플러스,74610,201212,200312,,0,0,0,제조업,1,-22.36308992,-30.04544711,15.3898958,2.78,-10.89,1.66,1097.759117,-254.4679222,-140.0849767,594.1197573,18.83,96.59,67.57,2.63,4.96,-6.38,-19.54,-40.41,-5.81,-8.45,-62.13,-75.62221774,140.3783784,0.000675676,336.5945946,1.209133021,4.18,11.9,34.78
(주)이엔플러스,74610,201312,200312,,0,0,0,제조업,1,-21.46585249,-23.29217908,-0.82325186,-13.51,3.56,0.83,1088.721795,-90.31545282,59.2702527,594.1197573,18.83,66.53,51.28,20.82,16.8,2.71,-15.98,-28.47,-3.71,13.35,91612.42,-24.129375,161.0625,0.00078125,311.84375,1.641871088,6.83,17.93,34.78
(주)이엔플러스,74610,201412,200312,,0,0,0,제조업,1,25.39462055,26.28800203,5.932814436,3.13,11.27,0.71,1033.561728,46.50860784,10.6502452,594.1197573,18.83,114.68,51.69,13.46,36.74,9.07,11.35,67.55,3.08,43.76,40576.87,49.01606061,153.9090909,0.000757576,369.3333333,2.238772515,7.52,10.99,28.01
(주)이엔플러스,74610,201512,200312,,0,0,0,제조업,1,15.50905813,9.171402084,8.125982469,3.03,11.92,0.43,1117.548773,42.37128029,21.96864829,594.1197573,18.83,120.09,59.48,53.38,0.95,19.0,4.6,10.04,1.46,38.82,38556.65,35.86323529,147.7647059,0.000735294,420.2941176,2.414321351,6.88,6.26,33.64
(주)이엔플러스,74610,201612,200312,,0,0,0,제조업,1,53.9660753,63.96763186,82.96258463,44.64,20.54,0.36,2171.467875,117.2030809,109.2923933,791.7310381,58.09,187.84,109.55,79.04,0.0,28.29,14.3,53.7,2.98,101.88,91612.42,113.3453846,99.46153846,0.000480769,422.3461538,2.236259866,6.75,8.45,34.78
(주)이엔플러스,74610,201712,200312,,0,0,0,제조업,1,78.27578096,-3.581918078,16.46956755,26.92,-1.27,0.66,2041.472916,-537.7648383,-979.7195385,703.8244617,38.5,77.81,53.43,28.39,72.76,-1.37,-19.54,-35.65,-13.66,-17.67,-62.13,-68.62333333,250.3030303,0.4705,706.1212121,3.442321387,3.65,6.72,31.29
(주)이엔플러스,74610,201812,200312,,1,0,1,제조업,1,76.10340477,102.2875763,-10.97012397,-1.52,-10.89,5.3,1430.618025,-299.8438238,-232.0319366,1459.874753,138.98,73.45,65.26,31.98,152.1,-3.07,-19.54,-34.79,-13.66,37.41,240.89,131.6456923,380.4,0.4356,1321.261538,3.28605603,1.59,6.81,19.49
(주)이엘피,63760,201712,201704,,0,0,0,제조업,1,62.84267798,102.2875763,47.61642853,31.33,20.54,-0.29,9302.657629,3277.860565,3002.391805,10976.25115,2268.74,714.35,645.19,305.29,1036.28,424.79,121.58,0.0,21.23,198.64,7497.86,220.0188073,109.4954128,1.450605505,553.6055046,0.541553959,1.6,11.61,3.8
(주)이엘피,63760,201812,201704,,0,0,0,제조업,1,28.04573359,23.95502021,11.40511389,9.17,20.54,-0.83,10363.63633,3022.665376,3501.826725,13557.02783,2792.42,579.9,523.58,162.45,317.83,192.5525,121.58,0.0,28.6,378.86,4422.26,194.3070588,51.16806723,1.372462185,647.0084034,0.851079301,1.1,10.23,4.16
(주)이엘피,63760,201912,201704,,0,1,1,제조업,1,-1.079745682,5.096169511,-26.53491472,12.61,4.06,-1.83,7605.901843,829.6079829,460.5247938,14236.43214,2927.43,1056.22,940.6,305.29,798.23,197.45,121.58,1039.26,26.02,208.57,2589.9,102.5065672,44.78358209,1.443671642,567.6865672,0.846728833,0.7,7.25,3.51
(주)이엠넷,123570,201112,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,52.53871313,91.69679187,20.86356753,0.0,15.34,-0.93,4978.952909,799.3143636,751.5816364,5037.818182,897.52,224.04,224.04,32.41,0.0,91.47,19.53,228.44,14.17,128.06,3635.65,16.54311475,12.81420765,0.0,174.564,0.416849695,0.9,0.0,8.63
(주)이엠넷,123570,201212,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.81055113,14.79331895,17.19103334,10.11,12.61,-1.87,5834.886364,942.1949091,1342.127273,5730.181818,1045.09,216.01,216.01,38.17,0.0,338.91,24.72,0.0,17.94,72.21,1345.49,16.61377171,23.9057072,0.0,174.564,0.998265955,0.79,0.0,8.5
(주)이엠넷,123570,201312,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.307297117,-0.204211613,-10.8245249,-1.49,5.83,-1.44,5203.287636,447.8443636,637.1590909,5772.181818,1096.4,285.87,285.87,67.35,0.0,10.35,19.9,107.41,19.02,264.27,5703.83,60.59312343,23.49874055,0.0,174.564,1.089305937,0.64,0.0,7.73
(주)이엠넷,123570,201412,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.102662353,1.624803846,-6.713070429,-30.12,3.51,-1.54,4853.987273,399.7150909,550.3276364,5994.545455,1139.91,205.45,205.45,57.2,0.0,5.42,10.14,42.56,12.23,255.71,6976.78,61.07033333,33.17777778,0.0,191.4703704,0.909731284,0.56,0.0,8.57
(주)이엠넷,123570,201512,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,-3.513013834,8.179813104,-2.534126583,-11.11,4.41,-1.44,4730.981091,484.6914545,277.4287273,6335.818182,1243.78,194.84,194.84,39.41,0.0,46.99,8.33,165.46,8.75,212.73,3319.35,65.02470833,41.8375,0.0,199.8375,0.842682716,0.56,0.0,8.93
(주)이엠넷,123570,201612,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.0071666,12.90696193,4.967691499,7.08,5.16,-0.89,2483.000818,204.0555455,-19.411,3430.090909,609.23,229.21,229.21,63.78,0.0,393.81,2.59,152.65,2.4,235.88,5994.79,57.86256809,37.84435798,0.0,196.9727626,0.78274858,0.64,0.0,7.4
(주)이엠넷,123570,201712,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.719186404,11.79078296,5.480121213,-1.56,6.23,-1.12,2586.612868,345.5646007,545.9706148,3731.985496,683.03,231.13,231.13,75.73,0.0,3145.21,11.13,3052.28,10.18,242.25,7620.73,67.66482213,39.73517787,0.0,222.3438735,0.742643628,0.62,0.0,6.2
(주)이엠넷,123570,201812,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,23.01073016,26.28319099,9.68993358,18.97,7.11,-1.41,1418.626968,202.0266763,224.3402093,2180.859665,367.33,249.45,249.45,54.03,0.0,3609.853333,17.87,3052.28,17.53,64.27,2483.5,30.31438538,31.98006645,0.0,220.7209302,0.697450138,0.56,0.0,6.88
(주)이엠넷,123570,201912,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,13.02563432,13.16977831,16.13986006,9.97,8.42,-1.36,1647.591376,363.417115,200.5420344,2398.537121,423.41,244.94,244.94,57.46,0.0,829.04,13.53,547.02,12.89,305.84,12795.64,67.29927492,30.07854985,0.0,216.652568,0.640514111,0.56,0.0,8.11
(주)이엠넷,123570,202012,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,16.90890026,8.033246189,6.306901386,10.27,6.86,-0.96,1751.503339,354.1158816,424.6649253,2585.104972,474.87,228.98,228.98,51.99,0.0,718.24,15.0,413.93,17.85,311.4,22172.16,64.7340274,26.47671233,0.0,224.8986301,0.625303866,0.56,0.0,6.49
(주)이엠앤아이,83470,201112,200809,,0,0,0,제조업,1,-4.848248085,30.96040262,-17.46307146,-22.46,0.38,2.28,10853.86958,-873.5142349,345.6463924,1612.742882,216.76,66.69,53.56,12.74,129.98,0.11,-0.29,-0.45,-0.14,49.11,77.06,4.302149533,89.22429907,36.98996262,494.953271,0.601887045,3.84,11.88,5.89
(주)이엠앤아이,83470,201212,200809,,0,0,0,제조업,1,-3.065033564,78.32550186,-8.933982125,-4.67,9.58,2.1,6442.559837,201.2016858,155.0548025,1777.60696,245.99,95.83,78.06,9.2,176.35,2.96,7.42,13.53,2.95,95.41,150.71,94.74617647,81.94117647,32.01454902,475.8823529,6.550720162,3.41,14.45,5.15
(주)이엠앤아이,83470,201312,200809,,0,0,0,제조업,1,20.533752,30.09818963,33.67454264,44.64,0.31,0.88,6869.315925,24.88030199,-148.3684724,2155.794872,259.04,101.04,71.09,9.71,150.51,0.18,-0.53,-0.99,-0.18,71.3,107.41,75.01054054,53.05405405,19.59242568,450.222973,4.772190358,4.34,13.31,6.16
(주)이엠앤아이,83470,201412,200809,,0,0,0,제조업,1,24.63230334,42.80880222,8.875931659,35.81,10.91,0.66,6743.728829,439.8073865,990.4864299,2513.675805,362.33,129.84,115.12,34.47,166.31,9.23,18.4,41.02,6.35,132.88,181.58,72.45189055,39.48258706,17.42120896,378.9701493,4.327058931,3.48,14.64,5.54
(주)이엠앤아이,83470,201512,200809,,0,0,0,제조업,1,3.37689354,3.938873195,-12.93438886,-26.37,5.39,0.62,5871.468719,245.0172009,700.8487869,2679.293004,380.54,103.78,88.85,20.7,185.71,5.39,35.33,62.85,14.4,113.97,166.21,103.6234459,55.81756757,21.65053378,579.0135135,3.43164391,2.75,18.93,4.61
(주)이엠앤아이,83470,201612,200809,,0,0,0,제조업,1,11.3543073,0.291214162,9.390993601,-20.95,-2.0,0.46,5923.52933,-148.9740531,-67.5913736,2835.217489,344.47,112.62,96.35,17.04,166.29,-2.11,10.7,19.96,4.89,84.53,124.14,106.4294872,67.13675214,26.15268376,878.4871795,2.490911534,2.95,17.48,4.8
(주)이엠앤아이,83470,201712,200809,,1,1,1,제조업,1,-22.36308992,-31.51271657,-22.21602122,19.66,-2.84,1.14,4550.438828,-1586.408118,-630.2084479,1559.156859,39.95,77.74,66.52,9.96,229.9,-1.35,-13.47,-21.05,-7.66,-17.67,-62.13,-75.62221774,51.27142857,18.57466429,546.3785714,2.669315956,2.31,13.69,4.24
(주)이엠텍,91120,201112,200705,,0,0,0,제조업,1,52.54935268,15.21418162,82.96258463,13.04,5.94,0.38,30134.08765,541.9219736,1871.888576,6036.905414,1360.31,130.19,78.87,31.44,59.04,7.27,6.43,23.23,2.26,179.87,326.47,33.13942308,48.85897436,7.849397436,369.5064103,2.02733379,4.93,6.76,9.1
(주)이엠텍,91120,201212,200705,,0,0,0,제조업,1,49.93575421,83.73411268,82.96258463,10.9,20.54,0.09,22208.38833,1450.690374,2839.035833,3698.449826,801.31,170.11,129.12,80.79,56.8,61.21,38.59,245.57,7.81,312.49,543.77,175.6689017,58.90751445,11.66655491,528.0057803,4.127070906,5.76,13.42,16.1
(주)이엠텍,91120,201312,200705,,0,0,0,제조업,1,3.984619336,41.04545203,-10.72687581,17.34,19.6,0.08,19826.12209,1713.85492,1379.301962,5375.729655,1171.24,347.74,295.95,110.04,108.31,36.37,70.25,180.97,10.64,276.72,457.72,180.0692118,94.93103448,16.58431527,481.6256158,6.382634778,3.79,15.48,15.98
(주)이엠텍,91120,201412,200705,,0,0,0,제조업,1,38.53259574,16.39266265,-31.36277503,15.76,8.62,0.08,13473.29399,754.8803611,661.9224989,6411.582896,1337.32,263.29,207.15,80.67,120.35,10.59,18.4,36.35,7.52,127.15,226.35,130.0881277,87.63404255,14.5972383,510.1446809,3.650425948,2.3,10.08,10.38
(주)이엠텍,91120,201512,200705,,0,0,0,제조업,1,2.815786455,14.52651749,12.50243649,1.28,7.3,0.22,14717.64503,879.2277116,1205.827866,7453.675656,1540.82,342.75,271.18,108.61,148.21,11.41,19.8,40.68,6.28,139.35,235.89,114.4797479,81.23529412,11.96495378,561.8655462,1.978793993,2.34,8.76,8.38
(주)이엠텍,91120,201612,200705,,0,0,0,제조업,1,7.552288214,8.661500652,10.54700634,10.92,8.89,0.35,16269.91598,875.6059665,2008.142372,7855.521783,1700.12,180.23,142.66,91.17,110.98,15.02,32.59,69.57,9.88,121.63,254.55,92.13280303,110.844697,9.206621212,540.094697,1.929294189,2.64,10.0,8.77
(주)이엠텍,91120,201712,200705,,0,0,0,제조업,1,4.721446885,18.50982313,-14.87640574,27.65,6.88,0.39,13343.74557,407.4248184,849.9102609,9205.390869,1874.22,316.75,226.13,128.53,157.96,12.73,36.64,72.98,10.43,108.0,238.63,55.03501484,88.88724036,8.323735905,470.4807122,1.914599952,2.55,7.86,8.43
(주)이엠텍,91120,201812,200705,,0,0,0,제조업,1,42.48343036,30.14797554,47.15787746,24.93,8.62,0.45,18820.38033,1557.899189,1508.397629,12260.95668,2376.55,170.13,85.18,36.95,71.79,12.09,18.19,43.4,6.17,136.12,270.92,131.0678385,77.81472684,9.793273159,597.2517815,1.432265923,4.56,6.75,12.87
(주)이엠텍,91120,201912,200705,,0,0,0,제조업,1,-17.09703832,-4.860306161,-6.252423287,2.61,-2.12,0.31,16696.57123,-27.44329471,1297.510867,10456.17765,2199.11,283.4,160.49,92.89,141.35,-3.76,38.4,62.65,8.16,103.03,219.99,46.84479167,78.28240741,11.88412963,446.375,1.68856052,4.89,5.5,14.16
(주)이엠텍,91120,202012,200705,,0,0,0,제조업,1,18.36421042,3.519477338,5.508388975,-9.26,0.79,-0.08,17616.28332,39.2129699,836.8742644,11542.35345,2344.59,279.73,161.34,92.78,80.26,2.23,18.13,29.95,6.06,85.4,198.26,100.8203571,85.59183673,12.19446684,634.1454082,1.43450083,4.77,6.38,15.84
(주)이오테크닉스,39030,201112,200008,,0,0,0,제조업,1,7.162300083,9.675754946,-22.99259092,11.17,6.36,0.17,12555.17447,1447.39885,1625.989553,14710.52216,2787.96,185.19,131.23,14.18,277.64,15.3,33.52,59.95,17.32,54.25,146.57,63.86273973,115.5936073,2.630155251,562.216895,1.525336585,1.46,4.11,2.66
(주)이오테크닉스,39030,201212,200008,,0,0,0,제조업,1,21.42420107,14.27209196,23.99730367,8.22,12.0,0.41,15568.07781,2258.083369,1918.51005,16799.30422,3201.02,135.77,82.64,15.28,253.73,23.49,19.86,33.17,11.38,46.29,109.61,96.13261603,160.5084388,1.749276371,636.7383966,0.85876012,1.99,3.84,3.8
(주)이오테크닉스,39030,201312,200008,,0,0,0,제조업,1,12.16956063,16.05895979,21.82550604,7.59,12.95,0.83,18965.88957,2819.064237,407.6011309,18947.39697,3730.32,150.25,84.47,11.41,412.48,19.04,12.43,16.64,6.13,54.47,114.34,104.231098,148.1764706,1.06835098,657.2313725,0.993913285,2.53,3.55,3.99
(주)이오테크닉스,39030,201412,200008,,0,0,0,제조업,1,7.880011555,18.02764977,30.00425351,12.94,15.49,0.44,24596.18148,3449.121096,6388.906238,22467.55789,4410.44,215.84,128.65,46.95,312.23,33.81,41.89,78.55,13.81,60.85,138.11,119.7084375,126.9305556,0.592579861,622.1701389,1.050847924,2.77,3.83,4.58
(주)이오테크닉스,39030,201512,200008,,0,0,0,제조업,1,-1.782268823,8.896554929,-10.53305381,9.2,7.59,0.18,22005.45245,2013.00985,766.1432269,24232.42302,4803.52,320.73,176.98,58.97,578.37,30.62,64.72,99.24,16.26,57.69,143.26,84.24391097,114.4022258,0.302392687,565.9316375,1.166485826,2.26,3.04,4.35
(주)이오테크닉스,39030,201612,200008,,0,0,0,제조업,1,9.580419376,5.613561953,13.96424726,3.82,5.44,0.07,25057.92718,1583.235415,2857.777283,24657.86353,5073.5,292.73,184.28,52.03,294.8,38.59,25.74,77.24,7.23,53.56,143.45,48.97646248,113.8514548,3.171277182,603.8836141,0.922865936,2.25,3.3,4.05
(주)이오테크닉스,39030,201712,200008,,0,0,0,제조업,1,7.310437803,12.17887694,31.33442531,3.68,14.16,0.01,32909.68465,3500.737259,2992.073205,26032.06058,5709.81,335.43,218.5,56.45,418.54,122.71,46.61,138.14,8.89,66.46,212.87,73.4022452,145.0132939,9.021451994,591.3323486,0.981234078,2.49,4.44,4.19
(주)이오테크닉스,39030,201812,200008,,0,1,1,제조업,1,-2.283162155,4.805649245,-27.2314902,-7.98,4.12,0.03,23894.8716,1777.999822,1047.243256,26074.12345,5991.3,519.11,320.39,110.23,816.47,28.72,49.95,88.12,8.44,53.85,160.28,55.85598716,169.9036918,23.87626806,598.7078652,1.182445468,1.86,3.24,3.19
(주)이원,17940,201112,199708,,0,0,0,도매 및 소매업,1,12.56785724,18.64804358,21.70622389,13.62,3.75,0.46,371708.0432,10636.29767,27504.47205,143552.3324,2865.39,92.05,55.83,1.92,177.96,2.2,1.63,2.69,0.49,31.33,905.82,685.3952381,1160.987179,130.617657,10595.53306,0.80916826,7.52,15.34,15.36
(주)이원,17940,201212,199708,,0,0,0,도매 및 소매업,1,7.401771479,6.273787118,5.016022077,7.44,3.24,0.52,371708.0432,13186.72945,-1992.098136,152724.1983,3070.16,95.65,60.48,2.97,157.28,1.9,4.08,6.65,1.27,34.28,1110.29,685.3952381,1160.987179,113.5462385,10559.80385,6.250960384,7.52,15.63,12.98
(주)이원,17940,201312,199708,,0,0,0,도매 및 소매업,1,3.338823177,1.764574741,-2.804372573,1.15,3.05,0.46,371708.0432,4934.024198,6919.355685,159895.3353,3204.13,127.34,84.44,3.3,150.26,2.05,0.35,0.57,0.12,25.24,896.1,685.3952381,1160.987179,112.2825361,10711.95437,6.364851326,7.52,14.3,10.68
(주)이원,17940,201412,199708,,0,0,0,도매 및 소매업,1,0.784413416,2.082742845,-4.232234868,0.38,2.39,0.51,371708.0432,5959.145335,6152.519971,164530.1749,3298.46,101.6,69.24,5.55,203.16,1.7,1.86,2.66,0.65,24.45,878.92,586.1801136,1160.987179,113.5616818,10248.30303,5.951246784,7.16,14.67,10.49
(주)이원,17940,201512,199708,,0,0,0,도매 및 소매업,1,-4.056710206,-0.862966508,-31.96018172,3.41,1.0,0.78,371708.0432,15.09052478,27144.26429,174303.9359,3325.81,125.86,97.28,13.87,300.49,0.68,5.02,6.92,2.43,21.57,634.86,685.3952381,1160.987179,107.2063443,9604.274725,5.591732393,4.83,12.78,8.05
(주)이원,17940,201612,199708,,0,0,0,도매 및 소매업,1,0.980555353,-4.270307298,-14.89157105,-6.23,0.31,0.78,371708.0432,-2238.020276,4104.717493,177651.8397,3204.73,117.25,89.33,11.44,176.64,0.24,4.54,6.44,2.68,17.5,520.95,644.5044141,1160.987179,103.4994609,11389.03906,3.782112023,3.75,12.35,7.42
