회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,총자본정상영업이익률,자기자본순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,자기자본회전률,당좌자산회전률,재고자산회전률,매출채권회전률
(주)황금에스티,32560,202012,200910,,0,0,0,제조업,1,15.90692222,-15.60073822,6.749642932,-1.695322151,2.42,26.46016231,8.34,5.64,6.46,-0.07,90.51,17103.8925,1426.620857,-1007.689286,14673.5,3729.5,197.35,111.99,42.45,182.65,49.73,16.07,5.86,8.86,3.68,87.68722647,44.33,443.3,43.69607025,135.8972441,585.4645669,38.95032283,2076.96063,0.883668385,1.87,2.94,6.99
(주)후성,93370,201112,200612,,0,0,0,제조업,1,25.26406485,160.8214875,10.34120354,31.97347328,16.08,173.3799747,6.05,9.21,12.2,1.22,38.7,2857.823155,172.8533684,261.1660883,1480.560568,204.17,88.35,45.08,3.9,145.07,140.7,4.79,10.66,13.84,7.92,-371.3906373,39.31,60.9,25.0820723,206.9630405,593.097973,326.2567622,1028.128378,1.065181417,4.7,7.08,5.96
(주)후성,93370,201312,200612,,1,0,1,제조업,1,-9.82564117,-279.6711973,-17.71841576,-8.649104303,1.36,-170.5934244,-14.89,-5.2,-22.2,2.08,29.93,2398.127932,-357.1476444,177.3389528,1420.99013,185.81,117.79,73.57,8.36,136.5,119.82,-3.28,25.5,32.64,19.83,248.5589651,8.79,16.11,157.7449496,36.2973913,474.2976589,273.0991672,851.9264214,1.544283359,3.86,6.52,5.94
(주)휠라홀딩스,81660,201112,201009,,0,0,0,도매 및 소매업,1,23.32199324,-99.18900968,-5.548488706,24.1828514,6.39,8.983620063,0.09,14.03,0.7,1.63,58.81,80671.99371,71.42242775,4704.775155,32513.1711,552.17,133.72,79.69,19.93,271.59,181.12,8.14,6.58,10.45,4.66,160.2337928,186.2,0.0,60.22567417,287.1993286,34.78798587,0.333360424,2443.151943,1.080704123,4.48,6.4,7.45
(주)휠라홀딩스,81660,201312,201009,,0,0,0,도매 및 소매업,1,10.783982,-20.9874188,18.81236805,9.799278485,5.76,7.311973393,13.06,10.62,20.93,1.7,61.85,74072.72258,9675.017866,6607.271533,36026.3127,909.78,163.18,81.69,28.96,119.84,97.43,7.44,15.66,26.66,10.2,128.9750565,353.51,0.0,32.91576166,158.7172436,111.1698718,0.0,2221.891026,1.881403458,4.53,4.76,8.28
(주)휠라홀딩스,81660,201412,201009,,0,0,0,도매 및 소매업,1,6.575813857,-37.15898799,13.86271371,8.332674193,-1.6,-4.667685153,7.58,9.32,11.0,1.58,60.75,76327.95553,5783.101363,3732.270554,35850.06682,982.32,188.47,94.25,30.46,162.77,84.79,7.28,11.02,17.85,6.56,106.4977435,394.01,0.0,35.2174061,134.4305863,109.0358306,0.0,2213.765472,1.624825557,4.46,4.47,8.25
(주)휠라홀딩스,81660,201512,201009,,0,0,0,도매 및 소매업,1,-5.438307611,-320.661828,-14.47846746,2.291516529,3.58,-13.88296145,-16.34,8.0,-25.41,1.28,57.69,72139.08932,-2281.180124,2425.087641,34363.32852,748.79,152.33,70.53,17.28,172.59,104.33,7.59,6.64,10.58,4.07,156.3122001,-18.51,0.0,-43.72002939,82.83849057,107.2106918,0.0,2218.867925,1.515798059,4.32,4.0,6.97
(주)휠라홀딩스,81660,201612,201009,,0,0,0,도매 및 소매업,1,78.12143123,142.8533829,106.7705723,18.55698979,4.09,-85.30608296,24.5,0.54,28.33,1.77,54.89,84776.2323,17119.03622,-308.8929414,32390.82631,1403.5,104.02,52.98,12.52,258.3,159.95,0.63,0.57,1.02,1.24,494.1057717,187.0,758.44,22.09732132,40.66208459,139.6646526,0.0,2278.540785,1.569785032,2.35,2.33,3.77
(주)휠라홀딩스,81660,201712,201009,,0,0,0,도매 및 소매업,1,-9.039833796,-65.25218941,-5.209246313,85.86773437,-9.37,558.2374493,4.27,6.73,7.53,2.0,51.75,207013.0785,8844.754575,2450.784725,31070.81445,1207.35,166.16,82.89,15.51,232.99,149.44,4.11,0.72,1.15,0.52,125.8686406,309.5,1383.76,63.39635344,93.2942,230.5166667,0.0,2220.866667,1.085889585,4.19,4.26,6.64
(주)휠라홀딩스,81660,202012,201009,,0,0,0,도매 및 소매업,1,-0.313185644,-41.52229922,3.130813671,-9.321054665,-31.52,-27.53454037,6.32,9.06,10.94,1.1,59.41,51501.09329,3254.839288,7324.902553,6714.404619,2047.38,169.38,107.54,47.28,248.5,102.36,9.38,20.1,38.11,12.21,89.13233621,311.15,1776.69,58.99952318,13.94377049,49.70491803,0.0,10862.68852,2.086462124,3.26,4.63,6.21
(주)휴네시온,290270,202012,201808,,0,0,0,정보통신업,0,19.79135666,84.90514591,11.30224344,34.87796026,30.0,47.8178997,13.06,9.02,13.31,-1.52,44.4,2642.917868,345.1473989,302.8796154,2762.896152,461.69,338.42,320.4,72.67,183.33,27.54,115.29,40.54,335.59,11.68,7.560462113,1482.34,0.0,67.54766325,93.68324786,8.35042735,0.0,282.0940171,0.815824422,1.24,28.59,5.21
(주)휴니드테크놀러지스,5870,201112,199109,,1,0,1,제조업,1,-3.802352044,27.17703696,-2.643522616,-10.25519664,-27.33,558.2374493,-6.29,0.14,-4.2,5.14,7.27,4652.135242,-292.4284211,-724.5515067,6848.260346,43.92,137.66,85.25,27.08,110.12,92.62,0.06,-2.94,-4.04,-4.01,-52.41495495,21.98,2793.17,78.22825639,74.35059633,338.2431193,2.661866972,615.7477064,1.006620879,1.49,2.62,6.35
(주)휴맥스,115160,201112,200911,,0,0,0,제조업,1,4.673132727,-19.71974375,6.954427812,-1.653182106,7.2,-40.47269717,3.5,5.48,9.11,5.14,17.13,43433.43668,1522.11588,802.3096232,18001.88647,3433.8,173.68,126.83,20.63,182.38,93.87,0.6,10.82,32.25,4.04,63.58411665,274.04,5916.25,32.74827637,207.4980625,86.5421875,0.138009375,1114.245313,1.68463039,2.3,5.98,3.96
(주)휴맥스,115160,201312,200911,,0,0,0,제조업,1,16.37847727,89.2359937,8.736949871,11.23700372,4.99,-0.823181053,2.28,3.93,6.39,0.27,16.1,49786.21575,1134.403954,2072.539789,18412.57141,3667.37,177.86,117.2,24.82,181.5,90.06,5.47,6.85,19.33,2.38,77.90997233,128.57,2913.05,61.86454151,110.7118207,85.79891304,0.281838315,930.3600543,2.562467659,2.72,6.45,4.21
(주)휴맥스,115160,201412,200911,,0,0,0,제조업,1,13.03080576,-21.29535358,3.368917612,26.71154118,6.25,8.432811487,1.42,3.72,4.88,0.24,20.05,63084.88127,892.8286212,-109.3822349,19687.31579,3800.42,162.99,110.33,20.91,181.79,107.82,5.53,4.59,13.66,1.56,83.60727105,136.67,1793.07,60.024971,105.1128772,80.42710997,0.186861893,975.2084399,2.70250486,3.15,6.35,4.71
(주)휴맥스,115160,201512,200911,,0,0,0,제조업,1,0.860094699,47.58680095,7.905148165,-1.18478498,6.52,46.83137928,2.11,5.12,6.77,0.11,22.39,59663.64056,1261.177641,3789.151196,20044.08033,3918.54,176.43,100.42,37.0,153.04,94.25,9.7,9.54,23.71,3.09,99.4501463,135.1,1861.52,56.75779712,116.9003001,88.11284514,0.586342137,906.5570228,3.232364036,3.13,5.18,5.15
(주)휴맥스,115160,201612,200911,,0,0,0,제조업,1,6.997210535,-89.22983285,-4.001544961,-5.337952443,-3.48,-58.65574468,0.24,2.04,1.33,0.13,17.38,56478.8238,135.83094,2203.527397,18470.71475,3920.1,165.77,105.49,39.61,137.27,116.51,4.28,13.07,34.23,5.31,91.65819444,111.04,1653.5,68.26298496,68.14300995,94.40547264,1.232727612,979.5721393,3.022549702,2.95,4.51,5.64
(주)휴맥스,115160,201712,200911,,0,0,0,제조업,1,18.42695314,-1043.823069,-4.942561687,19.33186554,1.62,-60.15844654,-1.97,0.72,-7.02,0.71,18.97,67397.23408,-1324.388237,-2079.939134,18785.78934,3601.9,126.65,67.82,14.75,126.29,169.74,0.62,-6.39,-13.14,-3.01,220.7430889,68.73,886.23,92.1541952,72.8274541,92.92411261,1.551865361,1260.577723,2.812676439,3.23,4.5,5.2
(주)휴맥스홀딩스,28080,201112,199704,,0,1,1,정보통신업,0,-23.18877172,-72.63312682,-33.4889481,-40.31154594,44.44,-79.46179069,24.5,5.63,5.15,-0.34,5.76,1498.07442,822.7378305,-35.71439362,16247.49772,3602.83,1062.63,944.43,305.29,0.0,8.57,35.65,-19.47,-38.29,-14.6,0.0,1900.53,2937.42,14.86577087,195.2941667,2.86376742,0.0,11774.45455,2.292798847,0.74,0.0,4.26
(주)휴먼엔,32860,201112,199707,,0,0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",0,29.0584948,-47.10357135,44.6146043,60.5024772,31.19,161.2975495,0.96,7.17,8.95,2.21,22.34,7691.511729,73.8009471,-646.0747248,1138.480757,172.43,95.39,34.71,1.3,51.07,376.52,1.96,-4.51,-7.56,-2.51,-60.68212607,74.07,433.14,36.92415531,110.6120979,232.2167832,23.26848951,813.4755245,0.342890164,6.81,5.0,10.62
(주)휴먼엔,32860,201312,199707,,1,0,1,"수도, 하수 및 폐기물 처리, 원료 재생업",0,10.08260267,-103.8144902,-2.9931905,8.309061704,-31.52,-488.7035721,-14.41,-11.54,-44.9,2.79,-96.99,3141.744946,-452.7655828,-279.4771216,590.440086,16.66,55.23,40.91,0.99,88.05,395.35,-4.26,-16.71,-23.65,-8.2,-14.32514843,-18.51,-57.88,-12.2223802,-75.62221774,1166.193548,326.2567622,4672.0,6.596283041,6.52,9.9,13.96
(주)휴먼텍코리아,66060,201112,200208,41376.0,0,0,0,"전문, 과학 및 기술 서비스업",0,-13.28084751,-1043.823069,-33.4889481,-14.88139581,9.96,-488.7035721,-26.99,-11.54,-44.9,0.82,-96.99,4932.6045,-1331.190033,248.8268667,765.0333333,54.8,73.35,73.35,7.74,56.93,395.35,-5.64,5.62,11.71,5.68,0.0,-18.51,0.0,-43.72002939,-73.08550943,6.181132075,0.0,649.490566,0.52540512,1.12,0.0,3.5
(주)휴메딕스,200670,201412,201412,,1,0,1,제조업,1,78.12143123,-27.30512914,106.7705723,23.94752889,0.0,6.43822001,22.76,19.31,19.44,0.14,20.59,4477.356483,1019.070195,1053.763614,8230.017008,1598.1,924.35,872.71,305.29,440.31,10.3,29.8,123.47,327.39,27.01,-51.63999124,167.6,823.96,31.95006527,193.9884507,117.6338028,23.5433662,833.3098592,0.342890164,1.0,11.27,4.88
(주)휴비스,79980,201312,201202,,0,0,0,제조업,1,0.098508674,-28.8844866,2.295715682,-1.894481517,4.64,-26.67276257,2.44,5.21,10.26,0.15,43.16,44432.39846,1084.677536,790.4037101,9982.057971,122.24,102.76,67.47,21.29,64.19,125.22,10.67,10.44,31.75,3.13,494.1057717,41.56,108.17,44.76308158,133.8898627,326.4128828,109.3649472,756.9714889,4.356786769,5.06,9.78,9.16
(주)휴비스,79980,201412,201202,,0,0,0,제조업,1,8.885329626,-24.07886936,4.783783085,-10.51732151,2.32,1.073253216,2.07,5.04,7.53,0.21,43.39,39759.30026,823.4994493,1336.380203,10077.3913,130.14,99.16,68.52,9.6,81.84,134.04,10.06,7.12,17.55,2.67,-452.4602125,39.11,104.26,51.8566813,135.2795356,322.7853457,109.4646956,777.2714138,4.22574273,4.68,9.64,8.29
(주)휴비스,79980,201512,201202,,0,0,0,제조업,1,-4.790705076,-25.66224009,3.262830386,-12.1463699,-0.21,-22.7958397,1.75,3.83,5.44,0.51,45.12,34929.98858,612.1710435,1115.778261,10441.44928,137.43,111.04,77.57,12.52,82.54,115.78,4.8,9.2,20.86,3.51,303.1918913,41.71,106.84,55.4921942,133.0742503,329.6401241,120.1213102,734.6359876,3.651537009,4.44,10.1,7.83
(주)휴비스,79980,201612,201202,,0,0,0,제조업,1,6.716899879,-57.05562256,0.219399976,-5.110304927,9.31,-55.13569834,0.79,1.7,2.24,0.51,45.55,33144.95965,262.8930435,1249.638232,10577.42029,137.98,93.34,63.15,12.09,75.0,129.77,2.32,7.9,16.34,3.57,-452.4602125,32.71,79.45,60.02433338,109.3442573,359.2081362,142.4301826,743.333964,3.084458538,4.51,9.93,7.87
(주)휴비스,79980,201712,201202,,0,0,0,제조업,1,-1.514587036,155.3975001,2.385162773,12.02257856,0.38,96.19685893,1.81,3.26,5.64,0.53,45.85,37129.83846,671.4222609,2162.076261,10673.47826,143.25,93.47,60.72,12.34,72.6,121.02,4.11,11.94,28.49,4.59,-452.4602125,43.18,107.41,55.90437085,130.452328,354.9217719,136.5292121,742.4891612,2.877436686,5.24,10.32,8.46
(주)휴비스,79980,202012,201202,,0,0,0,제조업,1,-0.491541321,100.3549816,20.11016128,-10.5934338,1.68,558.2374493,8.98,4.56,19.01,0.92,52.81,26675.45823,2395.09458,2589.708754,12392.89855,183.64,133.53,94.82,53.77,103.51,83.46,4.67,9.78,18.75,4.22,115.4509171,60.47,145.32,36.39062311,235.0952093,434.3722467,163.9265617,873.5936123,2.559757015,4.25,7.25,7.93
(주)휴비츠,65510,201112,200310,,0,0,0,제조업,1,19.51622527,41.08536121,36.26746906,27.71625129,21.74,46.46776533,16.6,17.97,19.95,0.49,81.5,5606.808822,930.5482837,1215.800912,4578.779245,869.94,208.84,157.88,59.18,502.05,31.81,17.83,53.82,89.36,15.51,46.82453415,103.04,496.9,35.48472794,130.532,154.8571429,28.95110714,453.8857143,2.110997855,2.59,8.96,7.35
(주)휴비츠,65510,201312,200310,,0,0,0,제조업,1,21.18407094,-97.22892092,-0.02294854,-4.847461869,5.71,-55.09358287,0.51,6.09,-0.43,0.27,75.26,6097.651417,31.09910212,579.0498484,5390.340994,1065.73,223.65,147.7,69.16,332.83,55.64,9.35,24.23,29.46,13.74,61.42156049,28.44,181.57,70.98591022,54.82124324,233.2918919,33.37811892,503.172973,1.151091657,2.35,5.28,5.6
(주)휴비츠,65510,201412,200310,,0,0,0,제조업,1,5.123965979,395.4123415,-0.259738358,-0.121298708,-16.76,-50.31991857,2.53,2.69,2.27,0.79,77.39,6083.018396,153.8857202,967.6303181,5277.280119,1082.05,204.17,137.08,64.89,312.76,64.04,3.1,19.49,27.62,12.71,64.40234322,42.15,292.21,60.5695223,113.7334416,273.0324675,34.45188312,613.0909091,0.981039512,2.19,4.36,5.84
(주)휴비츠,65510,201512,200310,,0,0,0,제조업,1,7.209077939,358.3837653,13.93302849,13.61678895,0.65,274.7562425,10.21,9.5,10.08,0.41,72.69,6139.990124,626.6623181,923.4015217,5208.180708,1116.6,269.63,182.47,86.89,455.68,54.36,18.15,26.17,37.3,14.52,51.38240639,73.19,456.83,47.05546441,127.8222581,297.6193548,32.65253548,668.083871,0.981236303,2.3,4.75,6.07
(주)휴비츠,65510,201612,200310,,0,0,0,제조업,1,21.80048054,53.22601142,11.42388974,-7.953325549,-3.23,18.21023364,16.99,9.79,15.15,-0.19,79.77,5633.103882,957.05757,1041.075485,5884.159678,1267.47,175.08,115.52,28.94,562.0,68.74,235.71,20.5,26.79,17.41,79.33242619,86.16,682.0,40.69896809,165.9064,457.7133333,25.58568,824.8333333,1.043598367,2.12,4.27,4.7
(주)휴비츠,65510,201712,200310,,0,0,0,제조업,1,0.978506382,-69.5590728,1.785504232,5.176845264,7.33,-26.73516881,4.92,6.5,3.99,0.94,76.42,5923.973001,291.3004189,834.6660219,6000.401789,1291.44,159.96,94.47,15.71,322.72,67.4,11.67,19.64,27.21,15.83,109.2216012,30.68,567.47,58.21528151,104.4604348,396.826087,21.54463354,778.7080745,0.853130822,2.53,4.25,4.36
(주)휴비츠,65510,202012,200310,,0,0,0,제조업,1,2.354723853,-136.325798,-10.31621351,-20.3433468,4.07,-41.47538266,-4.32,4.46,-3.27,1.47,83.62,5898.216349,-254.7700804,857.0592073,5559.346727,1404.94,122.19,76.93,25.37,382.07,83.58,5.35,16.76,22.96,16.93,203.939304,28.84,798.16,82.77473685,67.92240223,356.5363128,12.13872626,758.7486034,0.955163379,2.01,3.05,4.15
(주)휴스틸,5010,201112,197306,,0,0,0,제조업,1,12.68880503,16.69351796,10.49404387,11.36177489,3.56,22.10512582,6.23,8.08,9.74,-0.28,51.32,82187.484,5122.550504,7692.707372,55241.24258,1004.51,171.05,97.95,12.1,183.1,40.52,11.69,18.42,32.01,5.01,102.8813776,45.6,161.83,41.14874144,148.2883333,364.3188406,95.15747826,977.8514493,1.017786002,4.7,5.61,6.56
(주)휴스틸,5010,201312,197306,,0,0,0,제조업,1,0.998628395,-76.10055423,4.41314076,-6.985741851,5.62,-58.12509433,1.13,3.1,1.56,-0.14,52.82,79170.72184,894.0674126,2550.497159,59426.47208,1073.73,192.66,87.22,20.53,218.19,38.31,5.51,11.66,18.01,3.31,113.7975831,27.65,74.93,61.52158072,102.0805657,394.5124792,146.2840599,929.2262895,1.527693399,4.97,4.66,7.11
(주)휴스틸,5010,201412,197306,,0,0,0,제조업,1,3.049427357,143.1721662,-2.127431974,1.112278201,-0.17,12.30992272,2.72,3.41,3.74,0.56,56.19,80051.32052,2174.123094,1528.106412,57974.8814,1048.76,161.99,64.86,21.1,181.89,45.62,5.43,7.78,11.17,2.55,156.6827374,33.18,97.22,56.08936118,131.0971333,399.9766667,136.913865,959.1216667,1.378167381,5.49,4.06,8.49
(주)휴스틸,5010,201512,197306,,0,0,0,제조업,1,-11.1868677,-95.39149411,-0.9335107,-20.8305792,-4.5,-57.71955913,0.16,1.51,0.18,-0.1,56.15,63376.1668,100.1945909,14970.12192,57542.56956,1038.04,170.25,93.32,31.96,208.56,30.55,3.4,47.45,89.12,13.02,109.5040786,25.82,77.76,68.80467998,103.9970506,452.7766143,144.685637,872.5968586,1.378713169,4.62,3.91,7.56
(주)휴스틸,5010,201612,197306,,0,0,0,제조업,1,14.18205047,-180.2424381,-1.972532551,-16.98018675,6.63,-83.61907296,-0.15,0.24,-0.14,0.47,56.52,52614.77532,-80.39858255,-2079.939134,56768.28187,1015.59,151.26,81.38,37.81,163.9,52.07,0.68,20.05,32.24,11.07,136.3291259,22.44,65.75,73.97952776,95.66908347,412.5400982,142.6441408,950.1145663,1.10855652,3.28,3.88,5.9
(주)휴스틸,5010,201712,197306,,0,0,0,제조업,1,12.30773683,115.0934073,-2.330068137,85.86773437,1.15,558.2374493,0.53,3.65,0.97,0.77,58.31,99812.9288,532.6735097,-2079.939134,56056.86801,989.6,139.31,82.69,16.44,354.38,74.86,4.04,-19.47,-28.85,-8.37,144.0306662,30.26,90.4,63.25687478,122.3616019,396.6601942,134.456979,1073.988673,0.933868107,4.09,5.43,6.13
(주)휴스틸,5010,202012,197306,,0,0,0,제조업,1,4.322896078,245.1535002,4.515391504,-31.91418835,-4.95,173.1480263,2.36,2.98,2.13,0.69,52.22,47970.22397,1133.77098,2776.059256,53930.97679,987.59,209.42,109.18,34.42,217.94,45.76,6.11,7.86,12.79,4.08,91.60919351,26.62,98.93,58.5691035,88.15561338,480.4795539,131.9666245,1056.120818,1.338173427,2.73,2.83,5.87
(주)휴엠앤씨,263920,201712,201709,,0,0,0,제조업,1,75.28914409,-82.23072354,105.7670401,-0.161759807,0.0,-77.70781152,2.53,3.87,3.12,0.14,36.66,3443.17064,86.98115172,-389.9286238,2789.281643,457.86,339.77,294.99,20.37,702.86,24.14,15.06,-19.47,-38.29,-11.32,-44.77794662,147.18,787.71,77.22976889,29.7930814,57.79069767,3.199319767,173.3178947,0.901610608,2.24,14.76,4.13
(주)휴온스,243070,201712,201606,,0,0,0,제조업,1,17.79285441,130.0886103,32.91022504,68.5771058,0.0,64.15272123,11.97,16.73,27.39,0.24,40.16,46015.78333,5506.78456,4880.035916,21146.48908,3985.21,214.61,165.05,55.59,361.58,66.02,32.61,35.96,83.78,10.61,43.24135252,207.38,1307.46,42.48818744,169.0753084,70.96074766,9.869437383,387.2728972,0.773757461,2.43,8.1,4.26
(주)휴온스,243070,202012,201606,,0,0,0,제조업,1,38.67587307,51.24690298,22.84448576,11.41280254,7.77,11.833827,13.91,15.1,25.66,0.27,68.37,41158.62945,5726.893238,4706.755281,24151.21776,4860.32,214.08,164.37,21.54,785.32,71.05,30.04,25.61,43.96,10.9,43.57181188,222.37,966.6,41.07687467,165.4252949,103.0039318,14.01202752,518.0733945,1.995163734,2.31,7.0,5.09
(주)휴온스글로벌,84110,201112,200612,,0,0,0,제조업,1,8.689607652,161.45713,6.429137063,20.17943751,6.0,102.0563253,4.31,5.26,6.03,1.53,59.18,12569.14167,541.7208889,1632.944778,9245.333333,1831.99,208.3,167.47,13.54,456.27,85.17,3.36,14.13,18.4,8.86,-40.82792173,77.73,493.47,56.42659711,102.5805391,133.5444744,20.92132884,415.309973,1.84131586,1.91,7.07,2.78
(주)휴온스글로벌,84110,201312,200612,,0,0,0,제조업,1,11.16136016,217.4721719,34.78583988,16.73112127,12.71,88.41991178,14.44,13.55,15.17,1.3,57.49,14861.54521,2146.368159,2327.117581,10724.96635,2074.63,171.76,136.73,30.49,475.54,64.67,10.37,30.58,46.78,15.66,48.81022001,93.05,584.63,48.98526645,100.4007234,109.7425532,13.08258723,351.6765957,1.538814383,1.82,7.11,2.85
(주)휴온스글로벌,84110,201412,200612,,0,0,0,제조업,1,23.41629876,7.20397345,50.41703706,15.27346421,11.7,7.731818577,13.43,13.07,15.65,0.53,58.62,16136.087,2167.304909,2547.929756,12193.47296,2606.56,265.87,219.41,79.37,608.12,35.11,18.74,40.49,72.73,14.69,28.01054745,109.0,904.51,48.3645556,112.9519048,100.632381,7.826952381,353.632381,1.450207964,1.68,7.33,3.15
(주)휴온스글로벌,84110,201512,200612,,0,0,0,제조업,1,23.42358566,65.40439626,27.04765643,34.37368909,3.05,70.59601091,16.53,18.06,20.12,-0.27,68.15,21500.29598,3554.667917,4467.200338,13248.32922,3039.0,271.37,230.56,113.46,534.81,31.26,55.67,53.27,120.76,16.26,23.81097305,134.66,1339.88,41.69258103,133.6043993,89.37892791,6.032271719,390.6709797,1.162849176,1.68,8.75,3.8
(주)휴온스글로벌,84110,201612,200612,,0,0,0,제조업,1,77.33371377,813.882144,89.65468553,-33.1843217,-31.52,-43.7218907,24.5,6.63,28.33,-0.52,90.51,16845.47036,17119.03622,1994.515084,31131.95161,6592.94,244.18,203.15,101.64,561.75,22.73,44.63,34.07,63.29,21.47,28.45619821,75.73,474.15,46.63958489,63.45603175,153.1269841,13.46369841,4844.365079,1.145743625,0.95,5.01,2.23
(주)휴온스글로벌,84110,201712,200612,,0,0,0,제조업,1,8.227004686,-90.72624938,8.3420201,85.86773437,34.92,109.9378892,15.0,10.46,7.69,0.14,20.83,32824.89158,4923.386138,4794.149039,31152.76332,6895.64,250.36,198.89,89.96,706.15,22.6,39.89,30.1,55.13,10.28,34.23080411,131.76,656.15,41.08924554,227.0611765,267.2235294,5.792117647,3728.047059,0.472319241,1.79,7.76,4.06
(주)휴온스글로벌,84110,202012,200612,,0,0,0,제조업,1,27.87434661,58.75241694,12.65042582,16.38205862,11.59,22.40548644,17.41,10.55,10.79,0.29,25.75,45624.73331,7941.537546,7902.183045,28262.42242,7239.19,180.02,143.1,46.03,809.53,44.8,30.66,26.59,40.6,14.93,46.1428245,95.21,393.46,25.54116763,147.5434973,282.1530055,15.51651366,2144.338798,0.802231699,1.89,6.7,4.96
(주)흥국,10240,201112,200905,,0,0,0,제조업,1,78.12143123,47.83969899,60.58759282,45.84836538,35.9,105.9760948,6.54,13.49,19.01,1.04,76.06,17524.2494,1145.331833,1702.942765,5941.719247,1209.62,173.73,125.03,30.72,232.28,123.53,8.7,8.57,11.87,3.96,66.04893039,45.62,115.18,35.25118646,127.7695283,474.9528302,95.81206604,733.6037736,0.845536376,4.68,10.96,6.07
(주)흥국,10240,201312,200905,,0,0,0,제조업,1,-6.081973318,-7.684495158,5.715352116,-12.69224308,4.76,-9.90206242,4.13,5.76,7.43,1.53,77.15,12792.67378,528.2845572,1168.652055,6365.652451,1360.83,160.53,128.76,21.8,186.58,86.75,3.66,25.28,34.79,12.52,52.48104303,38.11,88.64,44.99568857,112.7211818,356.4545455,127.9186,663.8636364,2.177598473,2.35,10.17,7.74
(주)흥국,10240,201412,200905,,0,0,0,제조업,1,-5.851940515,-48.69354167,2.046255368,-7.330164388,-4.55,-37.67209996,2.29,3.82,3.67,1.3,77.28,11854.94976,271.0440962,767.2556395,6473.583378,1390.72,243.94,188.77,25.74,216.36,72.3,3.08,17.96,25.12,8.16,38.32966929,36.94,90.28,50.79585479,119.3239048,344.5238095,118.9189238,669.2095238,1.800084324,2.39,8.9,7.53
(주)흥국,10240,201512,200905,,0,0,0,제조업,1,-7.232928695,-15.55050698,1.969423166,-11.90577876,-4.76,-14.94774807,2.19,3.47,3.04,1.02,77.58,10443.52567,228.8953651,1014.837013,6632.964085,1420.08,182.44,141.41,28.0,319.78,56.75,3.88,20.66,27.88,8.53,49.76292584,38.68,102.74,53.36188608,120.7915,330.9,103.99258,661.04,1.606604871,2.24,7.68,8.04
(주)흥국,10240,201612,200905,,0,0,0,제조업,1,-5.337633608,156.5833324,6.184164114,-2.508602063,-4.0,94.64689695,5.77,7.21,7.5,0.65,78.59,10181.53917,587.3073555,1120.643567,7020.541609,1514.09,161.63,102.35,13.79,252.2,39.74,12.34,33.29,65.79,10.49,96.18418897,49.0,144.93,44.87672258,141.9034375,316.65625,89.0684375,637.6875,1.387473216,3.0,7.79,6.9
(주)흥국,10240,201712,200905,,0,0,0,제조업,1,12.30486827,92.135146,11.12329821,46.05848887,13.54,71.21783253,7.59,11.96,13.25,0.21,79.99,14871.00225,1128.423845,477.6701462,7595.091204,1693.63,178.4,117.45,10.93,215.93,41.23,39.93,21.62,61.55,5.37,77.74613448,70.73,254.02,40.49658623,142.3913761,251.0183486,56.24512844,604.3211009,1.299425132,5.1,9.41,6.08
(주)흥국,10240,202012,200905,,0,0,0,제조업,1,17.53980724,67.84850413,9.694099016,14.00864911,-7.92,75.62405097,9.87,15.54,16.61,0.01,87.8,9666.425188,953.8760836,430.4130362,4661.561074,1149.47,258.03,183.1,64.28,187.98,46.64,89.08,23.29,57.59,6.75,47.4143672,111.8,475.7,35.09103387,203.32,233.344086,27.4542043,848.3010753,1.617998145,3.05,7.06,5.75
(주)흥국에프엔비,189980,201512,201508,,0,0,0,제조업,1,78.12143123,7.93262425,106.7705723,13.11151752,0.0,7.98630955,16.66,14.8,14.92,0.09,36.33,5399.061418,899.4134683,895.1639432,8676.539317,1644.25,348.06,234.49,113.0,356.33,17.29,26.37,57.69,86.29,16.11,45.7831394,57.26,167.84,33.72228523,144.0288571,317.8285714,82.85400952,716.7142857,1.683381129,3.09,4.57,12.21
(주)흥국에프엔비,189980,201612,201508,,0,0,0,제조업,1,-10.90258473,-49.30254423,-13.37486895,4.392661827,18.1,-54.3767925,8.09,5.52,5.6,-0.45,43.56,5636.223928,455.9797453,614.0933522,7417.632675,1682.59,218.59,107.28,28.91,395.06,20.63,19.35,48.41,68.2,13.39,93.86299248,42.45,96.18,49.02911069,98.2691129,277.4758065,89.66134677,535.7258065,0.619068315,2.93,4.4,11.97
