회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률,순운전자본회전률
삼성SDI(주),6400,201812,197902,,0,0,0,제조업,1,22.8438578,6.751831584,44.87359322,11.31,511.6360056,4.07,0.09,89.65,8.33,130121.5797,152893.6641,3342.31,63.18033784,137.54,94.04,37.79,234.33,58.28,13.81,0.16,0.03,217.2028874,75.06676112,1473.158614,6.75,7.37,1.16
삼성SDI(주),6400,201912,197902,,0,0,0,제조업,1,2.596292005,3.559248888,10.25470375,7.59,-35.35727789,2.36,0.46,94.71,1.87,143465.1622,155563.4641,3451.9,63.77334116,138.48,92.84,30.9,297.56,56.81,5.62,16.42,2.98,199.2880401,72.86191752,1340.566419,5.85,6.09,1.09
삼성SDI(주),6400,202012,197902,,0,0,0,제조업,1,8.473340956,5.517872398,11.8579157,-0.64,45.25520298,3.24,0.4,93.4,1.97,160477.1402,159380.9511,3634.87,62.03577041,113.52,77.19,31.02,184.78,61.2,9.74,36.27,6.67,205.0997569,82.52481723,1376.155758,6.42,6.59,1.15
삼성공조(주),6660,201112,198711,,0,0,0,제조업,1,26.45464622,7.403598851,51.77808987,-3.96,122.2411268,3.48,-2.42,90.71,7.1,20600.13901,19474.63512,3861.74,62.80691589,239.89,228.53,22.98,60.41,59.22,3.91,29.98,4.44,34.75549451,15.09779396,571.0686813,23.06,7.22,0.69
삼성공조(주),6660,201212,198711,,0,0,0,제조업,1,-4.186214471,1.352031806,-15.48314268,-2.47,-38.95128831,1.96,-3.51,94.32,3.1,17410.59009,19969.69352,3939.1,66.43729294,267.94,255.85,18.3,76.7,50.52,3.34,16.1,2.5,32.92112676,13.04387324,569.3098592,16.24,5.43,0.54
삼성공조(주),6660,201312,198711,,0,0,0,제조업,1,0.628607233,7.648061345,-16.32157539,-2.54,-27.38308822,1.45,-3.99,87.92,9.7,14568.9075,21868.58642,4242.22,71.07169604,291.38,279.02,25.1,62.69,40.7,5.54,113.02,6.31,38.31791908,19.91392197,609.3294798,14.58,5.31,0.47
삼성공조(주),6660,201412,198711,,0,0,0,제조업,1,0.817061463,3.432826941,-14.98683052,-5.49,-77.69309621,0.32,-2.46,88.23,5.42,12385.49003,22289.31838,4407.74,72.9156983,240.51,228.79,13.2,60.09,37.14,1.87,135.88,6.7,39.78593272,20.87145872,649.4097859,13.48,4.99,0.44
삼성공조(주),6660,201512,198711,,0,0,0,제조업,1,-3.384318802,4.317286447,-8.199127416,-13.46,285.4094144,1.26,-6.06,87.6,4.54,11369.98792,22844.55166,4610.1,78.72808732,354.26,337.45,21.94,55.33,27.02,9.3,58.31,2.85,46.85865724,25.18686219,753.8833922,11.97,5.11,0.43
삼성공조(주),6660,201612,198711,,0,0,0,제조업,1,3.516754351,3.392809972,-8.355818772,-16.25,-40.28860497,0.75,-8.22,88.63,4.82,10419.93233,23505.73704,4767.97,78.63382331,402.98,389.22,35.71,50.4,27.17,6.17,79.62,3.52,49.1814346,24.34959072,938.6751055,11.28,4.93,0.36
삼성공조(주),6660,201712,198711,,0,0,0,제조업,1,4.097846958,4.770467961,8.364044054,-2.53,128.9244114,1.65,-7.95,86.39,5.66,11291.46006,24663.4575,5005.02,79.1419103,320.8,304.29,16.67,45.93,26.36,14.95,129.11,4.62,54.11688312,25.22899134,1024.367965,12.13,5.41,0.4
삼성공조(주),6660,201812,198711,,0,0,0,제조업,1,-1.108828825,2.72415842,-11.87570014,-1.73,-126.4911312,-0.43,-9.98,91.28,2.75,9950.520125,25230.62732,5143.08,82.20942309,353.92,325.07,34.19,50.1,21.64,-4.27,91.13,3.18,50.87665198,25.00900881,1038.894273,8.05,5.45,0.41
삼성공조(주),6660,201912,198711,,1,0,1,제조업,1,-0.667700517,2.272614488,-6.967948017,-6.61,-261.1646507,-1.57,-11.88,92.49,2.02,9257.173055,25704.02768,5254.47,84.64288735,362.11,332.53,19.48,45.29,18.14,-16.55,58.25,1.71,49.98113208,23.55094811,1110.198113,6.78,6.3,0.43
삼성바이오로직스(주),207940,201612,201611,,1,0,1,제조업,1,26.38241839,47.12156569,222.774302,0.0,85.06075728,-0.45,5.3,91.12,34.9,4452.83792,61699.97733,2368.0,54.19315985,59.01,52.38,9.3,4369.01,84.53,-1.58,-19.46,-2.18,712.1148825,366.481889,4917.112272,2.08,5.81,0.1
삼성에스디에스(주),18260,201412,201411,,0,0,0,정보통신업,0,4.64039121,8.514365563,12.07514253,0.0,17.36259785,10.94,-0.37,92.09,69.15,102067.3577,50199.02349,10533.16,75.9825156,288.74,285.55,73.05,244.13,31.61,219.82,3726.6,13.6,72.99801966,26.42648568,333.6168753,220.36,7.99,1.86
삼성에스디에스(주),18260,201512,201411,,0,0,0,정보통신업,0,14.16566114,13.35604792,-0.56077838,-3.07,-0.870854727,9.91,-0.36,91.89,70.59,101494.986,55147.66509,11764.78,75.44368065,276.66,275.45,61.64,238.34,32.55,308.12,8653.75,14.7,83.10674936,25.37681496,385.6311565,299.44,8.63,1.64
삼성에스디에스(주),18260,201612,201411,,0,0,0,정보통신업,0,8.059864121,10.76592578,4.16030874,-4.87,6.602778071,9.52,-0.37,91.05,71.57,105717.4908,58307.79629,13191.38,77.33295983,337.58,336.37,88.34,268.5,29.31,463.71,11104.33,10.87,74.99394079,23.03052485,408.0958736,496.25,8.26,1.47
삼성에스디에스(주),18260,201712,201411,,0,0,0,정보통신업,0,6.368850867,8.094789204,13.67962967,-0.61,16.65892801,10.36,-0.44,92.03,73.04,120179.2521,62645.64255,14270.71,78.58776252,386.27,384.4,70.31,272.9,27.25,384.84,87779.85,10.01,74.780213,23.09660881,438.2068992,453.77,8.24,1.51
삼성에스디에스(주),18260,201812,201411,,0,0,0,정보통신업,0,10.11421676,7.502894331,7.904037836,-2.17,19.92957975,11.47,-0.64,90.62,75.82,129678.2656,66823.40413,15367.09,76.72407958,373.49,372.3,73.77,233.45,30.34,526.31,129432.69,12.67,77.93247614,23.0707191,487.3474008,460.98,8.02,1.44
삼성에스디에스(주),18260,201912,201411,,0,0,0,정보통신업,0,12.5705693,9.377897231,6.830754937,-1.39,12.84924341,11.62,-0.62,90.48,78.18,138536.2701,70858.33404,16823.17,74.54806832,375.92,374.89,67.61,264.38,34.14,65.69,234.09,11.59,81.19214463,23.79957419,526.0806335,591.33,7.85,1.38
삼성에스디에스(주),18260,202012,201411,,0,0,0,정보통신업,0,1.48187206,1.99179102,2.778077899,-1.42,-11.9657196,9.59,-0.45,92.08,79.17,142384.9156,71296.43128,17141.69,74.92265221,382.46,380.96,69.7,261.32,33.47,53.28,256.12,10.23,84.86034245,28.54923127,528.2935162,509.73,7.49,1.34
삼성엔지니어링(주),28050,201112,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,62.67052597,32.9269674,78.1628584,29.72,65.79051454,16.44,-0.19,92.91,35.59,232454.6065,32387.7,717.73,25.31228183,114.05,114.05,15.36,55.75,295.07,165.46,4465.09,3.74,94.1183667,1.001614712,676.4188116,0.0,13.19,1.43
삼성엔지니어링(주),28050,201212,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,9.346204411,32.48833608,23.03645986,15.17,2.094458049,13.48,0.05,94.03,30.19,286003.9186,42981.625,912.13,30.66939653,117.83,117.83,12.28,60.8,226.06,37.02,-2.32,-0.15,84.94192302,0.965505587,636.8416333,0.0,11.43,1.47
삼성엔지니어링(주),28050,201312,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.498459635,-47.95199359,-14.28157129,-1.57,-240.388091,-17.72,0.15,108.96,7.85,245158.0651,21703.675,495.58,15.27564093,99.74,99.74,6.17,63.73,554.64,-40.23,-44.85,-12.01,85.11156272,0.823133006,697.1611773,0.0,9.57,1.2
삼성엔지니어링(주),28050,201412,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.762840218,5.265292852,-9.125453568,-3.46,735.2509122,2.68,0.23,99.34,0.7,222786.2797,21059.55,518.67,15.49682731,96.5,96.5,8.22,55.31,545.29,5.34,-31.69,-7.93,83.97938444,0.571599303,732.4027294,0.0,8.62,1.0
삼성엔지니어링(주),28050,201512,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,-8.470725744,-132.8249786,-27.71939469,-11.83,-998.6627914,-24.69,0.28,121.39,0.0,161031.2715,-10779.625,-114.92,-5.557599246,78.91,78.91,14.54,50.33,0.0,-47.98,-10.24,-5.13,106.7806685,0.425966244,760.1663099,0.0,7.48,0.72
삼성엔지니어링(주),28050,201612,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.154918251,415.310415,8.838202459,-14.18,2143.638929,1.28,0.1,99.24,-47.27,35768.06966,4618.938776,2.19,17.90962707,84.5,84.5,20.46,118.03,458.36,2.64,-22.24,-5.86,120.5874904,3.050943592,887.7586339,0.0,8.35,0.85
삼성엔지니어링(주),28050,201712,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,-7.924348609,-1.076784431,-21.35491223,-7.41,-69.48458254,0.41,0.2,100.95,-13.44,28129.82978,4061.653061,1.8,19.24154619,88.84,88.84,20.16,274.35,419.71,0.87,1.86,0.53,84.55553253,4.132063407,869.3992955,0.0,4.89,0.74
삼성엔지니어링(주),28050,201812,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,-8.933585108,2.229713813,-0.843190042,6.55,804.3861523,4.05,0.51,97.19,-9.95,27892.64185,4031.607143,3.99,21.60025474,87.39,87.39,10.93,275.26,362.96,4.7,28.0,3.38,75.48891482,4.388729288,776.8879813,0.0,4.06,0.82
삼성엔지니어링(주),28050,201912,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.167552222,29.79692554,16.92167167,2.99,115.2369689,9.2,0.04,93.53,8.04,32612.54313,4730.556122,34.2,28.36767397,97.46,97.46,19.8,235.55,252.51,26.71,330.3,13.47,72.94750755,4.402699018,696.0203927,0.0,4.92,1.05
삼성엔지니어링(주),28050,202012,199612,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.158477611,22.12417578,5.586865243,-0.3,-14.5569619,7.75,-0.11,95.01,18.56,34434.56196,6167.418367,63.34,33.26065129,105.9,105.9,25.26,184.34,200.66,38.56,156.78,8.71,76.2125,4.70873125,724.8359848,0.0,5.77,1.13
삼성전기(주),9150,201112,197902,,0,0,0,제조업,1,7.210463812,1.918256896,-13.44602881,6.69,-56.32516799,4.53,0.58,94.27,8.48,77729.24273,42089.20592,805.9,52.88389813,136.35,108.3,19.4,208.27,89.09,7.02,45.73,9.92,129.3234113,49.65599075,437.2159567,7.98,7.68,1.13
삼성전기(주),9150,201212,197902,,0,0,0,제조업,1,-5.968149261,2.318502791,31.1842976,4.22,80.91428142,8.16,0.28,92.9,12.05,101968.5611,48415.16853,904.28,57.54434519,134.31,91.54,34.89,195.62,73.78,11.78,52.87,11.67,128.818593,51.10795008,460.5376884,9.9,9.0,1.44
삼성전기(주),9150,201312,197902,,0,0,0,제조업,1,4.264385797,7.372802665,4.344200442,4.19,-20.07175277,6.59,0.24,94.9,6.26,106398.2798,51327.91362,976.24,59.25990523,148.3,98.62,41.32,184.19,68.75,11.0,63.01,14.08,129.8427653,54.28765788,452.4472669,9.57,9.97,1.83
삼성전기(주),9150,201412,197902,,0,0,0,제조업,1,7.421622164,9.036311919,-13.47813848,2.4,-99.63880959,0.02,0.31,92.41,9.11,92057.7723,56222.8965,1073.8,60.15066037,165.22,126.12,31.99,230.11,66.25,0.04,37.27,8.27,118.6734966,41.20550377,464.8452661,8.26,8.8,1.41
삼성전기(주),9150,201512,197902,,0,0,0,제조업,1,-5.819169598,-7.052062084,-13.54314141,-7.57,17881.39899,4.02,0.17,94.37,2.62,79590.25802,52397.73672,1025.97,59.36324644,154.39,115.99,58.55,251.1,68.45,8.51,22.28,6.26,128.3098352,42.60527365,452.0846781,8.13,7.8,1.21
삼성전기(주),9150,201612,197902,,0,0,0,제조업,1,5.408610585,0.514486869,-2.318842196,-9.4,-91.90276764,0.33,0.47,99.5,1.24,77744.68554,51704.65001,1030.61,56.60700982,137.65,97.17,38.95,163.61,76.66,0.5,24.9,7.94,147.2624918,43.96580547,475.5382019,8.01,9.06,1.29
삼성전기(주),9150,201712,197902,,0,0,0,제조업,1,1.367341149,-0.140490886,13.35037737,0.28,1154.956928,3.97,0.76,96.42,1.7,88123.89444,48275.90428,1028.43,55.76498455,101.01,63.56,18.12,294.59,79.32,4.63,27.2,8.99,171.0127138,46.7726514,462.1486398,7.83,9.26,1.4
삼성전기(주),9150,201812,197902,,0,0,0,제조업,1,11.2973487,14.19848535,19.80776842,9.57,232.4759632,12.41,0.82,88.95,7.23,105579.2714,51256.88332,1180.34,57.21858469,140.47,96.02,39.94,355.9,74.77,11.3,46.38,13.17,180.2393141,79.15603293,464.882092,8.05,9.04,1.49
삼성전기(주),9150,201912,197902,,0,0,0,제조업,1,0.33932117,9.77660101,-1.857746552,-2.16,-27.90463893,8.48,0.7,91.65,9.43,103617.8761,55740.00125,1299.92,62.60020168,189.55,120.85,43.44,371.11,59.74,9.38,64.13,14.87,165.8300488,69.03354447,475.2858389,6.74,8.2,1.41
삼성전기(주),9150,202012,197902,,0,0,0,제조업,1,6.355020417,8.845128624,2.088353068,1.36,12.96537817,9.26,0.45,90.78,7.47,105781.7832,59333.42337,1425.5,64.06587086,216.74,146.87,77.28,217.21,56.09,17.35,68.43,14.14,163.2345148,72.15148993,501.0255506,6.29,8.55,1.44
삼성전자(주),5930,201112,197506,,0,0,0,제조업,1,15.89299994,13.98585241,6.70725021,6.6,-2.233995125,11.21,-0.04,90.26,11.2,969841.2412,522547.7498,11614.51,65.44014803,161.33,125.87,33.15,212.93,52.81,25.23,159.58,15.02,422.0116799,213.4182799,1151.883799,11.35,8.04,1.52
삼성전자(주),5930,201212,197506,,0,0,0,제조업,1,16.3465341,19.27912095,21.8796694,-11.05,78.76827024,17.26,-0.12,85.85,16.42,1182039.298,622383.7579,13765.52,67.08960772,185.94,148.13,40.04,251.46,49.05,48.5,204.4,16.81,438.9077729,264.0471555,1469.283958,12.02,8.79,1.61
삼성전자(주),5930,201312,197506,,0,0,0,제조업,1,18.22674206,23.49008529,13.71882563,5.62,26.62943644,18.62,-0.37,83.99,14.59,1344201.209,719266.3196,16809.6,70.07637388,215.84,178.55,31.73,296.17,42.7,72.18,379.37,19.78,432.5883876,222.5751613,1616.238564,12.4,9.36,1.54
삼성전자(주),5930,201412,197506,,0,0,0,제조업,1,7.636547297,12.04683287,-9.832707054,3.75,-31.96938384,11.26,-1.3,87.25,10.94,1212029.842,779844.3514,18909.29,72.9476739,221.38,188.08,32.38,312.01,37.08,42.21,371.41,18.16,440.1627961,191.6393713,1650.807822,11.31,8.3,1.25
삼성전자(주),5930,201512,197506,,0,0,0,제조업,1,5.102166512,6.52729804,-2.692698248,-2.5,5.547920324,11.18,-0.58,87.87,8.86,1179393.535,801892.897,20659.32,73.93680699,247.14,209.89,44.82,406.77,35.25,34.02,299.2,15.9,465.9397408,222.6969287,1743.788623,11.11,8.05,1.17
삼성전자(주),5930,201612,197506,,0,0,0,제조업,1,8.256190663,7.764572289,0.604655841,-3.82,10.70375455,11.6,-0.57,85.81,2.8,1252331.308,853306.0578,21757.56,73.6010415,258.54,224.99,58.7,374.39,35.87,49.74,286.11,16.68,506.747103,192.6557189,1875.56823,10.86,8.16,1.09
삼성전자(주),5930,201712,197506,,0,0,0,제조업,1,15.09597332,11.15674576,18.67996187,7.06,83.46034592,19.03,-0.45,77.75,9.26,1625903.506,1028644.232,23681.42,71.08200245,218.8,181.61,45.47,304.89,40.68,81.85,291.13,18.15,629.5293935,306.8243105,1986.704883,11.06,9.22,1.17
삼성전자(주),5930,201812,197506,,0,0,0,제조업,1,12.46226795,15.5072626,1.751448363,3.23,9.770952162,18.37,-0.72,76.09,10.73,35887.42599,25466.88476,26648.22,73.00659744,252.89,210.93,43.92,399.39,36.97,87.29,440.42,19.04,685.3879003,383.7433478,2126.193872,9.03,7.92,1.06
삼성전자(주),5930,201912,197506,,0,0,0,제조업,1,3.891843546,6.105771955,-5.484865401,2.18,-52.84415052,8.03,-0.92,87.46,4.58,33919.04898,26185.61871,28302.4,74.56236327,284.38,242.41,42.15,402.96,34.12,40.46,305.28,15.94,703.8987906,327.6937306,2053.83889,8.27,6.68,0.94
삼성전자(주),5930,202012,197506,,0,0,0,제조업,1,7.281283629,4.970927447,2.780417754,4.02,29.62120509,9.85,-0.65,85.52,7.16,34862.14024,26987.43561,29723.53,72.95662542,262.17,219.79,38.86,317.94,37.07,61.74,273.7,14.63,786.9844187,399.5762992,2097.583588,8.05,7.17,0.91
삼성제약(주),1360,201112,197507,,0,0,0,제조업,1,11.25720131,-3.225848924,12.31972522,5.0,-79.8735439,0.53,4.6,103.94,-55.22,5807.668465,4406.347364,785.33,38.20970811,123.25,103.98,0.75,291.89,161.71,0.22,-11.4,-3.86,133.6103896,2.913419913,378.8961039,5.87,1.07,0.45
삼성제약(주),1360,201212,197507,,1,0,1,제조업,1,17.70210027,3.798197198,7.276098024,0.43,18.79242767,0.57,6.87,106.59,-9.02,4762.78268,3496.404182,602.38,33.69607516,183.8,154.25,22.11,312.62,196.77,0.16,-13.37,-6.2,138.9956897,5.163793103,444.0431034,4.79,1.08,0.46
삼성중공업(주),10140,201112,199401,,0,0,0,제조업,1,-10.63084294,21.68831819,2.306813916,-0.14,10.62847708,6.58,-0.18,93.17,24.99,57975.45643,19938.03366,359.11,28.29295718,91.25,86.12,7.64,87.61,253.44,57.48,69.37,7.54,355.8674251,75.21499826,1217.108077,23.34,12.7,0.6
삼성중공업(주),10140,201212,199401,,0,0,0,제조업,1,1.346584589,13.75886908,8.196900349,2.42,3.937808892,7.3,-0.19,94.5,14.21,62727.64682,22633.74939,414.29,31.75809846,115.22,107.38,10.42,37.35,214.88,63.09,3.86,0.74,343.8376037,67.58370401,1208.629591,23.38,22.94,0.74
삼성중공업(주),10140,201312,199401,,0,0,0,제조업,1,4.762137305,10.65402551,2.381227378,0.31,-24.17292697,5.37,-0.08,95.6,13.26,64221.33472,25079.5801,462.91,33.5441938,113.48,104.57,8.67,28.89,198.11,71.08,-10.27,-1.73,343.9046213,65.06908002,1259.243393,19.25,29.53,0.75
삼성중공업(주),10140,201412,199401,,0,0,0,제조업,1,-1.749640663,-4.66377065,-13.18169752,1.79,-79.98062577,1.06,-0.03,98.79,3.42,55755.87263,23578.26985,463.47,32.54926471,105.72,94.05,3.41,51.25,207.23,7.06,1.73,0.39,338.3071511,61.37424413,1210.180664,12.81,20.86,0.63
삼성중공업(주),10140,201512,199401,,0,0,0,제조업,1,1.047514612,-23.45913688,-24.57182115,1.35,-920.6237959,-8.73,0.12,111.53,0.0,42055.63933,17735.91455,350.9,24.6552211,105.65,90.5,10.28,24.8,305.59,-34.82,1.62,0.47,344.0103049,58.2576067,1165.901675,7.42,17.4,0.48
삼성중공업(주),10140,201612,199401,,1,0,1,제조업,1,-0.486251832,47.10934797,7.203160071,-14.86,90.19914927,-0.85,0.3,100.55,0.0,26695.18675,15353.6044,270.89,36.44736097,110.01,96.45,10.88,29.47,174.37,-2.14,-8.77,-2.71,482.4252333,65.39213087,1383.754896,7.79,28.15,0.54
삼아알미늄(주),6110,201112,198012,,0,0,0,제조업,1,34.79030322,37.21432073,2.658760084,-0.39,-31.65674697,3.34,1.27,97.83,28.59,14371.27682,9859.818182,1871.97,58.49971989,134.79,63.32,10.15,277.6,70.94,2.49,-2.29,-0.58,324.1984436,45.35012451,721.4007782,3.89,5.04,1.14
삼아알미늄(주),6110,201212,198012,,0,0,0,제조업,1,-6.443991843,0.946477361,-5.056121255,5.06,-17.0818449,2.8,0.98,97.55,28.15,13644.64764,9953.181818,1890.63,63.12091298,140.54,71.17,11.37,269.51,58.43,2.3,18.06,3.77,304.8444444,29.06970741,642.4185185,3.72,4.77,1.11
삼아알미늄(주),6110,201312,198012,,0,0,0,제조업,1,9.959018926,-0.134471627,-14.08869921,-1.85,-76.87683964,0.64,0.37,99.31,26.7,11722.29427,9939.818182,1887.96,57.32684219,159.26,96.79,4.08,255.96,74.44,0.89,24.97,7.11,397.9660377,19.84300755,719.7245283,3.84,4.38,1.01
삼아알미늄(주),6110,201412,198012,,1,0,1,제조업,1,1.790621055,-0.543326457,-3.075802637,2.64,-83.37090064,0.1,1.1,99.04,26.22,11361.73964,9885.818182,1877.15,56.01240046,145.49,65.32,9.26,253.47,78.53,0.1,7.13,2.15,437.9742647,108.5177096,713.7573529,3.57,4.6,1.0
삼아제약(주),9300,201112,200007,,0,0,0,제조업,1,8.34904794,9.674093419,3.873696672,-1.69,261.3944627,5.68,-4.08,83.43,77.69,8925.844741,17359.65463,1659.72,80.20996679,643.35,537.31,85.02,965.6,24.67,13.49,52.11,5.65,133.1551724,19.55271034,475.3965517,5.54,3.1,0.87
삼아제약(주),9300,201212,200007,,0,0,0,제조업,1,5.021761043,9.715589214,-0.502384632,13.1,22.43954404,6.56,-5.25,80.01,79.57,8881.002669,19046.31083,1828.38,83.79486004,765.4,654.87,7.3,1038.72,19.34,17.97,97.68,8.45,127.9756098,16.78689329,441.4268293,5.61,3.13,0.76
삼아제약(주),9300,201312,200007,,0,0,0,제조업,1,1.558873679,4.94102282,-3.42061876,-8.84,-34.71379618,4.15,-4.58,85.28,80.43,8577.217425,19987.44113,1922.49,86.58542578,689.5,574.69,60.18,1051.76,15.49,15.49,123.88,7.51,142.5117057,23.16811706,491.7892977,5.66,3.06,0.77
삼아제약(주),9300,201412,200007,,0,0,0,제조업,1,-0.803100373,5.365584216,3.915996294,7.36,-4.013396431,3.97,-4.64,85.9,81.34,8913.100942,21059.81162,2029.73,91.96984993,1073.04,930.94,49.24,1098.04,8.73,83.17,3127.36,6.68,132.0685358,22.13368224,454.4049844,6.25,3.14,0.83
삼아제약(주),9300,201512,200007,,0,0,0,제조업,1,4.828212462,4.417615764,5.075327619,-3.12,4.118125603,4.05,-3.94,86.68,82.04,9365.470016,21990.10989,2122.76,91.60961755,852.6,743.02,200.06,661.71,9.16,1797.71,10687.4,7.26,140.6784566,21.87058521,491.6623794,6.49,3.28,0.77
삼아제약(주),9300,201612,200007,,0,0,0,제조업,1,6.125787918,6.310037883,10.42184018,-0.64,58.26197005,6.08,-2.62,83.22,82.9,10341.52433,23377.70801,2261.52,91.76866531,693.86,599.99,207.49,439.29,8.97,18595.26,0.0,6.57,135.9579288,20.98731392,525.1585761,6.78,3.35,0.79
삼아제약(주),9300,201712,200007,,0,0,0,제조업,1,3.508098279,4.826518212,-6.198347459,-0.65,-20.52878069,4.61,-2.7,85.73,81.72,9700.520722,24506.12245,2374.36,92.93755585,897.8,762.96,107.73,571.21,7.6,2589.16375,0.0,4.65,137.9934853,19.38961564,547.1205212,5.6,3.1,0.71
삼아제약(주),9300,201812,200007,,0,0,0,제조업,1,3.404966804,3.074216261,8.342593789,0.33,22.99907931,5.48,-2.84,83.4,83.66,10509.79576,25259.49765,2449.69,92.64028631,699.03,607.7,196.14,696.64,7.94,2589.16375,0.0,5.14,137.1915584,21.52112013,563.9155844,5.91,3.33,0.74
삼아제약(주),9300,201912,200007,,0,0,0,제조업,1,9.842621661,4.503778674,6.89011234,0.0,11.06609683,5.45,-3.32,82.45,84.73,11233.9325,26482.41758,2563.46,88.13755381,578.13,502.28,87.83,564.08,13.46,170.85,155.92,6.93,130.5357143,16.91149026,620.9642857,6.37,3.26,0.71
삼아제약(주),9300,202012,200007,,0,0,0,제조업,1,-4.546913239,-1.107828393,-25.02418036,-3.57,-62.19541566,2.11,-3.78,82.26,84.86,8422.732967,26106.59341,2534.21,91.31306689,991.42,863.01,194.3,601.76,9.51,19.37,157.02,6.21,130.2390572,15.53743434,613.1616162,4.59,2.87,0.53
삼양식품(주),3230,201112,197506,,0,0,0,제조업,1,47.06662172,60.11723359,8.350727468,7.92,31.97144303,5.07,0.52,95.63,62.29,39655.60868,19630.12154,311.38,48.947796,108.55,97.05,29.54,104.92,104.3,4.32,28.9,6.53,112.0198092,7.789258988,222.8517975,26.59,8.39,1.36
삼양식품(주),3230,201212,197506,,0,0,0,제조업,1,-9.720880521,2.318088176,9.077128279,-6.75,-49.14418831,2.48,0.28,97.55,63.1,43255.19915,20197.6234,321.65,55.47511912,77.7,68.17,8.12,113.67,80.26,2.71,25.09,4.62,127.7222659,12.84172777,215.9032258,27.35,8.81,1.49
삼양식품(주),3230,201312,197506,,0,0,0,제조업,1,2.779788158,1.690443576,-7.091223495,-11.25,34.19287183,3.46,0.33,97.41,64.4,40187.8763,20913.00761,329.71,54.88714826,78.68,69.23,26.74,116.81,82.19,5.05,17.37,3.1,142.697695,18.67747074,251.7384752,29.19,8.75,1.55
삼양식품(주),3230,201412,197506,,0,0,0,제조업,1,0.353771368,1.368938463,3.929506538,-1.95,-4.652069867,3.25,0.32,95.14,65.82,41767.06153,21631.0468,335.61,55.44238028,71.42,57.59,18.48,104.99,80.37,5.41,25.48,4.53,145.0596745,18.47123418,259.1311031,25.06,9.56,1.66
삼양식품(주),3230,201512,197506,,0,0,0,제조업,1,-1.027408491,-2.154528504,-7.557172977,0.09,-26.41198175,2.4,0.25,96.47,63.44,38610.65244,20806.01194,326.76,54.81099117,67.76,55.13,21.58,87.99,82.45,4.87,23.81,4.27,146.6368564,16.62177416,253.9349593,20.58,10.48,1.6
삼양식품(주),3230,201612,197506,,0,0,0,제조업,1,10.16625829,9.229185403,23.53978392,12.29,253.5345164,8.11,0.18,91.14,67.81,47699.51659,22684.40989,365.38,54.34476953,79.94,66.84,32.84,68.74,84.01,24.36,48.32,7.69,141.1729686,14.33937409,249.8873693,24.12,13.39,1.78
삼양식품(주),3230,201712,197506,,0,0,0,제조업,1,21.88028331,14.39922664,27.59723589,19.95,71.40612954,11.95,0.12,92.11,71.5,60863.26471,25613.64872,431.21,51.00906756,73.5,61.32,29.0,62.45,96.04,34.29,60.65,10.14,147.5486251,26.90696378,255.8631791,24.88,13.6,1.77
삼양식품(주),3230,201812,197506,,0,0,0,제조업,1,3.506064589,15.41740063,2.371267853,-1.48,27.36986948,13.62,0.11,88.76,75.41,62306.49574,29635.54433,513.05,56.87912114,93.52,76.59,38.28,94.97,75.81,35.19,68.82,9.9,144.6746086,35.88426617,263.8162015,21.24,12.02,1.67
삼양식품(주),3230,201912,197506,,0,0,0,제조업,1,14.1264803,22.70150161,15.81427059,10.55,41.8798632,17.74,0.01,85.84,79.64,72159.81357,35597.03518,653.23,61.15279781,123.48,105.03,58.53,110.94,63.52,50.45,72.11,9.62,132.9753695,31.05641872,269.6151478,21.29,11.7,1.8
삼양식품(주),3230,202012,197506,,0,0,0,제조업,1,18.25530519,20.7336713,19.30267267,8.62,21.78280353,18.57,-0.03,85.78,82.72,86088.58618,42141.69227,809.4,62.43442337,122.28,101.21,63.61,93.51,60.17,104.07,92.29,11.99,153.9433107,32.64987302,292.6201814,20.91,13.23,1.86
삼양통상(주),2170,201112,198911,,0,0,0,제조업,1,9.281318566,3.583752692,40.0482235,4.09,179.0234106,5.0,-1.61,91.12,58.13,54649.89133,68360.66667,1286.22,83.22909888,463.96,348.64,7.93,768.84,20.15,28.2,21.81,1.85,159.6637555,20.76005677,1076.28821,4.45,4.82,0.91
