회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
미창석유공업(주),3650,201812,198909,,0,0,0,제조업,1,0.827656878,-14.04933761,0.859877765,1.002847588,1.15,-7.351108768,3.39,-0.61,91.63,181815.6296,6163.34171,6947.091751,143738.5898,2908.54,546.07,77.53,239.39,287.28,11.52,199.7,-124.5635313,64.12,179.75,7.46,29.12587134,268.1995455,419.0568182,149.2042955,3217.818182,8.03,5.71
미창석유공업(주),3650,201912,198909,,0,0,0,제조업,1,4.30822799,65.31935211,3.155457942,2.348407314,-1.14,38.77717177,5.48,-0.47,91.63,186085.4012,10189.19658,3721.98035,142939.5886,3047.56,480.31,82.91,205.54,190.77,17.3,297.62,32.02083479,86.61,215.02,10.47,21.74145324,358.581954,450.2643678,181.2068851,3265.068966,5.69,6.14
바디텍메드(주),206640,201812,201412,,0,0,0,제조업,1,-4.367395862,21.26882908,-3.28986859,25.87829625,12.2,126.0070921,-3.73,2.35,36.65,2827.032613,-105.5279438,226.9531796,2830.347239,195.33,323.73,177.07,871.35,3.49,8.75,11.73,31.59911252,80.93,402.25,33.41,82.34127621,57.65736025,75.11490683,8.656096273,308.6770186,4.84,5.16
바디텍메드(주),206640,201912,201412,,0,0,0,제조업,1,-2.107565199,120.7723244,13.35233381,9.96048947,-0.31,131.1957423,16.34,2.22,47.2,3101.967604,506.9348577,734.6954915,3174.845715,241.58,250.73,138.81,1088.7,8.67,46.69,70.56,36.22312294,132.93,754.31,54.79,50.40787971,106.4130218,78.68224299,8.780498442,296.1588785,4.87,5.13
백광산업(주),1340,201212,197606,,0,0,0,제조업,1,14.98626722,-85.68636188,-0.830559337,5.093900919,20.83,-22.39143052,0.29,1.19,28.27,13569.61331,39.0056662,403.8356752,6814.451104,1268.31,58.62,11.11,220.31,2.51,6.17,8.28,-22.4392185,17.31,42.01,13.23,27.97772404,230.3240517,1160.551049,331.1692559,2093.49569,12.65,6.42
백광산업(주),1340,201812,197606,,0,0,0,제조업,1,6.317964367,252.2585554,18.20578347,21.04215159,12.0,203.6965134,12.72,1.84,0.39,3906.809451,497.007474,780.5715372,3426.635321,606.36,33.23,9.42,271.28,8.31,17.85,28.95,-7.68966688,24.33,166.69,30.59,25.83463684,383.4902143,1160.551049,230.0615429,2126.514286,26.22,8.51
백광산업(주),1340,201912,197606,,0,0,0,제조업,1,10.45765373,-28.20266928,8.723280302,-4.044837752,5.71,-22.84383197,9.52,2.0,8.21,3748.785348,356.8380998,679.5618108,3730.764539,666.14,61.1,11.91,185.34,6.04,18.9,28.83,-32.54682097,21.01,134.61,29.33,28.32538137,334.3124324,1160.551049,247.8795203,2222.722973,18.75,8.27
베뉴지(주),19010,201212,199311,,0,1,1,도매 및 소매업,1,-20.81814264,-945.0634599,-14.83235318,-24.89298474,-27.47,-131.0881109,-25.1,6.06,78.62,21294.20104,-2136.550778,-1855.01,38680.49793,700.93,67.1,10.85,9.5,-0.21,-8.92,-15.51,-115.5573679,-2.59,0.0,-4.33,161.5413776,-55.03550296,1160.551049,0.0,2282.242604,2.79,36.3
보성파워텍(주),6910,201212,199409,,0,0,0,제조업,1,20.72572985,430.0310604,2.988799969,40.79020012,-1.05,191.8649729,0.9,1.66,-1.58,3415.561357,30.70601993,137.0788545,1233.034232,147.35,59.68,3.03,76.22,1.58,-6.22,-12.21,514.6875447,38.55,479.1,12.8,64.97679915,71.75396825,183.0529101,13.51267725,514.8677249,5.04,6.83
보해양조(주),890,201212,198809,,0,0,0,제조업,1,-3.470808064,-100.8549217,-8.137174124,-7.158870155,-4.15,424.6315815,-3.94,6.06,-11.25,2751.929758,-108.3559541,-47.02752285,1224.87608,141.71,36.89,1.62,150.66,1.11,4.71,7.47,-104.0554947,31.59,209.37,26.07,57.78543684,77.77418919,243.6,37.69943514,622.9486486,2.33,7.37
부광약품(주),3000,201212,198808,,0,0,0,제조업,1,-1.439155216,-40.34280231,-1.275235437,-18.32338897,0.0,-46.21669289,11.19,-0.54,8.68,5204.703824,582.5418245,1746.351474,6923.117631,1491.43,338.27,72.75,1099.5,10.65,95.77,247.5,-65.79042456,85.12,1019.36,39.27,48.5456589,108.0963433,127.1623134,10.60428731,462.5354478,5.65,2.63
부광약품(주),3000,201812,198808,,0,0,0,제조업,1,78.45578966,767.8950912,95.66329653,28.84374933,3.81,357.6228438,24.25,-3.03,35.87,3974.266284,2980.490843,139.4843774,8725.015978,1591.88,490.02,262.5,1987.82,1159.736,9.59,0.0,18.65939951,200.57,5619.18,64.5,24.94124819,417.546252,183.553429,7.091028708,807.9154705,5.26,2.66
부광약품(주),3000,201912,198808,,0,0,0,제조업,1,-20.81814264,-105.1043348,-21.03230432,-13.40203404,1.75,-72.84857431,-4.42,-1.17,37.71,2647.410625,-117.0263344,-368.4401754,5397.994978,1084.95,396.45,104.74,1039.43,104.98,-13.37,-45.72,29.32425005,47.4,1198.02,36.26,92.47427053,96.5696395,180.8401254,7.889664577,627.1222571,4.29,1.86
부국철강(주),26940,201212,200810,,0,0,0,제조업,1,-2.900683857,-17.52563298,4.201069443,6.870311793,-3.66,-36.2401489,2.04,-0.04,6.45,14934.85505,305.30555,1357.54325,5227.1,945.42,194.74,42.33,176.28,16.14,26.1,0.0,-133.0787717,139.42,2958.31,5.05,44.7127524,191.1022785,137.0759494,6.459848101,1773.64557,5.57,5.86
부국철강(주),26940,201812,200810,,0,0,0,제조업,1,-4.547694227,-10.33915011,-0.198890569,-2.577107181,-8.96,-29.11208911,1.46,-0.66,4.94,7117.6447,103.93015,174.6821,5614.9,1022.98,563.68,139.99,294.02,3087.84,-19.24,0.0,-254.3051017,81.3,4585.2,5.14,70.70349318,119.8354098,147.3934426,2.61352459,2029.442623,5.2,4.36
부국철강(주),26940,201912,200810,,0,0,0,제조업,1,-1.241645792,-11.54804453,0.218143032,-7.087139374,-8.2,-65.81746933,1.39,-0.84,1.53,6613.2073,91.92825,229.00045,5627.15,1025.43,715.5,156.03,371.74,1277.71,41.55,0.0,-279.4606571,77.55,48752.07,5.08,76.28270452,120.0344643,154.875,0.246214286,2183.196429,4.88,4.77
부산산업(주),11390,201212,199009,,0,0,0,제조업,1,-4.668026107,-945.0634599,-5.804047646,-20.69648968,2.33,-184.6118157,-3.79,2.49,48.42,56878.75758,-2136.550778,-1855.01,29598.48485,474.78,49.2,1.78,105.76,-0.71,-0.53,-0.97,-89.38426303,18.89,155.01,19.64,84.318003,98.16181818,485.3863636,3.944931818,1006.727273,6.75,2.56
부산산업(주),11390,201812,199009,,0,0,0,제조업,1,6.566769184,-23.70756046,3.738467193,1.369321847,-4.65,-32.78811527,3.05,0.4,0.0,113068.1326,3451.775568,9254.895833,35738.63636,891.02,83.55,21.06,150.09,8.3,6.02,20.35,146.0915378,40.25,887.39,21.91,54.19527566,166.8117073,519.5121951,6.532292683,1190.878049,5.12,4.17
부산산업(주),11390,201912,199009,,0,0,0,제조업,1,1.75634638,90.36398428,8.629794874,18.05940066,12.2,90.23580706,4.92,0.17,55.9,133487.5597,6570.9375,14116.74053,35137.31061,956.23,99.98,25.12,241.04,18.82,21.15,103.05,100.0554478,47.29,699.41,21.61,51.4083247,75.59608696,461.0652174,8.451434783,986.8043478,6.35,4.47
부산주공(주),5030,201212,197512,,0,0,0,제조업,1,3.415950855,-200.330806,7.631004173,10.72491331,-2.56,-40.6327422,-1.19,2.7,-0.81,15088.99317,-178.9183257,-326.8609189,3756.287918,670.31,53.69,1.14,164.92,0.58,1.14,1.51,-21.36114296,25.61,45.87,15.11,56.1995199,87.22594752,384.4198251,190.1495102,646.6326531,8.57,4.22
비디아이(주),148140,201812,201711,,0,0,0,제조업,1,52.80312045,-89.82279054,7.520066831,-9.652855416,-10.17,1.867738654,0.43,2.12,20.24,10824.57936,46.22491557,-1647.182779,4323.327968,755.96,121.72,3.74,181.05,2.38,-10.64,-25.57,0.0,56.01,689.26,10.08,62.83038916,159.8986792,273.8867925,7.093339623,2791.735849,0.0,1.86
비디아이(주),148140,201912,201711,,0,0,0,제조업,1,-0.251441026,-160.6050757,-9.947758887,49.97935648,46.15,-47.83410299,-0.17,2.9,22.37,16234.63447,-28.01464508,940.0467127,3941.040937,699.27,104.47,12.52,261.14,0.7,-2.39,-5.74,48.68114883,75.93,1051.84,8.92,59.01667222,131.0020455,162.3522727,3.469590909,1678.579545,53.94,1.86
비에이치아이(주),83650,201212,200512,,0,0,0,제조업,1,58.50436111,181.4560031,41.31999869,77.87372983,40.29,37.83483351,4.77,1.55,77.55,38387.57286,1831.166743,-1855.01,10399.54128,2046.8,119.35,1.85,211.38,2.38,-11.73,-18.6,14.12811102,49.42,493.26,15.58,38.54305663,162.4236268,354.7484277,33.05415514,1217.626834,77.88,4.69
비에이치아이(주),83650,201812,200512,,0,0,0,제조업,1,-13.70049104,-463.7668568,-24.94406096,-34.8596714,-13.0,-221.5324197,-13.99,3.83,36.2,8146.842692,-1139.517308,729.9976923,3377.423077,546.2,50.71,2.61,67.01,-2.73,7.8,12.39,-3.807608239,10.58,197.28,9.55,161.5413776,43.49963855,463.6289157,24.72048916,881.6819277,39.32,7.28
비에이치아이(주),83650,201912,200512,,0,0,0,제조업,1,1.313691749,50.11620642,-16.80089816,5.209396127,-4.34,46.41332663,-6.63,3.98,24.17,8571.244,-568.4344615,696.6253462,2835.230769,437.08,58.12,6.46,74.87,-1.37,6.18,10.57,-5.348202204,17.54,351.37,14.61,91.34382554,76.26901763,468.2292191,23.36837028,934.5617128,47.06,12.9
비케이탑스(주),30790,201212,201011,,0,0,0,정보통신업,0,78.45578966,-945.0634599,-27.0911252,77.87372983,5.39,-358.1124348,-7.45,0.01,-8.12,10059.66862,-749.6721212,-226.5202882,795.1067337,62.82,133.4,54.67,89.87,-3.77,-2.17,-3.4,8.205674224,115.71,550.44,10.14,161.5413776,37.97033721,134.0093023,6.894262791,414.9116279,82.62,3.87
빛샘전자(주),72950,201212,201203,,0,0,0,제조업,1,10.8160221,-22.93816549,19.42027683,-3.021021838,0.0,-28.63223698,9.63,-1.28,8.98,6255.4552,602.534,968.1174,6851.8,1270.34,722.75,97.69,274.49,213.76,78.31,2836.28,-125.6005175,71.03,754.89,28.04,52.31052657,79.741,112.2636364,10.56325455,348.6,8.96,4.24
빛샘전자(주),72950,201812,201203,,0,0,0,제조업,1,1.200668762,-53.79541184,2.30054407,-15.96857972,9.2,-59.72634126,3.6,-0.55,3.89,7900.417333,284.7776667,645.9808333,7659.166667,1771.17,523.52,81.23,258.22,1195.49,49.35,0.0,23.79463808,50.36,1595.09,25.51,70.82149309,73.882,190.4421053,2.8974,541.4105263,5.88,4.48
빛샘전자(주),72950,201912,201203,,0,0,0,제조업,1,1.505723283,10.27444802,2.160523081,-2.02541621,-2.11,17.02600624,4.06,-0.84,4.32,7740.401,314.037,1217.426333,7955.333333,1814.35,601.63,101.36,202.81,2746.93,62.25,3402.53,14.00195003,54.83,2563.98,27.6,71.72905592,88.57946237,189.8709677,2.083215054,567.9569892,7.15,5.37
사조동아원(주),8040,201212,198906,,1,0,1,제조업,1,8.197301167,767.8950912,-1.329054634,16.84428216,0.71,218.5750871,0.17,2.52,41.21,9374.372282,16.02096362,-228.8156205,3188.967276,428.83,56.69,7.09,332.46,0.35,-6.95,-8.09,-261.3275554,24.6,156.74,11.06,52.06539355,110.2383009,268.4831858,58.27076814,1099.957522,6.05,10.1
사조산업(주),7160,201212,198907,,0,0,0,"농업, 임업 및 어업",0,7.671202447,-75.86021625,17.12605724,6.569354435,-3.34,-45.9703722,1.25,1.95,75.3,217723.1814,2725.3026,-147.565,41981.8,1036.45,43.51,7.68,0.0,1.71,-2.72,-4.1,-106.0237656,33.88,397.13,14.43,57.98609011,72.31601677,162.8962264,16.77178302,558.4444444,6.89,13.9
사조씨푸드(주),14710,201212,201206,,0,0,0,제조업,1,16.03962958,-37.2754141,49.85300391,0.420645866,0.0,-25.70244405,3.97,1.88,59.41,16376.86807,649.659556,-98.50740565,8905.573486,792.37,73.01,51.74,197.49,3.43,5.07,6.58,146.2437039,40.74,1087.37,13.56,34.27167822,132.7799298,329.2912281,12.39330877,1014.284211,4.97,20.95
사조씨푸드(주),14710,201812,201206,,0,0,0,제조업,1,5.818006265,-34.7982339,4.850945314,4.999830203,4.39,8.728254666,3.18,0.58,67.28,23063.91441,733.0989039,209.8615429,12758.10619,1175.81,33.23,3.67,84.29,5.53,0.43,0.65,-74.57357487,48.66,1292.44,9.85,37.68295436,126.5745307,260.1100324,9.837006472,1230.644013,4.35,21.1
사조씨푸드(주),14710,201912,201206,,0,0,0,제조업,1,-8.460812347,-144.7168419,-7.021669648,-12.15069833,-9.71,-43.37611,-1.62,0.68,68.6,20261.48775,-327.8186778,2011.786886,11862.26965,1086.23,63.31,23.07,87.25,2.91,13.3,19.07,-65.28222712,20.96,652.48,4.69,88.15806296,58.59286738,279.5483871,9.018978495,1247.655914,4.35,21.46
삼강엠앤티(주),100090,201212,200801,,0,0,0,제조업,1,19.41602629,-108.807637,57.27866783,7.112061471,7.09,-54.14053575,-0.3,4.36,32.37,16124.71375,-49.08,-636.7441406,4383.359375,776.67,33.23,1.14,151.4,0.89,8.1,11.63,-2.263002911,13.75,106.03,14.21,43.87077322,102.1600348,747.6550523,95.05994077,895.1254355,47.32,6.67
삼강엠앤티(주),100090,201812,200801,,1,0,1,제조업,1,1.43172128,-162.5231207,-9.508265605,16.9802785,-21.82,-68.4774846,-33.34,6.06,42.02,5448.020502,-2136.550778,-508.2889351,6125.089682,1028.99,33.23,2.19,64.05,-3.56,-4.78,-6.29,-8.219164378,-1.27,-9.25,-4.17,-64.05574513,-53.720375,962.2125,54.2253375,1692.379167,31.05,6.13
삼륭물산(주),14970,201212,199212,,0,0,0,제조업,1,36.12745387,27.72601119,8.681383207,77.87372983,12.5,85.1006652,4.92,1.86,65.24,6069.663537,298.8545455,599.2813884,3161.38843,546.62,79.79,16.31,328.86,4.31,10.18,13.54,200.2492878,59.07,147.64,24.18,40.4116107,158.0740278,148.1666667,102.1942083,1235.652778,10.06,6.63
삼륭물산(주),14970,201812,199212,,0,0,0,제조업,1,-3.100687022,-101.7519228,-1.633163137,-6.14705327,-1.22,-81.76419545,-0.08,1.26,71.18,5617.175868,-4.637289256,361.3039339,3736.330579,824.09,66.6,32.03,378.45,0.95,14.74,19.38,-341.7632307,39.21,88.74,24.44,65.5818245,100.0792593,81.95061728,31.28450617,1073.098765,6.94,6.54
삼륭물산(주),14970,201912,199212,,0,0,0,제조업,1,-1.276913975,112.0781041,4.238158059,4.408373915,-4.94,40.56354353,0.65,1.23,67.63,5864.801983,38.39418182,302.5330248,4049.454545,851.1,64.67,28.86,255.25,1.29,9.29,13.29,-431.3743671,38.56,82.0,23.99,62.02783477,119.9985714,89.93506494,39.9921039,1141.974026,6.23,7.69
삼목에스폼(주),18310,201212,199605,,0,0,0,제조업,1,19.45922924,64.14536613,5.104144209,14.71939046,-5.14,41.17139731,3.42,0.4,91.63,14892.95204,508.9539796,2068.571224,9756.020408,1872.81,97.36,1.14,266.78,11.06,45.88,125.64,-5.94436096,34.34,4637.76,22.7,25.6946991,199.5988554,622.6626506,4.303777108,910.3072289,71.63,3.97
삼목에스폼(주),18310,201812,199605,,0,1,1,제조업,1,-0.518922368,12.56393155,2.501335154,-35.1056083,-4.0,-1.143580643,20.93,-0.96,87.0,12852.70259,2689.535578,4923.602381,22469.52381,4802.9,588.08,62.22,115.89,3087.84,117.39,0.0,-3.290901527,41.12,5418.32,51.58,17.61705369,338.3612153,828.9791667,6.244763889,1297.357639,189.75,11.95
삼보모터스(주),53700,201212,200111,,0,0,0,제조업,1,24.25408507,31.62164322,4.246329076,18.27314053,6.54,169.1789216,1.77,1.02,76.71,23196.69631,409.5942267,1820.570069,5021.300556,1142.53,98.35,57.03,91.64,4.8,13.99,20.92,121.7645729,72.64,0.0,17.5,59.62539748,97.31890026,131.9309463,0.0,401.2455243,28.77,10.03
삼보모터스(주),53700,201812,200111,,0,0,0,제조업,1,2.284313632,-35.68522348,3.144910608,0.765010502,0.84,-44.97292464,0.45,1.09,62.24,63450.81817,286.8089339,4685.764727,7033.244265,2622.24,50.36,15.47,86.07,1.19,10.98,17.92,-91.48392559,49.01,114.6,18.01,61.95045682,101.9055115,188.1649269,76.68952192,650.1544885,9.1,8.69
