회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
(주)원일특강,12620,201212,199406,,0,0,0,제조업,1,-0.927621854,-16.1356894,9.033659529,-4.081062802,-0.85,-16.98866004,4.12,7.21,15.83,1.47,90.73,50919.22682,1455.657045,3938.109091,16695.22727,3261.91,155.87,112.42,14.47,564.38,3.29,-0.54,-0.71,-0.2,77.77453404,62.37,1046.6,41.44022359,167.6980172,325.3793103,17.68856034,1327.5,6.75,3.07
(주)원일특강,12620,201712,199406,,0,0,0,제조업,1,18.66921523,38.15116769,7.40395645,13.35384525,0.0,25.58189999,3.97,5.09,9.26,0.63,90.73,53173.77614,1635.071818,-2275.268864,23029.09091,4591.44,204.11,136.61,12.31,452.6,6.08,1.52,2.0,0.61,64.83749926,41.62,734.27,54.10813332,147.5506569,445.189781,23.6110292,1391.416058,6.14,3.28
(주)원일특강,12620,201812,199406,,0,0,0,제조업,1,3.070057872,-6.663746769,5.262443829,9.358972082,7.3,3.109016259,3.36,4.77,8.99,0.73,90.73,58150.295,1526.114773,2125.685227,23926.81818,4838.33,181.22,124.32,10.2,724.91,4.86,-0.35,-0.45,-0.13,70.05266664,37.84,708.4,53.31789924,144.1094558,484.1020408,25.24009524,1309.510204,6.18,3.37
(주)원일특강,12620,201912,199406,,0,0,0,제조업,1,10.4925522,47.99768575,8.624890482,-0.021727006,-3.4,-3.312550196,4.66,4.31,8.12,0.88,90.73,58137.66068,2258.614545,904.1709091,26085.90909,5264.25,166.93,122.16,11.94,513.0,3.84,6.29,8.24,2.61,66.89113697,37.37,519.51,43.42530349,189.6475352,472.6197183,27.32443662,1438.619718,6.74,3.21
(주)원풍,8370,201112,199212,,0,0,0,제조업,1,12.27913193,6.757382891,11.91236571,4.270021427,-0.91,8.627407766,6.73,7.71,10.37,-0.08,56.72,8888.991,424.5275833,317.338,4766.833333,865.55,221.01,155.96,20.08,162.63,39.21,9.0,55.36,1.62,53.75769688,61.93,174.86,55.03047587,83.35912442,137.4700461,49.80997235,344.8248848,11.96,6.88
(주)원풍,8370,201212,199212,,0,0,0,제조업,1,3.103532638,-16.38126773,5.225268441,-2.095733738,-4.61,16.1226594,5.44,8.65,11.4,-0.09,58.74,8702.701417,354.9845833,909.1418333,5019.083333,912.76,238.69,186.74,32.2,178.96,44.53,39.61,270.79,7.05,37.45535341,63.71,183.23,55.17118277,86.31719807,138.5120773,49.31165217,372.3236715,12.04,6.62
(주)원풍,8370,201712,199212,,0,0,0,제조업,1,-1.657386581,-57.44655779,0.698870109,-5.012476085,0.5,-46.97395707,2.59,3.51,4.02,-0.2,66.61,5939.027333,185.6725833,524.7063333,6370.333333,1157.73,537.17,428.13,143.56,222.81,125.19,56.86,3039.33,7.79,24.94116525,44.37,162.94,64.39916054,83.98699507,182.4581281,48.88032512,418.8768473,9.54,5.77
(주)원풍,8370,201812,199212,,0,0,0,제조업,1,-1.49854609,-9.331435129,-1.300865657,-4.172464941,-6.4,-64.38585107,2.38,1.27,1.43,-0.34,65.99,5691.2235,168.3466667,240.14575,6004.916667,1158.54,592.9,449.13,128.53,250.95,378.06,48.49,3039.33,6.72,29.16840534,44.32,180.35,66.54921801,65.18773684,182.3052632,43.96937368,425.9578947,8.06,5.62
(주)원풍,8370,201912,199212,,0,0,0,제조업,1,-1.209504441,-7.940707667,-1.503528367,6.673794894,-1.58,152.9333417,2.23,3.26,3.68,-0.43,67.53,6071.044083,154.97875,645.2748333,5970.0,1162.68,616.9,499.73,131.81,299.82,875.51,55.52,3039.33,7.29,22.66808836,48.33,215.72,63.94925171,85.96898396,177.1069519,40.81532086,432.3315508,8.63,5.96
(주)월덱스,101160,201112,200806,,0,0,0,제조업,1,17.48573083,11.03988952,17.43343197,7.906284732,0.47,39.18746041,3.72,9.27,23.69,2.87,27.35,13069.01171,679.0642857,1525.072571,7782.714286,1390.58,169.77,74.71,26.32,186.89,3.73,12.45,18.38,11.86,136.251374,79.73,227.55,53.90612318,109.3187383,173.7383178,51.71453271,527.9065421,2.86,7.82
(주)월덱스,101160,201212,200806,,0,0,0,제조업,1,4.85973918,-87.40152942,-3.771928128,-18.88348274,0.93,-106.6776892,0.42,-0.55,-1.54,4.4,24.75,10601.12714,85.55171429,1514.102857,7868.714286,1336.53,98.5,47.51,14.95,151.37,-0.2,11.1,15.71,14.33,-450.8946395,49.94,161.44,68.73295901,81.83222222,167.6712963,53.22795833,541.5138889,2.27,7.03
(주)웨이브일렉트로닉스,95270,201112,200709,,0,1,1,제조업,1,-14.94830778,-297.7042306,-24.72784345,-31.10769236,-31.65,-166.5346443,-15.65,-11.54,-21.89,-0.89,11.81,3647.733232,-726.6989649,-222.2388807,2824.407997,627.04,258.77,209.38,28.36,151.54,-15.27,41.99,81.51,13.93,31.10885207,1.79,15.96,171.3236808,-14.62275362,166.4637681,15.38218841,578.6231884,7.0,7.89
(주)웰크론,65950,201112,200307,,0,0,0,제조업,1,14.3529961,134.1186099,19.37081294,18.91152596,1.79,692.7769383,2.66,5.72,12.48,2.29,2.03,7583.826321,256.3539001,1077.666537,2494.249638,389.93,120.07,96.28,23.58,154.7,2.56,8.95,18.34,6.4,118.5328294,60.17,592.16,57.10550743,66.22087719,210.748538,31.07692982,615.9181287,7.96,4.36
(주)웰크론,65950,201212,200307,,0,0,0,제조업,1,22.98475192,147.5722046,21.94093815,63.67817627,-3.51,70.15775349,5.56,8.23,17.56,0.7,-1.86,11600.65571,593.1235865,1395.587529,2335.840524,368.93,124.0,105.42,16.04,166.74,6.0,19.14,45.71,10.36,77.42544693,73.49,808.71,47.6613783,67.53363636,216.3212121,25.36504848,630.4606061,11.28,5.56
(주)웰크론,65950,201712,200307,,0,0,0,제조업,1,10.28569965,-145.794908,-3.065622696,50.54956712,11.64,692.7769383,-2.09,1.26,3.02,0.45,1.81,14853.56205,-251.5817561,365.0660479,2479.198424,299.66,127.52,109.21,34.25,182.37,1.42,-1.5,-3.94,-0.78,66.51548576,50.2,1089.71,94.90996748,74.16919431,159.6729858,8.139905213,594.028436,13.83,5.05
(주)웰크론,65950,201812,200307,,0,0,0,제조업,1,7.492737678,199.0593527,10.91220568,4.26328998,0.0,160.813128,1.94,3.03,7.59,0.68,6.38,15346.47534,251.6693136,-274.9045555,2608.111144,376.49,114.17,102.44,21.68,210.99,2.05,0.54,1.16,0.28,82.76168594,90.09,1174.91,69.16076625,108.9470616,200.8151659,13.12876777,628.0805687,16.43,4.42
(주)웰크론,65950,201912,200307,,0,0,0,제조업,1,-20.81814264,-469.2843969,-22.3290701,-0.722308671,3.79,-71.91098965,-7.72,0.92,2.28,0.94,-2.87,14001.71694,-854.1068428,1111.750328,2405.780189,336.47,118.29,102.0,23.29,118.97,0.56,7.28,18.53,3.07,89.0741497,63.45,790.53,116.8182057,66.73785388,215.4840183,12.48790868,580.8356164,16.7,5.06
(주)웰크론한텍,76080,201112,200807,,0,0,0,건설업,1,43.49383344,767.8950912,21.80645204,52.49843073,37.93,692.7769383,9.09,11.45,20.02,0.39,46.14,5839.265778,593.7599774,1248.785633,3255.881076,566.91,152.82,144.96,37.49,142.37,10.78,15.03,96.51,9.11,14.89040296,120.81,1777.47,42.20049723,124.68975,192.3,4.8215375,890.5625,36.26,3.33
(주)웰크론한텍,76080,201212,200807,,0,0,0,건설업,1,43.49729486,77.60705399,36.16270368,85.69002802,35.0,79.28786656,11.21,14.24,27.09,-0.55,44.73,10321.67272,879.4525107,1248.951165,3323.99888,608.04,158.3,150.65,21.75,178.25,62.72,25.49,146.91,11.09,13.11471354,194.15,2516.69,39.34477785,127.0511111,121.8796296,2.81487037,790.7037037,36.43,4.91
(주)웰크론한텍,76080,201712,200807,,0,0,0,건설업,1,12.74237921,-612.3097236,1.315133796,85.69002802,21.62,307.2901946,-2.5,0.31,0.66,-0.06,41.76,13010.23934,-257.7217914,205.2529382,3354.874375,589.34,161.3,160.83,43.64,212.02,0.73,-4.69,-26.88,-2.17,0.766253418,44.85,2518.39,110.6404604,112.1694444,66.70555556,0.271061111,663.3444444,552.53,3.93
(주)웰크론한텍,76080,201812,200807,,0,0,0,건설업,1,6.453401275,767.8950912,5.385363726,4.936175476,34.44,452.359083,0.11,1.58,3.53,0.04,40.21,13652.44759,12.54156666,-993.4662609,2988.394156,582.43,132.28,131.83,22.32,237.11,1.48,-6.09,-20.54,-2.89,1.367070069,136.2,3383.33,77.62859034,52.97487603,64.50826446,1.383561983,491.5,584.11,3.41
(주)웰크론한텍,76080,201912,200807,,0,0,0,건설업,1,-25.32298956,-964.6012188,-35.78598557,2.428047159,15.29,-267.616435,-10.91,-3.04,-7.02,0.52,44.12,13551.73117,-1035.646214,1318.194622,3208.842477,551.39,142.36,142.34,26.6,111.45,-2.13,3.96,53.13,1.31,0.059398245,98.71,3203.08,171.3236808,104.5460215,54.62007168,1.577433692,472.4014337,745.95,4.16
(주)웹스,196700,201712,201508,,0,0,0,제조업,1,-0.344417379,-139.9277283,-2.924845859,12.59059172,-13.0,-65.12465094,-1.17,1.0,1.66,1.66,49.08,4479.831041,-113.3610775,-90.76308927,5687.055991,1037.4,109.1,80.14,48.08,247.56,1.21,5.51,6.23,4.86,318.145446,26.03,89.26,52.33657314,65.24551724,255.1149425,50.83134483,727.7701149,4.72,9.61
(주)웹스,196700,201812,201508,,0,0,0,제조업,1,1.551070438,96.7674132,0.175709958,-7.291574224,0.0,-47.89712741,-0.04,0.52,0.88,1.52,48.93,2076.590418,-1.832247616,22.58711115,2848.492051,469.7,104.27,72.81,43.28,329.51,0.69,-0.56,-0.63,-0.55,512.3323064,31.92,116.23,48.26750726,74.47091954,235.3333333,41.03906897,736.2873563,3.81,6.54
(주)웹스,196700,201912,201508,,1,0,1,제조업,1,2.315166452,-799.8884418,-0.416882228,0.163565342,-2.3,10.89134314,-0.33,0.56,0.98,2.79,48.56,2079.987,-16.48818453,120.2673202,2836.592917,467.33,119.01,78.28,51.51,237.41,0.45,3.29,3.67,3.43,214.2756992,30.35,143.94,47.90886843,71.96341176,220.6823529,32.52489412,758.5764706,3.13,6.72
(주)웹젠,69080,201112,200305,,0,0,0,정보통신업,0,18.91130712,213.4943886,9.958174796,59.31591151,-1.88,43.52564996,3.48,6.08,8.95,1.42,5.36,1788.301264,164.3472783,525.9998851,3347.306928,821.87,207.17,207.17,122.0,0.0,4.74,34.74,109.75,27.93,0.0,1880.24,4593.24,57.60054548,41.57086207,24.57279693,0.0,291.4195402,0.0,5.33
(주)웹젠,69080,201212,200305,,0,0,0,정보통신업,0,1.852966191,-55.8105693,18.51610455,-4.26331526,-5.17,-10.03069157,1.51,5.37,6.79,-0.89,3.56,1605.040729,68.08444671,274.8251785,3591.951989,868.85,393.4,393.4,149.7,0.0,6.69,29.07,312.59,17.12,0.0,950.26,7490.4,64.42994635,37.68333333,44.48080808,0.0,312.5010101,0.0,8.45
(주)웹젠,69080,201712,200305,,0,0,0,정보통신업,0,7.220506935,-33.23232031,12.42255775,-24.42160583,48.62,-23.04035468,9.59,14.08,17.29,-2.77,55.55,4708.672261,848.5339818,1067.615583,7871.737224,1672.66,555.19,554.8,129.47,0.0,2072.35,78.92,3039.33,25.64,0.086471809,214.6,6851.12,40.07527931,138.7632977,68.01960784,0.0,588.1247772,745.95,6.56
(주)웹젠,69080,201812,200305,,0,0,0,정보통신업,0,22.66302803,67.29419139,16.50888241,31.64158177,2.14,56.475417,13.92,19.12,23.61,-2.69,62.82,6198.570645,1419.548063,2327.154058,8998.471973,1951.61,417.85,417.67,95.62,0.0,3543.84,72.34,3039.33,27.38,0.054699099,301.99,8943.75,36.52634744,186.305445,66.31588133,0.0,695.1745201,745.95,8.28
(주)웹젠,69080,201912,200305,,0,0,0,정보통신업,0,4.328065392,-15.86837334,13.27524299,-19.56582064,-2.79,-24.79719478,10.4,12.77,15.47,-3.09,67.21,4985.76943,1194.288877,554.2882189,10209.40172,2188.68,563.46,563.35,114.41,0.0,324.64,87.19,1105.62,27.93,0.024234872,282.43,11236.03,40.88726851,171.8296948,63.35906643,0.0,742.3698384,745.95,5.52
(주)위너지스,26260,201112,199609,43384.0,1,0,1,도매 및 소매업,1,5.159174897,74.22674463,62.92495457,31.16038475,-31.65,48.92678666,-19.17,-11.54,-25.24,6.43,-112.34,596.9211617,-182.2020256,-367.4736708,526.5915493,10.42,127.36,126.75,1.86,197.19,-5.01,-22.84,-47.99,-15.79,2.240655376,-7.78,-8.15,-80.17830516,33.93555556,37.88888889,33.31388889,1203.166667,163.88,4.07
(주)위노바,39790,201112,200007,43168.0,0,0,0,제조업,1,46.03958755,70.33325991,36.24796376,85.69002802,-1.01,73.51030071,2.61,5.72,17.42,3.55,30.79,2333.162351,77.81516012,-194.6508703,1105.663458,190.46,153.44,124.86,3.24,146.21,1.63,-7.54,-15.92,-6.77,53.4773179,181.37,407.76,50.06325713,93.44979592,46.2755102,8.190826531,772.0918367,5.66,2.02
(주)위노바,39790,201212,200007,43168.0,0,1,1,제조업,1,-12.74884572,-280.6499002,8.292705586,-26.90471021,-5.1,-145.3296958,-4.66,-2.57,-6.59,4.16,14.76,1401.279351,-115.5027466,125.2381987,984.1597182,154.02,129.21,99.81,2.62,120.1,-0.85,-1.33,-3.18,-1.24,100.6338075,60.39,226.03,107.6252448,39.05301075,89.1827957,12.52312903,712.4623656,3.77,1.84
(주)위니아,71460,201712,201607,,0,0,0,제조업,1,18.86278603,36.6542458,1.703283266,11.12276221,-2.41,1.102566989,0.71,2.13,7.44,0.7,11.66,13760.44231,62.00363413,630.238582,2552.235302,417.73,99.0,44.46,3.67,66.82,1.78,-0.16,-0.55,-0.08,-450.8946395,69.89,1077.46,62.41821079,139.608287,192.191358,12.87827006,488.2330247,5.36,7.77
(주)위니아,71460,201812,201607,,0,0,0,제조업,1,1.038969284,-698.6980422,-19.09503046,12.61498509,-7.87,-118.1623619,-3.82,-0.35,-1.39,0.99,-18.35,15496.32006,-371.2145437,169.1738564,1943.126387,310.3,90.14,39.21,5.57,33.27,-0.21,5.27,15.23,2.58,-450.8946395,61.45,1164.8,74.53548361,114.7560469,190.0988275,11.94132998,496.4271357,6.38,8.67
(주)위니아,71460,201912,201607,,0,0,0,제조업,1,35.94492617,220.7180289,62.00841944,34.64859987,-2.51,105.9110175,2.71,5.05,21.39,0.87,-4.38,20865.57799,307.5054713,1102.688123,2178.673709,389.93,90.57,54.39,5.39,68.07,2.71,6.51,19.39,3.05,-383.6353358,78.27,1923.53,55.85876288,141.358488,184.1185567,10.01983333,548.7044674,7.35,15.3
(주)위닉스,44340,201112,200010,,0,0,0,제조업,1,7.924086223,-181.2919685,1.295108144,-9.50427683,-6.9,-89.27376922,-5.39,0.91,1.65,0.5,76.5,13456.8547,-481.3469318,-676.8886918,4352.517426,837.12,141.63,82.72,9.88,119.24,1.02,-1.62,-2.84,-0.5,141.4967463,49.35,178.8,89.59373572,35.06136752,62.13105413,8.733507123,268.3133903,6.41,7.75
(주)위닉스,44340,201212,200010,,0,0,0,제조업,1,-8.337616152,223.6266736,4.317552837,11.03443799,9.4,260.71878,4.6,3.48,6.15,0.52,79.15,14941.74298,389.3552402,1151.497619,4582.322006,899.66,162.64,110.14,16.15,179.85,3.2,7.41,12.3,1.59,83.80640268,83.42,278.22,58.22779126,56.9640625,55.36197917,5.977356771,216.0572917,7.7,8.77
(주)위닉스,44340,201712,200010,,0,0,0,제조업,1,-2.108732765,222.6571406,6.435315064,22.31997311,27.2,591.5999965,5.57,8.51,18.27,1.16,45.72,15938.25569,691.9454984,1700.329813,6005.511093,1319.95,92.17,45.05,8.36,135.28,5.49,25.99,39.21,10.32,-450.8946395,83.87,599.22,54.89284652,84.59647525,94.4,5.320633663,365.2792079,5.04,9.19
(주)위닉스,44340,201812,200010,,0,0,0,제조업,1,9.710621901,66.76425231,21.72890548,26.78217899,13.47,19.04220968,8.96,9.76,19.03,0.59,47.21,18494.32311,1056.122484,1917.140224,6668.783403,1480.98,124.23,62.74,18.68,106.29,10.09,30.49,62.12,9.39,253.7556922,107.18,977.35,56.09645741,98.2778534,87.03839442,4.057186736,350.8429319,6.69,10.23
(주)위닉스,44340,201912,200010,,0,0,0,제조업,1,25.29508178,111.1741112,29.12542055,16.84351091,-6.11,149.828623,16.05,20.69,35.13,0.35,58.12,21609.41644,2230.257267,1869.684909,8492.832236,1860.87,140.58,84.95,40.92,120.08,34.61,27.51,53.94,8.76,137.093293,137.0,1649.8,42.04932869,168.4980483,99.80669145,4.616698885,475.0018587,6.85,11.1
(주)위다스,56810,201112,200201,41527.0,1,0,1,제조업,1,24.75083136,51.42276676,-20.49825354,-36.66412469,-0.89,-251.3572166,-19.16,-11.54,-25.24,1.41,-18.95,596.9211617,-317.9202212,-309.7420517,857.4249605,85.96,113.08,84.98,15.61,195.75,-13.62,-22.84,-47.99,-15.79,214.8596982,-10.95,-78.4,-80.17830516,-6.695495495,48.07207207,4.555792793,310.963964,2.61,2.56
(주)위메이드,112040,201112,200912,,0,0,0,정보통신업,0,1.817288542,25.59372867,4.103108955,-7.846984447,7.91,-41.98951337,7.23,5.39,5.96,-3.09,44.71,13789.48488,3104.492619,3359.953929,33098.09524,6206.23,944.63,933.26,196.19,2189.35,349.28,85.01,3039.33,21.03,0.0,272.56,6703.47,62.77490754,114.2459267,31.69653768,0.0,604.3604888,745.95,4.06
(주)위메이드,112040,201212,200912,,0,0,0,정보통신업,0,0.385746179,-130.4652114,2.525907221,3.510580392,48.62,-110.1585657,-2.21,-0.55,-0.59,-3.09,41.42,7136.787917,-472.895119,355.6543452,17860.77381,3168.72,1034.97,933.26,292.43,0.0,-21.15,78.81,0.0,14.26,0.0,261.63,8834.21,96.76951261,63.05293898,22.98381071,0.0,393.4769614,0.0,4.33
(주)위메이드맥스,101730,201112,200906,,0,1,1,정보통신업,0,9.006679962,-28.37388203,5.218426115,-1.274347194,3.69,-42.32556113,5.83,3.95,4.26,-3.09,55.15,3780.633665,854.987642,1269.61392,13720.73864,2905.95,871.17,871.17,288.29,0.0,79.27,114.34,3039.33,27.93,0.0,131.76,1467.95,57.03722238,56.86195556,58.78666667,0.0,459.9733333,0.0,13.75
(주)위메이드플레이,123420,201712,201011,,0,0,0,정보통신업,0,2.696929824,-9.401087418,6.055226621,-6.000018268,9.71,-28.1372155,10.42,9.22,10.12,-1.88,87.07,7592.023358,1478.114895,1032.490401,13743.48709,2641.56,1045.09,933.26,257.02,0.0,1205.36,114.34,0.0,18.24,0.0,1467.17,2417.95,41.57159118,118.4632813,8.052083333,0.0,732.6510417,0.0,12.91
(주)위메이드플레이,123420,201812,201011,,0,0,0,정보통신업,0,10.81777298,-29.86100851,7.564420953,18.35034665,20.83,-31.65614887,6.84,5.9,6.47,-3.09,86.67,8985.185962,1036.73488,1008.77841,14654.99639,2842.88,706.64,706.64,143.01,0.0,1205.36,62.88,0.0,11.36,0.0,1060.63,1725.63,55.52730307,91.02327586,8.25,0.0,664.6293103,0.0,14.74
(주)위메이드플레이,123420,201912,201011,,0,0,0,정보통신업,0,1.893064917,-70.14104577,-0.13486709,-1.844356129,18.53,-67.71813037,1.92,1.79,2.02,-3.09,88.66,8819.467134,309.5581933,472.1595195,14500.34389,2943.36,833.67,833.67,113.5,0.0,16.24,38.09,216.59,8.4,0.0,562.06,3408.04,82.6240634,89.80069091,15.95272727,0.0,565.24,0.0,10.28
(주)위스컴,24070,201112,199611,,0,0,0,제조업,1,6.924146798,15.07233853,6.317027959,2.727509483,-5.07,26.69838917,7.2,8.21,9.56,-0.68,10.12,12166.73615,626.5732148,463.9873632,7587.488819,1433.74,536.45,481.14,22.26,679.07,53.03,24.79,86.12,2.6,12.67330164,65.22,213.98,49.64923406,96.17736641,139.5610687,39.44168321,500.2022901,21.83,4.81
(주)위스컴,24070,201212,199611,,0,0,0,제조업,1,-0.432023546,-22.0252306,1.368458609,-9.60819249,-0.38,-28.83391719,5.47,5.7,6.59,-0.86,8.05,10997.73272,488.5690194,1056.906532,7760.922459,1454.73,635.23,556.09,51.68,444.98,433.67,67.14,0.0,6.91,14.78540966,62.93,215.2,58.40895464,95.81881226,141.0996169,40.7125249,506.5900383,16.47,4.55
(주)위스컴,24070,201712,199611,,0,0,0,제조업,1,-3.001608654,-96.56632469,-1.438984915,-13.1025023,0.4,-77.22516161,0.05,0.25,0.29,-0.56,3.98,7776.554048,4.328919627,334.1842629,7759.657978,1450.88,750.71,682.82,30.17,469.32,15.11,38.89,0.0,4.4,10.4340719,47.0,133.08,86.53167333,69.82016129,156.625,54.01362903,517.7903226,14.68,4.37
(주)위스컴,24070,201812,199611,,0,0,0,제조업,1,-1.500895014,767.8950912,0.551339151,-4.218104496,2.82,-202.6653957,0.82,-0.27,-0.29,-0.73,4.45,7448.530872,69.91079415,242.4101819,7797.32622,1459.43,926.12,839.0,60.16,609.32,-21.15,40.74,0.0,3.87,10.54518239,48.59,121.43,82.93613195,74.30564706,156.3019608,61.62547843,497.5019608,15.34,4.56
(주)위스컴,24070,201912,199611,,0,0,0,제조업,1,5.009015585,2.430997816,0.695275869,3.153150066,-3.14,141.6558999,0.82,0.63,0.7,-0.66,4.94,7532.739636,70.20620186,251.6219359,7715.099882,1439.48,565.22,513.59,34.14,518.2,49.5,23.12,331.81,3.25,11.09863623,46.69,99.92,81.73852501,83.29404858,154.097166,59.49958704,535.8744939,16.28,4.46
(주)위지윅스튜디오,299900,201812,201812,,0,0,0,정보통신업,0,80.33282474,767.8950912,102.2831019,82.06402058,0.0,102.3959994,12.27,13.19,20.17,0.21,9.78,2687.952685,530.298043,481.2771225,5014.514563,902.89,1045.09,933.26,292.43,332.48,75.41,13.05,15.81,8.36,0.0,58.21,17030.23,47.5479789,93.0776087,165.6956522,0.0,429.4637681,0.0,6.66
(주)위지윅스튜디오,299900,201912,201812,,0,0,0,정보통신업,0,80.33282474,39.52632827,59.71408944,85.69002802,-1.45,32.15779956,5.96,6.07,9.41,0.98,16.47,4847.925705,680.0839912,42.08221666,5861.499738,1085.42,133.84,119.72,51.78,761.33,11.84,1.04,1.56,0.87,41.72003955,58.66,884.9,43.86800902,109.9672794,181.1397059,0.0,572.9264706,10.76,7.18
(주)위지트,36090,201112,199912,,0,0,0,제조업,1,-18.3278205,-66.06751035,10.03783804,-10.58438596,8.13,-44.96405283,1.71,4.34,14.9,2.67,-112.34,596.9211617,16.51754863,-5.267048692,526.5915493,10.42,64.3,47.24,14.66,217.69,2.22,4.26,6.73,4.1,-17.05483029,45.0,225.67,70.64589096,60.86255639,135.2481203,26.96919549,240.9924812,7.03,4.39
(주)위지트,36090,201212,199912,,0,0,0,제조업,1,-3.790316162,231.5569074,34.88144046,18.4387293,5.26,83.57265422,6.44,9.08,22.53,2.52,-36.79,674.4535155,52.24502991,-2.157750726,526.5915493,10.42,88.42,56.96,2.75,266.54,3.91,-0.85,-1.33,-0.53,-31.46347191,54.1,301.36,64.53456641,71.19635714,134.4642857,23.65693571,220.2642857,7.77,5.0
(주)위지트,36090,201712,199912,,0,0,0,제조업,1,45.89175667,5.861647209,23.30408345,21.58829718,-5.11,3.335082433,6.18,5.79,7.51,0.08,20.73,596.9211617,61.4973505,73.57514153,816.6400142,67.82,231.88,168.22,88.65,178.71,7.98,19.76,32.42,12.25,48.26776164,90.56,622.43,58.87229853,105.0156923,131.7076923,18.93223077,643.7846154,6.83,4.52
(주)위지트,36090,201812,199912,,0,0,0,제조업,1,18.74825869,42.54380416,9.338887009,14.27290051,4.62,16.62861589,6.79,5.2,7.58,1.29,26.23,615.2891506,87.66066286,72.60781968,854.0149376,83.51,165.61,134.88,67.17,381.23,7.11,15.35,19.9,11.88,46.84476788,75.73,574.54,50.68034058,109.0366912,174.0808824,22.89565441,711.4705882,7.12,5.25
(주)위지트,36090,201912,199912,,0,0,0,제조업,1,2.252335318,-187.6369183,7.094536141,-29.27254614,-3.68,-121.647687,-5.42,-1.03,-1.52,3.03,15.22,596.9211617,-68.77227377,-0.589375237,763.6430689,74.89,71.38,47.84,18.42,410.71,-0.96,8.14,10.35,8.27,-82.24655454,23.22,223.45,150.5457774,27.98633588,174.5267176,20.20912214,704.3664122,5.82,4.38
(주)윈스,136540,201212,201105,,0,0,0,정보통신업,0,40.85637324,105.8477425,34.98194479,48.86999022,0.0,102.3023172,18.05,20.79,30.7,-0.57,33.04,5902.612337,1195.913998,1720.197589,5005.152335,938.86,384.71,343.66,49.3,394.09,46.59833333,114.34,0.0,27.93,-41.05286641,300.44,0.0,46.10308844,102.2853819,48.23958333,0.0,225.1875,12.55,5.52
(주)윈스,136540,201712,201105,,0,0,0,정보통신업,0,5.913121748,-12.19053566,9.316054995,-2.140037433,15.45,-11.76173729,5.78,5.58,7.92,-0.41,56.1,6271.405437,672.5946448,1426.802492,7916.641657,1618.42,436.69,389.56,62.68,215.26,7.38,41.56,62.1,22.75,13.99819364,186.46,0.0,66.23663962,82.88490814,93.50131234,0.0,334.976378,9.05,4.96
(주)윈스,136540,201812,201105,,0,0,0,정보통신업,0,14.95872981,48.96584213,10.54806922,-1.846100927,0.26,46.39882177,8.01,7.61,11.02,0.73,57.14,5845.337586,951.4309282,164.6291056,8399.85695,1767.28,478.29,410.65,60.82,577.02,7.86,18.57,25.39,13.0,17.88112198,172.69,0.0,58.8114008,96.7452356,64.15445026,0.0,388.2225131,7.6,4.18
(주)윈스,136540,201912,201105,,0,0,0,정보통신업,0,8.733742801,30.27821076,11.15967787,16.1988663,4.19,40.93578211,9.35,9.6,14.0,0.4,60.76,6763.401203,1234.248795,1415.295098,9144.480736,1955.62,165.83,146.13,50.16,897.58,11.62,18.7,25.4,11.67,29.92725251,163.78,0.0,54.17969555,108.9641206,67.22864322,0.0,397.6180905,8.06,4.45
(주)윈하이텍,192390,201712,201407,,0,0,0,제조업,1,74.53067586,139.4648616,7.537599415,6.178080901,3.91,188.3907024,4.79,5.8,9.37,0.5,58.38,6952.306727,392.2181986,-4.660406086,5258.697351,992.21,190.58,160.99,15.98,280.89,8.38,-0.79,-1.15,-0.59,-29.59530736,60.66,209.78,56.32702454,110.6590226,193.6616541,52.75060902,772.6766917,10.18,4.6
(주)윈하이텍,192390,201812,201407,,0,0,0,제조업,1,21.57910695,65.50983939,10.35561976,38.87765596,8.27,94.58990655,5.62,8.02,16.74,0.88,62.16,9655.200617,649.1597105,-1790.453782,5803.354304,1101.13,139.4,115.13,11.26,532.0,5.42,-13.08,-18.72,-9.3,-24.27310822,79.65,281.08,47.9189015,132.9692361,182.0833333,47.30606944,867.6527778,9.85,3.3
(주)윈하이텍,192390,201912,201407,,0,0,0,제조업,1,-9.579474831,-221.1277238,-8.526896971,-11.18861228,2.08,-158.1433676,-6.86,-4.7,-10.14,1.0,53.23,7936.192302,-727.7418303,1994.833205,4905.743661,930.85,82.05,59.14,15.44,238.92,-2.29,35.07,45.96,25.14,-127.5861615,11.4,30.56,171.3236808,22.75340136,241.0068027,72.98461224,728.7755102,7.33,7.95
