회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,총자본증가율,순이익증가율,자기자본증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,총자본투자효율,설비투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,유동자산회전률,당좌자산회전률,재고자산회전률,자기자본구성비율,총자본회전률,타인자본회전률,순운전자본회전률
(주)제닉,123330,201112,201108,,0,0,0,제조업,98.3299308,18.08574548,200.6634373,0.0,8.911846785,12.66,9.99,23.78,30.14,43.92,34.66,-0.25,87.17,42.38,21632.70524,2161.723286,2712.232569,9536.547622,1807.32,26.68,101.52,21.38,11.94,37.16,112.83,20.75,30.79226621,166.7628244,4.2,5.06,24.69,78.93962759,2.38,7.58,2.84
(주)제닉,123330,201212,201108,,0,0,0,제조업,2.167101319,-46.01670229,13.90854759,9.92,-46.67779905,8.28,6.62,9.45,11.84,13.45,10.74,-0.82,91.89,48.76,17277.82898,1143.472892,867.7594728,10752.75529,2028.86,13.62,59.85,7.18,5.02,27.02,71.48,18.91,45.04239291,115.2726389,2.64,3.13,17.06,88.01168097,1.43,11.92,2.2
(주)제닉,123330,201312,201108,,0,0,0,제조업,8.128451678,-39.20818509,0.720018259,22.22,-45.60432226,6.22,5.55,5.52,6.19,7.29,6.51,-0.73,93.07,55.52,11305.18491,627.7147273,668.7718182,10126.36364,1940.45,21.98,34.13,6.15,6.42,22.66,62.41,23.67,53.39903901,90.35375,1.93,2.45,9.05,81.98155043,0.99,6.58,1.57
(주)제닉,123330,201412,201108,,0,0,0,제조업,16.25013907,-43.33219114,3.590903018,1.14,-50.51720665,3.01,3.08,2.79,2.72,3.53,3.61,-0.51,96.33,54.73,10586.6635,326.0695,967.4256667,9193.0,1836.47,36.88,23.3,6.28,7.46,18.83,39.54,22.39,62.27556827,74.23876404,1.9,2.68,6.56,73.05404456,0.9,3.96,1.49
(주)제닉,123330,201512,201108,,0,0,0,제조업,15.24151466,49.49502074,5.226036481,0.56,63.01056017,4.23,3.97,3.6,3.84,5.51,5.17,-0.09,95.47,57.01,11699.31651,464.2453968,597.4130159,9225.238095,1838.93,49.91,16.51,5.5,6.49,20.27,41.34,23.93,57.9540622,87.91910615,2.06,3.01,6.51,66.70502016,0.91,2.99,1.48
(주)제닉,123330,201612,201108,,0,0,0,제조업,16.72619225,-58.105456,6.703359632,6.7,71.84916125,5.98,1.37,1.3,5.69,8.94,2.04,0.35,97.82,55.46,13586.03909,185.6528788,291.7198485,9483.939394,1870.15,64.0,7.18,2.8,3.17,17.36,59.59,19.67,63.76508347,76.55921466,2.13,2.91,7.94,60.97731467,0.95,2.61,1.46
(주)제닉,123330,201712,201108,,0,0,0,제조업,-8.055773619,-709.4180325,-12.36510761,85.34,-254.5764447,-12.81,-11.54,-7.66,-8.5,-14.26,-12.85,1.49,114.16,49.93,9334.838384,-1077.52583,-589.7064935,8005.627706,1556.43,72.06,-2.76,-1.16,-1.67,12.27,29.99,17.71,141.9531935,21.07073446,1.62,2.29,5.51,58.11936888,0.66,1.64,1.01
(주)제닉,123330,201812,201108,,1,0,1,제조업,-21.49273773,-105.1966359,-28.25037839,-9.89,-37.70569538,-16.53,-22.2,-18.38,-13.69,-24.48,-32.88,1.38,118.33,40.17,9861.006857,-2188.936286,-1271.887,5798.0,1103.01,88.26,-18.9,-8.86,-9.41,14.16,28.28,15.04,170.9206997,17.30956113,2.09,3.51,5.14,53.1166494,0.83,1.88,1.17
(주)제로투세븐,159580,201312,201302,,0,0,0,도매 및 소매업,17.62490997,-56.28762607,92.22301291,18.49,-60.83066115,1.99,1.55,4.1,5.28,10.87,8.45,-0.14,98.05,29.2,20804.94584,322.4154246,-264.0211438,4206.325823,903.52,69.21,2.34,0.96,0.39,29.9,1135.46,12.2,65.3162366,68.3862766,3.1,7.87,5.11,59.09733064,2.65,5.15,1.95
(주)제로투세븐,159580,201412,201302,,0,0,0,도매 및 소매업,11.87550487,-110.9652982,3.854433951,-22.34,-102.3733104,-0.05,-0.17,-0.39,-0.11,-0.19,-0.69,-0.21,100.13,24.89,19900.67754,-33.19633849,-967.9075671,3891.619203,878.6,82.28,-15.1,-6.82,-3.05,24.96,831.74,11.19,74.51517673,64.45360731,2.79,7.21,4.55,54.8602648,2.36,5.46,1.87
(주)제로투세븐,159580,201512,201302,,1,0,1,도매 및 소매업,14.572442,-174.6945338,-1.274710137,20.09,-291.2046378,-0.16,-0.41,-0.95,-0.38,-0.74,-1.88,0.03,100.3,24.45,22020.56737,-91.18852726,-1119.209927,3703.091945,866.13,111.54,-19.37,-10.21,-4.74,23.89,437.41,11.09,72.83461601,61.89939163,2.77,7.44,4.41,47.27223623,2.3,4.68,1.82
(주)제우스,79370,201112,200602,,0,0,0,제조업,-0.367594763,2.50893476,13.65045711,4.43,-3.99971015,6.02,4.43,6.28,8.53,16.67,11.96,0.29,94.45,52.3,27721.68633,1228.855826,892.6993644,9072.775424,2078.43,84.35,-9.3,-4.26,-3.0,23.89,102.4,16.84,56.33142926,71.22123142,1.98,2.7,7.52,54.24405838,1.42,2.9,1.21
(주)제우스,79370,201212,200602,,0,0,0,제조업,-12.39477063,-73.59406345,-0.370206831,-6.79,-81.56181008,1.86,1.97,1.77,1.68,2.91,2.61,0.15,97.32,52.82,16497.66748,324.4908898,2068.216208,9195.444915,2090.94,62.1,22.58,8.65,8.97,26.66,99.42,27.66,79.29368054,50.71546697,1.32,1.79,5.0,61.68951735,0.9,2.13,0.86
(주)제우스,79370,201312,200602,,0,0,0,제조업,32.85677769,471.8614623,14.20989323,5.69,679.428595,11.05,8.55,9.31,12.03,21.2,16.33,0.11,89.71,58.02,21710.29248,1855.638347,787.7908898,10080.29661,2386.86,88.57,13.37,6.28,6.58,28.52,157.21,29.87,55.42987423,69.09381466,1.57,2.31,4.86,53.03119128,1.09,2.52,1.03
(주)제우스,79370,201412,200602,,0,0,0,제조업,10.37870234,-1.963981055,17.44694476,1.29,-9.337424706,8.52,7.13,7.61,9.09,16.58,13.87,0.19,91.09,57.27,25527.24725,1819.193962,2997.53125,11691.41949,2688.75,77.22,17.31,7.54,7.41,26.72,89.98,26.27,55.68792054,80.11817021,1.59,2.38,4.8,56.42711194,1.07,2.36,1.03
(주)제우스,79370,201512,200602,,0,0,0,제조업,6.431129535,16.87322409,14.90230992,-0.43,18.75647075,8.4,6.92,8.21,9.97,16.97,14.26,0.34,91.09,62.68,27940.47621,1932.864214,1516.982088,12062.4037,2817.62,64.15,22.35,8.73,7.59,30.11,94.43,26.18,51.89651974,97.86720085,1.92,2.74,6.4,60.91831903,1.19,2.88,1.27
(주)제우스,79370,201612,200602,,0,0,0,제조업,15.31865386,-2.778923994,11.59472928,-3.21,-1.408905073,8.26,6.71,7.19,8.85,14.78,12.17,0.24,91.35,66.01,28009.20262,1879.151387,2520.46745,13018.87519,3155.11,69.63,17.56,7.21,7.21,25.63,97.51,25.63,54.71380641,91.52293598,1.67,2.26,6.47,58.95111582,1.07,2.67,1.12
(주)제우스,79370,201712,200602,,0,0,0,제조업,16.19750735,-3.292268971,7.16523633,12.58,37.43038418,9.2,5.25,6.0,10.51,18.6,10.71,0.06,93.01,69.66,34582.87596,1817.284669,30.04940293,13940.29276,3416.47,83.93,8.59,3.92,3.69,22.67,98.18,21.33,58.46959571,81.57241176,1.73,2.61,5.16,54.36872445,1.14,2.63,1.12
(주)제우스,79370,201812,200602,,0,0,0,제조업,19.07548475,64.50137684,16.81352956,13.14,21.44822716,8.84,6.84,8.39,10.84,20.14,15.7,0.12,90.88,74.26,43681.81019,2989.458301,-816.2630971,15820.97458,3982.99,87.49,-2.17,-1.01,-0.9,22.91,96.88,20.33,46.66034305,104.1317851,1.81,3.23,4.13,53.3359374,1.23,2.65,1.14
(주)제우스,79370,201912,200602,,0,0,0,제조업,-5.225216813,-54.33280819,6.623108713,3.47,-54.65343235,5.62,4.38,3.62,4.64,8.2,6.43,0.25,94.12,75.59,31152.52851,1365.201656,636.6400231,16281.49076,4250.07,66.66,-0.61,-0.24,-0.29,19.15,73.74,22.58,59.25672849,72.56229481,1.23,2.28,2.69,60.00376113,0.83,1.9,0.79
(주)제우스,79370,202012,200602,,0,0,0,제조업,16.05323147,27.98035363,5.801211804,4.02,0.11561677,5.06,5.04,4.4,4.42,7.73,7.81,0.29,95.26,76.59,34671.10969,1747.189908,3423.149653,16621.62943,4534.63,82.81,10.51,4.76,5.85,18.09,77.95,22.23,62.98582774,68.14798712,1.47,2.7,3.23,54.70309236,0.87,2.04,0.93
(주)제이브이엠,54950,201112,200606,,0,0,0,제조업,-27.59553728,111.4430988,23.09632295,14.74,109.2724407,27.05,16.59,5.55,9.05,32.63,20.01,2.56,72.3,10.3,11931.20244,1979.250054,-3911.808859,10848.52283,2142.78,172.04,-16.64,-10.53,-26.04,16.31,83.32,40.34,28.7120588,93.18382263,0.57,0.61,9.76,36.75895278,0.33,0.46,0.26
(주)제이브이엠,54950,201212,200606,,0,0,0,제조업,-12.43559223,-51.76553117,14.49660849,1.53,-29.79785092,18.42,7.76,3.45,8.19,19.47,8.21,1.83,81.21,16.68,12299.50175,954.6807504,2166.853633,12421.28301,2384.24,108.05,-6.5,-3.38,-7.09,19.08,78.4,40.1,36.91174562,94.04641566,0.9,1.01,8.93,48.06491054,0.44,0.77,0.42
(주)제이브이엠,54950,201312,200606,,0,0,0,제조업,-1.119007165,148.6540031,14.60147271,1.51,26.77949905,22.29,18.42,9.24,11.18,21.55,17.81,0.55,81.07,31.18,12889.92637,2373.851902,3586.741112,14234.92491,2853.59,79.51,25.42,11.26,22.32,20.86,85.83,41.34,35.55826331,100.1152226,1.07,1.18,11.0,55.70645455,0.5,1.04,0.54
(주)제이브이엠,54950,201412,200606,,0,0,0,제조업,5.070409861,-32.75177697,9.667087618,4.15,-33.76271523,13.66,11.46,5.95,7.09,12.19,10.23,0.42,88.85,38.39,13932.83523,1596.373222,3421.527686,15748.29393,3162.88,71.99,30.45,12.74,24.56,19.49,69.62,37.57,49.76353525,81.34977208,1.19,1.49,5.87,58.14353099,0.52,1.24,0.64
(주)제이브이엠,54950,201512,200606,,0,0,0,제조업,-4.501060679,-48.39314175,6.139528932,-6.55,-46.2939219,7.31,5.9,3.14,3.89,6.35,5.12,-0.2,92.77,42.18,13972.60267,823.8380656,2096.455042,17017.93803,3542.04,54.75,30.42,10.76,19.75,20.2,58.43,37.06,57.54268049,79.7889939,1.35,1.74,6.01,64.62194275,0.53,1.38,0.72
(주)제이브이엠,54950,201612,200606,,0,0,0,제조업,8.805054852,112.7859786,6.92782208,2.13,128.5877847,15.07,11.31,6.55,8.73,13.63,10.23,0.04,88.18,48.58,15503.12499,1753.01189,2354.593054,18308.43222,3854.3,57.46,21.86,7.98,14.36,22.12,70.62,39.81,48.44855793,95.48847761,1.55,2.08,6.13,63.50700899,0.58,1.61,0.84
(주)제이브이엠,54950,201712,200606,,0,0,0,제조업,-2.377347812,3.260532357,8.002939017,-2.39,26.73542652,17.65,10.79,6.57,10.74,16.07,9.82,0.05,86.84,54.08,16771.03047,1810.16941,2842.848925,20029.51235,4185.65,42.33,32.08,9.54,15.5,24.25,73.6,39.38,46.19969581,110.3769113,1.55,2.15,5.58,70.25975494,0.61,1.83,0.89
(주)제이브이엠,54950,201812,200606,,0,0,0,제조업,2.502562214,-28.80889521,1.670590502,-2.75,-29.04976318,12.83,7.87,4.67,7.62,10.89,6.68,-0.42,89.85,57.36,16369.74823,1288.679602,3144.088336,20299.14192,4367.4,43.49,35.38,10.72,18.29,20.74,64.87,35.37,49.24664411,92.84974843,1.45,2.08,4.8,69.68948502,0.59,1.98,0.87
(주)제이브이엠,54950,201912,200606,,0,0,0,제조업,1.90986457,-28.9080043,0.35907124,0.63,-21.32479618,9.5,5.27,3.25,5.86,8.48,4.7,-0.59,92.62,60.42,17397.91038,916.148047,2932.983389,20602.57391,4487.9,45.71,34.05,10.68,17.46,19.76,64.0,32.32,53.93126798,89.114125,1.4,2.02,4.62,68.62899898,0.62,2.0,0.85
(주)제이브이엠,54950,202012,200606,,0,0,0,제조업,11.00360014,80.02518599,11.12020795,0.0,50.11279581,13.61,9.05,5.49,8.26,12.04,8.0,-0.6,89.32,60.03,18229.8348,1649.297226,3126.438735,22362.35308,4983.69,45.56,30.65,9.59,16.62,19.18,53.83,33.23,50.5564322,88.462875,1.37,1.92,4.84,68.70109283,0.61,1.94,0.82
(주)제이스텍,90470,201112,200701,,0,0,0,제조업,2.428419692,-18.3240465,14.434457,132.65,-35.00608269,11.09,8.64,9.98,12.8,18.3,14.27,-0.08,88.98,72.96,7337.437955,634.2453606,231.4470548,4695.528716,854.39,35.75,60.87,16.03,13.92,31.73,82.85,27.56,52.461952,66.99311404,2.39,2.57,34.41,73.66473487,1.15,3.84,1.48
(주)제이스텍,90470,201212,200701,,0,1,1,제조업,3.178344577,6.914090084,20.80207222,-2.19,10.47208669,15.57,11.75,10.47,13.88,17.33,13.08,-0.15,85.58,66.08,4459.991678,524.0382859,288.4233147,4383.498182,788.55,15.95,33.43,4.6,5.24,33.06,91.67,37.68,54.79132934,73.6558296,1.79,1.92,27.17,86.24729015,0.89,4.47,1.29
(주)제이에스코퍼레이션,194370,201612,201602,,0,0,0,제조업,25.05684949,-46.3552598,57.53067235,-17.58,-42.54137051,6.58,5.58,5.88,6.93,9.76,8.31,-0.47,92.99,51.31,14136.48114,788.2177939,-481.5625482,11953.19206,12158.0,27.96,13.3,2.91,3.07,38.76,337.52,40.88,75.44070846,172.1816176,1.51,1.96,6.57,78.15203962,1.05,3.63,1.1
(주)제이에스코퍼레이션,194370,201712,201602,,0,0,0,제조업,-4.215097522,-45.19628196,0.661662435,24.26,22.19731611,6.41,2.44,2.96,7.78,9.72,3.71,-0.22,97.29,50.83,17718.03176,431.9726573,-30.64143866,12135.86099,12211.78,21.76,-10.04,-1.79,-1.45,39.89,285.95,32.15,83.31903702,96.90609467,1.75,2.38,6.61,82.13104599,1.21,6.1,1.37
(주)제이에스코퍼레이션,194370,201812,201602,,0,0,0,제조업,-0.518207456,1.761982011,-0.74638664,-13.61,-70.45048743,2.18,2.85,3.09,2.36,2.87,3.76,-0.51,96.36,51.26,15419.91591,439.5839378,494.6771428,12122.2883,12226.67,22.04,9.04,1.63,1.5,37.0,232.86,34.1,80.50962733,131.8428082,1.62,2.34,5.28,81.94266383,1.08,6.03,1.29
(주)제이에스코퍼레이션,194370,201912,201602,,0,0,0,제조업,6.419593307,40.25926816,1.066305273,9.59,147.8970419,4.39,3.25,4.2,5.68,7.11,5.26,-0.21,95.28,53.02,18976.80315,616.557214,1550.348874,12374.62039,12446.17,28.5,30.49,6.76,5.39,46.09,188.45,36.72,79.77529154,164.7956875,2.11,3.23,6.09,77.82065332,1.29,6.41,1.63
(주)제이에스코퍼레이션,194370,202012,201602,,0,0,0,제조업,150.1577524,-71.78521559,-3.961279673,-6.25,-28.41045666,1.97,0.58,0.66,2.25,5.17,1.54,0.47,99.61,50.47,30206.28579,173.9602887,-423.5186701,11511.59217,12076.62,234.71,2.12,1.49,1.87,25.63,104.37,32.09,88.20533128,19.96893333,1.93,3.86,3.87,29.87633159,1.14,2.02,1.04
(주)제이에스티나,26040,201112,199912,,0,0,0,제조업,16.07781728,-36.0993779,13.02877971,0.68,-30.85715245,6.02,4.7,5.17,6.62,13.11,10.25,0.24,94.47,49.3,6410.878165,301.5493241,13.63000289,3049.290578,509.54,95.04,5.64,2.75,2.58,25.81,127.14,24.26,67.4747536,77.91464646,1.51,2.27,4.51,51.27045348,1.1,2.22,0.93
(주)제이에스티나,26040,201212,199912,,0,0,0,제조업,7.69442237,69.11942805,19.7864325,4.04,31.35137325,6.15,6.19,8.15,8.1,14.93,15.02,0.19,92.54,53.54,7670.78291,474.6602783,441.7283257,3413.548045,577.41,75.36,8.76,3.76,2.96,29.41,133.29,23.15,57.85484369,90.89627832,1.8,2.8,5.02,57.02713827,1.32,2.88,1.12
(주)제이에스티나,26040,201312,199912,,0,0,0,제조업,8.099604976,12.51238524,14.82179215,6.47,33.75778303,7.22,6.11,8.5,10.04,17.05,14.44,0.16,92.49,57.39,8442.694617,516.1778598,473.4743959,3781.373854,649.62,65.09,18.1,7.14,5.33,28.05,123.93,20.96,52.47200381,87.10844985,1.93,3.05,5.21,60.57337785,1.39,3.38,1.23
(주)제이에스티나,26040,201412,199912,,0,0,0,제조업,15.05402163,5.169147017,20.38792089,7.29,2.891864709,6.53,5.65,8.0,9.25,14.89,12.89,0.02,93.1,56.87,9610.288788,542.8598522,103.1810875,4543.62301,789.99,57.77,10.85,3.97,3.0,27.5,128.18,20.77,54.58692539,92.81413598,1.95,3.12,5.19,63.38155692,1.42,3.74,1.28
(주)제이에스티나,26040,201512,199912,,0,0,0,제조업,9.191425805,-64.04647936,9.464991907,15.3,-60.03500977,2.66,2.07,2.57,3.3,5.2,4.05,0.2,97.32,54.65,9412.808088,195.177229,751.3946796,4982.613085,910.02,57.38,14.79,5.39,4.54,21.65,108.48,18.23,68.3488723,70.85977887,1.67,2.56,4.81,63.54035185,1.24,3.39,1.15
(주)제이에스티나,26040,201612,199912,,0,0,0,제조업,-4.53934079,6.296481645,-4.502063462,120.64,90.78341849,4.64,2.01,2.68,6.17,9.71,4.21,0.33,97.07,59.13,10315.94616,207.4665274,469.4116321,4977.462752,914.51,57.32,22.14,8.07,5.92,26.06,130.19,19.12,67.02299059,37.16511136,1.8,2.73,5.28,63.56516432,1.33,3.65,1.25
(주)제이에스티나,26040,201712,199912,,0,0,0,제조업,-12.03283461,-205.9797008,-9.268645545,-41.54,-100.6116416,-0.03,-2.59,-3.09,-0.04,-0.06,-4.79,0.26,103.17,58.05,8479.789551,-219.8724051,317.8699559,4554.953741,846.14,52.53,17.17,5.91,4.64,21.83,106.02,17.14,95.2610202,45.13087619,1.73,2.75,4.64,65.56257019,1.19,3.36,1.16
(주)제이에스티나,26040,201812,199912,,1,0,1,제조업,4.90727524,1589.986491,-0.797678759,1.71,-1674.05804,-0.67,0.19,0.22,-0.76,-1.19,0.34,0.17,99.53,60.17,7716.489728,14.75667104,566.0467687,4517.810757,839.53,61.3,16.65,6.33,5.73,27.53,155.31,24.91,82.58670475,58.70406367,1.79,2.87,4.77,61.99721739,1.13,3.12,1.15
(주)제이와이피엔터테인먼트,35900,201212,200108,,0,0,0,정보통신업,6.712463204,-3936.413022,-23.41659596,0.0,-6532.005006,-43.32,-65.52,-40.16,-26.55,-46.27,-65.49,-0.97,161.51,-424.76,616.7495772,-404.119466,-263.1265939,628.5264561,16.29,74.27,-61.36,-26.15,-42.66,-21.77,-507.24,-35.52,-79.08195582,-87.26390625,0.77,0.78,340.47,57.38318944,0.61,1.44,0.6
(주)제이와이피엔터테인먼트,35900,201312,200108,,0,0,0,정보통신업,180.7098201,60.04245849,231.0906906,51.56,60.88227179,-11.97,-18.5,-8.43,-5.46,-8.4,-12.26,0.89,116.21,-154.29,626.3968946,-115.8795526,-92.24365929,1324.853394,255.34,47.75,-21.45,-6.93,-22.44,2.56,165.41,8.28,278.8476247,-1.045670103,0.88,0.89,79.69,67.68213457,0.46,1.3,0.61
(주)제이와이피엔터테인먼트,35900,201412,200108,,0,0,0,정보통신업,7.071597667,150.2524412,19.80156983,-4.12,130.924415,17.03,16.19,10.99,11.56,16.09,15.11,0.43,83.67,-117.28,1424.153568,230.5948722,247.0128084,1576.035634,309.37,32.05,14.69,3.57,5.43,20.06,1903.12,30.57,40.46439831,132.6631183,1.6,1.63,77.86,75.72900889,0.68,2.41,1.04
(주)제이와이피엔터테인먼트,35900,201512,200108,,0,0,0,정보통신업,0.27771954,-58.93995066,5.118765411,17.2,-49.14958122,8.3,6.38,4.36,5.67,7.32,5.6,0.64,92.4,-105.62,1485.093358,94.68236829,142.8325731,1657.285789,325.77,25.97,43.45,8.96,13.13,17.51,2527.89,25.66,48.91770221,108.446789,1.64,1.69,60.12,79.38493173,0.68,3.05,1.07
(주)제이와이피엔터테인먼트,35900,201612,200108,,0,0,0,정보통신업,16.8484476,164.4714239,13.98692506,12.84,228.9673184,18.75,11.58,10.61,17.19,21.95,13.43,-0.38,81.45,11.05,2163.301032,250.4078076,453.0936628,1852.33316,373.11,29.13,51.94,11.72,13.77,27.88,9560.07,32.77,36.89814178,166.5641463,1.99,2.06,64.03,77.44085994,0.92,4.23,1.37
(주)제이와이피엔터테인먼트,35900,201712,200108,,0,0,0,정보통신업,43.72859212,92.02295558,27.92094649,27.64,40.9128117,19.04,16.01,15.52,18.45,25.47,21.38,-0.39,78.82,28.51,2953.010926,472.7867415,783.0264812,2355.02949,471.85,45.09,55.0,17.09,20.8,27.72,162.28,33.73,31.80576692,201.673949,2.0,2.06,67.56,68.92371207,0.97,3.51,1.31
(주)제이와이피엔터테인먼트,35900,201812,200108,,0,0,0,정보통신업,28.05951174,48.29836514,49.21576112,42.04,47.7121436,23.03,19.45,17.11,20.26,26.9,22.52,-0.28,75.81,37.02,3530.487213,686.6127476,633.4734032,3298.127213,677.48,24.52,78.9,15.53,19.83,29.04,126.62,37.07,32.99326747,182.5350673,1.77,1.81,79.62,80.31034959,0.88,3.56,1.21
(주)제이와이피엔터테인먼트,35900,201912,200108,,0,0,0,정보통신업,30.43628381,28.6092612,26.86755811,-1.79,51.16726937,27.96,20.09,17.01,23.67,29.94,21.91,-0.92,72.85,47.02,4379.092267,879.5702222,1435.217763,4000.761572,853.21,28.02,80.61,17.64,23.59,32.73,175.72,43.77,33.62361077,271.7584475,1.56,1.58,143.08,78.11306522,0.85,4.04,1.14
(주)제이와이피엔터테인먼트,35900,202012,200108,,0,0,0,정보통신업,7.751178253,-5.073423613,14.71967924,10.5,1.560011528,30.57,20.52,13.73,20.44,25.32,17.29,-0.98,74.09,53.06,4067.865471,834.8870957,621.4624402,4548.63121,985.61,20.24,96.82,16.3,25.28,28.27,160.29,43.85,35.79849906,217.062314,1.19,1.19,253.49,83.16480554,0.67,3.47,0.9
(주)제이웨이,58420,201112,200201,,1,1,1,정보통신업,-38.0168353,63.42091453,-1.240987421,9.26,-139.1205996,-25.49,-29.51,-28.3,-24.45,-32.7,-37.86,0.2,125.19,-117.26,876.5168981,-258.6707321,108.7401054,591.9727469,18.39,23.78,102.82,19.76,16.52,5.17,9.11,4.33,344.9084041,12.5179661,3.39,3.39,0.0,80.78535555,0.96,3.8,1.88
(주)제이테크놀로지,35480,201112,199911,43811.0,1,0,1,"예술, 스포츠 및 여가관련 서비스업",-1.310794791,5024.130098,0.993878436,-27.36,857.5100676,2.29,0.49,0.47,2.17,4.33,0.93,2.61,99.5,-19.63,3314.646879,16.28999323,58.42120501,1752.591342,323.5,97.79,0.55,0.27,0.28,12.8,1536.77,13.39,58.91924029,79.73,1.51,1.81,9.12,50.55856561,0.95,1.9,0.91
(주)제이티,89790,201112,200610,,0,0,0,제조업,17.55355036,401.7206753,36.5052577,-16.97,220.7133016,7.82,6.81,11.36,13.05,34.06,29.65,1.18,93.44,26.77,10604.02564,722.1071599,350.7442288,2828.679628,613.23,141.93,17.46,10.24,6.61,32.54,88.46,21.0,56.4318317,76.61392265,3.58,3.68,125.11,41.33355118,1.67,2.7,1.73
(주)제이티,89790,201212,200610,,0,0,0,제조업,-31.24247248,-71.0300432,13.79984603,-28.18,-28.60909605,5.24,1.85,3.62,10.26,19.58,6.92,-0.05,93.35,37.23,11298.28268,209.1941323,788.4453424,3218.94202,617.55,46.18,38.32,12.11,5.04,40.75,119.41,16.97,54.02248503,91.84653846,3.69,3.86,86.7,68.41071705,1.96,4.11,2.09
(주)제이티,89790,201312,200610,,0,0,0,제조업,18.92192093,-256.8988549,-6.640239466,-8.46,-156.931932,-9.77,-9.51,-6.37,-6.55,-10.83,-10.55,0.18,107.05,28.98,3452.455441,-328.223198,-1114.67242,3005.181014,591.65,86.2,-6.3,-2.91,-4.72,16.52,60.17,26.78,117.6721848,48.36932773,1.1,1.19,13.39,53.70589469,0.67,1.69,0.79
(주)제이티,89790,201412,200610,,0,0,0,제조업,40.37651518,132.4508377,43.22573274,17.65,133.4268046,14.13,14.17,12.88,12.84,23.43,23.95,0.61,87.18,43.45,6358.883726,901.2482811,-1348.655517,3989.880264,749.19,82.5,-42.63,-19.27,-21.21,27.08,87.73,29.81,48.78405829,96.98092857,1.5,1.6,25.7,54.79596149,0.91,2.01,1.02
(주)제이티,89790,201512,200610,,0,1,1,제조업,3.817422744,-156.2675824,-15.55010407,9.29,-154.7341785,-9.87,-10.18,-7.4,-7.18,-13.61,-14.03,0.66,109.59,26.85,4658.879769,-474.2307182,-897.3940719,3028.869882,580.7,124.35,-18.06,-10.01,-14.6,18.53,56.23,27.03,121.8325753,61.50849673,1.37,1.46,21.19,44.57357082,0.73,1.54,0.8
(주)제일기획,30000,201112,199803,,0,0,0,"전문, 과학 및 기술 서비스업",31.50652687,-8.73541773,8.673514204,14.06,5.695873771,6.18,5.44,5.92,6.72,15.65,13.69,-1.03,92.92,9.97,15283.02931,832.1477801,1256.835313,5826.780791,3086.86,152.24,6.36,3.84,3.95,20.46,447.77,21.07,61.70351544,190.7923373,1.26,1.26,0.0,39.64553028,1.09,1.9,0.77
(주)제일기획,30000,201212,199803,,0,0,0,"전문, 과학 및 기술 서비스업",10.16884495,3.589418508,-2.598402383,24.46,15.94832892,5.33,4.19,5.21,6.62,17.78,13.53,-0.69,94.21,9.0,20558.01484,862.0170465,793.1164415,5374.847147,3409.82,185.3,9.1,5.91,4.99,23.29,407.18,19.65,63.78825781,152.1735816,1.45,1.45,0.0,35.05108898,1.24,1.98,0.85
(주)제일기획,30000,201312,199803,,0,0,0,"전문, 과학 및 기술 서비스업",-14.54739857,3.127760702,-4.377650807,-1.11,3.201258588,4.8,3.77,5.53,7.03,19.01,14.67,-0.22,94.93,8.96,23550.52666,888.9788769,-575.5543458,4886.335312,3807.87,154.96,1.21,0.73,0.46,33.69,515.72,21.2,65.5741255,174.3301683,1.8,1.8,0.0,39.22253289,1.46,2.32,1.03
(주)제일기획,30000,201412,199803,,0,0,0,"전문, 과학 및 기술 서비스업",8.173576047,-0.241431393,32.02846888,3.61,-2.472633542,4.75,3.83,5.75,7.15,16.34,13.19,-0.15,94.81,7.05,23176.52409,886.8326028,485.9977282,6327.02755,4252.19,108.89,-0.54,-0.28,-0.19,36.13,726.14,24.98,67.79723898,166.7845012,1.86,1.86,0.0,47.87205113,1.5,2.67,1.12
(주)제일기획,30000,201512,199803,,0,0,0,"전문, 과학 및 기술 서비스업",1.247919936,-19.87932659,-9.32942059,-2.78,0.351416128,4.53,2.91,4.41,6.86,15.12,9.55,-0.18,94.76,5.19,24397.45964,710.5362534,890.0566558,5107.534277,4544.72,133.26,7.42,4.24,2.82,42.85,858.07,28.5,70.40599912,174.875362,1.88,1.88,0.0,42.87087198,1.51,2.77,1.15
(주)제일기획,30000,201612,199803,,0,0,0,"전문, 과학 및 기술 서비스업",15.2432124,10.89682931,-3.005645316,-6.92,17.55372723,4.63,2.8,4.51,7.44,18.97,11.4,-0.14,96.11,8.49,28099.43904,787.9621762,881.0036228,5288.434646,4445.16,177.14,7.41,4.74,3.15,36.58,770.1,24.35,72.3414862,176.5139744,1.98,1.98,0.0,36.08223405,1.61,2.65,1.17
