회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,자본집약도_계산,총자본회전률,타인자본회전률,유동자산회전률,재고자산회전률,순운전자본회전률,유동비율,당좌비율,현금비율,총자본투자효율,당좌자산회전률
아이에스동서(주),10780,201912,198601,,0,0,0,제조업,1,5.56,6.1,2.95,93.52,49.29,31208.49954,2403.884153,-1992.098136,34821.08308,7017.96,44.16285973,126.43,1.93,4.32,6.4,2.41,7.21,40.83,418.27,29.36,46.30565821,199.9831997,1893.040093,0.38,0.72,0.65,1.43,0.42,199.61,116.94,35.32,9.82,1.18
아이에스동서(주),10780,202012,198601,,0,0,0,제조업,1,15.69,10.92,3.73,86.56,54.9,38857.60612,4583.566048,-1992.098136,37398.33409,7594.73,38.38296179,160.53,4.14,-5.19,-7.8,-3.2,-9.65,61.23,608.04,29.54,23.55596524,413.3964526,4803.493884,0.37,0.62,0.6,1.34,0.4,196.11,102.0,33.21,9.79,1.1
아이이(주),23430,201112,199410,43089.0,0,0,0,도매 및 소매업,1,-15.81,-16.21,-2.91,121.72,-3.67,694.7452343,-78.63082352,47.72217288,594.1197573,18.83,83.34358184,19.99,-21.04,49.22,1163.7,8.2,16.03,306.84,1480.27,39.88,101.6439979,39.05048387,328.3387097,0.51,3.07,0.7,4.24,0.61,641.0,534.68,305.29,20.39,0.84
아이이(주),23430,201212,199410,43089.0,0,0,0,도매 및 소매업,1,-12.23,-42.5,1.76,128.63,-92.25,694.7452343,-308.3229257,-120.4553372,594.1197573,18.83,33.33539155,199.98,-13.11,-17.24,-40.41,-8.35,-13.66,-17.67,-62.13,-5.86,-11.79596796,-75.62221774,887.3921569,0.26,0.58,0.51,4.0,0.34,137.35,131.47,10.97,-3.59,0.56
아이이(주),23430,201312,199410,43089.0,0,0,0,도매 및 소매업,1,10.09,-3.26,0.4,99.45,-62.44,3641.686104,11.14332691,14.83113836,594.1197573,18.83,37.95216553,163.49,2.13,-4.71,-40.41,-2.92,-0.89,1880.24,4013.48,2.96,31.56180166,85.23769231,4117.230769,2.29,6.35,4.95,83.68,2.53,113.35,102.78,5.27,9.74,6.94
아이이(주),23430,201412,199410,43089.0,0,1,1,도매 및 소매업,1,-2.78,-3.0,0.95,103.78,-63.94,694.7452343,-32.57498308,32.25274848,594.1197573,18.83,52.96074786,88.82,-3.07,6.84,71.74,3.22,6.29,3.41,70.12,0.27,170.9206997,48.33714286,5423.571429,0.41,0.73,0.7,10.27,0.36,90.73,90.17,3.18,0.14,0.75
아이진(주),185490,201512,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.25,-36.8,-2.91,128.63,-92.25,694.7452343,-489.7091,-447.9072,2276.3,355.26,92.00529945,8.48,-21.04,-19.54,0.0,-8.35,-13.66,-17.67,0.0,-5.86,-49.52426252,-65.56157895,640.2105263,0.26,0.58,0.51,0.0,0.34,1062.09,940.6,305.29,-3.59,0.56
아이진(주),185490,201612,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.25,-42.47,-2.91,128.63,-92.25,694.7452343,-823.9352396,-596.4184517,1612.533626,222.51,87.22020749,14.65,-21.04,-19.54,0.0,-8.35,-13.66,-17.67,0.0,-5.86,-49.52426252,-75.62221774,337.4,0.26,0.58,0.51,0.0,0.34,1062.09,940.6,67.23,-3.59,0.56
아이진(주),185490,201712,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.25,-42.32,-2.91,128.63,-92.25,694.7452343,-770.6206865,-616.3821993,2165.991176,333.21,78.43470282,27.49,-21.04,-19.54,-40.41,-8.35,-13.66,-17.67,0.0,-5.86,-49.52426252,-75.62221774,550.6181818,0.26,0.58,0.51,0.0,0.34,1062.09,940.6,305.29,-3.59,0.56
아이진(주),185490,201812,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.25,-25.09,5.3,128.63,-92.25,694.7452343,-513.1689581,-649.9566909,2027.690694,324.65,43.19518017,131.51,-9.23,-19.54,-32.11,-8.35,-13.66,-17.67,0.0,-5.86,-49.52426252,-37.07280702,948.1403509,0.26,0.58,0.51,19.71,0.34,1062.09,940.6,42.92,-3.59,0.56
아이진(주),185490,201912,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.25,-42.5,5.3,128.63,-92.25,694.7452343,-750.4873473,-714.5014804,1634.437157,231.29,40.22444935,148.61,-4.35,-19.54,-40.41,-8.35,-13.66,-17.67,0.0,-5.86,-49.52426252,-40.994,787.7333333,0.26,0.58,0.51,13.64,0.34,247.27,245.48,21.97,-3.59,0.56
아이진(주),185490,202012,201511,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.25,-42.5,5.3,128.63,-92.25,694.7452343,-1264.481778,-829.8610018,1093.221229,121.46,29.03477971,244.41,-5.43,-19.54,-40.41,-8.35,-13.66,-17.67,0.0,-5.86,-49.52426252,-75.62221774,681.9846154,0.26,0.58,0.51,6.62,0.34,425.47,417.17,32.08,-3.59,0.56
아이크래프트(주),52460,201112,200501,,0,0,0,정보통신업,0,2.26,1.47,-0.23,98.46,71.68,6038.09886,48.19140081,234.3550409,3293.407672,602.38,70.71022737,41.42,4.69,-1.49,-2.86,-0.44,-0.34,1531.82,7074.13,15.84,80.33317752,100.0209091,487.1688312,1.12,2.9,1.44,4.69,0.98,255.62,154.73,45.55,20.53,2.08
아이크래프트(주),52460,201212,200501,,0,0,0,정보통신업,0,17.46,13.69,-0.5,92.65,75.12,7454.260931,484.784767,1921.211135,3787.946513,701.28,75.13914961,33.09,76.22,86.0,302.66,18.84,14.46,1880.24,17191.48,21.04,60.37366814,173.0639726,556.1917808,1.54,5.7,1.92,9.09,1.43,342.84,321.75,203.56,31.12,2.43
아이크래프트(주),52460,201312,200501,,0,0,0,정보통신업,0,3.98,4.63,-0.85,96.69,75.71,6477.672372,180.3050372,171.4458016,3908.880691,723.31,74.10006203,34.95,26.83,12.58,0.0,3.26,2.65,1880.24,25451.95,18.64,78.74771236,105.0651648,466.1428571,1.23,4.75,1.47,16.19,1.12,323.83,294.46,150.03,22.96,1.61
아이크래프트(주),52460,201412,200501,,0,0,0,정보통신업,0,4.92,4.05,-0.57,96.83,76.31,6631.161683,160.001629,-275.9041258,4018.640253,746.25,76.80783372,30.2,166.24,-4.31,-25.97,-1.0,-0.79,1880.24,91612.42,21.33,81.21578007,111.618,466.8555556,1.26,5.15,1.5,12.27,1.16,366.62,310.4,119.11,27.07,1.71
아이크래프트(주),52460,201512,200501,,0,0,0,정보통신업,0,10.48,8.19,-0.25,94.88,77.52,8488.624365,340.5137691,-570.01853,4316.133364,804.55,64.35797647,55.38,49.98,-17.74,-36.03,-6.32,-4.98,1880.24,5760.17,21.45,72.28732475,122.2817757,499.9906542,1.43,4.72,1.67,9.65,1.24,239.42,194.16,67.59,27.23,2.02
아이크래프트(주),52460,201612,200501,,0,0,0,정보통신업,0,12.77,6.15,-0.14,95.3,78.65,9915.150023,270.0314926,749.8079208,4533.914215,838.75,65.72224415,52.16,51.12,3.85,12.34,1.32,0.91,1558.83,3721.89,20.14,76.7381362,113.0006299,434.7874016,1.47,4.2,1.72,9.06,1.22,249.6,202.02,70.1,29.32,2.12
아이크래프트(주),52460,201712,200501,,0,0,0,정보통신업,0,5.98,6.2,-0.07,97.05,85.63,11489.03572,272.3390508,816.6850179,4343.449092,880.06,56.36410536,77.42,16.69,23.39,121.48,10.21,6.82,1880.24,11019.95,19.6,78.23496137,111.4756296,428.2888889,1.59,4.04,1.85,11.41,1.27,198.84,171.58,53.16,29.34,2.21
아이크래프트(주),52460,201812,200501,,0,0,0,정보통신업,0,0.5,-2.29,-0.09,101.29,86.0,5007.525498,-57.71924247,-11.77257348,2322.025507,420.43,68.62848023,45.71,1.02,21.12,60.9,6.62,4.38,1880.24,30032.41,17.64,98.84930925,89.62929134,354.3700787,1.33,3.47,1.56,10.36,1.08,274.08,228.04,94.74,26.7,1.84
