회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,총자본정상영업이익률,유보율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,타인자본회전률,순운전자본회전률
(주)폴라리스오피스,41020,201412,200510,,0,1,1,정보통신업,0,-1.5036678510841186,-0.9094669975574802,-0.3460317460317461,-0.16292238315174748,1.0954372623574145,0.6729281767955801,-0.24761904761904768,-1.1147540983606556
(주)폴라리스우노,114630,201312,201001,,0,0,0,제조업,1,-0.38959905052831995,-0.7567737373905096,-0.2650793650793651,-0.15142005335007055,0.7866920152091257,0.04530386740331493,1.0476190476190477,-0.344262295081967
(주)폴라리스우노,114630,201412,201001,,0,0,0,제조업,1,-1.2319108340440779,1.0515174986492013,0.20476190476190462,-0.12253460591217016,3.1349809885931554,0.8541436464088397,2.061904761904762,-0.32786885245901615
(주)폴라리스우노,114630,201512,201001,,0,0,0,제조업,1,-1.0828973128750354,-0.19373085449376853,0.04761904761904759,-0.09527967853512431,4.0992395437262354,1.5613259668508286,1.5571428571428574,-0.6721311475409835
(주)폴라리스우노,114630,201612,201001,,0,0,0,제조업,1,-0.2221769528381687,0.6819030509549965,0.42380952380952375,-0.07957483677743733,2.001520912547529,1.2906077348066296,0.9952380952380956,-0.6885245901639343
(주)폴라리스우노,114630,202012,201001,,0,0,0,제조업,1,0.6406424580890502,1.1612295714058283,0.3746031746031745,-0.016421179022915927,-0.6163498098859316,-0.7679558011049723,2.7952380952380955,-0.3114754098360655
(주)푸드나무,290720,202012,201810,,0,0,0,도매 및 소매업,1,3.922669333258433,0.22104536266076685,0.9999999999999997,0.3709876585322592,0.9817490494296578,-0.35801104972375686,2.7952380952380955,1.5245901639344266
(주)푸드웰,5670,201312,199312,,0,0,0,제조업,1,-0.3343139039933428,-0.07999007751523375,0.03809523809523798,-0.050757611936225425,-0.21787072243346,-0.17679558011049717,-0.2857142857142858,0.03278688524590167
(주)푸드웰,5670,201412,199312,,0,0,0,제조업,1,-0.11486327924535054,-0.21244165425782865,-0.09365079365079369,-0.043594239283935535,-0.09695817490494292,0.05193370165745853,-0.29523809523809535,-0.06557377049180298
(주)푸드웰,5670,201512,199312,,0,0,0,제조업,1,0.2732222797607909,0.013980022243109689,-0.11428571428571438,-0.04609800858240262,-0.0745247148288973,0.16022099447513813,-0.3190476190476192,-0.08196721311475381
(주)푸드웰,5670,201612,199312,,0,0,0,제조업,1,0.1302119056664665,-0.09864266593639544,-0.21904761904761907,-0.04224343186950379,-0.19657794676806084,0.09060773480662986,-0.43809523809523826,-0.14754098360655715
(주)푸드웰,5670,202012,199312,,0,0,0,제조업,1,-0.36977457600200736,-0.35316036271542717,-0.03650793650793657,0.33163004250267786,0.2912547528517111,0.24198895027624312,-0.057142857142857204,-0.13114754098360631
(주)푸른기술,94940,201312,200709,,0,0,0,제조업,1,-0.06430791919191588,-0.3434037914122881,0.17301587301587298,0.2090272139938191,0.4547528517110266,0.261878453038674,0.2285714285714286,-0.3934426229508195
(주)푸른기술,94940,201412,200709,,0,0,0,제조업,1,-2.0353976937624334,-2.477623380718082,-1.7444444444444442,0.14288540650434242,-0.22927756653992393,-0.3281767955801104,-0.23333333333333348,-0.9180327868852458
(주)푸른기술,94940,201512,200709,,0,0,0,제조업,1,-0.3537319078394263,0.25141229490161915,-1.5507936507936506,0.10680247511580798,-1.1977186311787071,-1.9712707182320441,-0.20476190476190487,-0.7704918032786883
(주)푸른기술,94940,201612,200709,,0,0,0,제조업,1,1.4742775528691963,6.030962740106674,-0.5793650793650793,-0.12825165951466438,-0.938783269961977,-1.1425414364640882,0.03809523809523813,-0.2786885245901638
(주)푸른기술,94940,202012,200709,,0,0,0,제조업,1,-0.07825035149721982,-0.8717354717712652,-0.6666666666666666,-0.10083299790556625,0.22053231939163506,0.10718232044198892,0.29047619047619044,-0.47540983606557363
(주)풀무원,17810,201312,199510,,0,0,0,제조업,1,0.08730465664464668,0.12669153899539795,0.02380952380952372,0.0009346495746321903,-0.08593155893536121,-0.08950276243093917,-0.13333333333333347,1.131147540983607
(주)풀무원,17810,201412,199510,,0,0,0,제조업,1,0.3881050294011899,0.14192610611383788,0.11904761904761904,0.16844841348351408,-0.0631178707224334,-0.11381215469613261,-0.019047619047619067,1.131147540983607
(주)풀무원,17810,201512,199510,,0,0,0,제조업,1,0.37575717025653443,-0.32794529314511733,-0.09206349206349214,0.26976579182556853,-0.019391634980988583,-0.18674033149171262,0.15238095238095234,1.491803278688525
(주)풀무원,17810,201612,199510,,0,0,0,제조업,1,0.372698575992444,-0.0753885144816113,-0.12063492063492066,0.16436870220154323,-0.12547528517110262,-0.30386740331491713,0.3047619047619047,2.081967213114754
(주)풀무원,17810,202012,199510,,0,0,0,제조업,1,-0.28634229377471077,0.5558301671360547,-0.25238095238095243,0.687751997216518,-0.26996197718631176,-0.2983425414364641,-0.13809523809523813,1.1803278688524594
(주)풍산,103140,201312,200807,,0,0,0,제조업,1,0.07807267983371036,0.019424866700039956,0.08412698412698402,-0.30055464971107726,-0.32205323193916346,-0.3403314917127071,-0.28095238095238106,0.2459016393442625
(주)풍산,103140,201412,200807,,0,0,0,제조업,1,-0.17261453127888463,-0.07689029599267942,0.01904761904761892,-0.27320421069866757,-0.4593155893536121,-0.5480662983425414,-0.32380952380952394,0.06557377049180334
(주)풍산,103140,201512,200807,,0,0,0,제조업,1,-0.44282409145020096,-0.17918808948117748,-0.06666666666666679,-0.2514889581727259,-0.10418250950570336,-0.016574585635359056,-0.3285714285714287,0.016393442622950834
(주)풍산,103140,201612,200807,,0,0,0,제조업,1,-0.11405566113426102,1.0867474336671872,0.5873015873015871,-0.1824545125836579,0.17756653992395435,0.3922651933701657,-0.23809523809523825,0.16393442622950835
(주)풍산,103140,202012,200807,,0,0,0,제조업,1,0.1601426076421864,2.2296936392070683,0.041269841269841234,-0.07945203610339811,-0.031178707224334544,-0.07734806629834255,-0.057142857142857204,0.2459016393442625
(주)풍산홀딩스,5810,201312,198807,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.9209444006824741,-0.048277880572152314,0.2873015873015872,0.034936791764168154,0.056653992395437267,-0.02983425414364636,0.12857142857142861,0.26229508196721335
(주)풍산홀딩스,5810,201412,198807,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.21120632748078766,0.08337333111129243,0.32063492063492055,0.08697698851813698,-0.005703422053231885,-0.026519337016574607,0.0,0.016393442622950834
(주)풍산홀딩스,5810,201512,198807,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.15483884039652127,-0.21706464746999438,0.11111111111111098,0.13073496203412502,-0.24068441064638782,-0.35248618784530383,-0.019047619047619067,0.016393442622950834
(주)풍산홀딩스,5810,201612,198807,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.3419973572664594,0.9794353345887682,0.7349206349206346,0.2172071033367673,-0.13726235741444864,-0.241988950276243,0.09047619047619046,0.19672131147541003
(주)풍산홀딩스,5810,202012,198807,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.10649646611687393,-0.17735897791501304,-0.5555555555555556,0.3462023891553361,-0.7752851711026616,-1.2928176795580109,-0.5904761904761907,-0.8196721311475408
(주)프럼파스트,35200,201312,200201,,0,0,0,제조업,1,0.3428934363530556,1.1516058958538042,1.03015873015873,-0.2880085141800666,-0.6220532319391635,-0.7966850828729282,0.4,0.6557377049180331
(주)프럼파스트,35200,201412,200201,,0,0,0,제조업,1,-0.4254599077271788,-0.1513510991222411,0.7365079365079362,-0.22859345472407366,-0.016349809885931547,-0.23977900552486184,0.2857142857142858,0.22950819672131167
(주)프럼파스트,35200,201512,200201,,0,0,0,제조업,1,-0.7947648662283184,-0.38337464238003893,0.30476190476190473,-0.17498413824626985,0.8125475285171104,0.2685082872928177,0.4095238095238095,0.0
(주)프럼파스트,35200,201612,200201,,0,0,0,제조업,1,0.7484714918430929,0.7718434336175916,0.9825396825396824,-0.22660135490077016,0.0547528517110266,-0.34475138121546955,1.0380952380952384,0.31147540983606586
(주)프럼파스트,35200,202012,200201,,0,0,0,제조업,1,-0.8542315535616977,-0.04272308293086328,-0.08571428571428578,-0.245533125481822,4.26615969581749,1.5690607734806628,2.719047619047619,-0.45901639344262285
(주)프로스테믹스,203690,201612,201409,,0,0,0,제조업,1,-0.366422989168727,-0.4085562285185559,0.7285714285714284,-0.10519242183395981,4.26615969581749,2.477348066298342,1.0714285714285714,-1.1311475409836065
(주)프로텍,53610,201312,200108,,0,0,0,제조업,1,-1.0752124900495872,-0.5853990205923224,0.7888888888888886,0.49623070153296184,0.6566539923954373,0.46077348066298346,0.680952380952381,0.08196721311475418
(주)프로텍,53610,201412,200108,,0,0,0,제조업,1,1.9019031081678264,0.8912008297153525,1.584126984126984,0.7019695863663963,0.8661596958174905,0.4187845303867403,0.6857142857142858,0.31147540983606586
(주)프로텍,53610,201512,200108,,0,0,0,제조업,1,-1.0972217033774592,-0.33082036577963597,0.792063492063492,0.8432585841082283,0.6144486692015211,0.5447513812154696,0.18571428571428558,-0.22950819672131131
(주)프로텍,53610,201612,200108,,0,0,0,제조업,1,1.204368329063767,0.22369609065050253,0.957142857142857,0.9989834833093418,1.067300380228137,0.6486187845303867,0.4761904761904763,0.06557377049180334
