,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,매출액증가율,종업원수증가율,매출액정상영업이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,자기자본구성비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
3367,(주)에스마크,30270,201112,199701,43972.0,0,0,0,제조업,1,16.26224245,8.001572322,-1.61,-3.76,-3.64,-10.42,1.78,106.65,30.40648236,0.62,9.31,1.58
3368,(주)에스마크,30270,201212,199701,43972.0,0,0,0,제조업,1,-5.33374636,-5.140534926,-1.64,-3.67,-3.28,-10.78,2.55,102.89,30.45338574,-5.93,15.01,1.26
3369,(주)에스마크,30270,201312,199701,43972.0,0,0,0,제조업,1,-1.874878919,-7.302308992,28.33,3.13,2.69,8.63,2.33,98.93,31.79525417,3.05,20.67,1.14
3370,(주)에스마크,30270,201412,199701,43972.0,0,0,0,제조업,1,5.117726555,-16.367145,-20.35,-3.83,-2.71,-8.75,2.36,108.22,30.18851862,1.26,11.63,0.9
3371,(주)에스마크,30270,201512,199701,43972.0,1,0,1,제조업,1,-16.74653431,-8.146686299,-7.07,-29.67,-20.53,-58.8,2.98,138.33,40.58303642,-0.41,-5.42,0.89
3372,(주)에스비에스,34120,201112,200306,,0,0,0,정보통신업,0,29.20969126,5.342133115,-3.51,10.33,9.87,14.63,-0.32,89.56,63.74880672,6.49,33.36,1.22
3373,(주)에스비에스,34120,201212,200306,,0,0,0,정보통신업,0,-3.889834431,4.843904653,-10.93,4.97,4.59,6.99,-0.25,95.14,67.86234582,7.42,35.15,1.15
3374,(주)에스비에스,34120,201312,200306,,0,0,0,정보통신업,0,-2.795305176,-6.816966805,5.37,3.04,2.71,3.9,-0.27,96.19,70.86680656,2.65,35.11,1.23
3375,(주)에스비에스,34120,201412,200306,,0,0,0,정보통신업,0,-0.708925135,13.1360125,2.99,-2.28,-2.34,-3.37,-0.1,101.19,67.65623556,3.93,30.95,1.34
3376,(주)에스비에스,34120,201512,200306,,0,0,0,정보통신업,0,17.00635742,-3.611785993,22.82,5.32,4.86,7.61,-0.11,94.6,60.81399465,5.09,33.28,1.14
3377,(주)에스비에스,34120,201612,200306,,0,0,0,정보통신업,0,-4.304134906,4.564270378,2.19,-0.92,-0.84,-1.38,0.04,99.99,60.4789637,1.67,29.91,1.18
3378,(주)에스비에스,34120,201712,200306,,0,0,0,정보통신업,0,22.13022982,-6.736261822,-0.09,2.41,1.88,3.38,0.14,96.95,51.55457726,3.7,27.55,0.93
3379,(주)에스비에스,34120,201812,200306,,0,0,0,정보통신업,0,-12.30596938,18.21180054,0.6,0.56,0.5,0.9,-0.11,99.06,59.36242534,7.14,29.96,1.07
3380,(주)에스비에스,34120,201912,200306,,0,0,0,정보통신업,0,30.29472228,-10.54424928,-8.11,1.54,1.14,2.07,0.05,94.85,51.86225967,-0.24,26.18,0.9
3381,(주)에스비에스,34120,202012,200306,,0,0,0,정보통신업,0,-6.199233904,5.219608209,-8.73,8.03,5.71,11.38,0.19,107.21,48.44208558,0.23,19.35,0.85
3382,(주)에스비에스콘텐츠허브,46140,201112,200302,,0,0,0,정보통신업,0,17.89142337,29.48483437,-6.57,14.13,17.13,26.19,-1.05,85.13,65.41395321,27.85,25.95,1.18
3383,(주)에스비에스콘텐츠허브,46140,201212,200302,,0,0,0,정보통신업,0,4.085015581,-3.577089606,19.53,14.37,16.14,21.59,-1.49,82.83,74.74583775,9.41,25.3,1.27
3384,(주)에스비에스콘텐츠허브,46140,201312,200302,,0,0,0,정보통신업,0,17.84050471,1.907030295,-0.65,14.3,15.02,20.14,-1.35,84.4,74.46127002,8.23,22.1,1.13
3385,(주)에스비에스콘텐츠허브,46140,201412,200302,,0,0,0,정보통신업,0,8.639691527,0.727241723,0.0,6.65,6.23,8.61,-1.55,91.8,70.46803984,11.65,13.62,0.93
3386,(주)에스비에스콘텐츠허브,46140,201512,200302,,0,0,0,정보통신업,0,1.477998655,8.459130401,3.29,5.24,5.08,7.24,-1.1,93.81,69.83390705,5.84,12.3,0.91
3387,(주)에스비에스콘텐츠허브,46140,201612,200302,,0,0,0,정보통신업,0,7.032227233,19.60172602,7.01,5.55,6.17,9.16,-0.69,93.16,65.05089493,3.49,14.84,1.0
3388,(주)에스비에스콘텐츠허브,46140,201712,200302,,0,0,0,정보통신업,0,-11.7364978,-23.1721715,-77.98,0.07,0.06,0.09,-1.75,97.73,70.15106341,6.19,11.78,0.8
3389,(주)에스비에스콘텐츠허브,46140,201812,200302,,0,0,0,정보통신업,0,0.470069789,-19.29722613,-10.81,2.02,1.52,2.12,-3.56,91.23,73.45523295,1.29,11.3,0.73
3390,(주)에스비에스콘텐츠허브,46140,201912,200302,,0,0,0,정보통신업,0,-7.248999905,1.44222083,93.94,1.19,0.94,1.24,-1.0,96.85,78.77063153,-7.11,8.09,0.78
3391,(주)에스비에스콘텐츠허브,46140,202012,200302,,0,0,0,정보통신업,0,-0.921279321,-5.158249584,-23.44,4.71,3.69,4.7,-0.3,90.86,78.06291348,-8.69,13.71,0.77
3392,(주)에스비엠,37630,201112,199912,41479.0,0,0,0,제조업,1,41.81878509,43.99484744,51.11,32.34,28.29,32.81,-2.22,66.73,87.7164863,22.54,34.23,0.96
3393,(주)에스비엠,37630,201212,199912,41479.0,0,0,0,제조업,1,13.71247622,6.582338142,1.47,26.1,19.42,21.86,-2.64,73.5,89.84365665,17.6,27.85,0.8
3394,(주)에스씨디,42110,201112,200007,,0,0,0,제조업,1,-15.1847349,14.03222448,54.22,1.15,1.08,1.49,0.49,96.05,81.80017312,2.08,27.47,1.4
3395,(주)에스씨디,42110,201212,200007,,0,0,0,제조업,1,8.581716995,11.92737001,-20.05,2.01,2.22,2.68,-0.3,97.58,83.74293714,4.57,21.29,1.9
3396,(주)에스씨디,42110,201312,200007,,0,0,0,제조업,1,13.42818924,25.21992276,7.17,6.53,8.13,9.74,-0.66,93.22,83.20150336,8.2,29.15,2.06
3397,(주)에스씨디,42110,201412,200007,,0,0,0,제조업,1,13.63901283,21.39687865,19.45,8.39,11.15,13.41,-0.64,91.04,83.15145498,11.97,31.82,2.06
3398,(주)에스씨디,42110,201512,200007,,0,0,0,제조업,1,20.65845253,6.731663108,-1.53,9.21,10.18,12.84,-0.55,88.26,79.31545384,15.71,30.62,1.36
3399,(주)에스씨디,42110,201612,200007,,0,0,0,제조업,1,6.812547447,9.774946817,-1.81,7.26,8.52,10.72,-0.48,93.08,79.67167096,12.13,29.21,1.39
3400,(주)에스씨디,42110,201712,200007,,0,0,0,제조업,1,1.812870812,8.740236317,-6.58,5.25,6.42,8.01,-0.37,96.76,80.69589809,1.12,26.86,1.47
3401,(주)에스씨디,42110,201812,200007,,0,0,0,제조업,1,7.113316557,8.868797497,-3.94,3.1,3.96,4.94,-0.38,94.01,79.34264133,-2.43,30.99,1.5
3402,(주)에스씨디,42110,201912,200007,,0,0,0,제조업,1,7.763667653,9.843465405,-35.48,1.99,2.59,3.42,-0.36,100.73,72.35079161,2.19,19.79,1.44
3403,(주)에스씨디,42110,202012,200007,,0,0,0,제조업,1,12.13063136,9.085892593,4.09,2.73,3.53,5.11,-0.22,97.35,66.29257596,5.0,23.32,1.34
3404,(주)에스아이리소스,65420,201112,200208,,0,0,0,광업,0,-7.281035774,319.2704663,-3.45,6.21,5.33,10.35,1.35,98.72,56.29218865,6.23,23.71,1.18
3405,(주)에스아이리소스,65420,201212,200208,,0,0,0,광업,0,-5.553168124,-7.875247648,-7.14,0.68,0.55,0.96,1.93,102.25,58.36396358,-0.86,23.04,1.49
3406,(주)에스아이리소스,65420,201312,200208,,0,0,0,광업,0,-3.329869538,-9.976434526,3.85,6.22,4.72,8.0,2.64,98.32,59.62587126,2.57,25.46,1.93
3407,(주)에스아이리소스,65420,201412,200208,,0,0,0,광업,0,-28.94298761,-2.473481514,-3.7,3.41,3.0,5.66,2.66,146.25,43.8940221,9.81,-16.26,1.61
3408,(주)에스아이리소스,65420,201512,200208,,0,0,0,광업,0,-19.6682133,-24.07469479,-90.38,5.8,5.18,9.97,1.4,100.92,61.90554394,25.47,25.12,1.12
3409,(주)에스아이리소스,65420,201612,200208,,0,0,0,광업,0,14.30806425,-10.6997573,-40.0,-15.43,-12.88,-24.35,1.37,94.16,45.00842684,12.83,23.57,0.94
3410,(주)에스아이리소스,65420,201712,200208,,0,0,0,광업,0,-7.908093511,32.35034904,133.33,2.2,2.37,4.82,0.47,99.97,53.70099274,0.8,12.28,1.15
3411,(주)에스아이리소스,65420,201812,200208,,0,0,0,광업,0,-2.831957629,-15.47506801,-14.29,-0.23,-0.22,-0.37,1.12,105.33,63.680567,2.13,0.62,1.07
3412,(주)에스아이리소스,65420,201912,200208,,0,0,0,광업,0,-54.76749993,-54.50786566,66.67,4.28,3.19,3.86,0.79,131.67,88.26049937,-12.55,-76.26,1.05
3413,(주)에스아이리소스,65420,202012,200208,,0,0,0,광업,0,17.79284647,4.638364547,-30.0,2.72,2.57,2.92,0.3,86.36,87.61384502,-18.79,13.42,1.39
3414,(주)에스앤더블류,103230,201112,200908,,0,0,0,제조업,1,26.92197525,14.36671573,8.93,1.2,1.11,1.96,1.3,101.25,54.42484673,0.02,14.68,1.11
3415,(주)에스앤더블류,103230,201212,200908,,1,0,1,제조업,1,-10.17080023,-18.39477033,-11.48,0.72,0.56,0.95,1.64,96.17,64.12851068,7.19,20.25,1.0
3416,(주)에스앤에스텍,101490,201112,200904,,0,0,0,제조업,1,62.24993122,32.04736401,5.88,10.31,4.81,8.58,1.92,94.5,50.21180357,7.73,12.12,0.89
3417,(주)에스앤에스텍,101490,201212,200904,,0,0,0,제조업,1,2.447481373,1.561430297,8.73,-1.15,-0.45,-0.93,4.33,104.27,46.1531399,5.14,11.42,0.66
3418,(주)에스앤에스텍,101490,201312,200904,,0,0,0,제조업,1,-4.280756993,31.31204115,17.52,-2.36,-1.22,-2.78,3.39,114.92,41.50818597,4.39,7.78,0.79
3419,(주)에스앤에스텍,101490,201412,200904,,0,0,0,제조업,1,-32.91933401,-32.79052332,-4.35,14.64,6.23,13.06,2.09,108.32,56.99408838,4.84,8.88,0.71
3420,(주)에스앤에스텍,101490,201512,200904,,0,0,0,제조업,1,11.60459983,11.9833943,15.58,20.12,11.32,18.04,1.27,82.39,68.09107707,12.77,23.66,0.98
3421,(주)에스앤에스텍,101490,201612,200904,,0,0,0,제조업,1,25.60328772,5.471945884,-6.74,13.52,6.72,10.38,0.73,86.37,62.11590205,11.16,18.97,0.93
3422,(주)에스앤에스텍,101490,201712,200904,,0,0,0,제조업,1,-0.008618402,-0.210229533,6.02,4.53,2.02,3.18,0.52,95.31,64.77982896,9.17,15.83,0.99
3423,(주)에스앤에스텍,101490,201812,200904,,0,0,0,제조업,1,2.355822479,13.20397622,6.25,8.5,4.24,6.56,0.91,92.25,64.34545936,8.82,18.55,0.99
3424,(주)에스앤에스텍,101490,201912,200904,,0,0,0,제조업,1,9.499999491,38.43341527,10.16,13.14,8.56,13.19,0.6,88.21,65.33959784,7.76,21.98,1.06
3425,(주)에스앤에스텍,101490,202012,200904,,0,0,0,제조업,1,37.18644114,3.442294608,3.88,12.63,11.87,13.42,0.05,87.58,88.42820534,1.83,16.27,1.61
3426,(주)에스에너지,95910,201112,200710,,0,0,0,제조업,1,52.22606945,-15.71111275,19.46,0.8,1.21,2.43,0.5,100.48,41.60685992,0.67,7.26,1.53
3427,(주)에스에너지,95910,201212,200710,,0,0,0,제조업,1,9.695900792,15.37642548,8.99,8.28,11.64,27.03,0.34,94.22,44.37631337,0.41,18.07,1.24
3428,(주)에스에너지,95910,201312,200710,,0,0,0,제조업,1,11.15004611,19.25068804,4.64,4.58,6.94,15.79,0.62,95.89,43.61671302,0.08,15.68,1.42
3429,(주)에스에너지,95910,201412,200710,,0,0,0,제조업,1,20.07137978,1.737419634,-4.43,2.19,2.92,7.29,0.41,98.24,37.16129019,1.6,12.93,1.24
3430,(주)에스에너지,95910,201512,200710,,0,0,0,제조업,1,24.80064433,14.4964143,4.64,1.78,2.21,6.48,0.68,98.37,31.65217848,-0.64,12.15,1.1
3431,(주)에스에너지,95910,201612,200710,,0,0,0,제조업,1,23.61913189,-2.686565942,-17.73,2.0,1.95,6.67,1.2,98.8,27.12036501,-1.65,9.08,0.89
3432,(주)에스에너지,95910,201712,200710,,0,1,1,제조업,1,-12.62824493,-24.1379762,0.0,3.3,2.35,7.79,1.45,99.79,33.79383341,-1.9,7.41,0.65
3433,(주)에스에스알,275630,201812,201808,,0,0,0,정보통신업,0,86.95623076,27.09930506,0.0,6.67,3.11,3.74,-0.36,92.75,83.23817517,0.43,23.8,0.46
3434,(주)에스에스알,275630,201912,201808,,0,0,0,정보통신업,0,2.29431096,7.352913879,5.94,3.81,1.89,2.22,-1.75,94.15,86.8835497,4.87,24.93,0.51
3435,(주)에스에스알,275630,202012,201808,,0,0,0,정보통신업,0,-1.951268604,-20.18970206,-19.63,-4.13,-1.63,-1.84,-1.53,97.44,90.53740558,8.75,21.3,0.43
3436,(주)에스에스컴텍,36500,201112,199912,42866.0,0,0,0,제조업,1,59.903208,54.68729154,-5.34,9.97,8.25,23.24,3.91,94.78,35.67856038,-1.3,14.77,0.73
3437,(주)에스에스컴텍,36500,201212,199912,42866.0,0,0,0,제조업,1,17.28612136,37.89047256,-33.06,8.3,7.36,17.09,2.43,95.77,49.37767987,-11.22,14.11,0.8
3438,(주)에스에스컴텍,36500,201312,199912,42866.0,0,0,0,제조업,1,23.24826167,34.31191786,21.69,4.45,4.4,9.45,1.91,99.31,44.25385002,-1.84,9.82,0.92
3439,(주)에스에스컴텍,36500,201412,199912,42866.0,0,1,1,제조업,1,15.40979029,-23.13525312,12.87,-0.59,-0.38,-0.94,2.29,104.52,37.16564677,2.57,8.07,0.54
3440,(주)에스에이엠티,31330,201112,200005,,0,0,0,도매 및 소매업,1,11.34795211,-18.1557705,1.77,2.38,9.97,61.18,0.67,98.24,17.42205068,2.28,13.45,2.58
3441,(주)에스에이엠티,31330,201212,200005,,0,0,0,도매 및 소매업,1,-7.823032792,5.636622355,-13.04,2.48,10.87,52.74,0.65,98.1,24.06273252,7.58,16.26,2.78
3442,(주)에스에이엠티,31330,201312,200005,,0,0,0,도매 및 소매업,1,8.620921226,-0.134556135,-6.0,2.56,11.21,42.72,0.67,98.09,28.22273075,7.88,15.28,2.87
3443,(주)에스에이엠티,31330,201412,200005,,0,0,0,도매 및 소매업,1,-1.8665242,-3.874942421,-7.45,-0.41,-1.67,-6.11,0.66,100.82,26.53843828,1.6,3.34,2.74
3444,(주)에스에이엠티,31330,201512,200005,,0,0,0,도매 및 소매업,1,1.757073329,7.748114714,-4.6,3.48,15.27,43.62,0.53,96.61,43.32298558,3.77,22.28,3.24
3445,(주)에스에이엠티,31330,201612,200005,,0,0,0,도매 및 소매업,1,15.99744876,0.390473669,0.0,2.68,10.86,20.74,0.36,97.01,60.13779435,6.34,17.3,3.46
3446,(주)에스에이엠티,31330,201712,200005,,0,0,0,도매 및 소매업,1,1.164651972,13.96783279,9.64,2.82,12.04,18.88,0.22,96.49,67.39258124,5.6,20.66,4.05
3447,(주)에스에이엠티,31330,201812,200005,,0,0,0,도매 및 소매업,1,12.57742579,-2.971022246,-3.3,2.88,11.16,16.66,0.2,96.93,66.60231342,1.53,16.3,3.86
3448,(주)에스에이엠티,31330,201912,200005,,0,0,0,도매 및 소매업,1,-11.13894617,3.215841661,3.41,2.78,11.1,14.9,0.18,96.91,83.40398273,6.51,18.71,4.47
3449,(주)에스에이엠티,31330,202012,200005,,0,0,0,도매 및 소매업,1,21.17402808,2.193441653,1.1,2.75,10.81,13.86,0.09,96.46,73.52620827,8.5,17.38,4.6
3450,(주)에스에이티,60540,201112,200611,,0,0,0,제조업,1,4.718012134,-9.415041158,-34.69,3.92,2.24,4.26,2.34,98.56,53.76625166,5.44,20.21,0.93
3451,(주)에스에이티,60540,201212,200611,,0,1,1,제조업,1,-4.859036896,-47.55332958,-12.5,-6.95,-2.15,-3.46,2.13,71.93,70.75205031,4.06,28.18,0.51
3452,(주)에스에프씨,112240,201112,201111,44012.0,0,0,0,제조업,1,94.02825978,-19.00916433,0.0,13.15,17.09,27.61,0.89,88.41,67.15966246,-12.04,18.96,1.21
3453,(주)에스에프씨,112240,201212,201111,44012.0,0,0,0,제조업,1,11.26715105,-14.13839641,5.83,8.83,7.11,10.43,0.46,90.81,69.08982745,-11.51,14.01,0.73
3454,(주)에스에프씨,112240,201312,201111,44012.0,0,0,0,제조업,1,-0.470008376,17.12833699,-8.26,8.53,7.68,10.13,0.14,91.42,75.82460317,-0.55,14.44,0.88
3455,(주)에스에프씨,112240,201412,201111,44012.0,0,0,0,제조업,1,-6.420094545,-23.46557046,30.0,3.34,2.38,3.04,0.42,95.36,81.04054156,3.44,10.87,0.72
3456,(주)에스에프씨,112240,201512,201111,44012.0,0,0,0,제조업,1,-8.15479714,-7.959893989,-11.54,-0.98,-0.69,-0.81,0.28,97.24,89.65105686,12.1,9.62,0.8
3457,(주)에스에프씨,112240,201612,201111,44012.0,0,0,0,제조업,1,41.6141324,-7.106658544,-16.52,0.57,0.33,0.4,-0.01,95.49,77.02741929,9.48,7.92,0.71
3458,(주)에스에프씨,112240,201712,201111,44012.0,0,0,0,제조업,1,23.09350466,-5.874874342,15.63,-6.84,-2.79,-4.09,-0.69,141.67,61.13619644,1.57,-11.29,0.46
3459,(주)에스에프씨,112240,201812,201111,44012.0,1,0,1,제조업,1,14.95033319,-20.39187873,-13.51,-26.7,-7.32,-11.25,3.76,105.74,68.49341836,-2.87,3.4,0.32
3460,(주)에스에프에이,56190,201112,200112,,0,0,0,제조업,1,-11.22669368,81.18145298,8.72,13.69,19.35,33.7,-0.48,86.16,62.2832449,18.08,36.49,1.23
3461,(주)에스에프에이,56190,201212,200112,,0,0,0,제조업,1,1.063049672,-35.0589956,-8.02,13.8,12.17,19.2,-1.97,82.74,64.47987135,15.3,30.45,0.82
3462,(주)에스에프에이,56190,201312,200112,,0,0,0,제조업,1,1.770230775,-5.710868144,-5.45,13.5,11.07,15.48,-1.85,84.04,78.41931092,11.52,28.11,0.81
3463,(주)에스에프에이,56190,201412,200112,,0,0,0,제조업,1,4.15139528,-13.24223297,-11.1,11.02,7.61,9.74,-1.91,87.88,77.87059482,7.72,20.07,0.72
3464,(주)에스에프에이,56190,201512,200112,,0,0,0,제조업,1,93.96843898,26.72059065,-6.65,11.03,6.44,10.5,-1.16,90.82,52.78474303,1.67,11.14,0.76
3465,(주)에스에프에이,56190,201612,200112,,0,0,0,제조업,1,26.5589484,150.8724095,9.9,9.15,8.97,17.22,0.41,92.26,51.52771118,6.11,22.38,1.28
3466,(주)에스에프에이,56190,201712,200112,,0,0,0,제조업,1,20.29875778,45.51145211,4.9,12.29,14.24,26.82,0.24,86.79,54.38755291,14.94,28.43,1.3
3467,(주)에스에프에이,56190,201812,200112,,0,0,0,제조업,1,-8.298894568,-18.76342033,1.51,15.02,13.5,23.58,0.02,86.05,60.40158009,12.49,26.87,1.03
3468,(주)에스에프에이,56190,201912,200112,,0,0,0,제조업,1,8.754746728,1.134019489,0.74,13.58,12.36,20.26,0.09,88.02,61.57932006,1.27,23.51,1.01
3469,(주)에스에프에이,56190,202012,200112,,0,0,0,제조업,1,-0.360569308,-1.684390966,-0.59,10.79,9.28,13.99,0.21,90.45,71.10752802,9.52,21.54,0.97
3470,(주)에스에프에이반도체,36540,201112,200105,,0,0,0,제조업,1,23.1734196,-12.62850925,22.84,6.42,5.74,15.74,3.46,96.85,36.95989441,3.42,21.31,1.32
3471,(주)에스에프에이반도체,36540,201212,200105,,0,0,0,제조업,1,20.14690239,16.04062542,-5.57,4.71,3.84,12.02,3.52,98.98,27.74899206,4.57,18.68,1.21
3472,(주)에스에프에이반도체,36540,201312,200105,,0,0,0,제조업,1,5.751941586,0.54305965,-12.72,-2.44,-1.78,-7.15,4.94,109.72,22.1881045,6.36,12.78,1.0
3473,(주)에스에프에이반도체,36540,201412,200105,,0,0,0,제조업,1,6.767261212,1.877985162,-6.15,8.23,5.76,24.31,4.7,92.2,25.06592959,7.5,14.45,0.92
3474,(주)에스에프에이반도체,36540,201512,200105,,0,0,0,제조업,1,-10.64176664,-6.253771227,-11.51,1.52,1.02,3.41,4.91,125.2,35.21677448,10.12,3.51,1.03
3475,(주)에스에프에이반도체,36540,201612,200105,,0,0,0,제조업,1,-6.953586856,-16.89577656,-24.74,3.45,2.11,5.62,2.53,97.92,40.16395939,7.7,19.54,1.14
3476,(주)에스에프에이반도체,36540,201712,200105,,0,0,0,제조업,1,-6.396764452,4.7397344,-10.39,5.66,3.89,9.41,2.26,97.56,42.59875496,10.16,19.85,1.38
3477,(주)에스에프에이반도체,36540,201812,200105,,0,0,0,제조업,1,-0.877634172,1.845113364,0.47,7.36,5.35,12.09,1.88,95.9,45.86213828,9.62,19.28,1.64
3478,(주)에스에프에이반도체,36540,201912,200105,,0,0,0,제조업,1,5.397447738,28.63039496,7.18,6.63,6.06,12.95,1.4,95.63,47.76594359,8.76,20.84,1.43
3479,(주)에스에프에이반도체,36540,202012,200105,,0,0,0,제조업,1,-11.29467944,-2.693100393,-12.81,5.98,5.49,10.22,1.2,96.43,60.49405823,13.88,22.26,1.46
3480,(주)에스엘바이오닉스,214310,201512,201506,,0,0,0,제조업,1,28.18616371,18.93082611,0.0,11.68,13.74,19.78,0.22,90.29,69.45808297,12.97,40.16,1.68
3481,(주)에스엘바이오닉스,214310,201612,201506,,0,0,0,제조업,1,45.51756332,3.635561789,42.71,-14.05,-13.95,-25.75,0.86,118.3,43.6816684,1.78,5.29,1.16
3482,(주)에스엘바이오닉스,214310,201712,201506,,1,0,1,제조업,1,-20.31647183,-19.06384497,8.76,-0.19,-0.14,-0.38,9.0,122.6,29.26443093,6.53,8.88,0.73
3483,(주)에스엠라이프디자인그룹,63440,201112,200205,,0,0,0,제조업,1,3.942963702,-6.162849934,-1.35,7.34,4.27,5.74,0.18,96.06,76.11661477,-1.87,11.11,1.25
3484,(주)에스엠라이프디자인그룹,63440,201212,200205,,0,0,0,제조업,1,-17.35961391,-18.21309813,4.11,-15.64,-8.0,-10.55,0.86,122.05,75.6153013,-0.35,-0.69,1.28
3485,(주)에스엠라이프디자인그룹,63440,201312,200205,,1,0,1,제조업,1,20.03620843,-10.45497562,-19.74,-31.53,-13.29,-28.7,4.79,141.01,46.32514367,-12.67,-1.82,0.43
3486,(주)에스엠벡셀,10580,201112,199412,,0,0,0,제조업,1,-7.036257217,13.54905759,3.36,-0.14,-0.2,-0.6,1.06,101.11,32.08374495,0.82,21.7,1.76
3487,(주)에스엠벡셀,10580,201212,199412,,0,0,0,제조업,1,-3.678937289,-7.452679923,-19.11,-6.85,-9.31,-30.44,1.47,102.48,29.01105122,-4.84,22.41,1.65
3488,(주)에스엠벡셀,10580,201312,199412,,0,0,0,제조업,1,22.65224849,2.831958008,-0.5,-2.36,-3.02,-11.9,1.14,101.6,22.40131065,-2.93,16.28,1.4
3489,(주)에스엠벡셀,10580,201412,199412,,0,0,0,제조업,1,-7.260215362,1.309854113,-9.6,-0.87,-1.06,-4.77,1.49,101.66,22.13032982,0.21,17.09,1.39
3490,(주)에스엠벡셀,10580,201512,199412,,0,0,0,제조업,1,-11.82761162,-5.762897322,-27.93,0.1,0.12,0.57,1.61,103.35,21.56444599,1.6,13.52,1.59
3491,(주)에스엠벡셀,10580,201612,199412,,0,0,0,제조업,1,-6.121210574,-11.29735469,-3.88,-5.75,-7.12,-28.13,1.79,107.01,29.31466696,2.89,10.5,1.61
3492,(주)에스엠벡셀,10580,201712,199412,,0,0,0,제조업,1,-11.44313936,-6.642863215,-5.65,-4.0,-5.07,-15.46,2.53,107.45,36.74017916,-0.81,11.43,1.71
3493,(주)에스엠벡셀,10580,201812,199412,,0,0,0,제조업,1,19.21167119,10.42789221,1.71,3.14,4.26,10.75,0.96,96.49,42.09378589,1.9,19.63,2.23
3494,(주)에스엠벡셀,10580,201912,199412,,0,0,0,제조업,1,15.86656698,-1.700629976,2.52,-6.02,-6.85,-20.39,0.94,114.17,26.226991,8.45,0.85,1.72
3495,(주)에스엠벡셀,10580,202012,199412,,0,0,0,제조업,1,-13.86645025,-9.657093049,-10.66,-5.63,-5.8,-27.59,2.23,114.28,14.95684578,10.05,4.0,1.19
3496,(주)에스엠엔터테인먼트,41510,201112,200004,,0,0,0,정보통신업,0,46.37815759,65.51034854,13.53,17.72,15.07,24.52,-0.22,82.98,61.45182679,19.19,30.32,0.86
3497,(주)에스엠엔터테인먼트,41510,201212,200004,,0,0,0,정보통신업,0,92.04425716,68.75642659,32.64,25.09,18.75,25.92,-0.55,77.49,72.34907642,14.71,28.15,0.85
3498,(주)에스엠엔터테인먼트,41510,201312,200004,,0,0,0,정보통신업,0,21.52236789,11.3432513,0.78,15.09,11.34,16.22,-0.39,82.19,67.89878261,9.92,25.08,0.84
3499,(주)에스엠엔터테인먼트,41510,201412,200004,,0,0,0,정보통신업,0,-2.457837329,6.803077344,16.67,11.96,8.86,12.53,-0.37,89.16,73.58055479,2.77,24.89,0.9
3500,(주)에스엠엔터테인먼트,41510,201512,200004,,0,0,0,정보통신업,0,20.12718656,13.40134468,6.64,11.19,8.65,12.04,0.08,91.11,70.37012745,6.19,24.42,1.07
3501,(주)에스엠엔터테인먼트,41510,201612,200004,,0,0,0,정보통신업,0,14.22061472,7.507079194,23.36,5.92,4.2,5.92,0.22,93.35,71.52138095,8.3,21.98,0.93
3502,(주)에스엠엔터테인먼트,41510,201712,200004,,0,0,0,정보통신업,0,51.88255651,4.434865763,-1.26,2.99,1.65,2.7,0.02,91.35,54.62395031,6.18,16.44,0.61
3503,(주)에스엠엔터테인먼트,41510,201812,200004,,0,0,0,정보통신업,0,25.70059019,67.55612818,16.88,7.8,5.31,9.44,0.0,90.6,57.47060189,9.85,19.3,0.72
3504,(주)에스엠엔터테인먼트,41510,201912,200004,,0,0,0,정보통신업,0,11.28678527,7.447906957,6.35,6.14,3.81,6.68,-0.01,95.04,56.71893791,9.5,17.41,0.66
3505,(주)에스엠엔터테인먼트,41510,202012,200004,,0,0,0,정보통신업,0,-4.190318155,-11.84961783,0.0,1.12,0.59,1.04,0.27,102.45,57.64379744,6.42,13.21,0.54
3506,(주)에스엠컬처앤콘텐츠,48550,201112,200101,,0,0,0,"전문, 과학 및 기술 서비스업",0,-3.359416831,-12.74502536,-29.25,5.75,3.28,5.21,-0.48,93.19,62.89227188,13.78,39.18,0.68
