회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,자기자본정상영업이익률,금융비용부담률,1주당순이익,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,총자본투자효율
(주)콤텍시스템,31820,201112,199702,,0,0,0,정보통신업,0,0.14468769211558763,-0.6811544135241716,-0.009554140127388545,-0.35064935064935066,-0.2147330685386447,0.18489767113620326,0.05718910169948748,-0.4118394770292355
(주)콤텍시스템,31820,201212,199702,,0,0,0,정보통신업,0,-0.7776666717965371,-0.8429164199111128,-0.5191082802547771,-0.5,-0.13067444642295548,-0.26151829821554595,-0.36255732398165635,0.04866533502814612
(주)콤텍시스템,31820,201712,199702,,0,0,0,정보통신업,0,-0.9023289869035811,0.4699160833994748,-0.3439490445859873,-0.33766233766233766,-0.2725561132598843,0.13489263030547427,-0.04208254653358517,0.2099146540766298
(주)콤텍시스템,31820,201812,199702,,0,0,0,정보통신업,0,-0.8527249539005727,0.5673210742147796,-0.24044585987261147,-0.6103896103896104,-0.18730019778270496,-0.07682226030849888,-0.2783922309144861,0.6740512075540223
(주)콤텍시스템,31820,201912,199702,,0,0,0,정보통신업,0,3.694470765352979,-0.006638556783479602,-0.3542993630573249,-0.2532467532467532,-0.28166724772187585,-1.006351446718419,-0.9862422444024819,0.05738151443617208
(주)쿠첸,225650,201712,201509,43724.0,0,0,0,제조업,1,-0.8581412586468393,-2.0087811896645817,-1.693471337579618,-0.3051948051948052,-0.7679268560885234,0.07520919447524944,-0.3042891826274616,-0.4336299255493009
(주)쿠첸,225650,201812,201509,43724.0,0,0,0,제조업,1,-0.5302700333859667,5.761134100351563,-0.374203821656051,-0.3051948051948052,-0.243958409709391,-0.04617400947676182,-0.4035608308605341,0.1706918467405122
(주)큐로,15590,201112,198905,,0,0,0,제조업,1,0.7846707493166266,-3.883672723461061,-2.646496815286624,1.6753246753246753,-0.5888068342345084,-0.8091541486036898,-1.3736174804424064,-0.9355365897948066
(주)큐로,15590,201212,198905,,0,0,0,제조업,1,0.2912842889489103,2.2236169091453863,1.801751592356688,1.753246753246753,-0.19690681260680648,-0.6026817219477769,-0.8297814944699217,0.17940802614853815
(주)큐로컴,40350,201112,200201,,0,0,0,정보통신업,0,-1.8861383438869521,-0.059263458256921975,-1.1488853503184715,-1.2337662337662336,-0.3477504943706514,-1.3821957858655107,-2.287564067979498,-1.6662429635009985
(주)큐로컴,40350,201212,200201,,1,0,1,정보통신업,0,-0.9159066864846269,-0.215587726512396,-1.2842356687898093,-2.2337662337662336,-0.3578186738648667,-1.2426655912894444,-2.287564067979498,-1.456328309424369
(주)큐로홀딩스,51780,201112,200106,,0,0,0,도매 및 소매업,1,0.7987607538340215,0.3996726655314982,-1.2810509554140128,3.961038961038961,-0.4140877500600179,-0.7373727190240951,-2.287564067979498,-1.1047757399673144
(주)큐로홀딩스,51780,201212,200106,,0,0,0,도매 및 소매업,1,0.9661772588012145,0.29068091597819895,-1.1751592356687899,3.961038961038961,-0.5566483698787662,-0.6740598850690593,-2.287564067979498,-1.2827310695478482
(주)큐로홀딩스,51780,201712,200106,,0,0,0,도매 및 소매업,1,-0.017759697784187428,0.652857070190832,-1.7181528662420382,3.1428571428571432,-0.8055659130282267,-1.3882447827401954,-2.287564067979498,-1.7323406573451972
(주)큐로홀딩스,51780,201812,200106,,0,0,0,도매 및 소매업,1,2.702707522215395,1.0415246723182894,-0.8105095541401275,3.3181818181818183,-0.4486141778948361,-0.9156164935981448,-1.9606150526031834,-1.5616488106046849
