,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,종업원수증가율,매출액정상영업이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,자기자본구성비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
9673,세하(주),27970,201112,199607,,0,0,0,제조업,1,0.554348234,-6.73,-0.84,-0.83,-4.66,4.17,104.38,17.95272526,1.65,13.28,1.02
9674,세하(주),27970,201212,199607,,0,0,0,제조업,1,26.2940814,-1.44,-5.07,-4.02,-14.6,4.68,80.87,35.11963497,-0.39,33.3,0.91
9675,세하(주),27970,201312,199607,,0,0,0,제조업,1,-13.20989992,-1.83,-3.33,-2.58,-10.81,4.56,135.63,10.85679246,-3.42,-13.59,0.87
9676,세하(주),27970,201412,199607,,0,0,0,제조업,1,-15.25428587,-3.73,-2.09,-1.64,-19.48,5.22,112.52,5.507425547,-4.76,4.67,0.73
9677,세하(주),27970,201512,199607,,0,0,0,제조업,1,-3.849252337,-16.28,-5.72,-4.88,-129.4,3.54,122.97,1.964598528,-4.54,-5.1,0.79
9678,세하(주),27970,201612,199607,,0,0,0,제조업,1,1.25919563,0.46,6.82,6.35,135.54,2.93,96.28,7.367647926,-2.22,18.34,0.87
9679,세하(주),27970,201712,199607,,0,0,0,제조업,1,0.810795493,2.3,0.44,0.42,4.61,2.51,101.86,10.71049779,0.75,11.3,0.9
9680,세하(주),27970,201812,199607,,0,0,0,제조업,1,2.92075618,-0.45,5.66,5.7,44.17,2.71,97.1,15.01505693,1.77,18.31,0.99
9681,세하(주),27970,201912,199607,,0,0,0,제조업,1,5.080560664,11.31,7.94,7.7,43.57,2.63,94.61,20.18255344,6.43,20.93,1.01
9682,세하(주),27970,202012,199607,,0,0,0,제조업,1,0.911027903,3.25,11.11,11.16,33.51,1.59,91.01,46.30624805,11.95,24.51,1.25
9683,소니드(주),60230,201112,200206,,1,0,1,제조업,1,-15.04455751,-14.88,-17.88,-10.93,-87.68,8.4,136.53,4.898060623,-3.41,-5.61,0.62
9684,소프트캠프(주),258790,202012,201704,,0,0,0,정보통신업,0,-0.131278477,12.93,12.66,11.35,18.62,-0.19,89.67,76.36320264,17.07,49.66,0.91
9685,솔브레인홀딩스(주),36830,201112,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.78993665,61.71,11.68,13.83,25.84,1.42,82.49,47.38652329,5.45,21.63,1.75
9686,솔브레인홀딩스(주),36830,201212,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.94980577,27.2,16.13,21.35,38.32,0.85,84.1,63.21048789,13.35,42.51,2.02
9687,솔브레인홀딩스(주),36830,201312,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,7.635864704,10.0,13.93,16.16,24.52,0.28,87.35,68.3978483,21.7,43.18,1.95
9688,솔브레인홀딩스(주),36830,201412,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.168984607,-28.82,8.92,8.41,11.86,0.15,90.16,73.48495961,16.85,34.55,1.68
9689,솔브레인홀딩스(주),36830,201512,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,27.41242918,0.21,16.09,15.48,22.1,0.15,81.25,67.3312962,13.05,33.86,1.67
9690,솔브레인홀딩스(주),36830,201612,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,13.35094493,11.81,14.55,13.47,19.96,0.17,80.2,67.63678699,15.81,32.06,1.49
9691,솔브레인홀딩스(주),36830,201712,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.024987133,0.93,13.63,12.25,17.46,0.15,87.24,72.5329837,14.21,27.58,1.35
9692,솔브레인홀딩스(주),36830,201812,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,12.29654289,4.68,17.03,17.25,23.72,-0.14,78.93,72.93239889,14.83,33.79,1.51
9693,솔브레인홀딩스(주),36830,201912,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.2406481,9.04,17.06,16.09,22.11,-0.42,82.15,72.59144525,16.42,32.94,1.36
9694,솔브레인홀딩스(주),36830,202012,200001,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.51740623,-93.64,7.03,1.33,1.77,-0.06,77.43,77.355811,9.93,11.87,0.39
9695,송원산업(주),4430,201112,197706,,0,0,0,제조업,1,31.29191029,2.52,3.62,2.81,8.37,3.63,98.74,31.60534886,2.37,12.18,0.82
9696,송원산업(주),4430,201212,197706,,0,0,0,제조업,1,-0.924306397,4.47,8.48,6.66,20.53,3.31,96.58,33.25697145,6.6,16.06,0.81
9697,송원산업(주),4430,201312,197706,,0,0,0,제조업,1,0.452255653,14.56,6.36,5.1,14.85,2.58,95.64,35.38281937,8.84,17.35,0.89
9698,송원산업(주),4430,201412,197706,,0,0,0,제조업,1,-1.173757711,2.43,0.51,0.39,1.14,2.61,101.22,33.72374123,6.27,13.71,0.9
9699,송원산업(주),4430,201512,197706,,0,0,0,제조업,1,-1.107194309,-1.46,7.55,5.8,16.33,2.26,93.94,37.38422767,7.91,20.91,0.84
9700,송원산업(주),4430,201612,197706,,0,0,0,제조업,1,-1.99177439,7.04,11.0,9.11,22.77,1.45,91.23,42.69791193,11.23,25.16,0.96
9701,송원산업(주),4430,201712,197706,,0,0,0,제조업,1,4.291381915,9.0,7.51,6.43,14.87,1.2,94.13,43.70798998,9.01,21.85,1.07
9702,송원산업(주),4430,201812,197706,,0,0,0,제조업,1,0.858030264,4.92,6.88,6.25,13.75,1.16,94.31,47.12633403,6.49,23.39,1.07
9703,송원산업(주),4430,201912,197706,,0,0,0,제조업,1,2.496149191,2.57,7.28,6.71,14.0,1.08,94.22,48.70505544,7.61,24.55,1.12
9704,송원산업(주),4430,202012,197706,,0,0,0,제조업,1,-0.355799464,-2.21,8.42,7.62,15.13,0.8,93.88,52.01157616,8.66,24.48,1.16
9705,스튜디오드래곤(주),253450,201712,201711,,0,0,0,정보통신업,0,89.82919198,0.0,11.5,7.18,8.95,0.4,89.5,80.19161396,-1.56,19.39,0.75
9706,스튜디오드래곤(주),253450,201812,201711,,0,0,0,정보통신업,0,11.51817535,24.05,10.51,8.21,10.37,-0.89,88.2,78.3187772,-3.54,26.62,1.03
9707,스튜디오드래곤(주),253450,201912,201711,,0,0,0,정보통신업,0,13.5023322,26.53,6.12,5.25,6.92,-0.63,93.11,73.63854501,-3.54,28.99,1.26
9708,스튜디오드래곤(주),253450,202012,201711,,0,0,0,정보통신업,0,30.21928455,11.29,9.34,7.34,9.47,-0.31,92.25,80.46318211,-0.46,24.33,1.4
9709,시그네틱스(주),33170,201112,201011,,0,0,0,제조업,1,0.764494818,-30.32,7.37,8.27,14.51,0.87,93.38,59.51862525,19.81,24.77,2.25
9710,시그네틱스(주),33170,201212,201011,,0,0,0,제조업,1,14.12164744,27.92,5.96,6.88,10.94,0.69,94.36,65.82000146,16.35,22.4,2.65
9711,시그네틱스(주),33170,201312,201011,,0,0,0,제조업,1,-12.48374521,4.06,4.07,4.16,6.03,0.43,96.15,72.6177136,17.49,23.58,2.59
9712,시그네틱스(주),33170,201412,201011,,0,0,0,제조업,1,-5.793120158,-22.93,-1.68,-1.62,-2.21,0.21,102.47,74.12203161,13.04,16.71,2.31
9713,시그네틱스(주),33170,201512,201011,,0,0,0,제조업,1,-5.329325494,6.96,1.7,1.59,2.11,0.08,99.68,75.31042935,14.14,19.39,2.38
9714,시그네틱스(주),33170,201612,201011,,0,0,0,제조업,1,9.528919758,-13.61,-2.57,-2.37,-3.34,0.12,102.78,66.68421112,7.32,14.14,1.87
9715,시그네틱스(주),33170,201712,201011,,0,0,0,제조업,1,-4.539649369,3.42,1.04,1.15,1.67,0.19,98.88,71.79075014,9.8,18.73,2.09
9716,시그네틱스(주),33170,201812,201011,,0,0,0,제조업,1,-14.18551852,7.28,-2.87,-3.31,-4.56,0.32,103.05,73.51852343,14.94,15.71,2.53
9717,시그네틱스(주),33170,201912,201011,,1,0,1,제조업,1,-8.742908019,-12.35,-8.98,-10.25,-13.84,0.22,112.32,74.61893514,8.57,5.45,2.71
9718,신대양제지(주),16590,201112,199512,,0,0,0,제조업,1,14.0917231,-3.29,5.74,5.73,10.27,1.44,95.71,53.47375546,3.81,13.67,1.87
9719,신대양제지(주),16590,201212,199512,,0,0,0,제조업,1,-4.285565127,7.48,11.87,10.39,17.8,1.14,89.76,63.54189204,12.37,19.66,1.7
9720,신대양제지(주),16590,201312,199512,,0,0,0,제조업,1,-2.659573555,6.33,4.82,4.09,6.3,0.56,94.91,66.21248059,11.92,15.21,1.91
9721,신대양제지(주),16590,201412,199512,,0,0,0,제조업,1,2.272121682,0.0,7.68,6.32,9.4,0.55,92.61,68.2270496,7.51,17.12,1.86
9722,신대양제지(주),16590,201512,199512,,0,0,0,제조업,1,-6.512326356,0.6,2.73,2.25,3.31,0.3,108.53,67.62175838,8.32,3.3,1.7
9723,신대양제지(주),16590,201612,199512,,0,0,0,제조업,1,-3.428573808,1.78,3.26,2.23,3.18,-0.19,89.36,73.03453279,2.59,16.38,1.51
9724,신대양제지(주),16590,201712,199512,,0,0,0,제조업,1,100.0807642,2.91,5.61,5.28,8.45,0.53,87.91,57.25737583,1.19,12.57,1.88
9725,신대양제지(주),16590,201812,199512,,0,0,0,제조업,1,2.894171127,-5.65,16.44,15.84,25.3,0.55,82.85,67.82342148,10.47,30.19,1.88
9726,신대양제지(주),16590,201912,199512,,0,0,0,제조업,1,2.923475341,-11.38,14.64,12.5,17.53,0.18,85.25,74.65299198,15.72,26.11,1.84
9727,신대양제지(주),16590,202012,199512,,0,0,0,제조업,1,5.272956965,-27.03,10.6,8.19,11.01,-0.03,90.29,74.0902635,12.52,20.62,1.63
9728,신라교역(주),4970,201112,197606,,0,0,0,"농업, 임업 및 어업",0,-1.264042744,1.18,9.25,7.19,8.94,-2.21,88.5,78.9960517,5.48,15.23,1.45
9729,신라교역(주),4970,201212,197606,,0,0,0,"농업, 임업 및 어업",0,17.2026521,9.14,16.81,15.6,19.89,-2.09,81.15,77.9329185,5.66,24.28,1.66
9730,신라교역(주),4970,201312,197606,,0,1,1,"농업, 임업 및 어업",0,-1.571163496,-3.03,5.65,3.7,4.63,-3.18,88.7,82.05614622,3.76,11.63,1.12
9731,신라섬유(주),1000,201112,199406,,1,0,1,도매 및 소매업,1,4.626425694,0.0,5.67,1.26,3.31,3.8,101.4,39.24550345,0.94,2.1,0.34
9732,신라에스지(주),25870,201112,199507,,0,0,0,도매 및 소매업,1,14.23275616,-12.87,3.74,4.29,8.68,0.93,97.2,44.27182635,-6.4,22.75,1.47
9733,신라에스지(주),25870,201212,199507,,0,0,0,도매 및 소매업,1,13.67774205,-3.98,0.65,1.03,2.48,1.34,99.42,39.19504846,-4.54,21.43,1.7
9734,신라에스지(주),25870,201312,199507,,0,0,0,도매 및 소매업,1,2.774898475,1.78,2.11,2.69,6.81,1.38,99.28,39.45499681,4.09,15.64,1.33
9735,신라에스지(주),25870,201412,199507,,0,0,0,도매 및 소매업,1,8.94873076,4.07,1.72,2.58,6.87,1.04,98.96,35.9097853,-0.04,17.31,1.52
9736,신라에스지(주),25870,201512,199507,,0,0,0,도매 및 소매업,1,-24.09552944,4.47,-2.9,-3.63,-9.6,1.13,105.68,40.38509263,10.88,14.54,1.48
9737,신라에스지(주),25870,201612,199507,,0,0,0,도매 및 소매업,1,20.78918606,-1.07,1.6,2.88,7.89,0.73,99.26,33.35237937,12.25,21.93,2.43
9738,신라에스지(주),25870,201712,199507,,0,0,0,도매 및 소매업,1,2.867793347,7.57,1.36,2.25,6.92,0.72,99.23,31.7429408,-0.55,22.67,2.03
9739,신라에스지(주),25870,201812,199507,,0,0,0,도매 및 소매업,1,-5.144300759,-7.04,1.18,1.75,5.63,1.11,102.12,30.38943283,-0.76,22.72,1.92
9740,신라에스지(주),25870,201912,199507,,0,0,0,도매 및 소매업,1,0.850750502,-14.05,2.35,4.38,13.83,0.99,98.65,33.00461727,6.68,23.37,2.31
9741,신라에스지(주),25870,202012,199507,,0,0,0,도매 및 소매업,1,-15.0156918,-15.72,0.52,0.74,2.17,0.94,103.31,35.3494439,5.58,20.59,1.75
9742,신라젠(주),215600,201612,201612,,1,0,1,"전문, 과학 및 기술 서비스업",0,85.67085027,0.0,-884.76,-21.42,-31.76,95.05,809.16,73.19642777,-38.78,-17.17,0.03
9743,신성델타테크(주),65350,201112,200408,,0,0,0,제조업,1,10.38857381,-24.3,1.96,2.49,6.95,1.11,99.45,33.72058242,1.91,2.04,1.64
9744,신성델타테크(주),65350,201212,200408,,0,0,0,제조업,1,-8.457387601,-10.41,3.21,3.88,10.96,1.28,97.51,37.13051948,3.0,22.09,1.52
9745,신성델타테크(주),65350,201312,200408,,0,0,0,제조업,1,9.784718087,1.45,2.71,3.18,8.75,1.1,97.54,35.69803625,3.42,19.82,1.52
9746,신성델타테크(주),65350,201412,200408,,0,0,0,제조업,1,1.18510477,-0.48,1.66,1.74,4.95,1.12,99.05,34.70393886,1.84,16.67,1.32
9747,신성델타테크(주),65350,201512,200408,,0,0,0,제조업,1,13.22417463,-6.24,2.55,3.19,9.6,1.06,98.14,31.80285162,4.94,18.0,1.46
9748,신성델타테크(주),65350,201612,200408,,0,0,0,제조업,1,5.176075634,0.0,3.07,3.67,11.94,1.05,99.26,29.69271782,5.34,14.3,1.29
9749,신성델타테크(주),65350,201712,200408,,0,0,0,제조업,1,-1.278347069,-4.6,3.85,5.32,16.36,0.9,96.49,35.3076985,4.96,15.85,1.45
9750,신성델타테크(주),65350,201812,200408,,0,0,0,제조업,1,-1.210720301,21.72,2.9,3.81,10.6,0.98,98.74,36.57361281,6.44,17.6,1.46
9751,신성델타테크(주),65350,201912,200408,,0,0,0,제조업,1,5.525625087,-35.9,2.28,3.05,8.13,0.99,98.27,38.3741264,3.55,18.06,1.52
9752,신성델타테크(주),65350,202012,200408,,0,0,0,제조업,1,18.00990227,1.37,3.01,3.9,10.02,0.6,97.89,39.39844423,1.56,14.54,1.36
9753,신세계건설(주),34300,201112,200206,,0,0,0,건설업,1,15.81991363,13.42,2.19,2.62,7.42,0.43,98.25,33.10973045,0.7,10.5,1.03
9754,신세계건설(주),34300,201212,200206,,0,0,0,건설업,1,18.28546154,2.9,1.31,1.46,4.85,0.73,99.76,27.55506529,-6.65,9.61,1.1
9755,신세계건설(주),34300,201312,200206,,0,0,0,건설업,1,-5.108089745,0.7,-4.58,-3.57,-21.5,2.05,130.89,5.072171289,0.75,-14.21,0.73
9756,신세계건설(주),34300,201412,200206,,0,0,0,건설업,1,21.98826611,19.11,2.95,4.03,87.89,0.98,99.21,4.196616419,6.66,13.37,1.04
9757,신세계건설(주),34300,201512,200206,,0,0,0,건설업,1,0.871727151,26.81,3.86,6.19,69.07,0.32,97.23,13.70114573,7.25,18.31,1.2
9758,신세계건설(주),34300,201612,200206,,0,0,0,건설업,1,8.231543995,6.02,3.61,7.35,47.01,-0.05,96.59,17.42299833,6.7,21.88,1.56
9759,신세계건설(주),34300,201712,200206,,0,0,0,건설업,1,-7.611005537,3.49,2.32,3.5,17.19,-0.13,96.9,23.53137034,-3.07,20.43,1.19
9760,신세계건설(주),34300,201812,200206,,0,0,0,건설업,1,11.57184721,8.86,2.02,3.04,12.3,-0.01,97.14,25.84274138,0.09,18.08,1.28
9761,신세계건설(주),34300,201912,200206,,0,0,0,건설업,1,2.729539438,-4.01,2.39,3.16,12.33,0.19,97.59,25.40444407,7.96,17.31,1.14
9762,신세계건설(주),34300,202012,200206,,0,0,0,건설업,1,-1.559376961,9.83,2.16,2.67,10.32,0.04,98.07,26.43510787,6.3,17.06,1.09
9763,신송홀딩스(주),6880,201312,201311,,0,0,0,도매 및 소매업,1,25.85205518,0.0,4.07,5.3,7.85,0.09,95.75,67.38402178,4.05,13.95,2.8
9764,신송홀딩스(주),6880,201412,201311,,0,0,0,도매 및 소매업,1,1.933390197,200.0,2.87,2.86,4.25,-0.03,96.93,67.00866623,1.43,12.58,1.85
9765,신송홀딩스(주),6880,201512,201311,,0,0,0,도매 및 소매업,1,-4.460639013,0.0,1.57,1.54,2.24,0.03,98.68,70.43079535,3.72,11.76,2.14
9766,신송홀딩스(주),6880,201612,201311,,0,0,0,도매 및 소매업,1,8.593438013,-12.5,-3.89,-3.4,-5.26,0.16,105.59,59.37047892,2.23,4.41,1.86
9767,신송홀딩스(주),6880,201712,201311,,1,0,1,도매 및 소매업,1,5.2838158,-42.86,-0.24,-0.27,-0.48,0.18,102.61,53.57105488,-4.02,3.76,1.99
9768,신신제약(주),2800,201712,201702,,0,0,0,제조업,1,14.60020297,8.71,7.31,5.72,8.62,0.14,93.02,66.34143642,5.79,29.46,1.04
9769,신신제약(주),2800,201812,201702,,0,0,0,제조업,1,36.85887128,6.27,4.76,3.25,5.68,0.06,94.77,50.64382853,2.48,22.37,0.95
9770,신신제약(주),2800,201912,201702,,0,0,0,제조업,1,19.75373975,0.66,3.43,1.96,4.2,0.29,96.89,43.61792923,-1.44,18.73,0.88
9771,신신제약(주),2800,202012,201702,,0,0,0,제조업,1,-8.591729706,0.65,-6.21,-3.37,-7.42,1.31,100.37,47.44420775,-1.12,19.4,0.88
9772,신원종합개발(주),17000,201112,199412,,1,1,1,건설업,1,-33.65577215,-41.22,1.37,1.09,2.48,0.82,103.49,52.99940143,7.53,2.43,0.76
9773,신일전자(주),2700,201112,197509,,0,0,0,도매 및 소매업,1,1.459089597,-1.22,3.65,6.43,15.73,1.65,98.18,41.98788398,10.89,22.4,1.47
9774,신일전자(주),2700,201212,197509,,0,0,0,도매 및 소매업,1,26.49552388,13.58,3.05,5.28,11.91,1.28,97.4,46.26967345,12.13,19.44,1.36
9775,신일전자(주),2700,201312,197509,,0,0,0,도매 및 소매업,1,2.778839964,18.48,5.74,11.6,22.53,-0.02,93.43,56.55047037,12.28,28.72,1.78
9776,신일전자(주),2700,201412,197509,,0,0,0,도매 및 소매업,1,51.30000823,11.01,-0.15,-0.22,-0.39,0.42,101.22,57.48920877,-4.85,10.93,1.56
9777,신일전자(주),2700,201512,197509,,0,0,0,도매 및 소매업,1,-13.08464424,-0.83,-4.84,-6.09,-10.57,0.5,106.21,57.9008769,-12.15,6.16,1.31
9778,신일전자(주),2700,201612,197509,,0,0,0,도매 및 소매업,1,1.825725253,-2.5,3.56,5.54,9.28,0.4,96.5,61.51186037,2.15,18.44,1.63
9779,신일전자(주),2700,201712,197509,,0,0,0,도매 및 소매업,1,5.037377335,2.56,7.33,12.8,19.93,0.23,93.04,66.82315176,10.01,25.59,1.81
9780,신일전자(주),2700,201812,197509,,0,0,0,도매 및 소매업,1,20.61961408,5.0,8.76,15.81,23.98,0.11,92.67,65.16561314,9.11,25.18,1.9
9781,신일전자(주),2700,201912,197509,,0,0,0,도매 및 소매업,1,-2.134656358,5.56,1.08,1.56,2.32,0.12,95.94,69.40045788,1.91,19.85,1.53
9782,신일전자(주),2700,202012,197509,,0,0,0,도매 및 소매업,1,10.50320133,0.0,3.62,5.92,8.62,0.09,93.9,68.05269981,2.65,24.33,1.71
9783,신일제약(주),12790,201112,199908,,0,0,0,제조업,1,3.976057909,13.46,10.62,5.96,7.06,-0.45,89.1,85.50504842,10.14,28.65,0.83
9784,신일제약(주),12790,201212,199908,,0,0,0,제조업,1,3.140612736,-1.36,13.58,8.79,10.13,-1.56,86.77,87.94540345,10.62,30.73,0.98
9785,신일제약(주),12790,201312,199908,,0,0,0,제조업,1,12.77808586,-0.34,21.45,14.27,16.22,-0.94,80.27,88.05136948,14.63,33.53,1.04
9786,신일제약(주),12790,201412,199908,,0,0,0,제조업,1,13.1669215,5.86,25.46,16.3,18.44,-1.11,75.0,88.66758175,13.51,34.46,0.99
9787,신일제약(주),12790,201512,199908,,0,0,0,제조업,1,9.207851146,7.82,23.52,12.58,14.11,-0.9,76.8,89.58246017,10.82,31.08,0.84
9788,신일제약(주),12790,201612,199908,,0,0,0,제조업,1,12.36390474,6.04,22.6,12.25,13.72,-0.56,76.95,88.9213319,7.04,31.49,0.88
9789,신일제약(주),12790,201712,199908,,0,0,0,제조업,1,4.556414586,2.85,18.14,9.21,10.37,-0.28,81.67,88.69494058,6.4,29.13,0.87
9790,신일제약(주),12790,201812,199908,,0,0,0,제조업,1,3.787390211,3.6,11.3,5.76,6.47,-0.4,89.27,89.45607054,8.5,26.27,0.97
9791,신일제약(주),12790,201912,199908,,0,0,0,제조업,1,10.74548318,0.27,15.52,8.4,9.59,-0.35,86.5,85.91895037,9.12,26.99,1.04
9792,신일제약(주),12790,202012,199908,,0,0,0,제조업,1,5.916863427,2.93,11.1,5.62,6.54,-0.34,87.06,86.11827751,9.36,26.09,0.98
9793,신풍제약(주),19170,201112,199001,,0,0,0,제조업,1,17.93843605,-4.17,16.67,10.23,22.7,3.58,86.44,47.51931565,4.07,27.19,0.63
9794,신풍제약(주),19170,201212,199001,,0,0,0,제조업,1,0.311757787,-4.46,10.96,6.39,13.15,3.5,91.96,49.70655561,7.84,23.74,0.63
9795,신풍제약(주),19170,201312,199001,,0,0,0,제조업,1,4.91865182,0.0,11.49,6.38,13.08,3.45,91.16,47.89332499,5.3,25.79,0.62
9796,신풍제약(주),19170,201412,199001,,0,0,0,제조업,1,2.746476007,-0.84,8.74,4.77,10.07,3.38,93.97,46.79123059,1.39,24.93,0.59
9797,신풍제약(주),19170,201512,199001,,0,0,0,제조업,1,0.350552644,1.45,2.16,1.03,2.19,3.32,98.93,47.44265993,1.2,20.58,0.49
9798,신풍제약(주),19170,201612,199001,,0,0,0,제조업,1,1.401917229,-5.6,4.93,2.31,4.65,2.5,101.26,52.06599878,3.46,17.24,0.48
9799,신풍제약(주),19170,201712,199001,,0,0,0,제조업,1,-7.413123534,-3.53,4.22,1.95,3.66,2.16,99.1,54.48790786,3.77,18.49,0.49
9800,신풍제약(주),19170,201812,199001,,0,0,0,제조업,1,-1.20852187,0.26,4.14,2.02,3.71,1.75,97.28,54.46394759,5.54,20.14,0.52
9801,신풍제약(주),19170,201912,199001,,0,0,0,제조업,1,-0.220398395,0.0,2.95,1.47,2.69,1.37,96.39,55.01728109,6.76,21.22,0.52
9802,신풍제약(주),19170,202012,199001,,0,0,0,제조업,1,28.15898503,2.35,3.97,1.81,2.69,0.5,95.94,76.84088263,4.05,16.61,0.51
9803,신풍제지(주),2870,201112,197606,,0,0,0,도매 및 소매업,1,0.709645706,12.8,-5.98,-4.16,-6.45,-0.77,105.97,61.41651967,-2.12,6.16,0.99
9804,신풍제지(주),2870,201212,197606,,1,0,1,도매 및 소매업,1,4.93006341,11.35,-10.96,-7.45,-13.37,-0.44,110.97,50.22657152,-2.76,4.31,0.75
9805,신화인터텍(주),56700,201112,200112,,0,0,0,제조업,1,5.081553088,-13.37,3.09,2.79,10.99,4.97,108.59,24.43235544,-4.72,9.43,0.84
9806,신화인터텍(주),56700,201212,200112,,0,0,0,제조업,1,-17.93700361,-18.39,4.76,4.71,18.16,4.41,103.14,27.81320784,17.53,16.13,0.98
9807,신화인터텍(주),56700,201312,200112,,0,0,0,제조업,1,-15.08510996,3.63,4.35,4.27,13.6,3.02,99.61,35.587876,13.86,20.32,0.98
9808,신화인터텍(주),56700,201412,200112,,0,0,0,제조업,1,4.351953016,0.75,1.85,1.71,4.73,2.8,96.36,36.85919011,16.11,21.32,0.97
9809,신화인터텍(주),56700,201512,200112,,0,0,0,제조업,1,-10.99531711,-21.59,2.77,2.44,5.92,1.61,101.65,46.0353259,16.36,17.52,1.01
9810,신화인터텍(주),56700,201612,200112,,0,0,0,제조업,1,1.231584162,12.66,3.32,3.49,7.47,0.85,97.76,47.33048126,7.98,21.01,1.27
9811,신화인터텍(주),56700,201712,200112,,0,0,0,제조업,1,-4.989351667,6.18,1.27,1.12,2.36,1.02,101.24,47.36772898,6.23,18.36,1.04
9812,신화인터텍(주),56700,201812,200112,,0,0,0,제조업,1,2.283691402,-5.56,-1.39,-1.24,-2.74,1.28,103.13,43.45057721,0.23,16.15,1.01
9813,신화인터텍(주),56700,201912,200112,,0,0,0,제조업,1,-8.144639208,5.04,6.42,8.5,17.79,0.83,95.72,52.45673084,7.84,27.58,1.5
9814,신화인터텍(주),56700,202012,200112,,0,0,0,제조업,1,-4.27681661,-9.07,3.18,4.5,8.32,0.4,98.56,55.91598253,14.11,22.37,1.74
9815,신흥에스이씨(주),243840,201712,201709,,0,0,0,제조업,1,51.47896762,0.0,7.47,7.94,17.2,0.97,94.74,46.2235681,8.91,27.24,1.64
9816,신흥에스이씨(주),243840,201812,201709,,0,0,0,제조업,1,80.64583482,73.04,6.56,6.67,18.39,0.95,94.52,30.79126424,2.69,24.4,1.4
9817,신흥에스이씨(주),243840,201912,201709,,0,0,0,제조업,1,23.03200739,12.95,8.43,6.64,21.77,1.79,92.78,30.27161776,3.78,26.27,0.97
9818,신흥에스이씨(주),243840,202012,201709,,0,0,0,제조업,1,6.589628137,22.6,9.52,7.69,23.05,1.54,93.56,36.28725056,7.27,28.01,0.96
9819,쌍용건설(주),12650,201112,199301,41740.0,0,0,0,건설업,1,-11.86265001,-0.15,-7.51,-7.66,-36.22,1.84,109.25,17.37785849,4.51,5.57,0.8
9820,쌍용건설(주),12650,201212,199301,41740.0,1,0,1,건설업,1,-24.28681023,-2.16,-9.27,-10.5,0.0,3.34,123.07,-9.703885977,15.93,-7.32,0.77
9821,쌍용씨앤이(주),3410,201112,197505,,0,0,0,제조업,1,13.80602425,-3.36,3.91,2.29,6.33,5.24,101.2,35.78457802,5.46,11.73,0.9
9822,쌍용씨앤이(주),3410,201212,197505,,0,0,0,제조업,1,0.775331257,-4.69,7.21,4.56,12.62,4.78,97.67,36.42744278,5.09,14.05,0.92
9823,쌍용씨앤이(주),3410,201312,197505,,0,0,0,제조업,1,-2.81936668,-2.17,6.7,4.43,11.76,3.73,97.59,38.90417634,7.46,14.35,1.01
9824,쌍용씨앤이(주),3410,201412,197505,,0,0,0,제조업,1,-2.308759212,-1.01,8.03,5.34,13.09,2.89,95.25,42.73128059,8.85,15.88,1.09
9825,쌍용씨앤이(주),3410,201512,197505,,0,0,0,제조업,1,-2.293454891,1.32,10.54,7.43,16.77,1.92,95.83,45.94589253,9.4,15.81,1.2
9826,쌍용씨앤이(주),3410,201612,197505,,0,0,0,제조업,1,9.60295954,-9.24,12.71,8.51,16.55,1.24,89.45,56.40188928,7.32,17.5,1.12
9827,쌍용씨앤이(주),3410,201712,197505,,0,0,0,제조업,1,8.859857935,38.83,16.54,7.47,13.09,1.36,88.75,57.72490535,7.07,13.61,0.85
9828,쌍용씨앤이(주),3410,201812,197505,,0,0,0,제조업,1,-2.054548045,-0.8,16.35,7.13,12.35,1.63,86.89,57.72655711,8.96,15.46,1.03
9829,쌍용씨앤이(주),3410,201912,197505,,0,0,0,제조업,1,-2.929289766,-0.96,14.85,6.76,12.08,1.85,89.25,54.1484834,10.24,16.7,1.13
9830,쌍용씨앤이(주),3410,202012,197505,,0,0,0,제조업,1,-0.060494353,-12.08,17.01,7.52,14.33,1.9,88.89,50.7899847,11.3,16.97,1.14
9831,쌍용자동차(주),3620,201112,197505,,1,0,1,제조업,1,21.57636958,-8.09,-5.5,-8.55,-16.93,0.19,103.89,50.5173569,11.04,12.57,2.38
9832,쌍용정보통신(주),10280,201112,200004,,0,0,0,정보통신업,0,-27.60412882,1.3,2.14,3.93,12.98,-0.12,97.98,38.40729273,15.37,34.33,1.19
9833,쌍용정보통신(주),10280,201212,200004,,0,0,0,정보통신업,0,20.90618267,-2.05,2.38,4.14,11.28,-0.32,97.15,35.30099155,-0.74,29.23,1.15
9834,쌍용정보통신(주),10280,201312,200004,,0,0,0,정보통신업,0,-8.460460969,11.52,0.34,0.54,1.4,-0.57,97.93,41.62170653,10.31,31.4,1.04
