,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당순이익,1주당 CASH FLOW,유보율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,설비투자효율,노동소득분배율,종업원1인당부가가치율_계산,순운전자본회전률,유동비율,당좌자산회전률
4986,(주)이미지스테크놀로지,115610,201412,201002,,0,0,0,제조업,1,3.17,4.72,-0.5,39.32,181.2020871,739.1570463,683.63,22.71,180.8,31.87,4.29,845.94,46.99546439,75.84507463,1.42,514.24,2.53
4987,(주)이미지스테크놀로지,115610,201512,201002,,0,0,0,제조업,1,2.51,4.82,-0.45,42.37,191.3593045,52.41247766,721.41,16.47,1611.68,59.28,6.15,1063.64,52.68495257,81.31015625,1.36,620.41,2.48
4988,(주)이미지스테크놀로지,115610,201612,201002,,0,0,0,제조업,1,1.97,2.97,-0.47,44.83,102.6982468,617.1509981,745.62,16.97,15.48428571,47.46,5.7,943.34,63.59280044,65.0257377,1.24,608.87,2.09
4989,(주)이미지스테크놀로지,115610,201712,201002,,0,1,1,제조업,1,-18.01,-17.52,-0.61,33.5,-675.8860981,-165.8797454,612.33,14.2,15.48428571,45.65,6.27,-17.67,-49.52426252,-66.52019231,0.87,648.54,1.33
4990,(주)이브이수성,84180,201112,200512,,0,0,0,제조업,1,33.24,21.74,2.27,25.98,500.8485366,495.1019512,422.97,136.55,8.61,14.59,13.07,36.46,27.51667627,142.3718462,0.7,58.33,3.01
4991,(주)이브이수성,84180,201212,200512,,0,0,0,제조업,1,9.22,9.21,2.8,31.61,244.9218293,381.3802439,465.02,101.86,2.57,15.56,13.15,24.59,43.98292856,99.86612903,0.72,67.06,3.04
4992,(주)이브이수성,84180,201312,200512,,0,0,0,제조업,1,11.77,9.09,1.75,35.92,260.4719512,673.5956098,504.74,92.39,4.41,19.26,12.66,28.6,47.43146692,109.0135385,1.06,102.5,3.78
4993,(주)이브이수성,84180,201412,200512,,0,0,0,제조업,1,12.27,9.57,1.39,41.24,290.5643902,-182.1445122,549.47,82.89,6.22,9.54,6.15,29.17,46.04788359,115.32,1.06,110.81,3.28
4994,(주)이브이수성,84180,201512,200512,,0,0,0,제조업,1,13.14,7.86,1.03,50.84,248.6553659,667.5856098,572.05,58.81,8.34,12.81,5.82,28.92,47.40014023,110.0840625,1.12,113.08,3.39
4995,(주)이브이수성,84180,201612,200512,,0,0,0,제조업,1,10.03,8.68,0.52,53.84,289.1469512,602.3642683,616.57,42.34,17.14,43.55,18.51,28.01,49.73694552,110.7631148,1.01,142.47,2.64
4996,(주)이브이수성,84180,201712,200512,,0,0,0,제조업,1,-11.85,-42.5,5.3,-42.85,-2238.020276,-844.0480182,262.34,285.76,-0.98,-16.3,-13.66,-17.67,-23.02682151,-75.62221774,0.34,73.04,0.84
4997,(주)이브이수성,84180,201812,200512,,1,0,1,제조업,1,-23.25,-42.5,5.3,-92.25,-1185.86855,-662.5296758,144.26,262.69,-1.28,-19.54,-13.66,-17.67,-49.52426252,-75.62221774,0.34,70.47,0.87
4998,(주)이브이첨단소재,131400,201112,201012,,0,0,0,제조업,1,29.35,26.11,0.18,42.79,561.6692,818.3622,401.06,59.34,42.82,39.94,10.22,80.91,40.9285504,69.37320144,1.86,153.37,4.23
4999,(주)이브이첨단소재,131400,201212,201012,,0,0,0,제조업,1,5.45,4.13,0.33,43.04,96.53206667,-6.876,404.99,86.49,5.84,20.01,8.08,46.38,69.67186669,36.17672956,1.33,120.97,3.26
5000,(주)이브이첨단소재,131400,201312,201012,,0,0,0,제조업,1,6.79,4.03,0.44,38.1,103.1575333,220.2456667,492.98,72.46,6.35,5.31,1.9,45.25,71.01933344,41.6720743,1.37,138.79,3.72
5001,(주)이브이첨단소재,131400,201412,201012,,0,1,1,제조업,1,-10.74,-14.48,0.74,28.73,-371.3758,10.5392,413.07,77.05,-8.1,6.36,2.75,26.43,110.7936407,30.16718147,1.22,138.25,3.44
5002,(주)이상네트웍스,80010,201112,200509,,0,0,0,도매 및 소매업,1,7.26,5.31,-1.2,44.81,320.5473333,371.1168889,1150.92,12.17,75.22,-0.71,-0.1,71.36,45.28067223,98.62923077,1.31,454.38,2.11
5003,(주)이상네트웍스,80010,201212,200509,,0,1,1,도매 및 소매업,1,3.88,4.12,-1.77,45.91,269.5586667,581.924,1182.22,8.48,40.14,115.13,11.89,80.35,55.42548704,80.04048193,1.07,726.21,1.58
5004,(주)이수페타시스,7660,201112,200310,,0,0,0,제조업,1,10.49,4.95,0.85,39.55,202.9820009,492.0110541,283.19,103.35,2.58,15.17,6.58,135.34,65.88401006,90.34497468,1.18,178.27,2.5
5005,(주)이수페타시스,7660,201212,200310,,0,0,0,제조업,1,18.4,12.45,0.82,42.5,487.3631392,706.5849273,308.79,102.11,4.61,14.36,5.91,153.88,60.05832512,95.55636248,1.26,181.39,2.72
5006,(주)이수페타시스,7660,201312,200310,,0,0,0,제조업,1,25.08,18.15,0.61,50.14,809.4008398,1008.415325,385.48,125.53,7.44,13.6,6.61,108.45,56.52286021,113.1086223,1.39,158.02,3.03
5007,(주)이수페타시스,7660,201412,200310,,0,0,0,제조업,1,5.07,4.84,1.08,56.1,61.96714978,690.1278068,392.23,162.61,1.24,10.85,6.94,82.73,56.31154705,119.1267746,1.07,110.66,2.53
5008,(주)이수페타시스,7660,201512,200310,,0,0,0,제조업,1,10.17,7.92,1.2,59.51,156.9336421,1183.333649,389.56,155.55,2.52,12.54,7.42,78.8,60.29191035,130.0064566,1.05,104.28,2.71
5009,(주)이수페타시스,7660,201612,200310,,0,0,0,제조업,1,5.58,1.89,1.17,62.69,5.730922727,-2.603202576,392.66,178.24,1.47,6.9,4.4,111.76,66.30041167,128.718136,1.03,129.68,2.45
5010,(주)이수페타시스,7660,201712,200310,,0,0,0,제조업,1,-4.33,-7.59,1.23,68.82,-360.5452773,161.7207675,336.22,179.16,-1.03,1.06,0.62,106.6,78.8907423,84.68350407,0.94,106.37,2.27
5011,(주)이수페타시스,7660,201812,200310,,1,0,1,제조업,1,4.28,-3.87,1.42,59.1,-178.6309466,-645.3952247,344.58,184.59,0.82,-3.04,-1.78,102.51,70.41846494,104.0687514,1.05,100.21,2.95
5012,(주)이수화학,5950,201112,198804,,0,0,0,제조업,1,16.48,4.36,1.17,60.88,1427.137473,2777.81587,568.31,160.85,2.56,4.17,1.49,72.87,37.34954125,241.6774277,1.96,127.3,4.36
5013,(주)이수화학,5950,201212,198804,,0,0,0,제조업,1,15.06,5.08,1.16,60.89,1284.21724,-934.8959942,521.04,175.14,2.19,1.42,0.52,76.93,41.03016882,269.9340278,1.96,117.92,4.47
5014,(주)이수화학,5950,201312,198804,,0,0,0,제조업,1,-0.02,-13.14,1.47,60.71,-2238.020276,-1992.098136,425.29,219.89,0.0,-3.29,-1.41,27.63,136.0832455,211.1243717,1.73,124.85,3.94
5015,(주)이수화학,5950,201412,198804,,1,0,1,제조업,1,-9.19,-16.06,1.66,60.52,-2238.020276,-519.4612515,350.34,192.64,-0.99,-3.61,-1.4,10.52,170.9206997,148.9331662,1.64,118.94,4.08
5016,(주)이스타코,15020,201112,198812,,0,0,0,부동산업,1,-2.48,-6.59,5.3,44.22,-62.10612906,53.02665478,90.91,89.82,-0.68,1.56,7.68,2.35,170.9206997,28.29848485,0.34,51.15,0.71
5017,(주)이스타코,15020,201212,198812,,0,0,0,부동산업,1,-6.21,-16.77,5.3,36.23,-131.9525059,-92.98691297,63.57,131.43,-1.07,-9.1,-13.66,3.69,170.9206997,32.30066667,0.34,51.15,0.77
5018,(주)이스타코,15020,201312,198812,,0,0,0,부동산업,1,34.37,28.06,2.34,59.65,426.1220351,1099.784722,148.95,78.02,20.03,53.3,28.6,69.62,14.55465393,490.6319298,0.87,82.7,2.48
5019,(주)이스타코,15020,201412,198812,,0,0,0,부동산업,1,-5.37,-6.1,0.77,57.49,-72.73943097,-389.3774795,134.32,44.85,-5.48,69.7,28.6,11.92,133.4244765,37.8345,0.57,51.15,1.5
5020,(주)이스타코,15020,201512,198812,,1,0,1,부동산업,1,-3.71,2.36,2.55,58.66,28.36764555,-1290.624364,145.14,123.44,-2.39,-19.54,-13.66,24.95,66.03886354,99.88083333,0.34,94.87,3.98
5021,(주)이스트소프트,47560,201112,200807,,0,0,0,정보통신업,0,29.67,22.43,0.39,83.81,1349.211871,72.85976928,1537.99,108.42,21.85,12.53,15.69,82.42,61.74414945,96.56307927,0.79,229.97,1.15
5022,(주)이스트소프트,47560,201212,200807,,0,0,0,정보통신업,0,-16.69,-19.36,2.98,81.62,-1580.992181,-213.5091016,1238.43,186.31,-3.98,-0.65,-1.11,54.62,125.3178759,48.16759459,0.77,207.7,1.12
5023,(주)이스트소프트,47560,201312,200807,,1,0,1,정보통신업,0,-13.34,-13.39,2.94,79.95,-873.8818514,265.9641999,1107.67,210.45,-2.77,0.25,0.36,56.31,100.7514036,46.42107463,0.96,163.71,1.48
5024,(주)이아이디,93230,201112,200711,,0,1,1,도매 및 소매업,1,-23.25,-35.94,-0.2,37.82,-2238.020276,-592.3546906,1469.33,59.09,-21.04,-19.54,-13.66,-17.67,-49.52426252,-75.62221774,0.42,104.33,0.88
5025,(주)이엔에프테크놀로지,102710,201112,200905,,0,0,0,제조업,1,25.21,17.65,-0.23,68.76,883.4437324,1003.843803,1017.41,57.76,29.31,35.47,9.64,84.26,34.14474559,158.2223671,1.72,212.44,3.05
5026,(주)이엔에프테크놀로지,102710,201212,200905,,0,0,0,제조업,1,22.0,17.33,0.08,70.95,933.8290141,865.6914789,1207.14,56.03,27.53,23.48,5.71,63.78,35.21267006,169.63904,2.11,125.67,4.59
5027,(주)이엔에프테크놀로지,102710,201312,200905,,0,0,0,제조업,1,11.42,9.28,0.29,71.06,473.5329577,1185.287254,1338.1,55.17,13.65,24.16,6.61,43.26,43.68978317,118.3909091,1.99,121.08,5.23
5028,(주)이엔에프테크놀로지,102710,201412,200905,,0,0,0,제조업,1,12.27,9.74,0.25,72.98,549.5857042,850.2666901,1467.63,59.92,18.06,20.71,5.81,46.97,45.11219668,132.1094895,2.05,127.09,5.33
5029,(주)이엔에프테크놀로지,102710,201512,200905,,0,0,0,제조업,1,28.89,24.17,0.2,78.75,2045.628944,2723.933099,1877.1,52.07,42.24,33.45,8.14,80.53,32.82522605,170.0702029,2.05,140.82,5.07
5030,(주)이엔에프테크놀로지,102710,201612,200905,,0,0,0,제조업,1,26.49,16.41,0.18,83.55,1523.350775,3178.504014,2184.51,53.7,51.01,46.93,12.54,66.58,34.31673085,164.3673315,1.81,155.75,4.03
5031,(주)이엔에프테크놀로지,102710,201712,200905,,0,0,0,제조업,1,25.4,15.9,0.07,87.49,1831.650775,2316.623873,2551.66,38.97,77.4,52.46,10.08,75.66,31.39756012,168.6240155,2.0,169.86,4.15
5032,(주)이엔에프테크놀로지,102710,201812,200905,,0,0,0,제조업,1,17.16,14.05,0.1,88.77,2039.206876,2159.568328,3017.0,38.56,43.29,36.79,7.48,55.28,35.19081619,167.9790141,2.16,154.08,4.57
5033,(주)이엔에프테크놀로지,102710,201912,200905,,0,0,0,제조업,1,24.18,18.9,0.18,90.41,3284.520851,4304.736574,3637.6,43.57,48.71,39.24,9.56,72.58,32.10625749,211.9274843,2.11,172.4,4.56
5034,(주)이엔에프테크놀로지,102710,202012,200905,,0,0,0,제조업,1,23.36,16.06,0.22,90.82,3326.699157,5191.251463,4242.0,47.38,49.13,45.39,13.9,69.42,31.72283885,189.6000938,1.82,142.67,4.09
5035,(주)이엔코퍼레이션,66980,201112,200301,,0,0,0,정보통신업,0,-7.68,-22.59,1.85,-92.25,-276.7928265,-132.5548695,141.94,87.24,-2.42,-19.54,-13.66,-9.36,-49.52426252,-16.15795181,0.59,108.85,1.44
5036,(주)이엔코퍼레이션,66980,201212,200301,,1,0,1,정보통신업,0,-23.25,-32.14,2.53,-92.25,-275.0624553,-270.2924742,21.62,135.41,-4.25,-19.54,-12.68,-7.19,-49.52426252,-17.6282439,1.11,114.3,2.48
5037,(주)이엔플러스,74610,201112,200312,,0,0,0,제조업,1,-22.8,-38.76,3.48,-92.25,-93.60374039,3.209340546,18.83,73.52,-5.61,-12.27,-7.46,-4.0,-49.52426252,-56.16305556,0.92,73.65,2.48
5038,(주)이엔플러스,74610,201212,200312,,0,0,0,제조업,1,-18.45,-37.46,1.66,-92.25,-254.4679222,-140.0849767,18.83,56.19,-6.38,-19.54,-5.81,-8.45,-49.52426252,-75.62221774,1.39,96.59,4.18
5039,(주)이엔플러스,74610,201312,200312,,0,0,0,제조업,1,5.62,-17.59,0.83,-92.25,-90.31545282,59.2702527,18.83,59.9,2.71,-15.98,-3.71,13.35,170.9206997,-24.129375,2.25,66.53,6.83
5040,(주)이엔플러스,74610,201412,200312,,0,0,0,제조업,1,17.95,10.79,0.71,-92.25,46.50860784,10.6502452,18.83,58.77,9.07,11.35,3.08,43.76,62.8881028,49.01606061,2.36,114.68,7.52
5041,(주)이엔플러스,74610,201512,200312,,0,0,0,제조업,1,19.49,8.65,0.43,-92.25,42.37128029,21.96864829,18.83,67.99,19.0,4.6,1.46,38.82,84.68855325,35.86323529,1.77,120.09,6.88
5042,(주)이엔플러스,74610,201612,200312,,0,0,0,제조업,1,34.37,18.37,0.36,-92.25,117.2030809,109.2923933,58.09,57.74,28.29,14.3,2.98,101.88,50.90646537,113.3453846,2.31,187.84,6.75
5043,(주)이엔플러스,74610,201712,200312,,0,0,0,제조업,1,-3.44,-42.5,0.66,-92.25,-537.7648383,-979.7195385,38.5,288.37,-1.37,-19.54,-13.66,-17.67,-49.52426252,-68.62333333,1.18,77.81,3.65
5044,(주)이엔플러스,74610,201812,200312,,1,0,1,제조업,1,-23.25,-29.34,5.3,-32.08,-299.8438238,-232.0319366,138.98,137.16,-3.07,-19.54,-13.66,37.41,170.9206997,131.6456923,0.55,73.45,1.59
5045,(주)이엘피,63760,201712,201704,,0,0,0,제조업,1,34.37,28.06,-0.29,68.95,3277.860565,3002.391805,2268.74,12.21,424.79,121.58,21.23,198.64,25.32800719,220.0188073,1.18,714.35,1.6
5046,(주)이엘피,63760,201812,201704,,0,0,0,제조업,1,25.24,24.7,-0.83,74.86,3022.665376,3501.826725,2792.42,15.92,192.5525,121.58,28.6,378.86,30.98530021,194.3070588,0.86,579.9,1.1
5047,(주)이엘피,63760,201912,201704,,0,1,1,제조업,1,4.56,5.98,-1.83,75.97,829.6079829,460.5247938,2927.43,9.1,197.45,121.58,26.02,208.57,62.6439781,102.5065672,0.56,1056.22,0.7
5048,(주)이엠넷,123570,201112,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,29.17,21.29,-0.93,45.64,799.3143636,751.5816364,897.52,72.43,91.47,19.53,14.17,128.06,0.0,16.54311475,0.6,224.04,0.9
5049,(주)이엠넷,123570,201212,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,21.85,17.59,-1.87,54.28,942.1949091,1342.127273,1045.09,73.96,338.91,24.72,17.94,72.21,0.0,16.61377171,0.54,216.01,0.79
5050,(주)이엠넷,123570,201312,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.52,7.83,-1.44,59.63,447.8443636,637.1590909,1096.4,87.06,10.35,19.9,19.02,264.27,77.88505339,60.59312343,0.45,285.87,0.64
5051,(주)이엠넷,123570,201412,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.8,6.94,-1.54,59.74,399.7150909,550.3276364,1139.91,100.82,5.42,10.14,12.23,255.71,79.24493307,61.07033333,0.38,205.45,0.56
5052,(주)이엠넷,123570,201512,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.37,8.02,-1.44,62.6,484.6914545,277.4287273,1243.78,79.11,46.99,8.33,8.75,212.73,76.82095583,65.02470833,0.37,194.84,0.56
5053,(주)이엠넷,123570,201612,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.86,6.1,-0.89,59.02,204.0555455,-19.411,609.23,65.0,393.81,2.59,2.4,235.88,75.26071929,57.86256809,0.43,229.21,0.64
5054,(주)이엠넷,123570,201712,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.13,9.32,-1.12,60.99,345.5646007,545.9706148,683.03,60.46,3145.21,11.13,10.18,242.25,73.27539113,67.66482213,0.43,231.13,0.62
5055,(주)이엠넷,123570,201812,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.24,8.88,-1.41,66.62,202.0266763,224.3402093,367.33,56.3,3609.853333,17.87,17.53,64.27,0.0,30.31438538,0.39,249.45,0.56
5056,(주)이엠넷,123570,201912,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,13.14,13.02,-1.36,69.56,363.417115,200.5420344,423.41,56.11,829.04,13.53,12.89,305.84,66.57401186,67.29927492,0.39,244.94,0.56
5057,(주)이엠넷,123570,202012,201111,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.17,11.68,-0.96,74.24,354.1158816,424.6649253,474.87,68.93,718.24,15.0,17.85,311.4,69.43386161,64.7340274,0.36,228.98,0.56
5058,(주)이엠앤아이,83470,201112,200809,,0,0,0,제조업,1,1.79,-42.5,2.28,-38.62,-873.5142349,345.6463924,216.76,356.65,0.11,-0.29,-0.14,49.11,90.48042533,4.302149533,1.19,66.69,3.84
5059,(주)이엠앤아이,83470,201212,200809,,0,0,0,제조업,1,30.95,14.9,2.1,-16.78,201.2016858,155.0548025,245.99,148.23,2.96,7.42,2.95,95.41,62.81997795,94.74617647,1.22,95.83,3.41
5060,(주)이엠앤아이,83470,201312,200809,,0,0,0,제조업,1,0.73,1.57,0.88,5.44,24.88030199,-148.3684724,259.04,129.98,0.18,-0.53,-0.18,71.3,83.34686831,75.01054054,1.62,101.04,4.34
5061,(주)이엠앤아이,83470,201412,200809,,0,0,0,제조업,1,23.21,22.38,0.66,16.66,439.8073865,990.4864299,362.33,100.71,9.23,18.4,6.35,132.88,57.12716536,72.45189055,1.51,129.84,3.48
5062,(주)이엠앤아이,83470,201512,200809,,0,0,0,제조업,1,10.79,10.39,0.62,24.89,245.0172009,700.8487869,380.54,99.62,5.39,35.33,14.4,113.97,65.00592558,103.6234459,1.29,103.78,2.75
5063,(주)이엠앤아이,83470,201612,200809,,0,0,0,제조업,1,-4.22,-6.71,0.46,27.35,-148.9740531,-67.5913736,344.47,121.64,-2.11,10.7,4.89,84.53,89.30821055,106.4294872,1.31,112.62,2.95
5064,(주)이엠앤아이,83470,201712,200809,,1,1,1,제조업,1,-8.01,-42.5,1.14,-30.89,-1586.408118,-630.2084479,39.95,372.11,-1.35,-13.47,-7.66,-17.67,-49.52426252,-75.62221774,0.96,77.74,2.31
5065,(주)이엠텍,91120,201112,200705,,0,0,0,제조업,1,13.89,8.12,0.38,53.11,541.9219736,1871.888576,1360.31,144.73,7.27,6.43,2.26,179.87,79.83105488,33.13942308,1.63,130.19,4.93
5066,(주)이엠텍,91120,201212,200705,,0,0,0,제조업,1,34.37,28.06,0.09,55.49,1450.690374,2839.035833,801.31,99.71,61.21,38.59,7.81,312.49,57.94930983,175.6689017,2.43,170.11,5.76
5067,(주)이엠텍,91120,201312,200705,,0,0,0,제조업,1,33.12,28.06,0.08,66.88,1713.85492,1379.301962,1171.24,47.23,36.37,70.25,10.64,276.72,54.80398398,180.0692118,2.11,347.74,3.79
5068,(주)이엠텍,91120,201412,200705,,0,0,0,제조업,1,13.99,11.12,0.08,70.98,754.8803611,661.9224989,1337.32,75.24,10.59,18.4,7.52,127.15,66.34289183,130.0881277,1.4,263.29,2.3
5069,(주)이엠텍,91120,201512,200705,,0,0,0,제조업,1,12.1,11.49,0.22,74.11,879.2277116,1205.827866,1540.82,57.32,11.41,19.8,6.28,139.35,67.7820322,114.4797479,1.38,342.75,2.34
5070,(주)이엠텍,91120,201612,200705,,0,0,0,제조업,1,13.91,9.81,0.35,77.02,875.6059665,2008.142372,1700.12,55.72,15.02,32.59,9.88,121.63,62.12838486,92.13280303,1.47,180.23,2.64
5071,(주)이엠텍,91120,201712,200705,,0,0,0,제조업,1,10.04,3.98,0.39,64.04,407.4248184,849.9102609,1874.22,37.6,12.73,36.64,10.43,108.0,69.9039736,55.03501484,1.33,316.75,2.55
5072,(주)이엠텍,91120,201812,200705,,0,0,0,제조업,1,12.49,14.27,0.45,62.26,1557.899189,1508.397629,2376.55,50.64,12.09,18.19,6.17,136.12,58.89002186,131.0678385,1.86,170.13,4.56
5073,(주)이엠텍,91120,201912,200705,,0,0,0,제조업,1,-3.0,0.21,0.31,62.54,-27.44329471,1297.510867,2199.11,31.27,-3.76,38.4,8.16,103.03,79.97096585,46.84479167,1.74,283.4,4.89
5074,(주)이엠텍,91120,202012,200705,,0,0,0,제조업,1,1.11,0.51,-0.08,63.02,39.2129699,836.8742644,2344.59,50.09,2.23,18.13,6.06,85.4,81.9532879,100.8203571,2.01,279.73,4.77
5075,(주)이오테크닉스,39030,201112,200008,,0,0,0,제조업,1,9.12,10.23,0.17,49.55,1447.39885,1625.989553,2787.96,44.38,15.3,33.52,17.32,54.25,32.68556283,63.86273973,0.73,185.19,1.46
5076,(주)이오테크닉스,39030,201212,200008,,0,0,0,제조업,1,17.9,14.47,0.41,53.85,2258.083369,1918.51005,3201.02,53.42,23.49,19.86,11.38,46.29,29.19135515,96.13261603,0.8,135.77,1.99
5077,(주)이오테크닉스,39030,201312,200008,,0,0,0,제조업,1,19.51,15.62,0.83,57.63,2819.064237,407.6011309,3730.32,48.27,19.04,12.43,6.13,54.47,26.54246176,104.231098,0.87,150.25,2.53
5078,(주)이오테크닉스,39030,201412,200008,,0,0,0,제조업,1,21.9,16.39,0.44,63.18,3449.121096,6388.906238,4410.44,35.53,33.81,41.89,13.81,60.85,24.47855773,119.7084375,1.03,215.84,2.77
5079,(주)이오테크닉스,39030,201512,200008,,0,0,0,제조업,1,9.76,8.4,0.18,67.31,2013.00985,766.1432269,4803.52,22.24,30.62,64.72,16.26,57.69,42.44180836,84.24391097,0.94,320.73,2.26
5080,(주)이오테크닉스,39030,201612,200008,,0,0,0,제조업,1,6.78,6.19,0.07,69.85,1583.235415,2857.777283,5073.5,26.83,38.59,25.74,7.23,53.56,48.33524076,48.97646248,1.01,292.73,2.25
5081,(주)이오테크닉스,39030,201712,200008,,0,0,0,제조업,1,17.55,12.7,0.01,72.81,3500.737259,2992.073205,5709.81,21.32,122.71,46.61,8.89,66.46,34.63406498,73.4022452,1.21,335.43,2.49
5082,(주)이오테크닉스,39030,201812,200008,,0,1,1,제조업,1,4.83,5.98,0.03,74.29,1777.999822,1047.243256,5991.3,13.12,28.72,49.95,8.44,53.85,59.35869561,55.85598716,0.95,519.11,1.86
5083,(주)이원,17940,201112,199708,,0,0,0,도매 및 소매업,1,10.86,7.41,0.46,90.82,10636.29767,27504.47205,2865.39,189.59,2.2,1.63,0.49,31.33,27.11662149,685.3952381,2.53,92.05,7.52
5084,(주)이원,17940,201212,199708,,0,0,0,도매 및 소매업,1,9.43,8.49,0.52,90.82,13186.72945,-1992.098136,3070.16,192.66,1.9,4.08,1.27,34.28,26.86827865,685.3952381,2.53,95.65,7.52
5085,(주)이원,17940,201312,199708,,0,0,0,도매 및 소매업,1,8.99,3.44,0.46,90.82,4934.024198,6919.355685,3204.13,197.19,2.05,0.35,0.12,25.24,35.47449221,685.3952381,2.53,127.34,7.52
5086,(주)이원,17940,201412,199708,,0,0,0,도매 및 소매업,1,7.05,3.65,0.51,90.82,5959.145335,6152.519971,3298.46,193.41,1.7,1.86,0.65,24.45,35.88139087,586.1801136,2.53,101.6,7.16
5087,(주)이원,17940,201512,199708,,0,0,0,도매 및 소매업,1,2.87,0.87,0.78,90.82,15.09052478,27144.26429,3325.81,183.96,0.68,5.02,2.43,21.57,44.21818214,685.3952381,1.85,125.86,4.83
5088,(주)이원,17940,201612,199708,,0,0,0,도매 및 소매업,1,0.92,-2.35,0.78,90.82,-2238.020276,4104.717493,3204.73,199.53,0.24,4.54,2.68,17.5,56.30225845,644.5044141,1.58,117.25,3.75
5089,(주)이원,17940,201712,199708,,0,0,0,도매 및 소매업,1,7.7,7.39,0.75,90.82,12647.59665,-1992.098136,3395.58,176.58,2.02,-2.28,-1.14,35.35,24.47525975,685.3952381,1.58,89.93,4.26
5090,(주)이원,17940,201812,199708,,0,0,0,도매 및 소매업,1,1.09,6.47,0.73,90.82,11551.33761,26929.84621,3581.5,170.95,0.31,1.24,0.6,32.04,26.49852951,685.3952381,1.64,106.16,4.54
5091,(주)이원,17940,201912,199708,,0,0,0,도매 및 소매업,1,8.44,-3.63,0.73,90.82,-2238.020276,7972.808309,3297.6,198.76,2.03,5.01,2.6,25.61,34.87447597,685.3952381,1.73,128.03,4.5
5092,(주)이원,17940,202012,199708,,0,0,0,도매 및 소매업,1,3.23,5.19,1.01,90.82,8211.453207,25522.77085,3425.87,200.09,0.82,4.62,2.93,38.67,24.87361121,685.3952381,1.43,82.92,4.15
5093,(주)이월드,84680,201112,200507,,1,0,1,제조업,1,-1.36,-6.38,5.3,-30.93,-92.24300931,-82.34299351,44.53,79.86,-0.26,-7.14,-13.66,6.44,86.89665306,54.03271357,0.34,51.15,1.36
5094,(주)이즈미디어,181340,201712,201707,,0,0,0,제조업,1,8.69,1.19,0.26,56.39,46.73844232,-98.0220295,897.59,99.27,10.83,5.64,3.64,94.33,92.40510276,78.13290076,0.72,199.47,1.47
5095,(주)이즈미디어,181340,201812,201707,,0,0,0,제조업,1,11.33,9.64,0.01,61.85,497.6037246,-1246.394941,996.33,113.19,21.81,-10.98,-6.0,123.46,77.775077,85.31870056,0.87,169.95,1.77
5096,(주)이즈미디어,181340,201912,201707,,0,0,0,제조업,1,-7.14,-4.78,0.2,59.24,-250.91042,1198.94494,932.62,111.52,-7.38,-0.42,-0.25,104.84,107.9247174,73.99424731,0.71,180.23,1.42
5097,(주)이즈미디어,181340,202012,201707,,0,0,0,제조업,1,-23.25,-42.5,0.96,21.17,-2238.020276,-477.8349355,431.21,181.61,-21.04,7.58,11.5,-1.31,-49.52426252,-3.36,0.34,129.45,0.61
5098,(주)이지,37370,201112,200001,,0,0,0,건설업,1,2.61,0.71,0.02,25.66,61.66826667,643.2569333,590.35,45.9,2.82,16.95,4.82,95.61,83.00900631,118.1477143,1.39,228.33,2.82
5099,(주)이지,37370,201212,200001,,0,0,0,건설업,1,1.33,-2.53,0.33,31.93,-156.2404,382.0697333,567.96,67.28,0.93,11.24,3.78,50.33,90.47308025,140.1252222,1.59,248.45,3.34
5100,(주)이지,37370,201312,200001,,0,0,0,건설업,1,11.98,9.0,0.28,36.92,633.2506667,181.4648,625.67,56.94,11.05,6.72,1.72,71.8,69.8602106,130.1268932,2.18,214.33,5.24
5101,(주)이지,37370,201412,200001,,0,0,0,건설업,1,9.38,5.38,0.25,39.15,420.6845333,671.316,656.39,62.66,10.15,8.84,2.05,61.93,73.56124504,108.5793,2.41,203.81,6.85
5102,(주)이지,37370,201512,200001,,0,0,0,건설업,1,-2.32,-7.12,0.27,41.24,-657.882,384.7876,599.51,88.32,-2.44,8.56,2.61,48.63,107.1775492,99.95020619,1.97,157.05,5.69
5103,(주)이지,37370,201612,200001,,0,0,0,건설업,1,1.67,1.65,0.46,41.13,-16.12826667,-286.2168,601.32,85.11,1.17,0.82,0.25,62.51,85.99934595,75.47465347,1.74,161.55,4.65
5104,(주)이지,37370,201712,200001,,0,0,0,건설업,1,2.53,-1.22,0.27,22.73,-133.5474667,401.0852,576.36,88.38,2.57,0.94,0.26,62.42,93.89732592,61.09350877,1.93,158.8,4.49
