,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,1주당순이익,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,총자본투자효율,자기자본회전률,순운전자본회전률
6509,(주)티비씨,33830,201412,201011,,0,0,0,정보통신업,0,2.222333049,1.788840547,5.174613732,-2.84,6.240857747,2.03,-2.91,331.8219,1062.09,940.6,8.48,121.58,20.76,22.68,0.34901327,0.45
6510,(주)티비씨,33830,201512,201011,,0,0,0,정보통신업,0,3.808592036,1.511895554,16.72432359,0.73,-4.362508994,1.88,-2.91,363.1552,1062.09,940.6,8.48,80.19,14.59,23.53,0.358194377,0.51
6511,(주)티비씨,33830,201612,201011,,0,0,0,정보통신업,0,2.117660139,1.174616024,-5.588491227,-5.07,-8.698816597,1.67,-2.91,265.026,989.01,940.6,8.48,39.4,8.72,19.99,0.411316772,0.47
6512,(주)티비씨,33830,201712,201011,,0,0,0,정보통신업,0,3.48212007,2.346602312,8.717069922,-4.58,46.608836,2.38,-2.91,30.67238,907.39,907.36,9.63,49.34,11.75,19.41,0.383188024,0.47
6513,(주)티비씨,33830,201812,201011,,0,0,0,정보통신업,0,2.111533331,2.16494431,-3.796685649,5.6,-3.964322739,2.23,-2.91,33.82632,919.65,919.62,9.58,39.78,10.0,19.75,0.40936939,0.43
6514,(주)티비씨,33830,201912,201011,,0,0,0,정보통신업,0,4.232964953,3.840492404,21.355702,-6.82,104.0714676,4.4,-2.91,55.67951,919.06,919.04,9.99,10.8,2.42,21.11,0.385143025,0.51
6515,(주)티비씨,33830,202012,201011,,0,0,0,정보통신업,0,-1.717791118,2.398195778,-28.38699771,0.0,-44.4517764,2.42,-2.91,37.67802,1062.09,940.6,8.48,64.24,11.49,18.61,0.453728137,0.39
6516,(주)티비에이치글로벌,84870,201112,200512,,0,0,0,제조업,1,29.79681597,12.11063914,39.79313898,-2.56,-10.42154791,8.56,1.27,895.5699812,133.59,56.77,125.52,2.78,1.44,34.65,0.348038399,1.16
6517,(주)티비에이치글로벌,84870,201212,200512,,0,0,0,제조업,1,-1.72559717,2.945626602,10.47956008,-2.62,-15.93924228,6.46,1.51,787.0744335,207.07,105.33,115.28,7.42,3.28,40.82,2.433351303,1.16
6518,(주)티비에이치글로벌,84870,201312,200512,,0,0,0,제조업,1,3.747836457,18.97697719,6.553372159,17.17,87.03849661,11.96,1.01,1755.278406,283.53,159.65,87.73,26.31,9.87,46.2,2.649336041,1.35
6519,(주)티비에이치글로벌,84870,201412,200512,,0,0,0,제조업,1,17.53573562,14.49329601,-0.965994493,44.64,-46.51183511,5.78,-0.16,1161.723655,275.83,149.97,92.72,14.16,6.49,38.22,2.541426683,1.26
6520,(주)티비에이치글로벌,84870,201512,200512,,0,0,0,제조업,1,12.12259684,-2.871501494,14.96174289,-13.42,-118.9530079,-0.96,-0.07,-468.4366298,255.29,129.97,122.47,-1.82,-0.93,39.7,2.159651787,1.23
6521,(주)티비에이치글로벌,84870,201612,200512,,0,0,0,제조업,1,-4.489291006,-5.699932422,14.26013352,-30.12,142.8222463,2.16,0.15,12.75918442,253.87,125.33,125.32,1.24,0.54,46.26,2.359507289,1.3
6522,(주)티비에이치글로벌,84870,201712,200512,,0,0,0,제조업,1,-1.275293991,-8.06688865,-3.845660537,-6.28,64.38542579,3.66,0.01,47.62792447,135.38,67.78,141.97,12.19,5.7,41.73,2.816085509,1.12
6523,(주)티비에이치글로벌,84870,201812,200512,,0,0,0,제조업,1,-22.36308992,-19.84596701,-38.67458151,0.0,-105.7513125,-0.47,1.13,-2238.020276,145.32,42.92,45.14,-7.09,-2.81,11.89,2.906871077,1.07
6524,(주)티비에이치글로벌,84870,201912,200512,,0,0,0,제조업,1,-22.36308992,-31.51271657,0.944099281,-5.54,126.4400437,2.01,1.08,-2238.020276,174.04,56.29,63.01,-3.6,-1.16,-3.59,1.012859128,1.47
6525,(주)티비에이치글로벌,84870,202012,200512,,0,0,0,제조업,1,-20.56907922,-27.47471064,-17.85708442,-4.63,-256.2399713,-4.4,1.15,-1476.451083,156.13,47.15,78.54,22.2,7.87,1.33,1.448020062,1.38
6526,(주)티사이언티픽,57680,201112,200206,,1,0,1,정보통신업,0,-18.64443679,-2.000002692,-20.41243785,-14.58,18.29693955,-6.86,2.46,-127.6057791,236.33,236.33,33.58,-10.9,-5.47,12.05,1.863956253,0.79
6527,(주)티씨엠생명과학,228180,201712,201510,44050.0,1,0,1,"전문, 과학 및 기술 서비스업",0,-9.969641195,-31.51271657,44.45086815,44.64,-30.8820807,-9.7,5.3,-2238.020276,51.15,41.3,8.48,-5.16,-13.66,-3.59,0.348038399,0.34
6528,(주)티씨케이,64760,201112,200308,,0,0,0,제조업,1,20.706504,34.3763972,16.33161633,30.53,23.28393859,18.06,-0.16,1037.224925,282.24,161.53,20.76,74.58,19.0,32.07,0.348038399,1.14
6529,(주)티씨케이,64760,201212,200308,,0,0,0,제조업,1,-2.004943164,6.131878317,-17.88526812,-7.02,-48.24735266,9.16,-0.44,583.1855246,519.12,203.92,11.5,91.92,16.77,24.28,0.814750261,1.15
6530,(주)티씨케이,64760,201312,200308,,0,0,0,제조업,1,-2.598939251,0.661140819,-28.1807283,-9.43,-56.45642191,4.08,-0.72,163.8485653,903.33,548.88,8.48,104.27,18.29,18.0,0.649128119,0.92
6531,(주)티씨케이,64760,201412,200308,,0,0,0,제조업,1,8.290627751,5.568826771,28.99884675,7.64,102.6796338,8.05,-1.15,406.7808137,698.4,538.69,10.67,121.58,24.97,20.62,0.451239857,0.95
6532,(주)티씨케이,64760,201512,200308,,0,0,0,제조업,1,13.54987035,14.29856801,36.94756188,27.74,128.2202621,16.55,-1.01,1127.747066,656.03,548.78,9.95,121.58,28.3,30.03,0.564465563,1.01
6533,(주)티씨케이,64760,201612,200308,,0,0,0,제조업,1,27.2013185,21.20054569,44.43248483,27.27,70.48201907,20.54,-0.8,1947.838458,386.5,307.44,15.39,121.58,26.86,37.06,0.702415441,1.2
6534,(주)티씨케이,64760,201712,200308,,0,0,0,제조업,1,28.3278038,27.6013504,45.68468163,22.62,74.00856516,20.54,-0.58,3194.850364,442.07,361.79,16.05,121.58,24.75,44.26,0.859906473,1.26
6535,(주)티씨케이,64760,201812,200308,,0,0,0,제조업,1,26.86461093,26.59622293,30.8562286,9.39,23.76945119,20.54,-0.77,4013.443426,488.91,401.36,16.29,121.58,23.24,43.99,1.004550772,1.15
6536,(주)티씨케이,64760,201912,200308,,0,0,0,제조업,1,17.15384722,19.72600474,0.504333744,2.96,0.161567091,20.54,-0.92,4011.139443,520.76,404.19,13.79,121.58,22.12,37.02,1.034744648,0.96
6537,(주)티씨케이,64760,202012,200308,,0,0,0,제조업,1,23.00357656,22.68296279,33.16100145,15.23,35.65115065,20.54,-0.61,5183.20257,537.78,455.6,14.09,121.58,22.37,39.27,0.847165842,1.09
6538,(주)티에스넥스젠,43220,201112,200107,,1,0,1,제조업,1,-22.35143059,4.746747971,82.96258463,4.55,-432.3986363,-10.89,2.21,-122.8043717,181.49,125.56,63.41,10.51,2.08,3.07,0.564730883,1.51
6539,(주)티에스엠텍,66350,201112,200301,42144.0,0,0,0,제조업,1,10.60756799,-1.736408262,25.43441886,7.8,46.3181056,7.12,3.74,942.5354184,111.89,84.34,323.4,-3.08,-2.76,12.72,0.877067087,0.68
6540,(주)티에스엠텍,66350,201212,200301,42144.0,0,0,0,제조업,1,-4.477356063,1.292881353,4.732032345,14.47,-16.63320343,5.79,3.63,187.6899918,109.34,79.94,299.28,1.07,0.86,11.57,3.612296003,0.67
6541,(주)티에스엠텍,66350,201312,200301,42144.0,0,0,0,제조업,1,-8.131148188,-25.78011988,-37.22420511,-12.07,-181.0259431,-5.0,5.3,-2238.020276,109.2,77.71,388.92,5.31,6.63,2.08,3.758931754,0.47
6542,(주)티에스엠텍,66350,201412,200301,42144.0,0,0,0,제조업,1,2.714070286,-28.87190672,15.92843644,8.5,-15.49548823,-5.95,3.97,-2238.020276,92.6,68.06,388.92,2.38,2.83,3.49,2.691587126,0.58
6543,(주)티에스이,131290,201112,201101,,0,0,0,제조업,1,18.09750326,4.428092167,19.67936434,7.06,59.37981014,13.32,0.19,1668.983452,200.32,164.81,39.2,53.42,19.63,37.6,4.280106459,1.29
6544,(주)티에스이,131290,201212,201101,,0,0,0,제조업,1,-1.557292706,3.675433633,-25.10569432,-14.78,-76.35022388,2.84,0.19,363.5807959,210.21,158.03,32.18,64.08,26.75,30.82,1.067037913,0.97
6545,(주)티에스이,131290,201312,201101,,0,0,0,제조업,1,0.124561122,-3.100405086,11.29232344,10.84,-35.45747337,1.85,0.3,-50.8580761,234.72,183.92,36.58,29.33,12.12,28.4,0.78472953,1.12
6546,(주)티에스이,131290,201412,201101,,0,0,0,제조업,1,5.075680331,6.174767189,31.60982497,5.31,195.3538351,5.32,0.12,697.6205143,252.07,202.81,35.16,42.22,13.53,33.35,0.871371139,1.29
6547,(주)티에스이,131290,201512,201101,,0,0,0,제조업,1,7.593941181,16.639397,-9.216730305,2.39,-94.45021561,0.28,-0.53,215.5438506,304.68,245.86,24.68,40.01,11.56,27.99,1.130261231,1.05
6548,(주)티에스이,131290,201612,201101,,0,0,0,제조업,1,-1.916427318,-7.733130571,-4.168832145,1.04,-432.3986363,-6.62,-0.04,-1246.385526,238.54,178.64,32.54,16.24,5.96,24.76,0.919732237,0.98
6549,(주)티에스이,131290,201712,201101,,0,0,0,제조업,1,8.918171283,12.22924445,46.5915915,13.08,155.4542655,11.54,0.29,1526.684753,292.4,222.19,28.63,40.74,10.07,38.17,0.851443642,1.46
6550,(주)티에스이,131290,201812,201101,,0,0,0,제조업,1,11.3128579,11.19309202,-0.709699063,17.91,-34.99102347,6.81,-0.01,1157.395758,298.83,247.0,28.77,52.38,14.56,37.12,1.225514371,1.33
6551,(주)티에스이,131290,201912,201101,,0,0,0,제조업,1,14.84661801,9.301685099,3.827520524,-6.15,39.30397903,8.38,-0.04,1445.581217,236.72,187.71,35.3,27.84,10.0,35.23,1.089543855,1.13
6552,(주)티에스이,131290,202012,201101,,0,0,0,제조업,1,14.21520525,15.44592652,49.09818624,15.57,106.6857617,15.13,-0.03,2660.086775,244.05,189.75,33.86,46.09,12.29,39.86,1.026564815,1.44
6553,(주)티에이치엔,19180,201112,199607,,0,0,0,제조업,1,8.034983379,-10.21990124,2.402546886,9.23,-20.04533277,6.03,1.06,420.1754444,58.85,41.78,170.24,6.17,3.7,22.54,1.360399036,1.38
6554,(주)티에이치엔,19180,201212,199607,,0,0,0,제조업,1,22.9719923,-22.70496236,11.52555859,17.61,-265.4594347,-7.97,1.54,-560.5389444,58.13,33.02,329.94,-7.69,-6.19,10.94,2.841514597,1.08
6555,(주)티에이치엔,19180,201312,199607,,1,0,1,제조업,1,20.17275241,-31.51271657,38.40476626,6.89,-66.55054525,-10.89,2.02,-1483.403889,51.15,33.02,388.92,-11.13,-9.15,11.55,3.574849098,1.12
6556,(주)티엘아이,62860,201112,200607,,0,0,0,제조업,1,59.39788865,4.160244493,45.01016598,8.0,-102.5407883,-0.21,2.63,-193.0530891,96.67,82.71,80.9,25.72,17.84,20.49,5.335586359,1.05
6557,(주)티엘아이,62860,201212,200607,,0,0,0,제조업,1,2.150503903,17.60009268,10.12045299,0.0,102.7488188,6.23,0.75,824.0577693,83.93,67.09,57.14,46.79,24.48,26.05,1.166306465,1.06
6558,(주)티엘아이,62860,201312,200607,,0,0,0,제조업,1,0.736546664,10.06876054,-10.64472704,24.07,-143.1527111,-2.65,0.54,-1107.623774,125.03,106.53,43.81,31.31,15.47,18.81,1.18046086,0.98
6559,(주)티엘아이,62860,201412,200607,,0,0,0,제조업,1,4.100071045,-1.217894596,14.98340265,-15.67,170.1911061,3.69,0.8,-146.958687,115.52,93.83,51.56,22.08,11.03,22.31,0.92909841,1.12
6560,(주)티엘아이,62860,201512,200607,,0,0,0,제조업,1,-5.100149601,0.475220644,-0.471411154,16.81,-59.4804967,1.5,0.98,-270.7907991,135.63,115.89,43.15,34.13,14.4,21.16,1.025692037,1.1
6561,(주)티엘아이,62860,201612,200607,,0,0,0,제조업,1,-22.36308992,-16.68875497,-38.67458151,10.61,-136.0420685,-0.68,-0.89,-48.17021044,712.75,623.2,10.54,102.17,15.04,11.95,1.024715105,0.77
6562,(주)티엘아이,62860,201712,200607,,1,0,1,제조업,1,-13.34164635,-13.62807659,-13.15739064,2.05,-283.7691501,-3.56,-1.01,-364.2083438,617.12,459.54,10.9,8.82,1.34,11.91,0.650555085,0.92
6563,(주)티웨이항공,91810,201812,201808,,0,0,0,운수 및 창고업,0,78.27578096,102.2875763,25.29941901,0.0,1.49942479,11.09,-0.37,806.3968196,187.8,182.41,90.9,15.31,4.29,50.49,0.522122098,1.47
6564,(주)티웨이항공,91810,201912,201808,,0,0,0,운수 및 창고업,0,78.27578096,-16.31601341,10.74912522,12.99,-140.2527289,-3.11,2.97,-919.8544956,99.21,94.71,327.66,13.13,10.02,34.45,3.242221899,1.59
6565,(주)티웨이항공,91810,202012,201808,,1,0,1,운수 및 창고업,0,-12.62373177,-31.51271657,-38.67458151,-2.23,-432.3986363,-10.89,5.3,-1249.616572,67.32,61.22,388.92,5.61,12.27,18.5,3.909684733,0.65
6566,(주)티웨이홀딩스,4870,201112,197706,,1,0,1,제조업,1,-22.36308992,-31.51271657,30.95594317,44.64,10.43711031,-10.48,5.3,-1619.574034,51.15,33.02,227.16,-18.27,-13.66,-3.59,1.760365584,0.48
6567,(주)티이씨앤코,8900,201112,198409,42507.0,0,0,0,제조업,1,-22.36308992,-21.20148892,-38.67458151,24.53,-144.5335935,-4.34,5.3,-36.19051514,120.37,33.02,119.98,-19.54,-13.66,-0.94,1.444036706,0.34
6568,(주)티이씨앤코,8900,201212,198409,42507.0,0,0,0,제조업,1,-22.36308992,-31.51271657,82.96258463,-16.67,-432.3986363,-10.89,5.3,-2238.020276,53.68,33.02,8.48,-3.96,-9.29,-3.59,0.348038399,0.34
6569,(주)티이씨앤코,8900,201312,198409,42507.0,0,0,0,제조업,1,-22.36308992,102.2875763,11.38642835,-29.09,97.01051488,-2.57,1.42,-324.8218836,51.15,40.92,388.92,6.26,3.43,-3.59,1.690798039,1.04
6570,(주)티이씨앤코,8900,201412,198409,42507.0,0,0,0,제조업,1,29.31775706,102.2875763,-7.84641981,5.13,295.0900984,1.67,-2.91,5395.143887,184.45,173.44,88.02,-2.88,-1.15,44.57,0.348038399,1.0
6571,(주)티이씨앤코,8900,201512,198409,42507.0,0,0,0,제조업,1,10.93020967,41.38328946,-26.23524614,4.88,91.11378629,2.68,1.4,268.291884,265.85,246.91,47.52,60.28,25.03,14.03,3.812523631,0.67
6572,(주)티케이케미칼,104480,201112,201104,,0,0,0,제조업,1,56.68055587,65.13587516,14.20658328,0.0,-68.75009836,3.96,0.01,424.0560778,83.93,71.65,201.26,8.09,3.58,17.54,1.340860988,1.67
6573,(주)티케이케미칼,104480,201212,201104,,0,0,0,제조업,1,-22.36308992,-14.45345245,-15.34596798,-1.65,-161.4959473,-2.82,0.68,-316.7015222,83.67,55.52,150.53,-6.64,-2.22,10.04,4.554558007,1.91
6574,(주)티케이케미칼,104480,201312,201104,,1,0,1,제조업,1,12.3826745,4.889058915,-0.555631999,-2.39,594.6717064,0.06,0.72,129.2403778,54.22,33.02,168.43,2.25,0.89,18.48,4.155956599,1.93
6575,(주)티플랙스,81150,201112,200904,,0,0,0,제조업,1,59.01459965,34.32370091,32.57540158,39.29,26.65346432,9.03,1.14,667.9718372,164.79,106.69,133.23,-9.65,-4.42,9.77,1.593228853,1.33
6576,(주)티플랙스,81150,201212,200904,,0,0,0,제조업,1,21.64128418,11.52032112,-12.36978451,-2.56,-42.45909612,4.19,1.03,157.8101564,180.13,108.47,154.39,-1.23,-0.83,6.01,2.909589374,1.08
6577,(주)티플랙스,81150,201312,200904,,0,0,0,제조업,1,5.782214253,1.365377906,-9.531034437,-2.63,-20.77036063,2.94,0.79,37.99040941,172.43,114.46,165.48,8.93,7.24,3.95,2.410812753,0.96
6578,(주)티플랙스,81150,201412,200904,,0,0,0,제조업,1,-18.8946696,1.950257016,-6.390435592,2.7,8.852658096,3.44,1.79,96.57853573,211.45,131.54,111.2,13.27,7.87,7.34,2.054359237,0.97
6579,(주)티플랙스,81150,201512,200904,,0,0,0,제조업,1,7.35015493,25.10567889,-9.265219768,5.26,-34.63581241,2.42,1.59,46.49650824,234.15,134.95,81.22,9.93,5.93,6.33,1.891678644,1.09
6580,(주)티플랙스,81150,201612,200904,,0,0,0,제조업,1,3.897015151,10.3790983,7.687820801,12.5,29.73158345,3.0,1.11,64.10973474,225.5,139.32,70.58,4.07,2.17,6.93,1.51039586,1.21
6581,(주)티플랙스,81150,201712,200904,,0,0,0,제조업,1,4.348118683,8.477192654,17.22346877,6.67,1.466803761,2.9,0.82,117.8178522,227.59,135.92,64.09,-2.15,-0.96,7.26,1.391118778,1.25
6582,(주)티플랙스,81150,201812,200904,,0,0,0,제조업,1,-1.186859496,1.973218238,3.374313852,10.42,-8.250307558,2.62,0.92,86.79796882,215.4,122.19,59.0,1.76,0.72,7.24,1.490856965,1.23
6583,(주)티플랙스,81150,201912,200904,,0,0,0,제조업,1,14.08528065,17.0307999,7.850496993,-1.89,12.25473066,2.76,0.85,91.45661919,199.27,109.17,55.0,6.39,2.62,6.81,1.466475953,1.27
6584,(주)티플랙스,81150,202012,200904,,0,0,0,제조업,1,-1.867859015,3.374566625,1.066593999,7.69,21.3436178,3.18,0.49,156.3303179,230.68,127.26,47.14,11.35,4.09,7.61,1.443388981,1.29
6585,(주)티피씨,130740,201112,201102,,0,0,0,제조업,1,34.00541673,44.64777705,5.582187461,-0.76,0.133340428,8.88,-0.29,478.397619,342.87,270.59,31.88,35.01,9.18,10.37,1.330195801,1.44
6586,(주)티피씨,130740,201212,201102,,0,0,0,제조업,1,10.64535356,10.09548168,2.240692261,6.87,-28.85340549,5.35,-0.92,393.5095238,244.47,188.13,32.54,30.94,8.92,18.42,1.215754357,1.31
6587,(주)티피씨,130740,201312,201102,,0,0,0,제조업,1,4.711636105,2.544293072,-0.152819761,15.71,-40.52758019,2.96,-1.16,162.2675132,230.09,182.21,35.34,23.72,7.62,15.46,1.183267399,1.24
6588,(주)티피씨,130740,201412,201102,,0,0,0,제조업,1,5.833785004,5.975521407,10.81840527,-3.7,27.18400528,3.57,-1.11,335.5607407,212.96,172.69,35.16,21.62,6.61,18.16,1.113130056,1.27
6589,(주)티피씨,130740,201512,201102,,0,0,0,제조업,1,4.250848686,8.346591378,3.043400472,3.85,61.19430164,5.49,-0.98,420.0425397,292.32,242.27,30.05,24.42,6.71,19.27,1.182907295,1.31
6590,(주)티피씨,130740,201612,201102,,0,0,0,제조업,1,36.06811685,13.82348384,7.035318825,2.47,18.66318998,4.69,-0.22,500.9878307,135.99,115.6,55.46,8.28,4.47,17.39,1.137089218,0.84
6591,(주)티피씨,130740,201712,201102,,0,0,0,제조업,1,14.31343535,3.861757998,-5.143213983,-4.82,-66.26247277,1.48,-0.03,159.8983069,89.67,65.67,71.11,6.63,5.02,13.57,1.094554508,0.86
6592,(주)티피씨,130740,201812,201102,,0,0,0,제조업,1,43.7047981,23.90659138,52.03001819,-6.33,-13.83112624,0.98,1.57,240.2126984,116.96,84.23,98.45,3.13,2.67,14.73,0.956739185,0.93
6593,(주)티피씨,130740,201912,201102,,1,0,1,제조업,1,-4.743297376,-1.914697736,7.966524324,0.0,-52.18462455,0.41,2.09,-276.649214,130.88,97.4,92.72,6.32,4.62,13.19,1.275076162,0.8
6594,(주)티피씨메카트로닉스,48770,201412,200101,,0,0,0,제조업,1,6.506386424,10.40217249,-0.95550149,0.0,-64.57914767,1.09,1.35,188.3116279,121.25,73.74,174.37,-6.56,-4.62,29.26,1.168478511,0.82
6595,(주)티피씨메카트로닉스,48770,201512,200101,,0,0,0,제조업,1,7.3933472,6.03666555,10.33123208,4.99,75.86424703,1.85,1.2,107.953876,118.62,62.26,177.88,-4.52,-3.12,27.02,2.475423972,0.85
6596,(주)티피씨메카트로닉스,48770,201612,200101,,0,0,0,제조업,1,-5.43445106,-31.51271657,6.453148821,0.0,-216.5604517,-2.14,1.31,-351.2466667,101.39,72.0,388.92,-1.48,-1.15,23.45,2.651145378,0.84
6597,(주)티피씨메카트로닉스,48770,201712,200101,,0,0,0,제조업,1,6.878570437,64.63215721,10.3526826,-1.32,135.995835,5.92,1.11,317.2451163,107.48,71.34,237.91,0.43,0.28,30.86,3.644081722,0.93
6598,(주)티피씨메카트로닉스,48770,201812,200101,,0,0,0,제조업,1,19.24178395,7.37637186,2.680159769,-6.95,-41.84743191,3.04,1.48,321.4758915,141.04,105.39,275.25,1.07,0.84,25.49,4.529610427,0.89
6599,(주)티피씨메카트로닉스,48770,201912,200101,,0,0,0,제조업,1,-4.07443304,-7.683761723,-3.379418084,-5.75,-94.47762771,0.16,2.04,-302.340841,112.08,80.5,289.92,1.36,1.08,18.62,3.605089605,0.78
6600,(주)티피씨메카트로닉스,48770,202012,200101,,0,0,0,제조업,1,-2.693982957,15.66736322,-12.39834127,-2.13,594.6717064,1.83,1.93,306.9230927,108.98,74.52,228.02,4.21,3.48,24.15,3.498004013,0.69
6601,(주)파나진,46210,201112,200008,,1,0,1,제조업,1,38.09322437,-3.886580435,22.96240697,3.0,87.24173489,-0.76,3.06,-64.09371984,164.21,119.75,166.18,-13.9,-8.88,10.35,2.959961488,1.07
6602,(주)파라다이스,34230,201112,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-5.731057668,6.312804906,-30.20687517,7.87,18.86153629,7.71,-1.69,357.5067819,229.75,229.17,32.45,31.93,15.52,21.8,0.718581123,1.05
6603,(주)파라다이스,34230,201212,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,39.70210907,29.94294205,38.64037267,12.68,61.66858649,10.09,-0.78,877.5402926,160.71,159.58,42.4,25.27,15.04,22.89,0.667589627,1.08
6604,(주)파라다이스,34230,201312,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,18.65535944,22.2091212,23.30589931,8.66,49.76623761,11.86,-0.87,1184.47781,152.49,151.43,38.26,37.44,19.93,25.37,0.805024706,1.07
6605,(주)파라다이스,34230,201412,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,30.23381529,32.43509509,5.755215721,-0.52,-41.2048177,5.58,-1.35,1163.657584,210.62,209.87,35.96,34.34,21.52,20.59,0.790493986,0.81
6606,(주)파라다이스,34230,201512,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,24.46839036,9.192913221,-8.99167412,18.8,-26.21970475,3.24,-1.51,789.8589234,291.37,290.24,54.98,9.51,10.94,14.95,0.653968642,0.62
6607,(주)파라다이스,34230,201612,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,15.75575299,1.799446465,12.91919977,-5.23,12.79817339,3.06,-0.87,633.608808,169.68,168.85,76.23,5.59,8.03,14.05,0.499332342,0.81
6608,(주)파라다이스,34230,201712,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,5.515785125,-1.246625106,-3.858976337,-4.39,-145.5299981,-1.26,2.83,-438.2159345,136.43,134.3,88.3,5.09,8.69,10.31,0.535291112,0.97
6609,(주)파라다이스,34230,201812,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,29.37775086,25.72820228,17.89925881,-0.35,594.6717064,0.09,3.69,-485.4398604,77.66,76.08,93.76,3.62,7.01,9.27,0.513285288,1.17
6610,(주)파라다이스,34230,201912,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,10.14312241,-1.346120306,24.35403891,3.84,594.6717064,1.57,4.88,74.00164139,84.15,83.17,116.33,7.05,13.44,12.39,0.539568558,1.02
6611,(주)파라다이스,34230,202012,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-4.519457121,-10.63783147,-38.67458151,-9.68,-266.0952133,-2.54,5.3,-1834.962656,143.95,142.1,131.14,0.03,0.11,4.58,0.606404751,0.44
6612,(주)파라텍,33540,201112,199712,,0,0,0,제조업,1,0.651380292,9.660894069,25.72316162,5.81,176.5992424,7.59,-0.45,473.9751799,255.42,230.16,39.69,21.06,4.62,50.49,0.348038399,1.41
6613,(주)파라텍,33540,201212,199712,,0,0,0,제조업,1,-5.85876912,-1.436226501,-19.94203775,5.49,-88.89122306,0.89,-0.48,52.38785971,290.79,255.63,33.42,16.51,3.75,39.1,1.810124509,1.34
6614,(주)파라텍,33540,201312,199712,,0,0,0,제조업,1,12.81877965,7.295808503,18.93797807,4.05,594.6717064,6.85,-0.26,413.6895683,258.97,219.51,40.29,-9.13,-2.26,42.5,1.459630597,1.5
6615,(주)파라텍,33540,201412,199712,,0,0,0,제조업,1,17.758576,5.242330557,21.56044558,-1.11,16.3194086,6.91,-0.14,499.6430755,198.57,184.67,56.97,3.76,1.14,50.49,1.687157724,1.4
6616,(주)파라텍,33540,201512,199712,,0,0,0,제조업,1,-8.894645349,3.633136747,12.17482205,2.81,-35.16686109,4.33,-0.15,250.3909173,270.51,249.1,37.99,21.43,4.0,50.49,1.930584408,1.47
6617,(주)파라텍,33540,201612,199712,,0,0,0,제조업,1,43.31786883,1.074798268,53.10352179,9.29,19.97427517,4.48,-0.16,305.4115815,177.68,162.85,95.67,-12.07,-3.74,50.49,2.074016529,1.72
6618,(주)파라텍,33540,201712,199712,,0,0,0,제조업,1,0.719412114,16.28539166,14.48695942,4.0,75.32441747,6.64,-0.12,728.2546627,223.71,204.88,69.48,-19.54,-4.86,50.49,3.103055619,1.52
6619,(주)파라텍,33540,201812,199712,,0,1,1,제조업,1,1.809897504,-1.711856213,-26.39496847,6.73,-101.4457906,-0.09,0.0,14.37767598,215.58,193.04,75.55,-9.72,-3.23,50.49,3.26763209,1.14
6620,(주)파루,43200,201112,200007,,1,1,1,제조업,1,-22.36308992,-31.51271657,-5.881826436,-10.16,-20.10848006,-10.89,5.3,-362.855061,64.5,33.7,214.22,-19.54,-13.66,-3.59,1.986727425,0.47
6621,(주)파마리서치,214450,201512,201507,,0,0,0,제조업,1,78.27578096,102.2875763,51.2428752,0.0,41.00124589,15.06,-0.59,1360.398457,1062.09,940.6,8.48,98.98,28.6,13.37,1.117827575,0.44
6622,(주)파마리서치,214450,201612,201507,,0,0,0,제조업,1,5.921970516,10.02796416,22.6893023,24.68,-12.35968663,7.87,-2.91,1460.681178,1062.09,940.6,8.48,118.84,17.76,13.02,0.348038399,0.35
6623,(주)파마리서치,214450,201712,201507,,0,0,0,제조업,1,5.409715418,5.616401988,18.5333312,12.5,5.235466575,8.06,-2.91,1322.248265,1062.09,940.6,8.48,121.45,15.34,11.94,0.348038399,0.43
6624,(주)파마리서치,214450,201812,201507,,0,0,0,제조업,1,36.58313081,20.16028815,18.01169008,34.26,-41.35893118,3.89,-2.68,1190.059556,683.27,603.85,17.96,17.5,10.7,11.94,0.348038399,0.53
6625,(주)파마리서치,214450,201912,201507,,0,0,0,제조업,1,4.54604851,4.363109398,30.47721242,26.9,118.9958092,7.22,0.16,1493.310667,561.98,487.06,18.17,29.49,14.59,15.65,0.348038399,0.69
6626,(주)파마리서치,214450,202012,201507,,0,0,0,제조업,1,18.4888258,15.754891,29.65755696,25.54,75.35011534,11.34,-0.29,3240.338362,355.39,297.42,20.96,46.61,23.75,21.36,0.375015087,0.76
