,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,당좌비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
5238,에버테크노(주),70480,201112,200705,41837.0,0,1,1,제조업,1,22.4055847,8.368710596,-23.85802669,-22.02,-64.38505472,3.47,4.24,12.64,1.78,69.57,114.4,2.08,-1.32,-0.79,64.12002882
5239,에스넷시스템(주),38680,201112,200004,,0,0,0,정보통신업,0,0.298055822,19.1252617,19.12205232,39.89,24.83843507,3.04,2.42,4.29,-0.7,9.89,188.37,28.2,13.6,3.31,65.52890625
5240,에스넷시스템(주),38680,201212,200004,,0,0,0,정보통신업,0,1.123755896,-0.480677535,-16.25292007,-6.25,-38.88151058,6.54,1.47,2.39,-0.78,13.26,165.79,20.61,7.69,2.32,69.2825
5241,에스넷시스템(주),38680,201712,200004,,0,0,0,정보통신업,0,7.111407914,1.381099284,1.938978605,4.43,141.7718425,1.24,3.19,6.42,-0.33,16.07,151.37,53.72,8.01,2.87,80.11169811
5242,에스넷시스템(주),38680,201812,200004,,0,0,0,정보통신업,0,1.290599513,4.466362901,26.89143036,16.98,96.84300702,2.51,6.04,12.28,-0.19,25.76,157.5,79.45,3.26,0.91,123.9246774
5243,에스넷시스템(주),38680,201912,200004,,0,0,0,정보통신업,0,14.7419371,4.793142719,16.97517511,19.76,-12.95707092,4.31,4.86,10.22,-0.16,26.48,132.09,42.52,-0.97,-0.29,91.5996633
5244,에스디엔(주),99220,201112,200905,,0,0,0,도매 및 소매업,1,10.51656933,14.82440011,37.01270161,-21.01,23.05184107,6.61,6.99,19.72,4.6,47.33,88.92,1.66,-2.77,-2.25,223.553617
5245,에스디엔(주),99220,201212,200905,,0,0,0,도매 및 소매업,1,-25.32298956,-36.05506906,-39.06662204,-3.19,-211.4613951,-13.17,-8.96,-25.24,6.45,11.19,55.62,-2.13,10.73,27.93,-88.28790698
5246,에스맥(주),97780,201112,200801,,0,0,0,제조업,1,42.47141362,96.45583809,85.69002802,18.83,270.0965018,18.05,20.79,35.13,0.15,74.48,133.51,43.77,17.54,2.86,274.1071038
5247,에스맥(주),97780,201212,200801,,0,0,0,제조업,1,23.4939727,27.73243416,8.713308857,30.6,-4.886466431,15.31,20.58,35.13,-0.03,80.11,117.39,92.65,35.96,6.39,194.7697071
5248,에스비더블유생명과학(주),151910,201212,201208,,0,0,0,제조업,1,80.33282474,102.2831019,85.69002802,0.0,31.90098596,8.56,10.1,35.13,1.28,28.82,81.54,4.78,7.57,4.21,66.82635965
5249,에스씨아이평가정보(주),36120,201112,199912,,0,0,0,정보통신업,0,-11.21270259,-20.81546386,-0.903969442,-4.55,-260.1463539,-13.83,-11.54,-25.11,-0.41,-39.27,179.63,778.6875,37.85,4.94,-16.2722381
5250,에스씨아이평가정보(주),36120,201212,199912,,0,0,0,정보통신업,0,-5.669835152,2.565758424,-9.906068448,1.9,99.07035042,1.84,-0.19,-0.25,-0.57,-35.79,221.7,778.6875,36.79,4.02,64.85574766
5251,에스씨아이평가정보(주),36120,201712,199912,,0,0,0,정보통신업,0,34.63180729,34.82612461,21.22248548,48.62,-97.15152372,-1.38,0.03,0.04,-0.2,-6.17,296.62,18.6,21.77,2.75,53.72598071
5252,에스씨아이평가정보(주),36120,201812,199912,,0,0,0,정보통신업,0,0.963893493,4.283956349,16.58978768,-19.94,692.7769383,3.53,5.51,7.01,-0.28,8.16,388.12,2276.67,24.89,2.42,84.20269076
5253,에스씨아이평가정보(주),36120,201912,199912,,0,0,0,정보통신업,0,33.51308874,26.51678765,5.426703346,10.04,423.3030335,18.05,20.79,31.73,-0.34,25.68,355.85,332.49,68.97,10.25,79.26047445
5254,에스엔유프리시젼(주),80000,201112,200501,,0,0,0,제조업,1,-6.18780924,-14.42187811,-11.05070761,25.0,-198.5589913,-10.26,-4.4,-6.68,0.27,-9.23,295.62,-6.45,-6.62,-5.05,0.774055556
5255,에스엔유프리시젼(주),80000,201212,200501,,0,0,0,제조업,1,-20.91604768,-26.25497291,-39.06662204,-31.39,-111.0632162,-18.55,-10.78,-17.74,4.33,-47.93,150.08,-6.54,-1.33,-1.56,-27.26145749
5256,에스엔유프리시젼(주),80000,201712,200501,,0,0,0,제조업,1,11.61635254,6.206512589,85.69002802,-26.24,367.9548295,4.05,4.17,6.4,0.71,-52.88,272.43,6.08,6.11,2.87,127.091701
5257,에스엔유프리시젼(주),80000,201812,200501,,0,1,1,제조업,1,-8.849982925,13.16601522,-28.94866243,-16.49,85.27198599,7.2,8.04,10.18,0.05,-44.03,511.56,16.4,72.69,25.3,170.064321
5258,에스엔케이폴리텍(주),91340,201112,200707,,0,0,0,제조업,1,5.65892195,3.068179753,-23.17858329,2.6,-75.13367627,3.47,2.44,2.69,-3.09,42.1,745.91,105.95,91.76,27.93,85.25582278
5259,에스엔케이폴리텍(주),91340,201212,200707,,0,0,0,제조업,1,-5.644657928,-2.650848299,-9.93489939,-2.53,-178.1085571,0.05,-1.93,-2.12,-3.09,37.84,933.26,-21.15,25.96,6.14,63.96805195
5260,에스엔케이폴리텍(주),91340,201712,200707,,0,0,0,제조업,1,60.51571357,19.37188733,85.69002802,8.0,174.0665652,2.37,5.46,15.41,0.89,39.02,82.21,5.35,3.36,2.87,65.80753086
5261,에스엔케이폴리텍(주),91340,201812,200707,,0,0,0,제조업,1,-10.70231528,6.005729793,57.98910933,25.93,37.62743144,3.95,6.44,18.92,1.08,42.96,80.85,4.06,11.2,4.94,99.73127451
5262,에스엔케이폴리텍(주),91340,201912,200707,,0,0,0,제조업,1,24.48626828,20.61746477,19.81091164,-6.86,89.87811273,6.9,11.55,31.64,0.79,43.37,91.26,7.78,12.74,5.95,84.75505263
5263,에스엘(주),5850,201212,198811,,0,0,0,제조업,1,9.714594013,20.44571911,20.3288563,0.0,-44.09332815,5.54,3.3,6.04,0.11,57.07,100.76,4.92,13.07,5.74,64.93350314
5264,에스엘(주),5850,201712,198811,,0,0,0,제조업,1,-1.904179564,7.095225227,-8.093008517,4.63,-43.16445301,6.19,3.92,6.4,0.1,73.27,151.02,8.72,21.53,8.34,132.7051337
5265,에스엘(주),5850,201812,198811,,0,0,0,제조업,1,6.814773918,-0.036082522,7.332128996,3.02,-92.7755513,1.52,0.28,0.45,0.02,73.65,133.2,0.53,14.88,6.39,88.83185957
5266,에스엘(주),5850,201912,198811,,0,0,0,제조업,1,33.01406256,34.79630226,41.50904585,0.0,692.7769383,4.37,2.19,3.63,0.08,53.16,157.85,4.15,0.9,0.36,102.5345556
5267,에스와이(주),109610,201712,201512,,0,0,0,제조업,1,24.95594726,101.3488126,28.54689282,48.62,2.973622899,0.16,3.08,11.17,1.24,33.81,68.72,1.88,-2.42,-1.41,69.77375648
5268,에스와이(주),109610,201812,201512,,0,0,0,제조업,1,-2.335931337,7.700933887,6.715443696,-7.77,-4.047407203,0.43,2.69,7.72,1.13,34.44,69.09,1.87,-1.34,-0.68,112.5458989
5269,에스와이(주),109610,201912,201512,,0,0,0,제조업,1,7.946845137,-0.765169513,-9.482386193,-5.9,-192.1275821,-4.66,-2.42,-6.89,2.18,19.91,62.6,-0.97,0.01,0.01,9.505462687
5270,에스지씨에너지(주),5090,201112,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-25.32298956,-34.44454252,-39.06662204,3.56,-81.39687332,4.42,2.63,6.21,2.67,37.58,63.8,1.65,3.66,4.1,157.9929677
5271,에스지씨에너지(주),5090,201212,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,17.76193923,8.98261458,1.601989733,-6.02,-11.99186476,2.62,1.99,5.04,3.81,26.01,35.2,1.05,1.89,2.58,162.7448741
5272,에스지씨에너지(주),5090,201712,199301,,1,0,1,"전기, 가스, 증기 및 공기조절 공급업",0,-6.616314095,-1.994593521,7.564967684,-5.34,-449.4588517,0.5,-2.06,-5.21,3.62,0.0,42.2,-1.29,1.29,1.91,109.5345511
5273,에스지씨이테크건설(주),16250,201112,199912,,0,0,0,건설업,1,-25.32298956,-19.96903096,-12.7105181,44.52,-56.79991844,6.45,5.21,14.95,0.37,36.56,93.89,6.18,11.57,3.58,98.29259484
5274,에스지씨이테크건설(주),16250,201212,199912,,0,0,0,건설업,1,25.1348715,10.48595409,12.37123574,11.99,-35.24319926,4.62,3.43,8.51,0.23,4.47,96.68,4.43,5.08,1.91,88.79127371
5275,에스지씨이테크건설(주),16250,201712,199912,,0,0,0,건설업,1,8.452665227,14.4061639,23.01004156,9.24,61.53165143,3.81,8.49,34.88,1.94,7.77,71.11,4.66,11.63,10.61,105.7187306
5276,에스지씨이테크건설(주),16250,201812,199912,,0,0,0,건설업,1,7.397608586,12.16199502,1.511438736,20.73,-22.21825027,3.85,6.12,23.96,1.9,5.3,62.89,3.64,8.38,7.96,86.0003972
5277,에스지씨이테크건설(주),16250,201912,199912,,0,0,0,건설업,1,6.34849325,4.11852068,14.15211528,2.69,-31.91705798,1.6,3.9,15.12,1.79,51.15,83.36,2.14,4.85,4.33,122.7144824
5278,에스지에이(주),49470,201112,200110,,0,0,0,정보통신업,0,2.044159615,8.853035562,14.72872714,-0.66,478.2631495,2.02,5.31,8.2,0.27,-41.0,156.5,3.98,-22.84,-14.14,48.87606667
5279,에스지에이(주),49470,201212,200110,,0,0,0,정보통신업,0,36.76409795,10.61592443,-16.98904094,-10.0,-149.5870105,-3.87,-2.25,-3.74,0.35,-44.21,166.94,-2.67,-10.8,-7.8,8.713851852
5280,에스지에이(주),49470,201712,200110,,0,0,0,정보통신업,0,-10.12830046,-7.909336294,-10.23337344,-13.5,-218.3257674,-11.42,-2.94,-5.57,1.92,-52.29,179.96,-1.82,-2.84,-1.98,-10.14190751
5281,에스지에이(주),49470,201812,200110,,1,0,1,정보통신업,0,-9.749248128,-12.80986833,-9.37537574,-17.92,-75.2577873,-10.23,-5.73,-10.87,1.94,-50.16,146.76,-3.34,1.09,0.79,43.27514085
5282,에스지에이솔루션즈(주),184230,201712,201312,,0,0,0,정보통신업,0,-11.55025111,22.58164722,11.70619026,4.83,-24.99422724,2.51,4.36,8.41,2.16,16.56,206.64,2.55,-5.25,-3.09,46.85460526
5283,에스지에이솔루션즈(주),184230,201812,201312,,0,0,0,정보통신업,0,-5.972801496,-23.04699882,-17.99979672,-23.03,-340.0966505,-16.69,-11.48,-20.72,2.31,2.18,131.81,-6.36,-6.82,-5.9,-15.98854701
5284,에스지에이솔루션즈(주),184230,201912,201312,,0,0,0,정보통신업,0,-25.32298956,-36.05506906,-0.645725777,7.69,8.162340829,-20.27,-11.54,-25.24,2.93,-84.82,79.92,-5.12,-3.15,-2.2,-88.28790698
5285,에스지이(주),255220,201812,201801,,0,0,0,제조업,1,62.9657689,63.56164994,15.64276834,48.62,-8.851372881,5.96,9.36,31.05,1.86,68.72,101.98,5.25,-4.99,-4.78,167.9223129
5286,에스지이(주),255220,201912,201801,,0,0,0,제조업,1,13.8845592,20.05216664,-8.95739654,21.77,-15.34937949,4.49,5.98,19.24,3.58,69.75,84.65,2.57,-10.86,-12.71,169.3050838
5287,에스케이가스(주),18670,201112,199708,,0,0,0,도매 및 소매업,1,15.12388961,21.60405984,12.28308095,6.35,56.4492123,5.44,8.24,21.29,-0.06,76.53,68.35,14.38,5.0,0.84,403.3528731
5288,에스케이가스(주),18670,201212,199708,,0,0,0,도매 및 소매업,1,42.04999395,19.30837398,4.997515903,6.72,-13.82579861,3.89,5.72,15.69,0.09,71.32,106.63,6.55,10.21,2.58,671.8788142
5289,에스케이가스(주),18670,201712,199708,,0,0,0,도매 및 소매업,1,6.898495014,4.215846494,27.30765005,10.09,-30.61545146,3.56,2.98,7.18,0.37,74.3,102.37,3.21,-4.2,-1.61,545.0780628
5290,에스케이가스(주),18670,201812,199708,,0,0,0,도매 및 소매업,1,-13.69887179,-7.886977874,2.533450663,21.73,-17.88913555,1.37,2.54,6.01,0.44,70.87,86.9,2.79,-4.7,-1.45,567.8093763
5291,에스케이가스(주),18670,201912,199708,,0,0,0,도매 및 소매업,1,8.701923815,1.098110505,-28.10969691,0.43,84.05834469,3.93,4.84,11.48,0.83,80.2,85.09,4.15,4.48,2.2,557.0204711
5292,에스케이네트웍스(주),1740,201112,197706,,0,0,0,도매 및 소매업,1,21.24677259,2.933740393,13.68590962,6.05,39.31769379,1.36,3.33,10.75,0.38,49.64,68.49,2.49,5.23,1.49,154.7488152
5293,에스케이네트웍스(주),1740,201212,197706,,0,0,0,도매 및 소매업,1,-4.344738295,-6.324321673,1.452422566,-4.24,-27.28567012,0.11,2.31,7.94,0.35,47.31,64.76,1.85,2.3,0.62,96.29779652
5294,에스케이네트웍스(주),1740,201712,197706,,0,0,0,도매 및 소매업,1,-16.15885729,-2.371010721,-17.635411,-26.75,-14.66525742,0.44,1.8,6.01,0.36,33.93,61.55,2.27,-6.35,-2.04,188.8539982
5295,에스케이네트웍스(주),1740,201812,197706,,0,0,0,도매 및 소매업,1,7.494702085,-1.559760886,-7.9979169,1.53,-3.45247766,0.1,1.84,5.92,0.46,32.93,60.03,1.95,-7.64,-2.98,182.3128319
5296,에스케이네트웍스(주),1740,201912,197706,,0,0,0,도매 및 소매업,1,30.50221636,-0.286218516,-6.665260546,-2.08,-20.66789491,-1.37,1.22,4.74,0.73,28.74,71.51,1.05,1.71,1.02,286.2037958
5297,에스케이디스커버리(주),6120,201112,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.1949184,19.50689025,11.59007264,6.99,29.42971562,4.99,6.03,15.06,0.26,74.54,76.6,5.42,0.38,0.1,110.8395477
5298,에스케이디스커버리(주),6120,201212,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,23.78035306,7.268639161,3.329034061,17.09,-17.4331026,3.47,4.22,11.35,0.4,75.95,103.06,3.25,5.55,1.97,99.27019313
5299,에스케이디스커버리(주),6120,201712,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.18877172,-20.20315448,3.380634828,-31.65,-52.34276402,13.86,1.9,4.59,0.47,90.73,103.18,2.3,-2.81,-1.21,671.8788142
5300,에스케이디스커버리(주),6120,201812,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.423345476,9.133011682,2.853027845,44.44,-8.924573119,1.99,2.03,4.5,0.55,90.73,83.95,2.16,-5.8,-2.08,671.8788142
5301,에스케이디스커버리(주),6120,201912,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.04733876,0.200354639,-27.64169142,11.54,73.95571175,5.1,3.55,7.49,0.98,90.73,94.2,3.11,1.11,0.59,-88.28790698
5302,에스케이디앤디(주),210980,201712,201506,,0,0,0,부동산업,1,-7.840641274,-9.435508298,19.69622927,48.62,-41.42043423,6.62,2.41,8.69,1.01,58.76,123.75,2.8,-22.03,-15.79,671.8788142
5303,에스케이디앤디(주),210980,201812,201506,,0,0,0,부동산업,1,58.29678053,34.4994498,70.11844563,29.25,259.7364116,4.31,7.0,28.07,2.24,45.66,60.59,5.71,-12.78,-15.79,671.8788142
5304,에스케이디앤디(주),210980,201912,201506,,0,0,0,부동산업,1,-6.251158046,3.914909833,-19.19998769,22.63,-3.336227522,3.11,5.7,23.2,6.45,47.34,67.06,2.43,6.89,15.69,517.9284549
5305,에스케이렌터카(주),68400,201212,201207,,0,0,0,임대업,1,11.50578423,48.2378279,0.734149081,0.0,3.424528857,2.68,7.26,33.15,6.45,56.22,33.38,1.66,-10.27,-13.12,134.7869209
5306,에스케이렌터카(주),68400,201712,201207,,0,0,0,임대업,1,5.08586196,5.090514564,-1.6798072,-7.21,24.9556706,1.03,3.44,17.01,4.02,70.69,33.38,1.59,-6.26,-9.54,671.8788142
5307,에스케이렌터카(주),68400,201812,201207,,0,0,0,임대업,1,-3.560606084,0.27537263,2.474468512,-3.22,-46.57279956,0.28,1.83,8.86,4.34,69.98,33.38,0.76,-4.05,-5.74,671.8788142
5308,에스케이렌터카(주),68400,201912,201207,,0,0,0,임대업,1,40.22822805,39.59263075,-1.78360671,1.11,90.15949337,1.16,2.95,14.04,4.16,54.47,33.38,1.52,-3.09,-6.26,671.8788142
5309,에스케이브로드밴드(주),33630,201112,199811,42186.0,0,0,0,정보통신업,0,5.734176428,-0.094205224,8.149050136,-2.33,123.9388024,-0.43,1.95,5.85,3.39,-36.64,53.25,0.71,14.49,14.53,54.60327031
5310,에스케이브로드밴드(주),33630,201212,199811,42186.0,0,0,0,정보통신업,0,-9.316817259,1.592734418,8.572947838,0.84,26.21396992,0.7,2.52,7.4,2.29,-34.64,71.0,1.13,19.48,15.39,45.59005556
5311,에스케이씨(주),11790,201112,199707,,0,0,0,제조업,1,15.40968503,7.239505976,3.279084765,17.81,22.81555957,2.6,8.27,22.18,2.15,70.46,48.07,4.46,12.56,10.31,249.5338693
5312,에스케이씨(주),11790,201212,199707,,0,0,0,제조업,1,9.802631474,3.682998331,6.292446854,4.04,-41.79191569,0.95,4.34,12.37,2.4,71.58,35.49,2.19,7.47,6.53,218.5446059
5313,에스케이씨(주),11790,201712,199707,,0,0,0,제조업,1,3.924018065,4.570723493,12.46500242,-3.75,17.67827671,3.79,4.88,11.27,1.69,76.21,49.79,3.81,11.05,8.64,248.2682047
5314,에스케이씨(주),11790,201812,199707,,0,0,0,제조업,1,4.521482639,6.352074128,4.307066856,-1.06,14.47648022,3.76,5.36,12.23,1.84,76.61,51.5,3.87,10.31,7.97,238.4360427
5315,에스케이씨(주),11790,201912,199707,,0,0,0,제조업,1,3.648718387,1.862958303,-8.239938501,2.22,-22.89491182,1.73,3.97,9.07,2.16,76.1,58.19,2.74,6.06,5.36,188.8366345
5316,에스케이씨솔믹스(주),57500,201112,200112,44188.0,0,0,0,제조업,1,44.01324036,2.819306365,64.30115207,22.44,-207.6877697,-2.12,-2.26,-7.27,6.21,37.55,33.38,-1.12,-10.92,-15.79,48.1369873
5317,에스케이씨솔믹스(주),57500,201212,200112,44188.0,1,0,1,제조업,1,1.318142447,-22.99142772,5.575776371,1.63,-273.8953723,-11.96,-8.34,-25.24,6.45,-3.86,33.38,-2.38,-7.66,-15.79,23.47116071
5318,에스케이커뮤니케이션즈(주),66270,201112,200311,42793.0,0,0,0,정보통신업,0,1.203755528,6.306368641,7.473816697,22.88,-61.68476337,1.33,1.68,2.33,-1.11,6.22,197.0,437.94,35.14,11.35,-7.087448902
5319,에스케이커뮤니케이션즈(주),66270,201212,200311,42793.0,0,1,1,정보통신업,0,-15.92930226,-15.81385551,-24.33869716,-31.65,-449.4588517,-12.06,-11.54,-21.77,-1.34,-12.61,153.64,-21.15,-1.99,-0.71,-57.15076633
5320,에스케이케미칼(주),285130,201812,201801,,0,0,0,제조업,1,2.007412828,-0.793231413,85.69002802,0.0,120.0754941,-0.85,2.37,6.28,2.27,1.62,65.32,1.44,2.31,2.07,167.7846176
5321,에스케이케미칼(주),285130,201912,201801,,0,0,0,제조업,1,9.27330707,-0.944672887,4.347851331,10.2,75.6645703,0.25,3.94,11.13,2.27,62.89,64.19,2.41,6.71,6.64,175.338329
5322,에스케이텔레콤(주),17670,201112,198911,,0,0,0,정보통신업,0,7.568226166,2.035959942,3.259887426,-10.54,9.738696984,6.66,8.97,16.96,0.64,17.23,88.38,7.17,45.77,27.93,579.3154539
5323,에스케이텔레콤(주),17670,201212,198911,,0,0,0,정보통신업,0,5.046053336,0.958737607,2.270786526,3.01,-17.41935654,4.47,7.05,13.76,1.75,9.93,81.82,4.27,40.45,27.93,671.8788142
5324,에스케이텔레콤(주),17670,201712,198911,,0,0,0,정보통신업,0,6.808834257,11.86841627,2.505275039,2.25,0.057431447,8.21,4.75,9.0,1.2,8.31,83.41,5.14,26.3,23.11,671.8788142
5325,에스케이텔레콤(주),17670,201812,198911,,0,0,0,정보통신업,0,26.7448339,23.96144143,-3.687514387,9.94,-21.79229038,8.26,3.17,5.95,1.2,15.35,112.02,3.91,20.45,24.26,671.8788142
5326,에스케이텔레콤(주),17670,201912,198911,,0,0,0,정보통신업,0,5.292792195,2.122156224,5.154344327,9.71,-7.637132206,1.98,2.55,4.91,1.83,4.95,101.95,2.79,19.09,23.44,671.8788142
5327,에스케이하이닉스(주),660,201112,199612,,0,0,0,제조업,1,-1.968255571,-3.601471964,-14.07474063,8.27,-90.05606019,-0.32,1.88,4.12,2.44,45.07,77.91,1.05,46.67,27.93,186.3676853
5328,에스케이하이닉스(주),660,201212,199612,,0,0,0,제조업,1,8.182694568,23.67119811,-2.247068555,4.89,-169.8516625,-0.88,-1.27,-2.58,2.34,31.39,85.66,-0.72,28.44,24.93,156.5625973
5329,에스케이하이닉스(주),660,201712,199612,,0,0,0,제조업,1,40.98096395,40.78247035,75.07546092,5.2,318.7485389,18.05,20.79,35.13,0.23,77.41,180.75,110.73,87.26,27.93,671.8788142
5330,에스케이하이닉스(주),660,201812,199612,,0,0,0,제조업,1,40.15959456,38.53062656,34.32688904,10.93,51.90769464,18.05,20.79,35.13,0.07,87.41,118.72,220.25,109.84,27.93,671.8788142
5331,에스케이하이닉스(주),660,201912,199612,,0,0,0,제조업,1,1.776922064,2.328302513,-33.26569674,8.75,-86.98546087,3.14,4.22,5.72,0.77,87.26,116.35,11.37,85.21,27.93,410.8330265
5332,에스텍(주),69510,201112,200311,,0,0,0,제조업,1,15.04555905,20.98254325,6.686261079,1.57,-52.33199607,9.62,11.1,18.51,-0.21,26.02,167.05,56.20222222,22.76,5.4,105.7956656
5333,에스텍(주),69510,201212,200311,,0,0,0,제조업,1,0.541310995,5.431721384,-5.698369885,-0.62,-31.17474016,6.66,7.27,11.84,-0.29,20.14,188.4,60.67,17.23,4.04,93.81155763
5334,에스텍(주),69510,201712,200311,,0,0,0,제조업,1,-3.59905684,0.248743377,3.387311088,-2.05,-7.080850149,5.27,8.53,12.89,-0.14,15.74,197.18,55.07,30.59,6.11,84.52664671
5335,에스텍(주),69510,201812,200311,,0,0,0,제조업,1,5.821535393,11.65978912,2.011429275,-0.3,12.57208079,10.51,9.5,13.69,-0.21,15.69,229.06,42.38,32.69,5.99,100.9343844
5336,에스텍(주),69510,201912,200311,,0,0,0,제조업,1,9.610698708,10.81191395,10.29218342,4.5,-3.046678255,8.41,8.55,11.93,-0.33,11.95,238.95,49.67,39.27,6.96,94.86385057
5337,에스트래픽(주),234300,201712,201712,,0,0,0,정보통신업,0,80.33282474,102.2831019,-12.99583838,0.0,-42.10194403,3.81,6.6,16.42,0.69,50.63,164.47,8.25,11.63,9.34,191.3943119
5338,에스트래픽(주),234300,201812,201712,,0,0,0,정보통신업,0,-4.72037578,-8.37721327,-39.06662204,9.17,-272.7815362,-8.65,-8.41,-20.5,1.91,36.6,109.97,-6.61,-4.24,-6.33,-1.339747899
5339,에스트래픽(주),234300,201912,201712,,1,0,1,정보통신업,0,19.07677814,-23.20101085,85.69002802,15.97,71.22139458,-8.42,-2.26,-6.98,2.78,34.27,92.76,-1.04,-1.2,-1.35,83.10811594
5340,에스티팜(주),237690,201712,201606,,0,0,0,제조업,1,3.732061338,12.07940973,1.217250619,-9.24,-20.29984246,12.01,16.5,18.62,-0.59,48.17,583.95,972.14,114.34,25.94,228.715177
5341,에스티팜(주),237690,201812,201606,,0,0,0,제조업,1,-9.436045655,-5.558179675,-39.06662204,-3.32,-125.3036595,-2.55,-4.3,-4.58,-1.56,44.91,933.26,85.29,114.34,27.93,52.55389016
5342,에스티팜(주),237690,201912,201606,,0,0,0,제조업,1,-1.280737614,-8.411271039,-4.585330261,8.47,-70.66863655,-5.4,-7.78,-8.41,-1.27,39.53,636.13,-21.15,-22.84,-10.59,38.09727848
5343,에스퓨얼셀(주),288620,201812,201810,,0,0,0,제조업,1,80.33282474,102.2831019,55.17144753,0.0,-40.68627496,2.63,3.45,6.46,0.45,20.69,187.88,10.0,7.05,5.88,97.908125
5344,에스퓨얼셀(주),288620,201912,201810,,0,0,0,제조업,1,23.49661493,6.073777652,20.51842919,34.38,11.99311258,2.36,3.46,7.02,0.66,23.21,143.79,4.26,-22.84,-15.79,95.24348837
5345,에쓰-오일(주),10950,201112,198705,,0,0,0,제조업,1,31.37443962,14.87937534,54.43621056,2.78,96.0985259,10.26,14.08,33.58,0.05,19.05,58.14,27.96,7.94,1.98,671.8788142
5346,에쓰-오일(주),10950,201212,198705,,0,0,0,제조업,1,-5.342542128,2.884376165,8.803158677,1.87,-52.14875335,4.55,6.08,14.75,0.12,9.48,66.86,9.14,8.25,1.69,517.3605391
5347,에쓰-오일(주),10950,201712,198705,,0,0,0,제조업,1,8.083829912,7.056700333,27.9964156,6.12,-15.06745361,8.58,9.46,20.75,0.02,16.36,87.67,23.57,17.38,6.86,671.8788142
5348,에쓰-오일(주),10950,201812,198705,,0,0,0,제조업,1,5.750427955,-5.456769483,21.88425232,-0.58,-53.4350617,1.66,4.12,9.61,0.18,2.6,46.91,8.84,4.51,1.68,329.0905463
5349,에쓰-오일(주),10950,201912,198705,,0,0,0,제조업,1,2.371394275,0.423419527,-4.198678922,-1.04,-34.30754074,0.41,2.6,6.48,0.69,0.61,42.32,2.3,1.99,0.8,388.1643921
5350,에쓰씨엔지니어링(주),23960,201112,199706,,0,0,0,건설업,1,30.6400047,-14.24408474,9.399476831,19.57,-449.4588517,-6.89,-5.67,-14.84,1.23,41.41,75.05,-4.54,2.56,2.32,99.36436364
5351,에쓰씨엔지니어링(주),23960,201212,199706,,1,0,1,건설업,1,-4.868549563,-4.127391706,3.047369416,18.18,495.4523753,-0.45,1.32,4.27,2.95,34.88,79.98,0.53,-4.58,-3.81,3.407461538
5352,에어부산(주),298690,201812,201812,,0,0,0,운수 및 창고업,0,12.73943952,24.6642078,16.36417872,0.0,-40.37495743,7.11,7.2,14.98,-0.12,68.87,86.59,11.0,30.39,6.99,144.5738113
5353,에어부산(주),298690,201912,201812,,0,0,0,운수 및 창고업,0,80.33282474,-29.0142871,-3.118841553,6.36,-284.1151476,-11.32,-5.87,-25.24,3.51,51.38,39.15,-1.44,7.84,10.86,103.7483287
5354,에이스하이텍(주),71930,201112,200401,42195.0,0,1,1,제조업,1,-25.32298956,-36.05506906,85.69002802,-15.15,478.0435845,-20.27,4.72,7.42,6.45,-112.34,56.16,1.49,-22.84,-15.79,-88.28790698
5355,에이에프더블류(주),312610,201912,201907,,0,0,0,제조업,1,80.33282474,102.2831019,-14.40210039,0.0,-30.61307059,9.72,12.57,15.37,-0.95,33.87,933.26,37.33,114.34,27.93,142.1232727
5356,에이치디씨랩스(주),39570,201712,201509,,0,0,0,건설업,1,14.9451468,11.90081051,39.76239002,21.98,12.3292048,9.21,5.73,7.94,-0.6,46.06,224.49,3543.84,8.47,2.54,361.0879279
5357,에이치디씨랩스(주),39570,201812,201509,,0,0,0,건설업,1,5.121921205,5.527271574,3.021690923,18.47,-0.77919576,8.57,5.19,7.26,-0.77,58.7,211.14,1186.93,26.24,7.95,419.0953232
5358,에이치디씨랩스(주),39570,201912,201509,,0,0,0,건설업,1,-18.21164065,-18.78328736,-7.194552368,0.0,-11.75878178,-2.24,4.91,6.89,-0.92,66.8,195.57,378.81,23.74,6.45,196.8735361
5359,에이치디씨현대산업개발(주),294870,201912,201806,,0,0,0,건설업,1,-9.331095366,21.0029072,50.98055139,0.0,73.4615869,8.92,11.89,27.06,-0.86,27.98,158.31,32.09,7.68,3.97,452.320176
5360,에이치디씨현대이피(주),89470,201112,200609,,0,0,0,제조업,1,41.65848508,14.02449083,38.09207599,8.36,95.50844658,4.07,7.66,23.54,0.97,55.04,83.98,3.69,-11.7,-4.42,132.0182493
