,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,총자본정상영업이익률,자기자본순이익률,금융비용부담률,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
5091,(주)한화,880,201612,197606,,0,0,0,제조업,1,6.351609548,4.2670662,13.88217098,2.02,122.2854863,2.73,1.12,11.48,0.88,91.0,70.84,395.35,5.59,16.68,134.8025255
5092,(주)한화,880,201712,197606,,0,0,0,제조업,1,3.437660178,12.20704113,6.969876941,2.09,28.05617094,2.6,1.37,9.06,0.75,89.86,69.05,395.35,3.9,11.15,156.6210818
5093,(주)한화,880,202012,197606,,0,0,0,제조업,1,4.878131791,1.331731199,1.019693588,-10.82,40.53665353,1.45,0.85,4.79,0.89,95.54,69.25,395.35,1.73,5.85,163.3204043
5094,(주)한화갤러리아타임월드,27390,201112,199601,43937.0,0,0,0,도매 및 소매업,1,-0.734606451,-1.26681919,4.1890436,-2.52,15.25470945,19.8,11.83,12.93,-0.25,50.76,44.23,55.05,38.83,28.89,205.530129
5095,(주)한화갤러리아타임월드,27390,201312,199601,43937.0,0,0,0,도매 및 소매업,1,4.673463547,5.780332649,-1.949860499,0.61,-3.457950922,9.78,9.73,4.87,-1.21,50.76,32.91,45.89,31.22,28.89,173.8699088
5096,(주)한화갤러리아타임월드,27390,201412,199601,43937.0,0,0,0,도매 및 소매업,1,8.495603958,9.974361132,28.31481128,22.49,-6.743068155,15.26,8.51,9.03,-1.08,50.76,32.91,43.93,25.24,19.63,190.6911166
5097,(주)한화갤러리아타임월드,27390,201512,199601,43937.0,0,0,0,도매 및 소매업,1,25.30329791,-1.268386414,5.379983618,31.02,-53.28580384,5.04,3.39,3.02,-1.63,63.79,54.28,82.67,13.53,18.56,135.4630492
5098,(주)한화갤러리아타임월드,27390,201612,199601,43937.0,0,0,0,도매 및 소매업,1,-5.435913127,-12.24753618,68.62147162,-1.33,-178.8278019,-6.55,-2.47,-7.09,-0.33,50.76,32.91,96.84,-0.21,-0.17,125.4566411
5099,(주)한화갤러리아타임월드,27390,201712,199601,43937.0,1,0,1,도매 및 소매업,1,1.099011185,-2.000613242,16.12537699,-20.73,40.92193635,-3.23,-1.49,-4.39,0.58,50.76,32.91,103.07,-6.47,-4.86,165.7072639
5100,(주)해피드림,65180,201112,200206,42128.0,0,0,0,교육 서비스업,0,3.816269168,-0.848487557,41.88451601,-31.52,36.50553454,-23.74,-9.05,-12.49,-2.84,151.82,151.82,20.68,-15.25,-5.96,-75.62221774
5101,(주)해피드림,65180,201312,200206,42128.0,0,0,0,교육 서비스업,0,78.12143123,27.92946465,85.86773437,44.44,-13.51344214,-34.09,-10.61,-27.82,2.68,50.76,32.91,100.57,-19.47,-14.6,-24.89166667
5102,(주)해피드림,65180,201412,200206,42128.0,0,0,0,교육 서비스업,0,33.9073508,43.66045384,-20.79606701,-15.15,558.2374493,-31.39,0.55,-15.92,5.14,50.76,32.91,86.95,-8.69,-14.6,58.51946429
5103,(주)핸디소프트,220180,201612,201611,,0,0,0,정보통신업,0,36.53098701,59.21877589,-11.4308606,-12.83,-41.21511038,4.14,3.64,4.23,-0.24,330.68,291.34,43.19,-2.43,-1.03,58.85490798
5104,(주)핸디소프트,220180,201712,201611,,0,0,0,정보통신업,0,31.14967503,-10.94811834,8.881856428,25.77,-170.6933495,-11.53,-2.22,-12.76,-0.94,186.96,160.88,110.88,0.59,0.52,28.39809756
5105,(주)헥토이노베이션,214180,201512,201506,,0,0,0,정보통신업,0,78.12143123,106.7705723,50.61583025,0.0,82.63729631,24.5,20.72,18.75,-1.49,1062.63,944.43,8.57,123.47,28.89,280.1712
5106,(주)헥토이노베이션,214180,201612,201506,,0,0,0,정보통신업,0,78.12143123,106.7705723,52.82567312,44.0,44.17633275,24.5,9.87,14.34,-1.04,195.13,195.13,37.17,32.78,28.89,255.0194444
5107,(주)헥토이노베이션,214180,201712,201506,,0,0,0,정보통신업,0,32.73613756,17.16292617,85.86773437,16.67,34.88509891,22.77,11.44,16.99,-1.33,200.81,200.81,55.41,45.15,28.89,255.1294048
5108,(주)헥토이노베이션,214180,202012,201506,,0,0,0,정보통신업,0,20.21708667,12.45476302,38.14044213,9.35,4.527827566,17.16,8.51,15.9,-0.67,222.86,211.5,49.83,30.4,21.4,249.0970085
5109,(주)헥토파이낸셜,234340,202012,201907,,0,0,0,정보통신업,0,23.29266427,10.45957853,19.14412248,9.09,-20.65638976,14.44,5.11,9.85,-1.13,197.3,197.3,70.74,34.27,28.89,224.9764167
5110,(주)현대공업,170030,201312,201312,,0,0,0,제조업,1,46.65509673,106.7705723,43.52312763,0.0,70.58154911,7.0,20.72,25.7,-0.11,234.34,211.79,50.02,27.68,5.09,96.81666667
5111,(주)현대공업,170030,201412,201312,,0,0,0,제조업,1,29.27640254,19.22568314,17.22891624,14.0,2.535905323,6.88,16.65,20.0,-0.42,189.61,168.38,62.67,24.63,5.77,87.51783626
5112,(주)현대공업,170030,201512,201312,,0,0,0,제조업,1,15.83568475,22.53569829,9.748470922,6.43,-1.152632668,7.65,13.53,20.18,-0.15,188.12,165.59,53.78,22.49,5.05,95.59543956
5113,(주)현대공업,170030,201612,201312,,0,0,0,제조업,1,15.50115641,15.22843857,7.663506017,-10.99,13.58006853,7.26,13.28,17.38,-0.13,198.97,178.2,54.14,33.8,8.18,116.5877778
5114,(주)현대공업,170030,201712,201312,,0,0,0,제조업,1,-0.202441656,2.276011226,-17.14377242,0.0,-49.94632989,3.53,6.21,6.46,-0.3,199.71,176.41,50.4,38.86,10.81,83.24296296
5115,(주)현대공업,170030,202012,201312,,0,0,0,제조업,1,15.11434366,11.49525738,25.87144026,-0.61,277.1528473,5.3,8.3,10.33,-0.18,247.93,231.01,43.61,17.38,4.1,160.4605556
5116,(주)현대그린푸드,5440,201112,198908,,0,0,0,도매 및 소매업,1,19.73836204,13.55176698,34.74349663,13.75,86.96637732,6.47,4.13,7.3,-1.0,231.96,208.95,35.01,11.11,3.63,47.12879602
5117,(주)현대그린푸드,5440,201312,198908,,0,0,0,도매 및 소매업,1,6.928543948,7.54949456,13.2478164,13.52,-11.58901287,5.19,3.67,6.64,-0.65,235.92,209.0,35.13,11.24,3.18,61.04337146
5118,(주)현대그린푸드,5440,201412,198908,,0,0,0,도매 및 소매업,1,-2.035546767,-2.862901826,11.51933187,4.08,14.48424894,4.98,4.11,6.99,-0.56,232.4,203.66,36.28,11.57,2.95,64.29201147
5119,(주)현대그린푸드,5440,201512,198908,,0,0,0,도매 및 소매업,1,3.777851039,6.234438268,7.472607672,6.9,12.45157618,4.33,4.58,6.4,-0.53,224.68,187.05,33.12,11.96,2.75,61.43120223
5120,(주)현대그린푸드,5440,201612,198908,,0,0,0,도매 및 소매업,1,11.64839032,9.482609624,19.35799778,-0.07,19.64156728,4.17,5.09,6.39,-0.37,226.43,175.75,35.76,19.79,4.51,69.49706395
5121,(주)현대그린푸드,5440,201712,198908,,0,0,0,도매 및 소매업,1,28.1959224,27.1483431,0.484604599,2.59,-17.20371687,4.79,3.5,7.12,-0.52,239.02,177.19,36.88,18.57,5.52,80.98171316
5122,(주)현대그린푸드,5440,202012,198908,,0,0,0,도매 및 소매업,1,3.434599206,3.487173484,3.653570186,1.15,-12.5880049,2.52,2.6,4.07,-0.34,201.55,151.33,40.1,19.62,5.32,56.29305409
5123,(주)현대리바트,79430,201112,200511,,0,0,0,제조업,1,27.82354187,27.21327319,33.86004271,22.61,-55.16594364,1.34,2.78,3.89,-0.05,142.01,86.59,82.23,8.47,2.51,80.1921692
5124,(주)현대리바트,79430,201312,200511,,0,0,0,제조업,1,1.753284531,2.428588514,9.832364672,1.88,300.473113,1.31,3.89,3.81,-0.11,162.99,105.37,72.42,11.36,2.86,86.48435583
5125,(주)현대리바트,79430,201412,200511,,0,0,0,제조업,1,3.768031034,13.45784836,15.92058869,-15.54,166.6673918,4.19,10.09,13.08,-0.17,179.98,117.96,57.69,17.12,3.36,143.8663196
5126,(주)현대리바트,79430,201512,200511,,0,0,0,제조업,1,9.854675592,12.26262655,7.986714222,-2.18,17.96739209,4.15,11.14,12.41,-0.12,192.06,138.63,54.31,14.83,2.85,178.8333911
5127,(주)현대리바트,79430,201612,200511,,0,0,0,제조업,1,10.71702768,12.88266505,5.968696744,7.67,4.484708478,4.51,10.55,12.68,-0.09,202.01,146.03,51.35,7.12,1.38,179.4109195
5128,(주)현대리바트,79430,201712,200511,,0,0,0,제조업,1,62.61719718,49.11003949,20.76712174,44.44,16.8644095,4.16,8.94,10.69,-0.08,187.53,145.2,65.06,4.92,1.49,131.7246533
5129,(주)현대리바트,79430,202012,200511,,0,0,0,제조업,1,6.709080674,5.042384627,11.88266651,5.51,55.74777622,1.92,4.78,5.66,0.02,140.58,99.49,66.99,31.19,7.26,138.9016433
5130,(주)현대미포조선,10620,201112,198312,,0,0,0,제조업,1,-18.14385142,-22.87025941,12.27431433,1.16,-39.64514857,4.38,4.34,5.46,-1.7,105.61,98.38,129.55,-0.49,-0.46,62.18750617
5131,(주)현대미포조선,10620,201312,198312,,0,0,0,제조업,1,32.43460452,-4.471496857,-9.727796215,4.17,-396.8111801,-6.7,-3.07,-7.58,-0.66,109.17,104.93,215.57,-9.92,-14.6,6.766004184
5132,(주)현대미포조선,10620,201412,198312,,0,0,0,제조업,1,-1.603272602,-33.4889481,-0.460559176,3.45,-215.350703,-17.12,-8.55,-25.88,-0.41,110.89,106.58,395.35,-1.52,-3.12,-75.62221774
5133,(주)현대미포조선,10620,201512,198312,,0,0,0,제조업,1,-6.21747541,-6.736830477,17.26422323,-9.18,558.2374493,0.55,0.68,2.2,0.19,121.99,117.45,395.35,-5.28,-8.67,108.5082967
5134,(주)현대미포조선,10620,201612,198312,,0,0,0,제조업,1,-2.242994127,25.68906258,-9.304369139,-6.68,211.7017002,0.94,2.22,1.81,0.51,119.64,116.68,308.54,-4.9,-8.09,121.785079
5135,(주)현대미포조선,10620,201712,198312,,0,0,0,제조업,1,-9.82925512,3.575630847,-40.31154594,-4.21,-47.97901108,18.14,1.23,20.05,0.88,114.76,113.14,255.66,-1.25,-3.05,224.2861737
5136,(주)현대미포조선,10620,202012,198312,,0,0,0,제조업,1,6.460253259,0.574246229,-6.749599311,-0.9,-60.38684419,-0.44,1.05,-0.84,0.05,157.79,145.31,52.02,7.45,3.29,74.34838878
5137,(주)현대바이오랜드,52260,201112,200105,,0,0,0,제조업,1,45.22857239,29.241233,9.530358419,8.94,-0.01036646,20.05,13.06,15.58,-0.05,270.16,153.01,38.12,46.97,24.41,86.07948718
5138,(주)현대바이오랜드,52260,201312,200105,,0,0,0,제조업,1,-3.082444972,6.70309455,-2.733679604,8.04,-14.439817,13.7,9.09,9.35,0.97,202.22,141.51,32.71,41.39,20.47,160.6948372
5139,(주)현대바이오랜드,52260,201412,200105,,0,0,0,제조업,1,0.442418451,6.593662173,8.388125493,9.3,21.99964354,13.72,11.24,9.52,0.62,570.79,347.46,25.05,51.61,19.23,158.6999149
5140,(주)현대바이오랜드,52260,201512,200105,,0,0,0,제조업,1,7.126041716,6.405613952,5.084196017,9.79,-11.5325012,13.33,9.58,9.13,0.16,268.65,157.46,25.9,37.72,14.71,135.936124
5141,(주)현대바이오랜드,52260,201612,200105,,0,0,0,제조업,1,9.327016,7.155187572,20.89722216,15.5,13.19587813,12.7,10.01,9.85,-0.32,528.65,328.2,28.45,32.61,12.38,135.3586577
5142,(주)현대바이오랜드,52260,201712,200105,,0,0,0,제조업,1,5.190240183,5.580276465,4.855248441,3.02,-0.344910134,11.68,9.31,8.93,0.37,290.56,170.53,27.97,34.82,13.09,140.346873
5143,(주)현대바이오랜드,52260,202012,200105,,0,0,0,제조업,1,-10.23399263,-11.87681768,-16.37842143,2.26,-161.2803044,-15.24,-4.47,-9.25,1.06,160.99,79.09,36.75,20.14,11.42,50.95911672
5144,(주)현대백화점,69960,201112,200211,,0,0,0,도매 및 소매업,1,-20.84867824,-25.38368658,-40.31154594,10.4,-21.89860834,24.5,10.42,15.44,0.32,74.95,71.32,63.19,21.89,27.8,418.9711332
5145,(주)현대백화점,69960,201312,200211,,0,0,0,도매 및 소매업,1,3.715327587,9.564728252,0.905419712,8.39,-7.754586966,22.01,7.15,10.36,-0.52,89.15,85.67,57.94,18.94,25.37,302.5784293
5146,(주)현대백화점,69960,201412,200211,,0,0,0,도매 및 소매업,1,1.485796384,6.848940435,1.18181465,6.63,-7.521229066,18.75,6.45,8.57,-0.52,56.99,53.16,50.01,19.65,24.0,283.1830387
5147,(주)현대백화점,69960,201512,200211,,0,0,0,도매 및 소매업,1,8.390782897,6.384519238,6.772458167,31.59,-0.227915333,16.91,6.13,7.2,0.02,83.79,78.28,52.84,18.77,24.13,209.8788267
5148,(주)현대백화점,69960,201612,200211,,0,0,0,도매 및 소매업,1,6.921376116,6.939275758,10.55195898,0.12,5.605999317,17.53,6.01,7.72,0.31,86.76,82.26,52.82,18.52,23.01,244.5726957
5149,(주)현대백화점,69960,201712,200211,,0,0,0,도매 및 소매업,1,2.884647453,7.12513306,0.891937661,8.99,2.740911263,16.35,5.89,6.63,0.13,57.47,54.0,46.77,20.36,23.79,230.1176178
5150,(주)현대백화점,69960,202012,200211,,0,0,0,도매 및 소매업,1,14.21913738,1.064512613,3.374438549,3.14,-53.51019998,4.62,1.66,1.65,0.62,87.25,76.98,73.02,8.67,14.01,178.6706216
5151,(주)현대에버다임,41440,201112,200311,,0,0,0,제조업,1,27.50414772,18.27578669,8.036512431,15.46,23.40342261,7.16,8.33,16.35,1.24,165.24,77.92,125.79,1.73,1.02,99.454375
5152,(주)현대에버다임,41440,201312,200311,,0,0,0,제조업,1,18.29104755,14.32729479,29.83188651,9.71,8.171040233,5.73,8.15,13.52,0.54,155.37,77.24,100.25,0.47,0.21,115.5605208
5153,(주)현대에버다임,41440,201412,200311,,0,0,0,제조업,1,15.49049895,3.908842391,6.199101478,8.59,1.753208632,4.2,7.1,9.68,0.42,145.32,77.42,122.57,-4.09,-2.22,109.522446
5154,(주)현대에버다임,41440,201512,200311,,0,0,0,제조업,1,-8.321383409,7.899090156,3.699916183,-2.88,-13.92302625,3.7,5.95,8.35,0.4,166.82,78.14,89.11,11.61,4.76,132.8593827
5155,(주)현대에버다임,41440,201612,200311,,0,0,0,제조업,1,-8.069441322,10.84509931,2.908428193,0.99,44.52791536,5.18,9.36,10.99,0.09,202.81,77.52,56.84,46.12,13.0,108.5043765
5156,(주)현대에버다임,41440,201712,200311,,0,0,0,제조업,1,4.273319659,9.694210229,0.864145087,3.91,-5.276593535,5.17,9.06,10.03,-0.14,229.5,73.7,49.09,24.92,6.6,113.5779294
5157,(주)현대에버다임,41440,202012,200311,,0,0,0,제조업,1,-10.88094103,-3.24751049,5.982916348,-4.0,-6.054174442,-2.7,1.09,-3.81,-0.23,276.32,102.35,35.99,25.31,6.35,28.50481771
5158,(주)현대이지웰,90850,201312,201312,,0,0,0,정보통신업,0,25.77793296,49.96914507,20.69011876,0.0,7.496315534,11.39,12.74,18.88,-0.78,149.14,145.03,75.89,30.03,16.51,64.23475
5159,(주)현대이지웰,90850,201412,201312,,0,0,0,정보통신업,0,18.80162891,-8.22953387,4.261324533,13.0,4.089371111,11.18,10.88,16.79,-0.92,116.19,114.43,127.7,25.37,20.65,61.51548673
5160,(주)현대이지웰,90850,201512,201312,,0,0,0,정보통신업,0,20.75981754,17.50660852,20.52120368,16.81,-7.297782021,7.6,7.69,12.24,-0.44,116.31,113.42,134.01,20.79,17.31,58.64458333
5161,(주)현대이지웰,90850,201612,201312,,0,0,0,정보통신업,0,-1.673005977,-10.09334181,27.83906476,1.89,-86.79626355,-0.63,1.02,-1.36,-0.19,94.35,86.63,155.92,13.51,9.21,52.24431227
5162,(주)현대이지웰,90850,201712,201312,,0,0,0,정보통신업,0,37.15722372,9.222839194,11.56634595,1.12,558.2374493,3.81,6.24,9.29,0.24,134.35,120.5,221.38,6.67,6.32,65.92911765
5163,(주)현대이지웰,90850,202012,201312,,0,0,0,정보통신업,0,51.08729216,69.65032703,5.917147098,3.18,41.49338669,9.01,11.75,19.36,0.03,155.93,154.66,120.86,24.67,21.11,98.35380137
5164,(주)현대퓨처넷,126560,201112,201012,,0,0,0,정보통신업,0,12.29916954,22.1391387,13.47384427,2.82,196.8342933,17.96,9.7,10.7,-0.1,155.33,155.24,36.29,54.88,28.89,275.2460274
5165,(주)현대퓨처넷,126560,201312,201012,,0,0,0,정보통신업,0,4.615071555,8.489643095,9.825479609,10.81,-15.52545466,18.09,9.23,10.67,-1.63,329.24,329.22,14.57,123.47,28.89,243.1726829
5166,(주)현대퓨처넷,126560,201412,201012,,0,0,0,정보통신업,0,4.926794511,7.477377629,1.249397427,3.66,2.943569008,15.22,9.07,8.42,-1.66,433.39,433.18,11.85,123.47,28.89,223.9747059
5167,(주)현대퓨처넷,126560,201512,201012,,0,0,0,정보통신업,0,1.713464388,4.069288688,-4.905825217,-4.71,-20.11987566,13.12,7.02,6.61,-1.67,637.73,637.55,9.32,123.47,28.89,210.0508642
5168,(주)현대퓨처넷,126560,201612,201012,,0,0,0,정보통신업,0,5.96504254,5.335190499,0.31488061,44.44,8.530710089,15.61,7.33,7.37,-1.54,639.16,639.15,9.98,123.47,28.89,82.76631579
5169,(주)현대퓨처넷,126560,201712,201012,,0,0,0,정보통신업,0,6.351033274,6.484506386,-0.643328297,2.87,0.030433435,15.0,6.91,6.71,-1.86,655.09,655.04,9.84,123.47,28.89,257.0901395
5170,(주)현대퓨처넷,126560,202012,201012,,0,0,0,정보통신업,0,22.26098328,5.98334266,5.164678996,-31.52,-46.39181724,-13.11,2.42,-4.11,-0.17,355.16,331.27,26.56,24.62,16.69,680.751875
5171,(주)현대홈쇼핑,57050,201112,201009,,0,0,0,도매 및 소매업,1,20.72727272,20.65383455,23.42423824,0.0,14.37743463,21.35,14.56,18.97,-2.84,341.05,338.77,31.13,51.93,19.75,680.751875
5172,(주)현대홈쇼핑,57050,201312,201009,,0,0,0,도매 및 소매업,1,9.391182984,18.51970302,5.177431615,9.02,-5.272186692,24.44,10.59,18.36,-2.59,276.57,271.94,23.71,37.05,12.68,680.751875
5173,(주)현대홈쇼핑,57050,201412,201009,,0,0,0,도매 및 소매업,1,8.482078646,9.55284075,8.505136045,15.37,0.251794001,17.04,9.74,12.22,-2.33,304.13,296.99,22.5,33.31,10.93,559.612541
5174,(주)현대홈쇼핑,57050,201512,201009,,0,0,0,도매 및 소매업,1,7.489779909,7.214787098,3.236211176,4.3,-27.95435494,12.4,6.28,8.19,-2.39,301.78,293.66,22.81,27.49,9.5,336.1810609
5175,(주)현대홈쇼핑,57050,201612,201009,,0,0,0,도매 및 소매업,1,14.20040409,7.256351937,8.19837938,6.68,6.428682439,13.35,6.24,9.21,-1.95,232.12,225.65,30.76,20.44,9.44,353.4019337
5176,(주)현대홈쇼핑,57050,201712,201009,,0,0,0,도매 및 소매업,1,-1.448689151,6.1246176,7.601944341,11.79,12.61616827,11.74,6.63,8.16,-1.81,264.01,252.74,21.43,19.01,6.03,302.165173
5177,(주)현대홈쇼핑,57050,202012,201009,,0,0,0,도매 및 소매업,1,7.559017533,3.805554269,3.867542133,-1.94,18.82696869,5.27,5.96,6.4,-0.23,148.0,127.49,50.05,14.7,6.17,206.1137292
5178,(주)협진,138360,201312,201311,,0,0,0,제조업,1,28.09278726,51.07811509,-15.48119524,0.0,-22.20272007,24.5,11.9,13.58,-1.6,1062.63,793.48,8.57,93.02,15.9,139.7352
5179,(주)협진,138360,201412,201311,,0,0,0,제조업,1,16.31628644,8.869484171,23.50068344,12.0,-1.109012554,23.43,9.01,11.17,-2.04,564.37,298.74,14.46,35.25,10.77,132.9396429
5180,(주)협진,138360,201512,201311,,0,0,0,제조업,1,-0.625591599,2.976446606,7.852724484,25.0,-63.9580212,9.13,3.26,4.64,-0.76,614.74,243.32,10.45,39.52,8.33,77.259
5181,(주)협진,138360,201612,201311,,0,0,0,제조업,1,3.691223895,-5.438498565,25.34519281,25.71,-279.8626477,-7.28,-5.77,-4.38,-0.16,320.98,103.26,21.12,12.79,4.11,33.32579545
5182,(주)협진,138360,201712,201311,,0,0,0,제조업,1,9.70142174,-10.80238248,-4.07391691,3.41,558.2374493,-20.91,0.79,-13.73,0.0,197.07,37.69,48.96,-19.47,-14.6,67.36923077
5183,(주)형지아이앤씨,11080,201112,200407,,0,0,0,제조업,1,-8.678057539,-21.73478477,9.602252042,-0.97,-488.7035721,-10.04,-11.21,-22.92,0.8,177.77,39.96,94.41,-6.3,-2.29,4.842647059
5184,(주)형지아이앤씨,11080,201312,200407,,0,0,0,제조업,1,38.7218901,91.13473976,4.998915975,-23.08,558.2374493,1.87,2.51,5.62,0.63,160.31,57.09,88.57,-3.09,-1.2,46.56485714
5185,(주)형지아이앤씨,11080,201412,200407,,0,0,0,제조업,1,78.12143123,52.83129417,44.3386082,44.44,85.98605611,1.88,2.18,4.07,0.78,139.69,43.04,127.38,-8.41,-4.95,49.795125
5186,(주)형지아이앤씨,11080,201512,200407,,0,0,0,제조업,1,12.67310345,13.12660125,26.84760793,-21.25,-29.26080141,2.96,1.45,7.63,1.2,152.48,43.89,126.46,-9.02,-4.71,83.79724868
5187,(주)형지아이앤씨,11080,201612,200407,,1,0,1,제조업,1,-2.279682479,8.11986301,9.185987707,-22.75,-163.5281964,-3.19,-0.88,-8.11,1.37,153.94,35.76,104.68,-8.61,-3.68,48.92438356
5188,(주)혜인,3010,201112,198809,,0,0,0,도매 및 소매업,1,6.087841443,0.10954477,-10.21059762,14.39,-53.56099283,1.03,2.28,3.61,0.99,142.99,64.0,78.6,3.28,1.47,57.92923313
5189,(주)혜인,3010,201312,198809,,0,0,0,도매 및 소매업,1,-8.42484734,-8.273645586,14.8783733,6.03,492.5868642,-2.95,0.3,-4.56,1.7,99.94,40.39,138.29,-3.25,-1.89,66.09425474
5190,(주)혜인,3010,201412,198809,,0,0,0,도매 및 소매업,1,12.3290566,0.297230524,13.60608346,-3.25,558.2374493,0.42,3.18,1.39,1.64,102.95,34.63,166.88,0.87,0.54,85.24148459
5191,(주)혜인,3010,201512,198809,,0,0,0,도매 및 소매업,1,-7.961760051,-5.279260426,2.660004325,-5.04,-66.60823056,-1.68,1.05,-3.23,1.51,101.06,36.42,159.32,2.13,1.16,59.68743363
5192,(주)혜인,3010,201612,198809,,0,0,0,도매 및 소매업,1,-0.881985573,0.059948772,-20.9167782,0.59,100.4587008,0.14,2.2,0.94,1.73,97.19,36.0,156.88,11.44,7.77,81.57029326
5193,(주)혜인,3010,201712,198809,,0,0,0,도매 및 소매업,1,-2.813479789,1.091062327,12.57631982,-2.93,-51.43770413,0.54,1.09,1.99,1.83,101.32,35.1,146.96,-6.94,-3.96,86.24688822
5194,(주)혜인,3010,202012,198809,,0,0,0,도매 및 소매업,1,-4.789240191,2.762136206,-16.6055932,-3.01,-25.28443467,2.21,4.14,4.97,1.25,120.68,60.06,111.73,20.81,10.49,114.6864828
5195,(주)호텔신라,8770,201112,199103,,0,0,0,도매 및 소매업,1,17.6915005,3.123063133,21.93346154,7.72,20.64436312,3.12,7.58,9.58,0.68,195.85,82.96,130.33,6.54,2.85,114.7548234
5196,(주)호텔신라,8770,201312,199103,,0,0,0,도매 및 소매업,1,10.62658575,-1.542076141,3.485244116,4.87,-33.03070679,0.47,5.31,1.58,0.3,163.95,86.09,152.31,14.41,6.48,87.86822069
5197,(주)호텔신라,8770,201412,199103,,0,0,0,도매 및 소매업,1,11.41200385,7.577644289,26.64254473,3.45,60.54700662,2.53,7.68,10.43,0.33,189.11,75.71,161.3,11.66,4.72,165.5048933
5198,(주)호텔신라,8770,201512,199103,,0,0,0,도매 및 소매업,1,14.11584429,1.914768188,11.78085411,7.87,-44.4881572,0.57,3.78,2.51,0.56,175.61,94.87,192.59,8.52,3.75,141.5518006
5199,(주)호텔신라,8770,201612,199103,,0,0,0,도매 및 소매업,1,-6.236498393,-11.07718053,14.25821689,-2.39,2.353015348,0.75,3.74,3.96,0.47,145.84,82.15,208.52,8.8,3.27,128.6744111
5200,(주)호텔신라,8770,201712,199103,,0,0,0,도매 및 소매업,1,10.23826766,0.997243276,7.972116442,-1.56,-7.445723796,0.63,3.41,3.81,0.37,131.68,76.77,236.74,10.37,4.09,111.9697727
5201,(주)호텔신라,8770,202012,199103,,0,0,0,도매 및 소매업,1,-17.95825829,-32.14485535,-40.31154594,-11.2,-162.6242762,-8.89,-5.77,-36.74,1.15,150.14,70.14,363.79,7.75,5.52,39.47601566
5202,(주)홈센타홀딩스,60560,201112,200207,,0,0,0,도매 및 소매업,1,43.50381246,39.18056007,25.99041325,-19.44,-28.8353284,1.89,2.8,2.62,-0.6,234.79,168.2,38.5,3.88,1.32,119.3012931
5203,(주)홈센타홀딩스,60560,201312,200207,,0,0,0,도매 및 소매업,1,0.475924302,-0.192616239,11.24049294,0.84,558.2374493,2.23,1.5,2.83,-0.89,163.48,133.24,60.33,7.99,3.8,103.2548333
5204,(주)홈센타홀딩스,60560,201412,200207,,0,0,0,도매 및 소매업,1,-0.578412125,14.8642955,6.35867385,-10.0,-218.9289372,-0.8,-1.78,-1.01,-0.46,234.62,197.37,38.78,14.5,4.79,71.79601852
5205,(주)홈센타홀딩스,60560,201512,200207,,0,0,0,도매 및 소매업,1,5.038706822,4.447537096,2.086600357,-29.63,214.4642994,3.58,1.52,4.2,-0.63,235.0,214.06,39.56,10.18,3.51,110.7884211
5206,(주)홈센타홀딩스,60560,201612,200207,,0,0,0,도매 및 소매업,1,78.12143123,106.7705723,-19.89357217,-26.32,-96.93476,16.53,0.02,11.98,-0.12,73.1,64.81,76.46,3.29,5.76,128.6544643
5207,(주)홈센타홀딩스,60560,201712,200207,,1,0,1,도매 및 소매업,1,-7.523323067,-24.54647404,85.86773437,12.5,558.2374493,-24.55,0.41,-44.9,1.23,65.31,57.36,116.27,4.75,3.91,-75.62221774
5208,(주)홈캐스트,64240,201112,200306,,0,0,0,제조업,1,20.44267887,33.96931301,26.31122249,3.06,52.39233674,5.1,12.0,13.09,0.5,206.6,173.98,54.36,34.63,7.49,154.0766337
5209,(주)화승엔터프라이즈,241590,201612,201610,,0,0,0,제조업,1,67.62393258,106.7705723,0.0,0.0,100.0027514,5.46,12.57,27.19,0.47,117.07,84.24,126.51,6.7,2.55,680.751875
5210,(주)화승엔터프라이즈,241590,201712,201610,,0,0,0,제조업,1,43.53029205,35.62495155,19.99114518,-25.0,33.55532457,5.42,11.01,18.41,0.45,92.42,53.36,139.71,8.88,4.22,680.751875
5211,(주)화승엔터프라이즈,241590,202012,201610,,0,0,0,제조업,1,17.98954468,46.26310019,-7.143427512,0.0,-26.89891687,3.72,5.85,9.26,1.0,112.92,72.49,114.89,11.9,6.59,51.28142857
5212,(주)화승인더스트리,6060,201112,199102,,0,0,0,제조업,1,5.383252369,-5.925026328,6.122090152,1.4,55.48650272,1.26,3.49,5.16,0.91,87.36,61.03,243.32,2.41,1.35,106.1986777
5213,(주)화승인더스트리,6060,201312,199102,,0,0,0,제조업,1,3.368569597,-19.33747489,6.873160081,1.67,-24.24626403,-1.03,2.01,-4.45,1.07,84.33,59.35,327.32,3.75,2.27,66.61786184
5214,(주)화승인더스트리,6060,201412,199102,,0,0,0,제조업,1,12.76746744,6.070178662,0.021697783,14.14,71.83558016,0.43,3.2,2.27,1.09,76.73,51.65,354.3,3.4,2.36,94.13463977
