,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,수지비율,유보율,자기자본구성비율,유동비율,이자보상배율,CASH FLOW 대 총자본비율,순운전자본회전률
12258,한세예스24홀딩스(주),16450,201512,200001,,0,0,0,제조업,1,28.07602932,23.07639578,20.68986282,6.67,43.10446848,12.73,-0.15,93.04,1217.67,38.24454649,113.44,20.38,5.37,1.6
12259,한세예스24홀딩스(주),16450,201612,200001,,0,0,0,제조업,1,21.19906184,23.80612648,7.380192617,-6.25,-47.1084592,5.42,0.04,97.27,1226.64,39.06720967,116.38,7.82,3.62,1.35
12260,한세예스24홀딩스(주),16450,201712,200001,,0,0,0,제조업,1,-2.697029365,3.121214405,9.924602117,33.33,-8.881049094,4.57,0.38,96.52,1355.15,41.40323854,130.92,4.51,5.32,1.32
12261,한세예스24홀딩스(주),16450,201812,200001,,0,0,0,제조업,1,-0.905068809,-11.90584098,2.404365371,30.0,-27.99578017,3.35,0.7,101.42,1236.5,36.80696314,119.01,2.8,3.29,1.3
12262,한세예스24홀딩스(주),16450,201912,200001,,0,0,0,제조업,1,3.16471259,-3.534094382,9.893879456,11.54,72.94191482,5.73,0.57,99.27,1291.67,34.41697208,105.0,3.82,4.6,1.41
12263,한세예스24홀딩스(주),16450,202012,200001,,0,0,0,제조업,1,6.271257898,25.15140583,0.97343156,-6.9,-16.40890854,4.57,0.45,97.64,1776.05,40.53149013,118.91,4.15,6.93,1.45
12264,한솔로지스틱스(주),9180,201112,198911,,0,0,0,운수 및 창고업,0,4.11010498,3.757774942,8.739240441,0.32,25.93959422,4.08,-0.06,97.87,297.91,53.79249163,157.64,4.94,7.66,2.36
12265,한솔로지스틱스(주),9180,201212,198911,,0,0,0,운수 및 창고업,0,12.54912008,8.045796757,11.10230222,1.94,58.59689292,6.22,-0.08,96.77,329.93,51.64014266,123.68,8.26,6.54,2.32
12266,한솔로지스틱스(주),9180,201312,198911,,0,0,0,운수 및 창고업,0,-9.205585192,1.065980238,6.373654533,7.28,-27.23437664,4.48,-0.21,96.67,334.51,57.48218818,142.19,9.46,7.46,2.41
12267,한솔로지스틱스(주),9180,201412,198911,,0,0,0,운수 및 창고업,0,-3.869997897,0.430714777,-5.070514187,5.31,-35.33933875,3.1,-0.35,98.48,336.21,60.0538554,142.41,48.82,8.97,2.7
12268,한솔로지스틱스(주),9180,201512,198911,,0,0,0,운수 및 창고업,0,-49.53053149,-62.33227582,-14.60118858,-4.76,-88.6962576,0.48,-0.04,99.69,357.69,44.82100026,126.41,3.67,6.27,2.89
12269,한솔로지스틱스(주),9180,201612,198911,,0,0,0,운수 및 창고업,0,8.52370228,8.904427059,2.625407714,-4.12,690.4053389,5.38,-0.03,98.74,398.41,44.97824209,129.61,14.88,1.24,3.46
12270,한솔로지스틱스(주),9180,201712,198911,,0,0,0,운수 및 창고업,0,-6.141325817,7.198999472,-7.65268744,-14.11,-54.4868299,2.43,-0.06,98.92,434.26,51.37109161,142.11,9.94,2.9,3.23
12271,한솔로지스틱스(주),9180,201812,198911,,0,0,0,운수 및 창고업,0,37.99879973,19.26469726,22.2073138,21.07,69.57979053,3.57,0.05,99.47,292.76,44.397181,158.5,5.62,0.67,3.42
12272,한솔로지스틱스(주),9180,201912,198911,,0,0,0,운수 및 창고업,0,31.52791107,-16.40273366,6.119457483,4.13,143.8852614,6.49,0.31,98.17,228.38,28.21821569,109.29,5.05,8.81,2.71
12273,한솔로지스틱스(주),9180,202012,198911,,0,0,0,운수 및 창고업,0,17.52089487,16.13996499,10.60992522,1.42,37.36667118,7.21,0.32,97.69,281.34,27.88663741,108.0,6.46,17.31,2.41
12274,한솔신텍(주),99660,201112,200904,43290.0,1,0,1,제조업,1,44.71079193,58.38498156,58.60202646,52.73,171.1313078,1.78,1.83,99.68,515.02,17.28782963,59.43,0.88,2.26,0.97
12275,한솔아이원스(주),114810,201312,201302,,0,0,0,제조업,1,50.31085085,79.1677498,26.23100519,7.31,26.43709916,10.72,1.79,86.72,834.72,43.09746962,76.8,7.29,11.49,1.08
12276,한솔아이원스(주),114810,201412,201302,,0,0,0,제조업,1,-0.079121318,11.14260544,14.71079464,11.47,-38.85092541,5.46,1.67,91.14,938.87,47.93757946,77.63,4.1,12.07,1.2
12277,한솔아이원스(주),114810,201512,201302,,0,0,0,제조업,1,62.76571953,65.36276863,0.319419598,16.72,25.05193888,5.2,1.33,80.4,1465.86,48.70245948,43.27,5.89,6.52,0.94
12278,한솔아이원스(주),114810,201612,201302,,0,0,0,제조업,1,27.03122657,8.462019978,22.53170221,8.26,-13.32066248,3.2,4.09,97.16,1598.37,41.58321757,52.73,1.71,6.63,0.77
12279,한솔아이원스(주),114810,201712,201302,,0,0,0,제조업,1,15.93055763,37.10232928,52.44967516,32.06,81.08998719,4.8,3.82,96.39,1721.64,49.17733603,70.07,2.2,3.1,0.9
12280,한솔아이원스(주),114810,201812,201302,,0,0,0,제조업,1,2.87800144,-2.175994843,31.67076633,17.15,-59.59786346,1.78,2.2,100.86,1682.0,46.76144468,69.23,1.18,2.05,1.04
12281,한솔아이원스(주),114810,201912,201302,,0,0,0,제조업,1,-5.661341138,-6.328412275,-28.31468752,-11.51,-147.6150513,-0.89,2.74,107.9,1584.49,46.43079328,71.24,-0.61,3.32,0.76
12282,한솔아이원스(주),114810,202012,201302,,0,0,0,제조업,1,-11.92006448,-5.901496708,19.64702824,0.19,122.4500143,4.2,1.57,99.35,1570.93,49.60344406,58.65,3.89,12.65,0.98
12283,한솔아트원제지(주),7190,201112,197406,42809.0,1,0,1,제조업,1,-16.83820354,-39.57495478,-19.01814951,-32.48,-527.4146813,-0.84,4.32,105.54,28.75,20.47198365,69.56,-0.27,5.5,0.96
12284,한솔인티큐브(주),70590,201112,200401,,0,0,0,정보통신업,0,-9.389873642,-0.230768211,5.802193172,-3.21,-20.17354707,2.85,-0.42,97.24,297.97,64.29755008,177.47,7.77,-0.4,1.81
12285,한솔인티큐브(주),70590,201212,200401,,0,0,0,정보통신업,0,-2.44496196,-8.324391974,-9.072577141,-14.9,-319.134137,-6.4,0.07,104.62,264.84,60.42247655,151.58,-21.17,-10.72,1.71
12286,한솔인티큐브(주),70590,201312,200401,,0,0,0,정보통신업,0,39.87031068,10.14275034,18.42491378,17.12,200.6683781,5.3,0.5,95.5,301.1,47.58048879,108.41,6.81,0.0,1.68
12287,한솔인티큐브(주),70590,201412,200401,,0,0,0,정보통신업,0,6.48813835,1.085410004,-3.807717206,-8.97,17.8901141,5.27,0.96,96.47,305.45,45.16646917,113.95,4.84,1.08,1.27
12288,한솔인티큐브(주),70590,201512,200401,,0,0,0,정보통신업,0,10.46034799,10.96812849,9.374757063,-4.01,38.28470786,6.61,0.74,93.93,349.92,45.37409709,110.82,8.14,0.62,1.15
12289,한솔인티큐브(주),70590,201612,200401,,0,0,0,정보통신업,0,-6.344764216,-24.8064131,8.754872336,-3.42,9.294777316,7.11,0.82,88.93,236.09,36.42979577,95.63,7.45,-0.06,1.11
12290,한솔인티큐브(주),70590,201712,200401,,0,0,0,정보통신업,0,-21.46240208,18.8075134,-39.97142983,-5.12,-135.0100847,-2.88,0.49,92.01,299.3,55.10906322,161.23,-5.92,8.78,0.76
12291,한솔인티큐브(주),70590,201812,200401,,0,0,0,정보통신업,0,-19.73938415,-11.69320703,37.6536542,-12.03,947.8880996,0.43,0.03,95.83,265.21,60.6337814,163.56,1.29,7.46,1.45
12292,한솔인티큐브(주),70590,201912,200401,,0,0,0,정보통신업,0,1.0480024,-3.266748314,-7.483534289,1.89,-621.2363599,-2.5,0.13,101.37,253.69,58.04471833,165.82,-5.31,-2.05,1.56
12293,한솔인티큐브(주),70590,202012,200401,,0,0,0,정보통신업,0,2.46519173,10.80786423,-10.81554172,0.0,-445.1283652,-13.37,-0.04,95.59,284.47,62.7706947,254.6,-36.37,2.75,1.23
12294,한솔제지(주),213500,201612,201501,,0,0,0,제조업,1,-2.230004145,27.0915503,1.249342661,0.0,62.72535161,8.54,1.66,96.24,328.45,31.63145909,62.85,4.7,9.53,1.43
12295,한솔제지(주),213500,201712,201501,,0,0,0,제조업,1,23.20404804,21.79244452,14.80533984,20.98,-44.69342862,4.28,1.57,96.67,339.92,31.26904341,60.77,2.42,7.44,1.38
12296,한솔제지(주),213500,201812,201501,,0,0,0,제조업,1,3.55025422,7.919013738,2.003704148,8.19,64.87937208,6.28,1.5,96.26,376.2,32.58827659,77.47,4.09,6.34,1.24
12297,한솔제지(주),213500,201912,201501,,0,0,0,제조업,1,-3.30362099,4.180515835,6.708494741,2.05,-5.436584506,5.94,1.32,96.51,396.6,35.1105543,81.62,4.12,9.28,1.39
12298,한솔제지(주),213500,202012,201501,,0,0,0,제조업,1,-0.209362986,3.716414237,-21.05611077,2.71,-10.19943145,5.43,1.25,95.29,433.8,36.49180827,91.71,4.94,9.33,1.21
12299,한솔테크닉스(주),4710,201112,198807,,0,1,1,제조업,1,21.48458385,-1.35782204,-48.05379,-34.61,-201.1181489,-6.0,0.58,102.68,399.66,38.40338489,90.77,-4.39,-2.08,3.19
12300,한솔피엔에스(주),10420,201112,198905,,0,0,0,도매 및 소매업,1,-32.25829364,-41.33702744,-29.71843616,4.93,-89.55069441,0.19,0.46,98.38,173.79,34.15751668,120.71,0.17,1.99,1.48
12301,한솔피엔에스(주),10420,201212,198905,,0,0,0,도매 및 소매업,1,-2.078491812,5.04863192,-2.700636427,-23.82,1246.227249,2.8,0.3,98.46,179.04,36.64363901,125.7,3.06,5.03,1.58
12302,한솔피엔에스(주),10420,201312,198905,,0,0,0,도매 및 소매업,1,31.57416738,9.114008618,16.30444223,-14.81,57.78883717,3.85,0.13,97.72,187.45,30.38844495,119.78,7.06,-0.45,1.49
12303,한솔피엔에스(주),10420,201412,198905,,0,0,0,도매 및 소매업,1,-12.0605489,4.235774466,17.53008258,-3.86,-7.390983118,3.34,0.05,98.48,199.62,36.0198188,124.15,12.16,1.3,1.57
12304,한솔피엔에스(주),10420,201512,198905,,0,0,0,도매 및 소매업,1,-1.27200735,4.851469632,-8.573158103,-0.5,-60.52034827,1.42,-0.08,98.9,214.16,38.25390182,129.02,21.12,6.86,1.59
12305,한솔피엔에스(주),10420,201612,198905,,0,0,0,도매 및 소매업,1,-9.546525792,-23.5136976,-3.563623305,2.53,-21.97757486,1.17,-0.06,99.11,223.52,32.34701075,132.28,40.97,4.33,1.54
12306,한솔피엔에스(주),10420,201712,198905,,0,0,0,도매 및 소매업,1,-0.760953646,8.436805903,-4.427619899,-0.49,172.3165906,3.37,-0.05,98.32,250.81,35.34502451,133.95,63.65,2.93,1.48
12307,한솔피엔에스(주),10420,201812,198905,,0,0,0,도매 및 소매업,1,-10.20687327,7.072852015,10.98080924,-0.99,45.83099901,5.19,-0.07,97.73,275.62,42.14679583,148.13,106.37,-3.24,1.81
12308,한솔피엔에스(주),10420,201912,198905,,0,0,0,도매 및 소매업,1,13.24202747,6.676273732,-5.821948537,5.5,-20.50580645,4.09,-0.01,98.12,300.7,39.70313169,146.52,18.33,4.03,1.71
12309,한솔피엔에스(주),10420,202012,198905,,0,0,0,도매 및 소매업,1,3.591525791,6.327540445,4.673942431,1.42,-2.311975765,3.7,0.03,98.16,326.06,40.75175366,148.19,15.67,12.43,1.65
12310,한솔홀딩스(주),4150,201112,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,-18.01025288,-18.66814067,-38.97158687,1.82,-21.06105989,4.35,4.46,97.02,254.58,29.84873664,82.67,1.41,3.31,1.33
12311,한솔홀딩스(주),4150,201212,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.27467748,-0.42005699,0.763343339,-0.67,3.462959002,4.61,3.96,96.18,254.22,31.05067098,62.2,1.55,6.01,1.29
12312,한솔홀딩스(주),4150,201312,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,19.07846221,8.492390793,11.08199203,-0.34,13.53926583,4.89,3.95,95.56,257.07,28.29026734,76.51,1.64,4.8,1.3
12313,한솔홀딩스(주),4150,201412,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.580241339,-46.72129187,-60.50761272,-2.71,-61.74559648,1.72,9.08,105.93,76.14,14.98573553,91.85,0.71,2.38,0.3
12314,한솔홀딩스(주),4150,201512,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,-33.70784931,27.40952437,17.9369117,-97.1,16.89537083,2.4,5.54,100.02,162.03,28.8016819,48.75,1.14,4.29,0.38
12315,한솔홀딩스(주),4150,201612,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.651870614,9.240878008,-13.6836531,4.0,4.722030135,3.13,7.02,98.17,139.25,30.95192444,70.68,1.09,3.18,0.51
12316,한솔홀딩스(주),4150,201712,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,-18.80529653,-15.78225303,11.20554648,11.54,-100.5616908,-0.02,3.24,110.69,114.64,32.10432737,54.96,-0.01,2.25,0.62
12317,한솔홀딩스(주),4150,201812,197205,,0,1,1,"전문, 과학 및 기술 서비스업",0,-17.30870172,-17.4228142,-20.93029498,17.24,100.9187399,2.56,3.86,100.79,91.91,32.06002399,45.5,1.34,1.96,0.73
12318,한신공영(주),4960,201112,197607,,1,0,1,건설업,1,15.69856787,15.72479365,-16.92362863,-4.47,29.85756361,2.21,1.51,99.25,556.66,24.89157218,156.69,0.73,-2.56,0.52
12319,한신기계공업(주),11700,201112,198707,,0,0,0,제조업,1,35.99292998,34.8814131,19.22752827,7.06,42.12782524,9.97,-0.66,89.66,212.36,71.85996706,327.11,299.03,1.56,1.04
12320,한신기계공업(주),11700,201212,198707,,0,0,0,제조업,1,8.626047485,5.706017085,5.739488999,-2.2,-17.65604983,7.37,-0.86,91.01,229.62,69.92826381,309.37,206.89,2.67,0.94
12321,한신기계공업(주),11700,201312,198707,,0,0,0,제조업,1,12.48623238,14.76656946,3.524895072,11.24,35.05115848,9.0,-0.78,89.31,276.83,71.34585964,297.6,722.45,8.01,0.85
12322,한신기계공업(주),11700,201412,198707,,0,0,0,제조업,1,4.770040437,9.087045736,-7.539056863,-5.05,8.557460627,9.01,-1.01,87.08,310.17,74.28563567,344.57,1086.14,9.42,0.72
12323,한신기계공업(주),11700,201512,198707,,0,0,0,제조업,1,5.237170908,8.796232603,-3.886648992,1.06,-2.915601242,8.33,-0.72,87.5,344.89,76.79793392,351.05,907.66,4.7,0.69
12324,한신기계공업(주),11700,201612,198707,,0,0,0,제조업,1,3.406893727,9.407381876,0.020314371,-5.26,16.23536142,9.28,-0.56,86.05,378.85,81.25435917,498.13,1409.72,4.0,0.71
12325,한신기계공업(주),11700,201712,198707,,0,0,0,제조업,1,-5.074234346,1.055981368,-10.47524348,7.78,-28.54356571,6.69,-0.55,89.4,383.88,86.50168845,737.49,311.66,1.71,0.7
12326,한신기계공업(주),11700,201812,198707,,0,0,0,제조업,1,0.42846064,2.202314512,-5.0996774,1.03,-22.5079192,5.31,-0.46,91.82,394.48,88.02955569,838.68,91.24,0.12,0.72
12327,한신기계공업(주),11700,201912,198707,,0,0,0,제조업,1,3.625060552,1.447826596,-1.008459428,-6.12,-54.88027501,2.35,-0.82,95.99,401.61,86.17999405,585.29,40.93,1.62,0.72
12328,한신기계공업(주),11700,202012,198707,,0,0,0,제조업,1,1.326896755,1.678688269,-2.120278962,-2.17,78.60993155,4.1,-0.33,91.66,417.24,86.47919783,682.99,75.24,3.32,0.7
12329,한양디지텍(주),78350,201112,200405,,0,0,0,제조업,1,-0.03198084,9.993187841,-19.95808223,-24.0,-99.77977599,0.02,0.43,99.42,649.11,55.79409298,61.61,0.03,9.85,2.11
12330,한양디지텍(주),78350,201212,200405,,0,0,0,제조업,1,1.68873558,-10.6904899,-11.32838638,36.84,-13477.75746,-2.59,0.79,101.96,569.02,49.00191828,73.25,-2.62,-1.13,1.81
12331,한양디지텍(주),78350,201312,200405,,0,0,0,제조업,1,-8.310875599,5.147138461,-25.24745088,-21.15,159.3486234,4.52,0.63,94.79,603.46,56.19435805,80.69,6.36,3.33,1.25
12332,한양디지텍(주),78350,201412,200405,,0,0,0,제조업,1,31.85624595,17.89279958,62.9096864,19.51,168.8868095,10.97,0.24,91.07,729.33,50.24343097,104.85,25.92,8.39,1.57
12333,한양디지텍(주),78350,201512,200405,,0,0,0,제조업,1,-7.631851187,10.61994198,35.104916,-12.24,-13.73798801,8.65,0.16,95.3,822.53,60.17144968,126.63,28.7,7.91,1.94
12334,한양디지텍(주),78350,201612,200405,,0,0,0,제조업,1,-13.50124112,-4.965042836,-30.61815795,-2.33,-92.71223002,0.7,0.21,100.57,791.72,66.10951668,117.78,2.39,3.02,1.91
12335,한양디지텍(주),78350,201712,200405,,0,0,0,제조업,1,-10.67562246,-9.070792217,-13.02753618,9.52,-634.9567084,-4.29,0.13,102.73,726.57,67.29726133,96.12,-14.8,5.47,2.21
12336,한양디지텍(주),78350,201812,200405,,0,0,0,제조업,1,11.66450839,2.457668262,22.53966313,4.35,191.1023842,4.71,0.17,98.53,746.05,61.74854102,106.44,13.7,9.27,2.64
12337,한양디지텍(주),78350,201912,200405,,0,0,0,제조업,1,43.17443531,-28.82946228,-27.67039915,-2.08,-370.3680288,-9.93,2.81,121.64,511.88,30.694564,61.93,-3.94,-1.84,1.18
12338,한양디지텍(주),78350,202012,200405,,0,0,0,제조업,1,4.573525612,67.36228302,135.0137679,-8.51,214.669507,7.19,0.93,96.32,662.9,49.12440579,60.94,4.59,0.18,2.12
12339,한양이엔지(주),45100,201112,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,-6.489299428,20.57729843,32.96902203,12.83,139.7505003,11.16,0.27,92.47,957.13,44.45552737,109.86,13.71,6.5,1.71
12340,한양이엔지(주),45100,201212,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.880114485,9.721680546,-23.14979266,-2.71,-49.0836603,5.68,0.21,95.3,1059.11,47.41183656,108.13,7.14,3.22,1.48
12341,한양이엔지(주),45100,201312,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,19.10606547,12.10946534,24.21925257,11.32,53.15117262,7.83,0.05,94.25,1198.26,44.62674194,115.16,13.39,7.47,1.61
12342,한양이엔지(주),45100,201412,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,21.08707557,15.05254382,22.95289428,8.33,22.21119518,7.96,0.05,94.34,1385.07,42.40271027,107.96,19.24,5.08,1.52
12343,한양이엔지(주),45100,201512,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,20.8020325,37.31229215,19.45505802,6.0,13.06089681,7.44,0.03,89.81,1812.46,48.19797499,119.39,31.86,6.57,1.49
12344,한양이엔지(주),45100,201612,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.91005945,17.82462084,-1.633060539,2.9,-41.65851408,3.76,-0.13,87.66,2293.8,51.20282286,161.08,98.06,3.49,1.19
12345,한양이엔지(주),45100,201712,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.456678477,10.48662342,32.99451063,13.26,140.5254967,8.59,-0.15,94.13,2599.45,56.31509118,167.67,101.74,-0.73,1.44
12346,한양이엔지(주),45100,201812,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,13.02180384,28.30494071,10.47469872,10.59,167.9110158,21.55,-0.17,87.51,3372.51,63.93018151,211.72,292.87,5.12,1.6
12347,한양이엔지(주),45100,201912,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.74910456,7.209242594,-2.116477775,0.9,-65.60062191,6.63,-0.28,95.09,3617.16,61.88678786,209.15,136.36,7.45,1.42
12348,한양이엔지(주),45100,202012,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.855489686,12.26020639,-1.765726939,-2.9,59.824884,9.94,-0.19,92.04,4065.83,67.54548152,197.63,426.68,9.96,1.4
12349,한온시스템(주),18880,201112,199607,,0,0,0,제조업,1,9.970746005,12.38428271,11.11058827,6.78,8.252870976,15.55,-0.19,90.83,2240.75,62.65836644,170.75,65.05,14.4,1.86
12350,한온시스템(주),18880,201212,199607,,0,0,0,제조업,1,9.204398906,12.12867656,10.29430069,0.48,1.648134805,14.45,-0.14,90.84,2516.42,64.33623347,187.31,53.16,11.71,1.84
12351,한온시스템(주),18880,201312,199607,,0,0,0,제조업,1,32.09400261,7.102004891,42.05360854,5.46,17.42188526,14.01,0.07,92.54,2699.0,52.16390945,164.82,29.92,11.78,2.14
12352,한온시스템(주),18880,201412,199607,,0,0,0,제조업,1,9.686348821,8.379917174,5.118043753,4.16,1.865353795,11.96,0.14,93.34,2932.09,51.54260532,165.16,27.51,11.8,1.91
12353,한온시스템(주),18880,201512,199607,,0,0,0,제조업,1,6.769646407,7.751461664,1.89060254,4.09,-2.907280016,10.73,0.11,93.93,3168.45,52.01657257,139.32,26.68,11.48,1.74
12354,한온시스템(주),18880,201612,199607,,0,0,0,제조업,1,11.57369908,4.749520656,2.620215671,1.03,17.52134088,11.55,0.27,92.91,3323.73,48.83508469,146.98,20.25,10.84,1.62
12355,한온시스템(주),18880,201712,199607,,0,0,0,제조업,1,6.7321518,7.774342394,-2.069550841,2.87,10.85995506,11.74,0.2,92.67,3606.76,49.31193693,172.47,23.68,11.6,1.56
12356,한온시스템(주),18880,201812,199607,,0,0,0,제조업,1,30.00790491,4.932992727,6.300257316,4.95,-7.399224049,9.16,0.3,93.81,3715.53,39.80103458,153.13,17.76,9.69,1.44
12357,한온시스템(주),18880,201912,199607,,0,0,0,제조업,1,32.23784235,9.656623701,20.48926415,-2.49,11.53462368,7.78,0.88,94.49,4052.82,33.00452423,139.73,6.78,8.82,1.47
12358,한온시스템(주),18880,202012,199607,,0,0,0,제조업,1,10.23728105,-4.195368035,-3.932261837,-3.43,-34.72644576,4.24,1.23,98.05,3868.81,28.68345688,127.45,3.53,10.08,1.23
12359,한올바이오파마(주),9420,201112,198912,,0,0,0,제조업,1,-14.19685542,-6.171342973,-17.96208116,-2.47,-246.3252586,-8.7,3.31,115.33,177.56,48.07821126,159.88,-2.88,4.06,0.7
12360,한올바이오파마(주),9420,201212,198912,,1,0,1,제조업,1,17.84519215,55.16474045,-13.31138299,-6.9,69.42448183,-2.67,2.11,105.1,287.16,63.30375499,206.16,-1.29,3.87,0.62
12361,한일건설(주),6440,201112,199301,41380.0,0,0,0,건설업,1,-30.80153475,480.7458714,34.32031029,-16.93,314.5350535,3.73,3.39,96.91,-44.29,14.00789333,184.17,1.19,2.61,0.71
12362,한일건설(주),6440,201212,199301,41380.0,0,0,0,건설업,1,-43.42675592,-375.581389,-61.73404301,-3.5,-727.3109197,-36.99,7.81,202.92,-243.67,-68.23569629,81.52,-8.85,17.44,0.46
12363,한일네트웍스(주),46110,201112,200601,,0,0,0,정보통신업,0,14.69249775,1.155479884,49.00049143,15.15,479.5733661,1.12,-0.82,98.52,423.97,73.52736082,241.86,7.07,0.39,1.95
12364,한일네트웍스(주),46110,201212,200601,,0,0,0,정보통신업,0,18.08079168,6.777412702,53.24185936,14.04,545.8480809,6.21,-0.34,96.71,457.06,66.48889493,192.37,14.41,0.95,2.43
12365,한일네트웍스(주),46110,201312,200601,,0,0,0,정보통신업,0,15.19665432,8.7848,-3.032535868,21.54,-61.04339959,2.08,-0.44,98.38,463.09,62.78811811,174.68,23.49,7.37,1.95
12366,한일네트웍스(주),46110,201412,200601,,0,0,0,정보통신업,0,3.200983074,0.673063906,2.648316215,-13.29,-494.8148451,-7.53,-0.38,100.17,466.35,61.25011641,182.72,-68.91,7.34,1.78
12367,한일네트웍스(주),46110,201512,200601,,0,0,0,정보통신업,0,-7.466483628,1.22143692,1.811790906,-5.11,255.9460451,4.94,-0.28,96.74,499.78,67.00085588,176.63,40.54,9.07,1.96
12368,한일네트웍스(주),46110,201612,200601,,0,0,0,정보통신업,0,53.63229684,30.36097719,36.47583946,7.69,72.14479513,6.98,-0.18,95.64,616.27,56.85195903,146.99,37.02,2.92,2.1
12369,한일네트웍스(주),46110,201712,200601,,0,0,0,정보통신업,0,12.02274323,37.46566609,-5.169872489,20.0,68.06088729,9.13,-0.33,89.83,879.9,69.76433705,259.8,120.58,7.39,1.43
12370,한일네트웍스(주),46110,201812,200601,,0,0,0,정보통신업,0,0.278238318,7.926914613,9.077034787,7.74,-17.07671147,7.15,-0.48,94.96,943.93,75.08557963,222.62,391.37,8.51,1.7
12371,한일네트웍스(주),46110,201912,200601,,0,0,0,정보통신업,0,50.26587261,7.961581206,-3.923671045,-1.1,46.92918956,8.39,0.08,92.93,1027.05,53.94676623,137.64,11.39,13.58,1.76
12372,한일네트웍스(주),46110,202012,200601,,0,0,0,정보통신업,0,8.81240082,13.72097155,-3.452279766,4.47,14.73054874,7.68,0.34,91.75,1181.69,56.38032633,122.28,9.68,25.83,1.48
12373,한일단조공업(주),24740,201112,199611,,0,0,0,제조업,1,20.99795349,6.762954329,37.3661011,-1.54,40.17362624,3.03,2.76,98.55,1214.29,42.91873888,99.05,1.55,-0.81,0.9
12374,한일단조공업(주),24740,201212,199611,,0,0,0,제조업,1,4.491175664,-3.309025226,9.07278966,6.77,-50.71778698,1.36,3.04,101.92,1174.85,39.71488187,105.54,0.64,0.75,0.85
12375,한일단조공업(주),24740,201312,199611,,0,0,0,제조업,1,-3.772426254,-4.807965292,-0.609237202,-2.93,63.81276257,2.23,3.0,101.34,1111.89,39.28749595,99.71,1.06,3.27,0.84
12376,한일단조공업(주),24740,201412,199611,,0,0,0,제조업,1,1.906079305,-0.430203802,2.768821292,5.53,-5.472512143,2.13,2.84,100.19,1107.53,38.38679685,75.77,1.03,5.94,0.84
12377,한일단조공업(주),24740,201512,199611,,0,0,0,제조업,1,-1.513148144,1.699710511,5.874932457,-1.43,47.13439285,3.12,2.13,97.72,1131.1,39.63905896,70.09,1.9,6.75,0.87
12378,한일단조공업(주),24740,201612,199611,,0,0,0,제조업,1,-1.201761101,8.408061725,-20.22994088,-2.42,-22.62219571,2.45,2.47,96.79,1069.92,43.49463713,67.87,1.62,7.53,0.72
12379,한일단조공업(주),24740,201712,199611,,0,0,0,제조업,1,14.88916025,4.406730193,10.27939418,7.43,-87.05970827,0.3,2.46,102.23,896.93,39.52620799,76.96,0.19,2.76,0.72
12380,한일단조공업(주),24740,201812,199611,,0,0,0,제조업,1,-1.512637289,18.10916115,14.56040442,-7.83,-17.72174005,0.23,2.35,100.92,605.01,47.40107909,80.99,0.14,0.45,0.79
12381,한일단조공업(주),24740,201912,199611,,0,0,0,제조업,1,2.543110971,5.923122758,-7.487919946,-11.5,981.4959197,2.48,2.61,97.31,642.64,48.96350688,80.45,1.47,5.62,0.78
12382,한일단조공업(주),24740,202012,199611,,0,0,0,제조업,1,-0.055760978,-4.332756764,-2.113115825,-15.82,-83.62722182,0.4,2.17,102.81,612.35,46.86817137,76.28,0.3,8.13,0.74
12383,한일사료(주),5860,201112,199411,,0,0,0,제조업,1,27.28486305,10.54218027,37.1441511,3.8,207.1098178,4.57,0.78,98.45,219.86,33.69616913,91.33,2.73,5.31,1.38
12384,한일사료(주),5860,201212,199411,,0,0,0,제조업,1,-1.969398408,6.408370567,16.06547054,6.1,-65.58714567,1.48,0.74,97.96,240.36,36.5758691,95.51,0.88,-0.22,1.46
12385,한일사료(주),5860,201312,199411,,0,0,0,제조업,1,-3.940437982,0.51972027,2.030110452,6.9,11.41989927,1.7,0.54,99.45,242.13,38.27412965,97.22,1.23,0.67,1.61
12386,한일사료(주),5860,201412,199411,,0,0,0,제조업,1,8.553455021,5.507844884,-3.597103048,-5.38,158.4191491,4.31,0.47,98.02,260.98,37.20029854,91.48,3.53,2.09,1.51
