,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,자기자본정상영업이익률,금융비용부담률,1주당순이익,1주당 CASH FLOW,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,부가가치율,종업원1인당부가가치율_계산,자본집약도_계산,타인자본회전률,순운전자본회전률
1991,(주)특수건설,26150,201212,199708,,1,0,1,건설업,1,1.2067855696276917,7.390980493740282,-0.5840197693574959,0.2987012987012987,-0.17953824623667233,-0.5978186424804436,-0.5027624309392266,-0.6423841059602649,1.1409644939056705,1.6965372201985278,-0.10006988488890517,0.044843049327354306,0.015624999999999667
1992,(주)티라유텍,322180,201912,201910,,0,0,0,정보통신업,0,1.0695297659406315,0.3916875704586508,0.004118616144975273,0.2792207792207792,0.07409174266340841,-0.13563430507673094,0.7123125493291238,0.12582781456953637,1.5924748277689458,-0.4941791173919113,-0.6423393412390275,0.9506726457399105,-0.07812500000000007
1993,(주)티로보틱스,117730,201812,201811,,0,0,0,제조업,1,-0.4815488517018152,-0.07829647235667439,0.797364085667216,0.4415584415584415,0.44226862865259814,0.13920739076381036,0.16219415943172855,0.18763796909492264,0.19077901430842598,0.0677213076337956,-0.36307384882767135,-0.058295964125560505,-0.18750000000000017
1994,(주)티로보틱스,117730,201912,201811,,0,0,0,제조업,1,-1.3389708331571666,-1.8939696405189586,-1.689456342668863,1.2597402597402596,-0.758367315628361,-0.41760604252144273,-0.33149171270718225,-0.2218543046357616,-0.033386327503974515,-0.40217106558516535,-0.19813481639979738,-0.46636771300448443,-0.5312500000000001
1995,(주)티비씨,33830,201212,201011,,0,0,0,정보통신업,0,-0.29590253405155137,-0.32818348410525583,-0.40774299835255345,-2.1818181818181817,0.03282038028517281,0.12026829452230106,4.147987371744278,1.803532008830022,2.138314785373609,0.6524547093162912,0.03936294910901688,1.4260089686098656,-0.9843750000000001
1996,(주)티비씨,33830,201812,201011,,0,0,0,정보통신업,0,-0.39705993779629994,0.009507444535797122,-0.4382207578253707,-2.1818181818181817,-0.26901892366213487,-0.3109854734024989,1.0852407261247041,0.48454746136865334,1.8410174880763115,0.7144507731436937,0.23366899116650733,0.7354260089686099,-1.0781250000000002
1997,(주)티비씨,33830,201912,201011,,0,0,0,정보통신업,0,0.8693020955303191,1.2417047613531158,-0.24135090609555185,-2.1818181818181817,-0.25226836138177583,-0.305335767101909,-0.05840568271507493,-0.35209713024282563,1.5945945945945947,1.065963401075975,0.362734491965323,1.0179372197309418,-0.9531250000000001
1998,(주)티비에이치글로벌,84870,201212,200512,,0,0,0,제조업,1,0.32171459056803503,-0.12707195828268608,0.5329489291598023,0.7662337662337662,0.30834893145396913,0.8138838217936798,-0.19179163378058403,-0.2571743929359824,0.6147323794382618,0.0932950843740392,0.22453442583912497,-0.07623318385650223,0.06249999999999971
1999,(주)티비에이치글로벌,84870,201812,200512,,0,0,0,제조업,1,-1.9733886546909971,-1.1514194601210936,-0.7182866556836901,0.5194805194805193,-1.9326221208115613,-0.6732846095782531,-0.7644041041831096,-0.9293598233995585,-0.3651298357180711,-0.13527290125446037,0.096557019446817,-0.3228699551569508,-0.07812500000000007
2000,(주)티비에이치글로벌,84870,201912,200512,,0,0,0,제조업,1,-0.15837285459377626,1.4968285436196873,-0.3887973640856672,0.487012987012987,-1.9326221208115613,-0.07297830478374309,-0.6266771902131018,-0.7472406181015453,-1.4753577106518285,-1.9154322512150836,-0.19329059542584215,0.19282511210762324,0.5468749999999998
2001,(주)티씨케이,64760,201212,200308,,0,0,0,제조업,1,-1.1063860738927531,-0.4955606488986023,0.23558484349258643,-0.5,0.1520672230716278,-0.22371456800729977,3.142857142857143,1.2317880794701985,1.1075781664016962,0.27975158975277076,-0.19177198343415475,0.757847533632287,0.046874999999999695
2002,(주)티씨케이,64760,201812,200308,,0,0,0,제조업,1,1.3476306880577151,0.32582374780252643,2.187808896210873,-0.7142857142857143,2.781374368394317,1.395075128294185,4.147987371744278,1.9459161147902868,1.758876523582406,1.8204638151548376,-0.07983952269064275,1.8026905829596414,0.046874999999999695
2003,(주)티씨케이,64760,201912,200308,,0,0,0,제조업,1,-0.18051398836579943,0.05656509424666905,1.770181219110379,-0.8116883116883117,2.7796083557099265,1.2485651001032867,4.147987371744278,1.8222958057395144,1.7037625861155279,1.6968578462917345,0.028146761826626395,1.4798206278026909,-0.2500000000000002
2004,(주)티에스엠텍,66350,201212,200301,42144.0,0,0,0,제조업,1,0.032340436087511554,-0.1349869007690815,1.3204283360790774,2.142857142857143,-0.15108177045152257,-0.5968138783847351,-0.4423835832675611,-0.5242825607064018,-0.5129835718071014,0.10629928641647542,0.3687852887292989,-0.5201793721973096,-0.7031250000000001
2005,(주)티에스이,131290,201212,201101,,0,0,0,제조업,1,-1.469917112445283,-0.816086674611825,-0.3220757825370675,-0.09090909090909091,-0.016260727454162564,0.36230613716751175,2.044198895027624,2.3333333333333335,1.63275039745628,-0.27438941740975137,-0.3787568054579569,-0.07623318385650223,-0.2343750000000002
2006,(주)티에스이,131290,201812,201101,,0,0,0,제조업,1,-0.24163761111892068,-0.34436618632735466,0.08237232289950576,-0.2207792207792208,0.5922017881665264,0.9637012663679783,1.5824782951854777,0.9878587196467989,1.2792792792792793,-0.14101923658820498,-0.4826751331665214,0.6412556053811659,0.32812499999999994
2007,(주)티에스이,131290,201912,201101,,0,0,0,제조업,1,-0.013199551797299177,0.5030021019609815,0.27347611202635913,-0.24025974025974026,0.8130971576422574,0.15212310145365632,0.6140489344909235,0.48454746136865334,1.4016958134605195,-0.022803812528419874,-0.40421818203195087,0.36771300448430494,0.015624999999999667
2008,(주)티에이치엔,19180,201212,199607,,0,0,0,제조업,1,0.3743780918811152,-2.9729632191963877,-2.2545304777594724,0.7857142857142857,-0.7246024050034977,-0.9797110723191708,-0.7880820836621941,-1.3024282560706402,-0.5606783253842078,-0.43376122230083336,-0.24316177876106948,-0.39461883408071763,-0.06250000000000006
2009,(주)티엘아이,62860,201212,200607,,0,0,0,제조업,1,0.30363441499899774,1.226619350330179,0.2232289950576607,0.2727272727272727,0.3366968142872457,1.3541228985138656,1.361878453038674,2.0827814569536423,0.8177000529941706,-0.7243547587429776,0.4397836205009157,-0.28699551569506737,-0.09375000000000008
2010,(주)티웨이항공,91810,201812,201808,,0,0,0,운수 및 창고업,0,1.067858732035042,0.07182396967876829,1.1054365733113674,-0.45454545454545453,0.3231596218736832,0.02271711990440451,0.11957379636937653,-0.14569536423841062,1.1287758346581878,0.48390520161927775,-0.6003573518433796,0.5381165919282511,0.5468749999999998
2011,(주)티웨이항공,91810,201912,201808,,0,0,0,운수 및 창고업,0,0.33528654499113514,-1.5449238032751453,-1.403624382207578,1.7142857142857144,-1.0000192900750653,1.091257884923436,0.03354380426203636,0.4867549668874171,0.6512983571807104,0.12092365683896662,-0.42770084008412584,-0.17937219730941714,0.7343749999999999
2012,(주)티이씨앤코,8900,201212,198409,42507.0,0,0,0,제조업,1,3.714848436545574,-4.029712818195541,-0.6392092257001647,3.7207792207792205,-1.9326221208115613,-0.34772578920593594,-0.6408839779005524,-1.6445916114790284,-1.4753577106518285,-1.9154322512150836,1.205130949437972,-0.8116591928251123,-1.234375
2013,(주)티케이케미칼,104480,201212,201104,,0,0,0,제조업,1,-0.9785384383763367,-1.78721236923008,-1.2199341021416803,0.2272727272727273,-0.5376999927312712,-0.5442798096254737,-0.7466456195737963,-0.8642384105960265,-0.8728139904610493,-0.5063451481832465,-0.16207519842813078,0.2466367713004484,1.2343749999999998
2014,(주)티플랙스,81150,201212,200904,,0,0,0,제조업,1,-0.8286947812564881,-0.429542950918532,0.20510708401976938,0.45454545454545453,-0.17398479027584005,-0.12375688653390945,-0.5331491712707183,-0.7108167770419426,-0.814520402755697,0.9197740391718611,3.4905169699343697,-0.31390134529147995,-0.06250000000000006
2015,(주)티플랙스,81150,201812,200904,,0,0,0,제조업,1,-0.036017414287341086,-0.0393761613259272,-0.29077429983525527,0.38311688311688313,-0.2284159314832943,-0.24557865483878946,-0.415153906866614,-0.5397350993377483,-0.7488076311605725,0.8050747662998874,2.2440274371615816,0.004484304932735331,0.1718749999999998
2016,(주)티플랙스,81150,201912,200904,,0,0,0,제조업,1,0.1893476072399276,0.19449312397456892,-0.2817133443163097,0.33766233766233766,-0.2248450563311951,-0.2397943648851705,-0.23243883188634568,-0.33002207505518766,-0.7509273979862217,0.9831185513812328,2.7498539033557714,0.07623318385650223,0.23437499999999986
2017,(주)티피씨,130740,201212,201102,,0,0,0,제조업,1,-0.09309252632183582,-0.27436386225609133,-0.05683690280065894,-0.8116883116883117,0.006679768677563234,-0.08564136848506958,0.7363851617995266,0.3653421633554083,-0.02278749337572866,-0.3814202037593811,-0.40106145625856804,0.5829596412556054,0.2968749999999999
2018,(주)티피씨,130740,201812,201102,,0,0,0,제조업,1,2.4136799082194615,-0.10302793620558896,-0.4892915980230642,0.8051948051948051,-0.11082289437730533,-0.23706193076010104,-0.3610891870560378,-0.3245033112582782,0.17647058823529405,-0.36901944784448865,-0.058097523091582656,-0.39910313901345307,-0.2968750000000001
2019,(주)티피씨,130740,201912,201102,,1,0,1,제조업,1,0.19518930341832053,-0.5404670252319914,-0.5741350906095551,1.1428571428571428,-0.5069997296128782,-0.002634078152444252,-0.2352012628255722,-0.10927152317880796,-0.10598834128245894,-0.4292733099409041,-0.10390585535934906,-0.47533632286995525,-0.5000000000000001
2020,(주)티피씨메카트로닉스,48770,201812,200101,,0,0,0,제조업,1,-0.0709663975909124,-0.4225666424563991,0.25535420098846784,0.7467532467532467,-0.04853431421475737,-0.2808437198164029,-0.4423835832675611,-0.5264900662251656,0.287758346581876,-0.35510366535847976,-0.5103497180209385,-0.4349775784753365,-0.3593750000000001
2021,(주)티피씨메카트로닉스,48770,201912,200101,,0,0,0,제조업,1,-0.37605152263394637,-1.022837958515995,-0.5897858319604613,1.1103896103896103,-0.5266924700387499,-0.2643767159726379,-0.430939226519337,-0.5,-0.11234764175940654,-0.5172632281587228,-0.49896299255247106,-0.5067264573991033,-0.5312500000000001
2022,(주)파라다이스,34230,201212,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,1.7395435612908237,0.7580806200836607,0.5090609555189456,-0.7207792207792209,0.3776913939091408,0.23530049894530392,0.5126282557221784,1.0408388520971301,1.2564917859035507,0.4220090999196607,-0.08258697002066535,-0.1165919282511212,-0.06250000000000006
2023,(주)파라다이스,34230,201812,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,0.6952785202241246,7.390980493740282,-0.6260296540362438,2.1818181818181817,-0.667038640457456,0.2751819463772997,-0.34175217048145223,0.1545253863134657,0.7975622681505036,0.028720489963442394,0.4325636808186545,-0.7982062780269061,0.07812499999999972
2024,(주)파라다이스,34230,201912,200211,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,1.0202611249048845,7.390980493740282,-0.3747940691927512,2.954545454545454,-0.23822437041491398,0.554355772307096,-0.2063930544593528,0.8642384105960264,1.1573926868044517,0.2255200762529229,0.5971611502836353,-0.8026905829596415,-0.15625000000000014
2025,(주)파라텍,33540,201212,199712,,0,0,0,제조업,1,-1.209939462425026,-0.9591224731311403,-0.5387149917627677,-0.525974025974026,-0.25479142520851267,-0.3532134467896973,0.16692975532754548,-0.20529801324503313,0.7117117117117117,0.7416560933117762,-0.2899507948565303,0.7264573991031392,0.34374999999999994
2026,(주)파라텍,33540,201812,199712,,0,1,1,제조업,1,-1.534828955284758,-1.1023130249663071,-0.6523887973640856,-0.2142857142857143,-0.28392639130990355,-0.5796540795060959,-0.8681925808997633,-0.9757174392935981,1.4864864864864866,3.426580863411277,-0.04354922893671838,0.3318385650224215,0.03124999999999968
2027,(주)파마리서치,214450,201812,201507,,0,0,0,제조업,1,0.7009391634073318,-0.41699506949080556,-0.2817133443163097,-1.9545454545454546,0.6172387270624984,-0.03727987560044526,0.20599842146803476,0.5618101545253862,1.3725490196078434,0.9836311451773536,1.0542897722878815,0.18385650224215236,-0.9218750000000001
2028,(주)파마리서치,214450,201912,201507,,0,0,0,제조업,1,1.3285481378415502,1.4119236639693773,0.06260296540362437,-0.1103896103896104,0.8496819823215049,0.6620316874491807,0.6791633780584058,0.9911699779249448,1.5013248542660311,1.0138417454152424,0.7461573597996325,-0.1300448430493274,-0.6718750000000002
2029,(주)파세코,37070,201212,200001,,0,0,0,제조업,1,0.06636031896106244,0.41322907449305646,0.23393739703459634,0.8051948051948051,-0.05806432897491209,-0.038497719225785154,0.016574585635359112,-0.02759381898454746,-0.1992580816110229,-0.404382841481092,-0.4595589770888884,0.0,0.765625
2030,(주)파세코,37070,201812,200001,,0,0,0,제조업,1,0.9616722442354078,0.4547506491194439,-0.005766062602965354,-0.14285714285714288,-0.03488859446208272,-0.09859921297399477,0.334648776637727,-0.13465783664459166,-0.39745627980922105,-0.28871716927001223,-0.4147265109554444,1.3901345291479823,1.8749999999999996
2031,(주)파세코,37070,201912,200001,,0,0,0,제조업,1,0.838627531915136,1.2296343868524044,0.5790774299835254,-0.18181818181818182,0.17826297860223578,0.2958737464791671,0.7876874506708761,0.08278145695364238,-0.3063063063063064,-0.29736407579006635,-0.5025255587386089,1.3452914798206281,1.8281249999999998
2032,(주)파수,150900,201812,201310,,0,0,0,정보통신업,0,0.30213405437964574,0.25950151927660065,0.06754530477759475,1.1298701298701297,-0.2166475788669541,-0.417398950111449,-0.686266771902131,-1.0485651214128036,1.705352411234764,-0.35286123433308636,-0.5825022619410353,-0.5067264573991033,-0.4531250000000002
2033,(주)파수,150900,201912,201310,,0,0,0,정보통신업,0,0.2813780479851181,-3.7798430008543042,-2.2108731466227343,1.0454545454545454,-0.6539858152422124,-0.014881787355707752,-0.24388318863456984,-0.0342163355408389,1.127715951245363,-0.5463418094739902,-0.5705317394665975,-0.48878923766816157,-0.4687500000000002
2034,(주)파워넷,37030,201812,201806,,0,0,0,제조업,1,-0.44127490506586436,-0.6469068273990504,-0.06177924217462932,-0.15584415584415584,-0.00570362854713632,-0.20126201875546224,-0.19139700078926597,-0.3730684326710817,-0.3767885532591416,0.017657549315793806,0.044088183688490684,0.789237668161435,0.765625
2035,(주)파워넷,37030,201912,201806,,0,0,0,제조업,1,0.2972967297343885,1.0345528017710108,0.20593080724876442,0.45454545454545453,0.050864413755306676,-0.1449997974369946,-0.2352012628255722,-0.33002207505518766,-0.2962374138844727,0.3469671342851299,0.3666393983491045,0.24215246636771307,0.4999999999999997
2036,(주)파워로직스,47310,201212,200307,,0,0,0,제조업,1,-0.03820401967114733,3.420944052669127,0.0831960461285008,0.2857142857142857,0.17045025414584788,0.060739782389250534,-0.2959747434885556,-0.47240618101545256,-0.3958664546899842,-0.2036957869161288,-0.017311977989293414,0.1434977578475336,0.5312499999999998
2037,(주)파워로직스,47310,201812,200307,,0,0,0,제조업,1,0.13825571673994894,0.44891769506652407,0.6202635914332784,-0.18831168831168832,0.23895643857872845,0.6930709348311846,0.49644830307813737,-0.028697571743929434,-0.5437201907790145,0.6981652764045878,0.5628375649387917,1.3542600896860988,2.109375
2038,(주)파워로직스,47310,201912,200307,,0,0,0,제조업,1,2.158276767985552,1.1144131563440525,1.3278418451400327,-0.2142857142857143,0.9297078700938782,0.5081687535809963,0.9561957379636936,0.0033112582781456247,-0.47058823529411775,1.0167074778552119,0.558603775508876,1.9192825112107628,2.2031249999999996
2039,(주)파이오링크,170790,201812,201308,,0,0,0,제조업,1,-0.5605486763903583,4.27152948213765,-0.357495881383855,-1.2922077922077921,-0.2543781694347649,-0.2486362561441804,0.17127071823204426,0.24282560706401757,2.085850556438792,-0.45312089878461137,-0.6423393412390275,-0.013452914798206393,-0.6562500000000002
2040,(주)파이오링크,170790,201912,201308,,0,0,0,제조업,1,1.2224355451958175,3.123566402395756,0.30971993410214166,-1.0324675324675325,0.3335354713540508,0.2866809286255913,0.7340173638516181,0.8057395143487858,2.1536830948595655,-0.28727715936053144,-0.6299792074386993,0.08071748878923755,-0.48437500000000006
2041,(주)파인넥스,123260,201212,201112,43931.0,0,0,0,제조업,1,-1.9733886546909971,-1.977813829986798,-2.2545304777594724,3.071428571428571,-1.9326221208115613,-1.248612354694547,-0.797947908445146,-2.0816777041942602,-1.4753577106518285,-1.8442753090759108,0.23058495977487134,-0.8026905829596415,-1.234375
2042,(주)파인디앤씨,49120,201212,200107,,1,0,1,제조업,1,-1.472611563268642,0.5877229299633083,-0.8879736408566721,0.5909090909090908,-0.41200588614101946,-0.23105074567614697,-0.3693764798737174,-0.47240618101545256,-0.3206147323794383,-0.6647748275688578,-0.2815177320437636,-0.08071748878923776,0.7031249999999999
2043,(주)파인디지털,38950,201212,200005,,0,0,0,제조업,1,1.0877881417602098,0.7917990041237777,0.45222405271828664,-0.9675324675324675,0.5347292897445425,0.34190256800863655,2.0074980268350435,0.8311258278145696,0.05299417064122947,0.31662870457381526,-0.013320164472001683,1.094170403587444,0.1718749999999998
2044,(주)파인디지털,38950,201812,200005,,0,0,0,제조업,1,0.4562688021299514,4.131941948126863,-0.5074135090609555,-0.8116883116883117,-0.13730414988675751,-0.5780975682881769,-1.1988950276243096,-0.9238410596026491,0.15209326974032863,-0.4839562578617945,-0.10269232104977881,1.9910313901345293,-0.04687500000000004
2045,(주)파인디지털,38950,201912,200005,,0,0,0,제조업,1,0.38062231495583665,-1.258936660891542,-0.6589785831960461,-0.7792207792207791,-0.30311053723243614,0.3775779246118498,0.510655090765588,-0.12141280353200888,0.06518282988871227,-0.29417850535747053,-0.07385339156121415,1.775784753363229,0.03124999999999968
2046,(주)파인테크닉스,106240,201212,200903,,0,0,0,제조업,1,1.4103295354227126,0.07004924176657798,1.5172981878088962,0.6298701298701298,0.4404529405928921,-0.23500490739247595,-0.23559589581689028,-0.228476821192053,-0.039745627980922106,-0.6082516121201482,-0.5307710632520009,-0.24215246636771307,-0.015625000000000014
2047,(주)파커스,65690,201212,200207,,0,0,0,제조업,1,0.21228250909082572,-0.1101922470511718,-0.30477759472817134,-0.2207792207792208,-0.24639820132371956,-0.17160748126297376,0.36029992107340175,-0.11368653421633557,-0.07154213036565986,-0.4204668083841351,-0.33037261103226406,1.031390134529148,0.2656249999999999
2048,(주)파커스,65690,201812,200207,,0,0,0,제조업,1,2.573239160912855,1.6198153584208381,-0.4406919275123558,0.051948051948051924,-0.04663162754321937,-0.09093605431782936,-0.20915548539857928,-0.41501103752759383,0.3407525172231055,0.24694402654865852,0.41931670040978114,0.5381165919282511,-0.2968750000000001
2049,(주)파커스,65690,201912,200207,,0,0,0,제조업,1,-0.1749166915603473,-3.220486337992694,-1.0247116968698518,-0.13636363636363638,-0.5027599960365232,-0.14716570856468153,0.12115232833464878,-0.026490066225165584,-0.1446740858505565,-0.6526632017392536,0.3329517751089043,0.39910313901345285,-0.15625000000000014
2050,(주)파크시스템스,140860,201812,201512,,0,0,0,제조업,1,1.1610916289407383,-0.010748144740715318,0.7652388797364086,-0.24675324675324675,0.3503755307433862,-0.0158846558374775,1.3449092344119968,0.25165562913907275,1.3063063063063065,0.10691644230435925,-0.46941917147446127,1.6905829596412558,-0.2656250000000002
2051,(주)파크시스템스,140860,201912,201512,,0,0,0,제조업,1,1.0179869294206465,0.5262990190779255,1.0057660626029652,-0.20129870129870128,0.6833078101890597,-0.19659471141919976,0.18626677190213103,-0.036423841059602655,1.3375728669846318,0.07130913998472771,-0.45502809125178745,0.9417040358744395,-0.3593750000000001
2052,(주)파트론,91700,201212,200612,,0,0,0,제조업,1,3.714848436545574,2.1596334679331646,2.187808896210873,0.012987012987012962,1.1149966229725148,1.128518614223652,0.5039463299131808,0.1335540838852097,-0.1404345521992582,1.6740035789576941,0.28484126473246735,0.9282511210762335,1.953125
2053,(주)파트론,91700,201812,200612,,0,0,0,제조업,1,-0.17318455501723154,2.033144263809916,0.06754530477759475,-0.16233766233766234,-0.13646180184092493,0.5266200700871271,1.399763220205209,0.16666666666666663,-0.18282988871224165,0.06956528356779347,0.3168784707144574,1.5739910313901349,2.140625
2054,(주)파트론,91700,201912,200612,,0,0,0,제조업,1,2.689942629350699,2.8850915273850894,1.6803953871499175,-0.18831168831168832,0.6130285163924999,0.4620787994968818,2.40568271507498,0.14569536423841054,-0.19342872284048768,1.6137813898796722,0.41811120028694104,2.5426008968609866,2.2031249999999996
2055,(주)팜스빌,318010,201912,201910,,0,0,0,제조업,1,2.362991376609692,0.3612969775038085,0.7792421746293244,-0.8831168831168832,0.4045341777242713,0.04564537209142554,1.2371744277821626,1.359823399558499,0.6958134605193429,2.861876674406496,2.1377776492383727,0.3721973094170405,-0.4531250000000002
2056,(주)팜스코,36580,201212,199910,,0,0,0,제조업,1,1.016872949276719,-0.2368000956189528,0.08813838550247119,-0.5454545454545455,0.2437229353914743,-0.7332433157065632,-0.5430149960536701,-0.7019867549668874,-0.6428192898781135,0.26727292834849997,0.5193496698004886,-0.1165919282511212,0.015624999999999667
2057,(주)팜스코,36580,201812,199910,,0,0,0,제조업,1,-0.24325033103915003,-0.4378002280148401,-0.018945634266886287,0.11038961038961037,-0.22287401999576853,-0.8411330658835239,-0.47355958958168903,-0.6015452538631346,-0.742448330683625,0.3760716719254194,1.5960528881992149,-0.1300448430493274,0.2968749999999999
2058,(주)팜스코,36580,201912,199910,,0,0,0,제조업,1,0.5341995986116438,-0.11418901516136996,-0.0930807248764415,0.38311688311688313,-0.46104217990473173,-0.12063128215008374,-0.5552486187845304,-0.7339955849889624,-0.7949125596184421,-0.6206716141206394,1.7550431263122301,-0.22869955156950678,0.09374999999999974
2059,(주)팜스토리,27710,201212,199607,,0,0,0,제조업,1,0.8582330989100344,1.23770522080498,0.8426688632619438,0.5194805194805193,-0.1366060895144559,-0.566452463829996,-0.5599842146803473,-0.7406181015452539,-0.6910439851616323,-0.08724811789087354,0.14863109326188143,-0.2466367713004485,0.07812499999999972
2060,(주)팜스토리,27710,201812,199607,,0,0,0,제조업,1,0.2929568910091184,-0.02124025859027291,0.2940691927512356,0.2597402597402597,-0.3727222075503436,-0.6994871791304406,-0.6322020520915549,-0.8377483443708609,-0.7567567567567569,0.1123367748123672,0.8854943549547618,-0.1300448430493274,0.14062499999999978
2061,(주)팜스토리,27710,201912,199607,,0,0,0,제조업,1,0.06289050381380966,-0.20921033642037065,0.07990115321252064,0.4025974025974025,-0.3896039708244433,-0.18705332159045018,-0.6495659037095501,-0.8432671081677704,-0.8410174880763118,-0.06272255710268343,0.691715918933779,-0.15695067264573997,0.046874999999999695
2062,(주)팬스타엔터프라이즈,54300,201212,200201,,0,0,0,제조업,1,-0.14582503967701907,4.82976605863015,1.186161449752883,2.188311688311688,-0.36921997380130284,-0.4473298944717518,-0.4301499605367008,-0.5264900662251656,-0.41017488076311615,-0.8507855546775095,-0.548892682613698,-0.4215246636771302,-0.5625000000000001
2063,(주)팬엔터테인먼트,68050,201212,200607,,0,0,0,정보통신업,0,0.5671629846921317,3.569523232036959,-0.24629324546952225,1.0259740259740258,-0.2831762310941191,-0.2741785725966164,-0.46527229676400944,-0.5794701986754967,-0.375728669846317,0.5828551893833894,1.521680162767688,-0.3183856502242154,0.390625
2064,(주)퍼시스,16800,201212,199612,,0,0,0,제조업,1,-1.2147743518078324,-0.2853159614598498,0.033772652388797376,-1.5454545454545454,1.6646568150661611,1.137221011549281,1.334254143646409,0.2704194260485651,-0.07578166401695813,0.4760139329866033,0.5290837568278663,1.1165919282511214,0.10937499999999975
2065,(주)퍼시스,16800,201812,199612,,0,0,0,제조업,1,0.24995094874977677,0.2876145167135162,-0.07166392092257003,-0.9675324675324675,2.7374203238872643,1.9781046518948713,1.8259668508287292,0.6832229580573952,0.09644939056703765,2.473799054528294,1.8453613227180414,1.3766816143497762,-0.03125000000000003
2066,(주)퍼시스,16800,201912,199612,,0,0,0,제조업,1,-0.38006591863296996,-0.05211206517648752,-0.16062602965403625,-1.2207792207792207,1.9684608279868931,0.723431239501469,3.4715864246250985,0.7571743929359823,-0.08479067302596723,2.040360346257525,2.0007000175227554,1.62780269058296,-0.17187500000000014
2067,(주)펄어비스,263750,201812,201709,,0,0,0,정보통신업,0,3.714848436545574,2.132941473820991,2.187808896210873,-0.461038961038961,8.377819200055708,5.8847716020580565,1.579715864246251,2.43598233995585,1.9978802331743513,2.644644213910574,0.2575586972072358,-0.46636771300448443,-0.40625000000000017
2068,(주)펄어비스,263750,201912,201709,,0,0,0,정보통신업,0,1.4257163355928557,-0.06404458348551459,1.8492586490939047,-0.16233766233766234,8.984045629640967,6.197984133449028,1.8378058405682716,2.43598233995585,2.024377318494966,1.9861668527610392,0.22367394241024624,-0.23766816143497763,-0.1406250000000001
2069,(주)포메탈,119500,201212,201009,,0,0,0,제조업,1,-1.385099358610067,-0.9714047092001229,-0.4942339373970346,-0.4675324675324675,-0.00606953405179377,-0.12284422244657658,0.4329123914759274,0.5165562913907283,0.11128775834658178,-0.028088608734667474,-0.25501362019649493,0.004484304932735331,0.5937499999999998
2070,(주)포메탈,119500,201812,201009,,0,0,0,제조업,1,-0.07320983160555783,-0.30295857135496584,-0.22405271828665566,-0.03246753246753246,-0.15963400154290922,-0.1744299372784462,0.28610891870560384,0.05298013245033107,-0.003709591944886078,-0.1769248573792002,-0.31967978682886955,0.3049327354260089,1.3437499999999998
2071,(주)포메탈,119500,201912,201009,,0,0,0,제조업,1,-0.5590437998945096,0.05532189555143044,-0.23805601317957162,-0.012987012987012998,-0.15246884460676025,-0.1502267829374537,0.29992107340173635,0.14569536423841054,0.08426073131955485,-0.16320708917740473,-0.29317232447798863,0.2511210762331839,1.3437499999999998
2072,(주)포스코아이씨티,22100,201212,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.4040981704672726,0.21931288360755746,0.3756177924217463,0.2142857142857143,-0.22966556563773027,-0.24210142154981534,-0.1681136543014996,-0.10264900662251662,0.269740328563858,0.054868696648782515,-0.47253902650214824,-0.16143497757847552,0.34374999999999994
2073,(주)포스코아이씨티,22100,201812,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.3304536462512359,-0.22877833443377035,0.299835255354201,-0.3181818181818182,-0.4671715415268889,-0.2164439972391658,-0.1085240726124704,-0.3112582781456954,0.19130895601483835,-0.18158738884158593,-0.5719217300479364,0.547085201793722,0.765625
2074,(주)포스코아이씨티,22100,201912,200011,,0,0,0,"전문, 과학 및 기술 서비스업",0,0.026043185826183556,0.21626049387890073,0.48434925864909395,-0.4350649350649351,-0.09491805858676379,-0.10267100058031856,0.11089187056037887,-0.08830022075055195,0.636459989401166,0.22197301297141633,-0.5306380776073332,0.4349775784753363,0.6093749999999999
2075,(주)포스코엠텍,9520,201212,199711,,0,0,0,제조업,1,1.971048277202539,0.0664081389846013,0.14085667215815492,-0.06493506493506494,-0.14089087705890416,-0.3927144697666024,-0.7071823204419889,-0.7924944812362031,-0.6947535771065184,-0.34824165398508244,-0.510708706891059,0.8026905829596415,1.3281249999999998
2076,(주)포스코엠텍,9520,201812,199711,,0,0,0,제조업,1,0.6364341356185441,0.6942847554408658,1.1911037891268532,-0.24025974025974026,-0.03538663962154446,-0.1950951219148541,0.6132596685082873,-0.26710816777041946,0.7260201377848438,-0.07176864197033062,-0.6423393412390275,1.7892376681614355,1.7500000000000002
2077,(주)포스코엠텍,9520,201912,199711,,0,0,0,제조업,1,-0.4111822749257428,-0.3014666225660616,0.5683690280065898,-0.4285714285714286,-0.10026478268825774,-0.2170590147268675,0.4183109707971586,-0.27704194260485654,0.8139904610492845,0.012822752140369213,-0.6423393412390275,2.457399103139014,1.7343749999999998
